propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108499254,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/10/4b/1352199220.webp,leg65816846,33,3,910000.0,flat,sale,90.0,True,2,2,calle de Santa Engracia,Madrid,Madrid,Chamberí,es,Trafalgar,40.4351767,-3.6984259,False,https://www.idealista.com/inmueble/108499254/,"¡Descubre este espectacular piso en venta que redefine el concepto de confort y modernidad! Con una reforma integral que ha transformado cada rincón, este hogar cuenta con dos amplios dormitorios y dos baños completos, ideales para disfrutar de la privacidad y la comodidad. La cocina de diseño, integrada en el salón, se convierte en el corazón del hogar, perfecta para compartir momentos inolvidables. La propiedad destaca por su sistema de aerotermia con suelo radiante y refrigeración, garantizando un ambiente agradable durante todo el año. Además, los tres balcones que dan a Santa Engracia permiten disfrutar de vistas inmejorables y una excelente iluminación natural. Las ventanas con aislamiento acústico y térmico aseguran un descanso pleno en un entorno urbano vibrante. La domótica integrada permite controlar la temperatura, las persianas y la iluminación desde cualquier dispositivo, haciendo la vida diaria más cómoda y eficiente. El vestidor independiente y la zona de lavado añaden funcionalidad a este hogar que combina estilo y practicidad. Con puertas hasta el techo y herrajes ocultos, cada detalle ha sido pensado para ofrecer un acabado elegante y moderno. Ubicado en una tercera planta exterior con ascensor, este piso también cuenta con un portal y zonas comunes recién rehabilitadas. La clase energética A asegura un consumo eficiente, lo que se traduce en un ahorro significativo en las facturas. ¡No dejes pasar la oportunidad de vivir en este magnífico espacio donde el diseño y la tecnología se encuentran!",True,good,False,True,10111.0,False,False,False,False,[],False,False,910000.0,€,940000.0,30000.0,3.0,,,flat,"Trafalgar, Madrid",Piso en calle de Santa Engracia,,,
108338979,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/c9/ed/1341174945.webp,,22,4,195000.0,flat,sale,35.0,False,1,1,calle de Embajadores,Madrid,Madrid,Arganzuela,es,Chopera,40.3961197,-3.6948317,False,https://www.idealista.com/inmueble/108338979/,"ALQUILADO Agencia inmobiliaria de MADRID – zona DELICIAS – PASEO DELICIAS - ATOCHA – EMBAJADORES - TECNOCASA - VENDE - OPORTUNIDAD ALQUILADO Vivienda REFORMADA Vende en la zona de Delicias, ubicado en una de la calles principales del barrio con todo tipo de servicios por la zona (supermercados, gimnasios, centro de salud, restaurantes.. . ). Muy bien comunicado con el transporte público, comercios, bibliotecas y un ambiente muy agradable. A solo escasos minutos de la estación de metro de pacifico. La vivienda cuenta con: - Salón - Cocina independiente - 1 Habitación amplia con cama grande - Baño completo con ducha La vivienda tranquila. A 10 minutos de la estación de atocha, no dude en concertar una visita. Es la zona mejor comunicada del distrito, teniendo salidas por carretera (A3 Valencia, M30…) y por calles principales (Paseo Delicias, Embajadores, …). Además cuenta con diversidad de comercios como supermercados, farmacias, hospitales, hoteles, etc. Las líneas de metro que dan servicio a este barrio son la 3 y la 6 ¡GRAN OPORTUNIDAD!",False,good,False,False,5571.0,False,False,False,False,[],False,False,195000.0,€,,,,,,flat,"Chopera, Madrid",Piso en calle de Embajadores,,,
106464775,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/78/35/1299668561.webp,TGG-2200196,20,4,199800.0,flat,sale,80.0,True,2,1,avenida España,Madrid,Majadahonda,Casco Antiguo,es,,40.4709715,-3.8681851,False,https://www.idealista.com/inmueble/106464775/,"¡IMPORTANTE, POR FAVOR LEER ATENTAMENTE!  SOLO PARA INVERSORES, YA QUE NO SE PUEDE VIVIR NI OCUPAR LA VIVIENDA HASTA EL FALLECIMIENTO DEL USUFRUCTUARIO. NO ES POSIBLE PEDIR HIPOTECA Se vende la NUDA PROPIEDAD de esta vivienda de 80 m2, valorada aproximadamente en 450.000 euros a cambio de un anticipo de 198.800 € y una renta vitalicia constante de 1.750 €/mes, es decir, hay que pagar una renta mensual por el mencionado importe, hasta que fallezca la persona que vive en ella (la usufructuaria). La esperanza media de vida estimada actualmente para las mujeres es de unos 84 años aproximadamente. La Usufructuaria (mujer de 89 años), continuará utilizando el inmueble hasta su fallecimiento, por lo que no es posible hacer uso de la misma mientras tanto. Se trata de una vivienda con una fantástica ubicación, muy céntrica, totalmente exterior, con piscina comunitaria, plaza de garaje y trastero. Los gastos mensuales de comunidad son 185€. El IBI anual es de 390€. SI ESTÁ PENSANDO EN VENDER O ALQUILAR UNA PROPIEDAD, CUENTE CON LA INMOBILIARIA MEJOR VALORADA DE NUESTRA ZONA: TGG INMOBILIARIA. Los datos de este anuncio son meramente informativos, no vinculantes ni contractuales, y pueden ser susceptibles de contener errores. Se informa al cliente que los gastos de notaría, tasación, registro, gestoría, impuesto de transmisiones, gastos financieros, gastos de gestión u honorarios de intermediación de la agencia, y/o cualquier otro gasto inherente a la compraventa, no están incluidos en el precio publicado y corresponden a la parte compradora. .",True,good,False,True,2498.0,True,False,True,False,[],False,False,199800.0,€,,,,True,True,flat,"Casco Antiguo, Majadahonda",Piso en avenida España,,,
108847157,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/60/9f/1356995085.webp,12,36,8,672000.0,penthouse,sale,112.0,True,2,1,avenida del Manzanares,Madrid,Madrid,Carabanchel,es,Comillas,40.3958727,-3.7063034,False,https://www.idealista.com/inmueble/108847157/,"Agencia inmobiliaria de MADRID zona ANTONIO LOPEZ - COMILLAS oficina Tecnocasa en venta ático a escasos pasos del parque de Madrid Rio, uno de los mejores parques que nos podemos encontrar en todo Madrid. Cabe destacar la tranquilidad, la consolidación, el buen ambiente que tiene el barrio y la comunicación de la zona a nivel de comercios y de los distintos medios de transporte que hay en la zona. El metro de Marqués de Vadillo (línea 5) y a sólo unos pasos, de la línea de la EMT (23, NT15). Descubre este exclusivo ático en el barrio de Marqués de Vadillo - Comillas, en el distrito de Carabanchel, Madrid. Con 112 m², esta propiedad señorial ofrece un espacio único para disfrutar de la ciudad. Ubicado en la octava planta, el ático cuenta con una terraza de grandes dimensiones que ofrece vistas panorámicas de todo Madrid, ideal para momentos de relax o reuniones al aire libre. La vivienda dispone de dos dormitorios bien distribuidos ambos con armarios y un baño completo. La comodidad está garantizada con un ascensor que facilita el acceso y un portero físico que asegura la tranquilidad de los residentes. Además, la calefacción central proporciona un ambiente acogedor durante todo el año. Este ático con su exclusiva ubicación lo convierte en una oportunidad única para quienes buscan un hogar especial y una vivienda única.",True,good,False,True,6000.0,True,False,False,False,[],False,False,672000.0,€,,,,,,flat,"Comillas, Madrid",Ático en avenida del Manzanares,penthouse,,
108346733,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/99/da/1341571061.webp,,37,,285000.0,chalet,sale,240.0,,4,3,calle Somadilla,Madrid,Zarzalejo,,es,,40.5400783,-4.1588604,False,https://www.idealista.com/inmueble/108346733/,"VIVIENDA UNIFAMILIAR PAREADA. Con Zona ajardinada. Distribuida en cuatro niveles, (a medias plantas). El nivel de acceso la vivienda, planta baja de la misma, distribuida en hall de entrada, recibidor, distribuidor, escalera, aseo, cocina, tendedero y salón comedor; planta primera en distribuidor, cuatro dormitorios y dos cuartos de baño. En planta bajo cubierta, disponemos de una estancia en dos niveles para zona de estar y dormitorio. En planta semisótano dispondremos de un Salón con Chimenea, Garaje y trastero.  La vivienda necesita actualizar el mantenimiento.  Dispone de acceso individual a piscina y Jardín comunitarios.  La vivienda está situada en el municipio de Zarzalejo, zona estación de Renfe.  Ofreciendo la tranquilidad del entorno natural y la comodidad de disponer en su entorno de centro de salud, estación de cercanías RENFE, paradas de autobús y resto de servicios del municipio. Visitas con cita previa. Cassa Inmobiliaria.",False,renew,False,,1188.0,True,False,False,False,[],False,False,285000.0,€,,,,True,True,chalet,Zarzalejo,Chalet pareado en calle Somadilla,semidetachedHouse,,
101437030,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/c0/3c/1252551976.webp,101437030,39,,295000.0,chalet,sale,148.0,,4,2,cuesta del Linar del Caño,Madrid,La Cabrera,,es,,40.8652951,-3.617036,False,https://www.idealista.com/inmueble/101437030/,"BREM Global Inmobiliaria presenta CHALET INDEPENDIENTE en La Cabrera con vistas a la sierra, construido en una urbanización perteneciente a este municipio en dos plantas, con 148 m2 sobre una parcela de 620 m2.  Se accede a través de un porche techado, recibidor de buen tamaño, salón comedor con chimenea de obra, mucha luz, cocina totalmente amueblada y equipada, un aseo, en planta alta distribuidor amplio cuatro habitaciones dobles, todas con armarios empotrados, dos de ellas con terraza compartida y una de ellas en suite con bañera.  El suelo de terrazo, madera de pino barnizada y con cristalera en el salón y cocina, la calefacción de gas propano con instalación de difusores de calor a las habitaciones y al salón. La construcción del bajo rasante de 70 m2, como leñera y cuarto de aperos y un salón con ventanas a la calle. La vivienda fue construida en 1982. Pero, aunque necesita alguna actualización es llamativo el buen estado de mantenimiento en que se encuentra. La parcela totalmente vallada con 21 m de fachada y 30 de fondo, totalmente plana acceso para vehículos con zona de parking independiente para varios coches techado mediante una estructura metálica envuelta una espesa capa de plantas que la tapan, un pozo inagotable de 12 m de profundidad para el riego, la piscina y su abastecimiento general, vallada en piedra, en parte solada, adoquinada y ajardinada, iluminada con farolas de singular atractivo y arbolado, con una piscina con solárium.  Situado a los pies de El Cancho de La Cabeza en las estribaciones de la Sierra de La Cabrera, con unas rutas de senderismo que invitan a recorrerla hasta El Pico de la Miel. Bien conectada al transporte público, a escasos metros la parada del autobús.  Si deseas aprovechar esta oportunidad, no lo dudes…¡ LLAMANOS!",True,good,False,,1993.0,True,False,True,False,[],False,False,295000.0,€,,,,,,chalet,La Cabrera,Casa independiente en cuesta del Linar del Caño,independantHouse,,
108862257,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/5d/c0/1357312755.webp,,31,1,339900.0,duplex,sale,79.0,True,1,1,calle del Bastero,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4096794,-3.7083671,False,https://www.idealista.com/inmueble/108862257/,"Inmobiliaria en La latina - Puerta de Toledo - El Rastro - Palacio - Madrid - Tecnocasa Consulting Estudio Puerta de Toledo SL Presenta en exclusiva esta singular vivienda exterior en venta, ubicada en una auténtica corrala madrileña en el corazón de la ciudad, en la zona de La Latina – Puerta de Toledo – El Rastro – Palacio, uno de los barrios más castizos, históricos y demandados de Madrid. Esta propiedad representa una magnífica oportunidad tanto para vivir como para invertir, gracias a su distribución en tres plantas, su encanto arquitectónico y su excelente ubicación. La vivienda cuenta con 79 m² construidos distribuidos en tres alturas, con una distribución funcional y acogedora que aporta privacidad a cada espacio. El inmueble se encuentra en una corrala típica del siglo XIX, bien conservada, con el encanto de los balcones interiores, galerías y ese ambiente comunitario tan característico del Madrid más auténtico. En la planta baja, al acceder a la vivienda, encontramos un baño completo recientemente reformado, con acabados modernos, revestimientos de calidad y una distribución optimizada, perfecto para entrar a vivir sin necesidad de reformas. Subiendo a la primera planta, se abre un espacio muy luminoso que combina el salón con la cocina integrada. Esta planta dispone de un balcón exterior a la calle, lo que proporciona luz natural durante buena parte del día y ventilación cruzada. Además, cuenta con un equipo de aire acondicionado con bomba de frío y calor, que garantiza confort durante todo el año. La cocina se presenta en buen estado, funcional y abierta al salón, ideal para quienes disfrutan de espacios diáfanos. En la planta superior, se encuentra el dormitorio principal abuhardillado, un espacio con gran personalidad, techos inclinados y un pequeño ventanal que aporta luz natural y vistas al cielo de Madrid. Este nivel también está equipado con un aparato de aire acondicionado frío/calor, lo que refuerza el confort climático de la vivienda en cualquier estación. La vivienda destaca por su estructura vertical, que ofrece una sensación de independencia y privacidad en cada planta, y por su ubicación en una finca tradicional de corrala, un tipo de arquitectura protegida y muy valorada en el casco antiguo de la capital. La ubicación es inmejorable: situada a escasos metros de la Puerta de Toledo, el popular mercado de El Rastro, el ambiente cultural de La Latina y cerca de espacios históricos como la Plaza Mayor, Madrid Río y el Palacio Real. La zona está perfectamente comunicada por transporte público, con las estaciones de metro Puerta de Toledo y La Latina a pocos minutos, así como múltiples líneas de autobús. Además, la zona ofrece una amplia oferta comercial, cultural y gastronómica, lo que convierte a esta propiedad en una opción ideal tanto para residencia habitual como para inversión en alquiler tradicional o turístico. En resumen, esta vivienda es una oportunidad única para adquirir un hogar con historia, encanto y personalidad en una de las zonas más deseadas del centro de Madrid, con el valor añadido de estar en una corrala histórica, reformada y bien cuidada. No lo dudes más. Contacta con Tecnocasa Consulting Estudio Puerta de Toledo S.L. y solicita tu visita. ¡Ven a conocer un rincón único del Madrid más auténtico!",True,good,False,False,4303.0,True,False,True,False,[],False,False,339900.0,€,359900.0,20000.0,6.0,,,flat,"Lavapiés-Embajadores, Madrid",Dúplex en calle del Bastero,duplex,,
109160713,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/58/01/1366053940.webp,1175,33,1,250000.0,flat,sale,90.0,True,3,1,calle de la Piña,Madrid,El Escorial,Centro,es,,40.5835862,-4.1325003,False,https://www.idealista.com/inmueble/109160713/,"En la Calle La Piña al lado del Prado Tornero con unas calles anchas recién renovadas , encontramos este piso en la Planta primera del edificio con un solo vecino en planta baja. Edificio emblemático en piedra  de granito, con huecos de ventana recercados en ladrillo y balcones con forja hecha a mano, sin duda alguna especial y señorial, para quien busca algo diferente, con personalidad e histórico. Vivienda toda exterior con una amplia cocina totalmente amueblada, Salón con salida a balcón, 3 habitaciones con bastante luz natural, 1 Baño con plato de ducha y una despensa amplia. La vivienda se puede entregar amueblada como esta o vacía,   El Tejado y el canalón de la vivienda están nuevos, al ser la ultima planta de un primer piso, dispone de una trampilla que da acceso a una buhardilla  con las mismas  dimensiones  que la vivienda, con vigas madera en perfecto estado y un tragaluz, pudiéndose  aprovechar según necesidades. Dispone de Calefacción de Gas Natural instalado, ventanas de Aluminio con mosqueteras. La situación no puede ser mejor, en una zona tranquila 200 Metros del Autobús y todos los servicios necesarios     NOTA:   Validez Inmobiliaria no cobra ningún tipo de Honorarios a los compradores. Y te ayudaremos en todo lo relativo a la gestión de postventa, trámites y cambios de suministros totalmente gratis. Al igual que disponemos de un equipo financiero ágil y cómodo en caso de ser necesario totalmente gratuito y si necesitas hacer algún cambio en la vivienda también tenemos un equipo profesional a tu disposición. Tranquilidad y Seguridad para Vender y Comprar, Validez Inmobiliaria.",False,good,False,False,2778.0,True,False,False,False,[],False,False,250000.0,€,,,,,,flat,"Centro, El Escorial",Piso en calle de la Piña,,,
109105101,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/b3/6a/1364492856.webp,calle Pilar de Zaragoza,28,2,315000.0,flat,sale,47.0,False,1,1,"calle del Pilar de Zaragoza, 82",Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4371302,-3.6732483,True,https://www.idealista.com/inmueble/109105101/,"Contacto: Clara (685_982_804). Precioso apartamento, muy LUMINOSO, dentro del distrito de Guindalera en el BARRIO DE SALAMANCA, ubicado en edificio CUIDADO, TRANQUILO y con ENCANTO, que se distribuye en:  Un SALÓN-COMEDOR con AIRE ACONDICIONADO, COCINA INDEPENDIENTE con todos los electrodomésticos y un amplio maletero para almacenaje adicional, cuarto de baño y DORMITORIO con cama de matrimonio (también con aire acondicionado), un AMPLIO ARMARIO EMPOTRADO y 2 ventanas al patio del edificio.  Todas las estancias cuentan con ventana a excepción del cuarto de baño, suelos de parquet, ventanas de aluminio con PERSIANAS, calefacción individual y TECHOS ALTOS altos.  La zona está rodeada de todos los comercios y servicios y perfectamente COMUNICADA por METRO (DIEGO DE LEÓN, CARTAGENA, AV. DE AMÉRICA), destacando además el INTERCAMBIADOR DE AUTOBUSES y las múltiples líneas de EMT. CONDICIONES: Disponibilidad de compra inmediata. Honorarios de agencia no incluidos.",False,good,False,False,6702.0,True,False,False,False,[],False,False,315000.0,€,,,,,,flat,"Guindalera, Madrid","Piso en calle del Pilar de Zaragoza, 82",,,
108816365,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/c9/e8/1355981919.webp,VB-ZN3A,30,7,410000.0,flat,sale,83.0,True,3,2,calle de la Virgen de Aránzazu,Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4880006,-3.6903885,False,https://www.idealista.com/inmueble/108816365/,"Inmobiliaria en Virgen de Begoña-Fuencarral Madrid - Tecnocasa Estudio Virgen De Begoña-Fuencarral Sl (REGISTRO DE AGENTES PROFESIONALES INMOBILIARIOS; RAIN Nº752/22). Vende vivienda en la Calle Vírgen de Aránzazu, compuesta por 3 dormitorios, 1 cuarto de baño y 1 aseo, amplia cocina y salón con terraza. Vivienda completamente exterior, MUY LUMINOSO. Orientación Sur. Ubicado en la septima planta del edificio, con doble ascensor. Posee calefacción central y aire acondicionado El edificio cuenta con portero físico, Está muy bien situado al norte de Madrid, cercano al centro comercial La Vaguada y con buenas comunicaciones para vehículo propio, con acceso a M-30 por la calle San Modesto, cercano a la Avenida ilustración y M-11; transporte público con varias líneas de autobús (137, 124, 175, 178, N24, ), metro línea 10 (BEGOÑA) y estación renfe cercanías Ramon y Cajal.",False,renew,False,True,4940.0,True,False,False,False,[],False,False,410000.0,€,,,,,,flat,"Tres Olivos - Valverde, Madrid",Piso en calle de la Virgen de Aránzazu,,,
109172189,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/e6/b9/1366408119.webp,,49,,399900.0,chalet,sale,230.0,,3,3,glorieta Rubén Darío,Madrid,Loeches,,es,,40.3786235,-3.4107134,False,https://www.idealista.com/inmueble/109172189/,"NMOVELILLA. Vende en exclusiva este chalet independiente en Loeches (Madrid) Un hogar con carácter, amplitud y una energía especial para empezar tu nueva historia. Ubicado en una zona residencial tranquila, y a la vez cerca de todo lo esencial, este chalet independiente es ideal para quienes buscan espacio, privacidad y posibilidades reales de crear el hogar con el que siempre soñaron. Distribuido en 3 plantas, el chalet cuenta con: 3 dormitorios amplios y luminosos 2 baños completos + 1 aseo 2 salones: Uno en planta baja, muy acogedor, con cocina abierta y acceso directo al patio trasero, perfecto para disfrutar de comidas al aire libre o tardes de relax Otro en el semisótano, amplio, con cocina y aseo, ideal como sala de celebraciones, zona de juegos o espacio multifuncional Patio privado con zona BBQ Garaje propio Despensa o zona de almacenaje, muy práctica para el día a día Loeches es un municipio con gran proyección, excelente comunicación con Madrid capital y otros pueblos cercanos, además de contar con todos los servicios: colegios, supermercados, transporte, parques… Contamos con nuestro departamento financiero, si necesitará hipoteca, están llegando a conseguir el 100% de las mismas ( siempre sujeto a condiciones) Impuestos y honorarios de agencia no incluidos en el precio. Llámanos y agenda tu visita. ¡Estamos deseando enseñártelo! Porque si a ti te ilusiona.. . a nosotros también.",False,good,False,,1739.0,False,False,False,False,[],False,False,399900.0,€,,,,True,True,chalet,Loeches,Casa independiente en glorieta Rubén Darío,independantHouse,,
109019356,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/85/eb/1361860477.webp,VAR0000196820,24,,230000.0,flat,sale,55.0,,1,1,"calle Mendívil, 25",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3999617,-3.6648705,True,https://www.idealista.com/inmueble/109019356/,"LICENCIA DE OBRA CONCEDIDA. OBRAS TERMINADAS. ENTREGA: TERCER TRIMESTRE DE 2025. Ático con terraza tipo estudio y trastero anejo en venta sobre plano situado en un edificio de corte moderno del barrio de Numancia, distrito de Puente de Vallecas, al sur de Madrid capital (Madrid). Tiene 55,5 m² útiles repartidos en cocina americana, salón-comedor-habitación, 1 baño, tendedero y 1 terraza de 21 m². Cuenta con un diseño funcional, acabados de 1. ª calidad y calificación energética tipo A. Dispone de cocina amueblada y equipada, baño totalmente alicatado, puerta de entrada blindada, mirilla óptica, ventanas de PVC con sistema de oscurecimiento, tarima flotante, pintura lisa, iluminación LED. Cuenta con un trastero como anejo inseparable incluido en el precio. La finca dispone de portero automático y ascensor adaptado para movilidad reducida. Se ubica cerca del parque Fernando Giráldez y tiene acceso a todos los servicios básicos necesarios como comercios, supermercados, centros educativos, deportivos y de salud, servicios de hostelería y restauración, transporte público.. . Goza de fácil acceso a varias paradas de autobús, las estaciones de metro de Nueva Numancia y Puente de Vallecas y las carreteras A-3, M-30 y avenida de la Albufera. ¿Es lo que buscas? Contacta con nosotros.",False,good,False,True,4182.0,True,False,False,False,[],False,False,230000.0,€,,,,,,flat,"Numancia, Madrid","Piso en calle Mendívil, 25",,,
