propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108445719,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/d0/dc/1345100333.webp,2110/21100022/233,34,5,229000.0,flat,sale,74.0,True,2,1,Barrio Aluche,Madrid,Madrid,Latina,es,Aluche,40.3875333,-3.7575363,False,https://www.idealista.com/inmueble/108445719/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 5 de un edificio residencial y cuenta con terraza.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Aluche, Latina (Suroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Aluche y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Intercambiador de Aluche y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el hospital más cercano se encuentra a 520 metros, existen 4 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 3 bancos, 2 lavanderías, 3 comisarías de policía.  La zona cuenta con una amplia oferta de entretenimiento con 2 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Suroeste, Avenida de los Poblados y la Calle de Joaquin Turina. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 02/05/2030 Renta mensual actual: 925€ Rentabilidad estimada: 4.9% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,False,3095.0,True,False,True,False,[],False,False,229000.0,€,flat,"Aluche, Madrid",Piso,,,,,,,
108565103,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/22/4c/1351071169.webp,a820ea9e-4020-412f-b878-d06174d6fd4f,32,,508000.0,chalet,sale,201.0,,4,2,calle Fuente del Sol,Madrid,Alcalá de Henares,Rinconada,es,,40.4723075,-3.3688212,False,https://www.idealista.com/inmueble/108565103/,"Chalet adosado reformado con piscina privada y amplio garaje en Alcalá de Henares. La propiedad ha sido reformada recientemente, incluyendo la ampliación del salón y la construcción de una piscina privada, lo que permite disfrutar al máximo de los espacios interiores y exteriores. Distribuida en varias plantas, la vivienda cuenta con: •3 dormitorios, todos con buena luz natural •Buhardilla, ideal como despacho, zona de juegos o dormitorio adicional •1 baño completo y 1 aseo •Salón ampliado, muy luminoso y con acceso directo al jardín •Calefacción de gas natural independiente, eficiente y confortable •Garaje privado con capacidad para varios vehículos, con puerta automatizada para mayor comodidad El jardín privado con piscina añade un valor excepcional a esta vivienda, convirtiéndola en un espacio perfecto tanto para el día a día como para el ocio. Ubicado en una zona residencial tranquila, a tan solo 15 minutos del centro de Alcalá de Henares. Una vivienda ideal para quienes buscan espacio, comodidad y calidad de vida, con excelentes conexiones y todos los servicios cerca. Una excelente oportunidad para vivir en una zona residencial tranquila, en una casa lista para entrar a vivir y equipada con todas las comodidades.",False,good,False,,2527.0,False,False,False,False,[],False,False,508000.0,€,chalet,"Rinconada, Alcalá de Henares",Chalet adosado en calle Fuente del Sol,,,,,True,True,terracedHouse
108797235,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/c9/05/1360756386.webp,1 C,53,1,850000.0,flat,sale,102.0,True,2,2," José Silva, 17",Madrid,Madrid,Ciudad Lineal,es,San Juan Bautista,40.4542293,-3.6590701,True,https://www.idealista.com/obra-nueva/108797235/,"TERRAZA CON ORIENTACIÓN SUR Y RELAJANTES VISTAS A LA PISCINA. Estrena tu casa después del verano y prepara tu terraza para unas deliciosas noches de otoño, disfrutando un vino o leyendo un libro.  Te invitamos a conocer esta vivienda y sorprenderte con la luz que entra sin disimulo, iluminando todas las estancias a través de sus grandes ventanales y dando calidez en todos los rincones. En José Silva 17 tienes amplias áreas comunes para la relajación y el disfrute entre el azul del cielo, la transparencia del agua y los verdes jardines, para vivir cualquier día como un día extraordinario. ¡La ubicación de José Silva 17 es insuperable! Cuenta con una innumerable oferta de colegios tanto privados como concertados, está a 10 minutos, andando cerca del Polideportivo San Juan Bautista que tiene pistas de tenis y piscina, muy cerca un campo de Fútbol 11, diferentes clínicas y el Hospital Nuestra Señora de América, también Iglesias y el Parque Feliz Rodríguez de la Fuente a 7 minutos. Las más importantes cadenas de supermercados están a menos de 5 minutos en coche. En relación con la conectividad, José Silva está a 4 minutos andando, de las estaciones de metro Avenida de La Paz y Arturo Soria, teniendo en el entorno inmediato, líneas de autobús que lo conectan con todas las diferentes zonas de la ciudad. Igualmente, cuenta con importantes arterias viales a poca distancia que permiten llegar a cualquier punto de Madrid o salir de la ciudad, con facilidad y rapidez. Y si lo que quieres es una interesante oferta de ocio y restauración, José Silva 17 está a 10 minutos en coche del recién estrenado Estadio Santiago Bernabéu, lo que lo sitúa muy cerca de la amplia oferta que, cada vez con más fuerza y variedad, se posiciona en su entorno. Un proyecto del prestigioso estudio OLALQUIAGA ARQUITECTOS. Y una promoción de ORINOQUIA PROMOCIONES. Toda la experiencia y trayectoria de GRAN ROQUE PROMOCIONES, en una nueva marca. Hemos ejecutado más de 25 proyectos inmobiliarios en Madrid y todas nuestras promociones se han convertido en referentes del mercado inmobiliario. ENTREGA DE LLAVES PREVISTA PARA OCTUBRE DE 2025.",True,newdevelopment,True,True,8333.0,False,False,False,False,[],False,False,850000.0,€,flat,"San Juan Bautista, Madrid","Piso en José Silva, 17",,,,False,True,True,
108639405,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/0f/0f/1351020904.webp,2201/22010039/7,33,7,281500.0,flat,sale,96.0,True,1,1,Barrio Ensanche de Vallecas - La Gavia,Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3631974,-3.5897967,False,https://www.idealista.com/inmueble/108639405/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 1 dormitorio y 1 baño. Se encuentra en la planta 7 de un edificio residencial y cuenta con ascensor, garaje, piscina y trastero.  La vivienda se distribuye en 1 dormitorio, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. dispone de calefacción central.  Se encuentra ubicado en Ensanche de Vallecas, Villa de Vallecas (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Valdecarros y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana es Gran Via del Sureste-Las Suertes y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, existen 2 farmacias a menos de 300 metros, el colegio más cercano se encuentra a 190 metros. Además, a menos de 500 metros también puedes encontrar un banco, una oficina de correos.  La zona cuenta con una amplia oferta de entretenimiento con 7 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Este, Avenida de las Suertes y la Calle del Alto del Retiro. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 07/04/2031 Renta mensual actual: 1.046€ Rentabilidad estimada: 4.5% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,True,2932.0,True,False,True,False,[],False,False,281500.0,€,flat,"Ensanche de Vallecas - La Gavia, Madrid",Piso,,,,,True,True,
108216178,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/ce/68/1358960417.webp,TIPO 4 - 2ª,8,2,309200.0,flat,sale,73.0,True,2,2,"Calle Maricara, 13",Madrid,Madrid,Villaverde,es,Butarque,40.3391902,-3.6789711,True,https://www.idealista.com/obra-nueva/108216178/,"Mirador de Villaverde es un proyecto único de 27 viviendas en PROMOCION DIRECTA.  PRECIO CERRADO, NO COOPERATIVA Cuenta con LICENCIA DE OBRAS.  Se trata de un conjunto residencial de diseño elegante y moderno formado por 27 viviendas de 2 DORMITORIOS y 2 baños, con PLAZA DE GARAJE y TRASTERO incluidos en el precio.  CERCANIA AL CENTRO DE MADRID: a tan sólo 20 minutos de la estación de Atocha en transporte público y a 15 minutos de la Plaza de Legazpi. Mirador de Villaverde ofrece ESPACIOS COMUNES ÚNICOS diseñados para el disfrute, un oasis que invita a la tranquilidad en el que disfrutarán de:  -Piscina. -Sala comunitaria. -Zona independiente para el estacionamiento de bicicletas. -Distintos ambientes en las zonas ajardinadas. -Videoportero y dos ascensores con acceso a todas las plantas -La iluminación de las zonas comunes estará dotada de sensores de presencia que garantizarán un consumo eficiente. -Preinstalación de recarga de coches eléctricos en las plazas de garaje. Las viviendas contarán con ALTA EFICIENCIA ENERGÉTICA gracias al aislamiento de la envolvente del edificio y al innovador y eficiente sistema de climatización y agua caliente mediante AEROTERMIA INDIVIDUAL.  La promoción se encuentra en una ubicación inmejorable en la zona nueva de Butarque, un barrio joven en plena expansión en el que disfrutar de un entorno natural ideal para el paseo y el deporte al aire libre, con todo tipo de servicios a su alcance (colegios, comercios, centro de salud, parques, etc. ).  El barrio de Butarque cuenta con fantásticas conexiones por carretera y transporte público con el centro de Madrid. Mirador de Villaverde además está sito junto a varias paradas de autobús, a tan sólo 10 minutos de la estación de cercanías de la línea C3 y próxima a las principales carreteras que conectan el barrio de Butaque con Madrid Centro (M40, M30 y A4).",False,newdevelopment,True,True,4236.0,True,False,False,False,[],False,False,309200.0,€,flat,"Butarque, Madrid","Piso en Calle Maricara, 13",,,,False,True,True,
108396843,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/20/e5/1342965391.webp,2201/22010039/306,27,bj,258500.0,studio,sale,45.0,True,0,1,Barrio Valdezarza,Madrid,Madrid,Moncloa,es,Valdezarza,40.4657818,-3.7238993,False,https://www.idealista.com/inmueble/108396843/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente estudio de 1 dormitorio y 1 baño. Se encuentra en la planta baja de un edificio residencial y cuenta con ascensor y garaje.  La vivienda se distribuye en 1 dormitorio, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Valdezarza, Moncloa - Aravaca (Noroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Valdezarza y se encuentra a menos de 20 minutos andando. La parada de autobús más cercana es Nueva Zelanda-Ruperto Andres y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el hospital más cercano se encuentra a 480 metros, existen 3 farmacias a menos de 300 metros, el colegio más cercano se encuentra a 260 metros. Además, a menos de 500 metros también puedes encontrar 5 supermercados, 6 bancos.  La zona cuenta con una amplia oferta de entretenimiento con 11 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Calle de Sinesio Delgado y la Calle Valle de Mena. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 03/12/2030 Renta mensual actual: 838€ Rentabilidad estimada: 3.9% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,True,5744.0,True,False,True,False,[],False,False,258500.0,€,flat,"Valdezarza, Madrid",Estudio,,,,,True,True,studio
108801819,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/b6/06/1355556147.webp,2B,6,2,412000.0,flat,sale,119.0,True,3,2,"calle Girasoles, 67",Madrid,Fuenlabrada,Universidad - Hospital,es,,40.2923704,-3.8261068,True,https://www.idealista.com/obra-nueva/108801819/,"Promoción formada por viviendas de 3 dormitorios, áticos dúplex con grandes terrazas, bajos con terraza y piscina. Las viviendas están diseñadas para ofrecer la máxima calidad de vida, y aprovechar al máximo la luz natural, cuenta con acabados de alta calidad, cocinas modernas e incluyen un trastero y una plaza de garaje.  Ubicación privilegiada en la ampliación de Fuenlabrada, en la zona de nueva construcción denominada Barrio del Vivero. Cuenta con buena conexión con transporte público, zonas verdes, supermercados, colegios y todos los servicios que se puedan necesitar para la vida diaria, ofreciendo una calidad de vida que nada hace recordar a los centros urbanos. Una excelente oportunidad de vivir en Fuenlabrada.",False,newdevelopment,True,True,3462.0,True,False,False,False,[],False,False,412000.0,€,flat,"Universidad - Hospital, Fuenlabrada","Piso en calle Girasoles, 67",,,,False,True,True,
108446048,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/2d/7e/1345111849.webp,2201/22010058/87,45,2,209000.0,flat,sale,84.0,True,3,1,Reyes,Madrid,Parla,Reyes,es,,40.2335846,-3.7623892,False,https://www.idealista.com/inmueble/108446048/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 1 baño. Se encuentra en la planta 2 de un edificio residencial y cuenta con ascensor.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. dispone de calefacción individual.  Se encuentra ubicado en Reyes, Noreste de Parla. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Isabel II y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Jaime I El Conquistador - Isabel II y se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 200 metros, existen 3 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar un supermercado, una oficina de correos.  La zona cuenta con una amplia oferta de entretenimiento con 15 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Radial 4, Carretera de Parla a Pinto y la Avenida de America. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 28/12/2030 Renta mensual actual: 888€ Rentabilidad estimada: 5.1% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,True,2488.0,True,False,True,False,[],False,False,209000.0,€,flat,"Reyes, Parla",Piso,,,,,,,
106359622,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/45/43/1280284651.webp,V27,11,,580000.0,chalet,sale,247.0,,3,3,calle Benito Pérez Galdós s/n,Madrid,Móstoles,El Soto - Coveta,es,,40.3246111,-3.879796,True,https://www.idealista.com/obra-nueva/106359622/,"CASA GEOSOLAR PERSONALIZABLE EN MÓSTOLES   Grupo INDEX pone a tu alcance un nuevo tipo de viviendas de vanguardia no sólo por su diseño totalmente personalizable, sino también por sus sistemas de producción y ahorro energético. Te presentamos el Residencial ATLANTIS ubicado en Móstoles (Madrid), en las calles Benito Pérez Galdós, María Moliner y Camino de Carrasquillas.  Compuesto por 15 viviendas GEOSOLARES PERSONALIZABLES, todas ellas superan los 246 m2 construidos y están situadas en parcelas que oscilan desde los 155m2 hasta los 295m2.   TODAS LAS VIVIENDAS INCLUYEN EN EL PRECIO: •Garaje con elevador para aparcar 2 vehículos o más. •Sótano ampliable. •Cocina amueblada con electrodomésticos. •Caldera de Geotermia, placas fotovoltaicas y suelo radiante. •Amplio catálogo de cambios sin coste.   El interior de la vivienda es personalizable por completo según tus gustos y necesidades. Elige el número de habitaciones, ubicación de la cocina, si quieres garaje para tres coches o más sótano con cuarto de juegos, suelos, puertas, alicatados, pintura, sanitarios, griferías… También tu decoración, porque en el mismo precio incluye el asesoramiento de un interiorista. ¡Tu nueva Casa Geosolar será única y la más ahorradora!   ¿TE INTERESA? Solicita una cita con nosotros y podrás ver nuestras viviendas ya construidas. Llámanos y nos veremos en nuestra oficina comercial. Vas a comprar la vivienda del mañana hoy.   ¡RESERVA YA LA TUYA!",True,newdevelopment,True,,2348.0,False,False,False,False,[],False,False,580000.0,€,chalet,"El Soto - Coveta, Móstoles",Chalet adosado en calle Benito Pérez Galdós s/n,,,,False,True,True,terracedHouse
108819723,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/a6/46/1356071985.webp,2201/22010039/321,46,2,302500.0,flat,sale,82.0,True,4,1,Barrio Comillas,Madrid,Madrid,Carabanchel,es,Comillas,40.3921519,-3.7140213,False,https://www.idealista.com/inmueble/108819723/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 4 dormitorios y 1 baño. Se encuentra en la planta 2 de un edificio residencial y cuenta con terraza.  La vivienda se distribuye en 4 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Comillas, Carabanchel (Suroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Marques de Vadillo y se encuentra a menos de 20 minutos andando. La parada de autobús más cercana es Baleares - Fernan Caballero y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 670 metros, existen 7 farmacias a menos de 300 metros, el colegio más cercano se encuentra a 210 metros. Además, a menos de 500 metros también puedes encontrar 12 supermercados, 10 bancos, 2 lavanderías, una oficina de correos.  La zona cuenta con una amplia oferta de entretenimiento con 5 gimnasios, 16 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 4 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Calle de Antonio Lopez y la Calle de Antonio Leyva. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 27/03/2029 Renta mensual actual: 1.077€ Rentabilidad estimada: 4.3% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S.L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento."".",True,good,False,False,3689.0,True,False,True,False,[],False,False,302500.0,€,flat,"Comillas, Madrid",Piso,,,,,,,
108831917,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/97/ef/1362789356.webp,P.5 2ºD,6,2,274000.0,flat,sale,113.0,True,3,2,"calle San Antón, 23",Madrid,Valdemoro,Centro,es,,40.1927923,-3.6774153,True,https://www.idealista.com/obra-nueva/108831917/,"""Residencial San Antón"" está situado en pleno centro de Valdemoro, entre las calles Doctor Jiménez Díaz y San Antón, es una promoción de 103 viviendas de 1, 2 y 3 dormitorios con garaje.  Está situada en una plaza ajardinada de uso general y en todos los casos cuentan con plaza de garaje incluida en precio. Las viviendas contarán con calefacción/refrigeración por suelo radiante mediante AEROTERMIA, puertas lacadas en blanco, suelos de gres imitación madera, puerta blindada, cocinas completamente amuebladas, INCLUIDOS TODOS LOS ELECTRODOMÉSTICOS.  El plazo de entrega de las viviendas esta previsto para el 4º Trimestre del próximo año 2026.",False,newdevelopment,True,True,2425.0,True,False,False,False,[],False,False,274000.0,€,flat,"Centro, Valdemoro","Piso en calle San Antón, 23",,,,False,True,True,
108819686,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/bb/bc/1356070297.webp,2201/22010039/361,58,1,291500.0,flat,sale,103.0,True,4,2,Barrio Los Rosales,Madrid,Madrid,Villaverde,es,Los Rosales,40.3507864,-3.6924274,False,https://www.idealista.com/inmueble/108819686/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 4 dormitorios y 2 baños. Se encuentra en la planta 1 de un edificio residencial.  La vivienda se distribuye en 4 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. dispone de calefacción individual.  Se encuentra ubicado en Los Rosales, Villaverde (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Villaverde Bajo - Cruce y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 370 metros, existen 4 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, una oficina de correos, una comisaría de policía.  La zona cuenta con una amplia oferta de entretenimiento con 10 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 2 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la M-45, Avenida de Andalucia y la Carretera de Villaverde a Vallecas. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 09/01/2031 Renta mensual actual: 1.124€ Rentabilidad estimada: 4.6% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,False,2830.0,True,False,True,False,[],False,False,291500.0,€,flat,"Los Rosales, Madrid",Piso,,,,,,,
108446111,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/67/e5/1345116348.webp,2201/22010053/1,35,2,259000.0,flat,sale,128.0,True,4,2,Coimbra - Guadarrama,Madrid,Móstoles,Coimbra - Guadarrama,es,,40.3106367,-3.9296175,False,https://www.idealista.com/inmueble/108446111/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 4 dormitorios y 2 baños. Se encuentra en la planta 2 de un edificio residencial y cuenta con ascensor y terraza.  La vivienda se distribuye en 4 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Coimbra - Guadarrama, Mostoles. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de autobús más cercana es Haya - Eucaliptus y se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 440 metros, el colegio más cercano se encuentra a 240 metros. Además, a menos de 500 metros también puedes encontrar 2 bancos.  La zona cuenta con una amplia oferta de entretenimiento con un gimnasio, 6 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Suroeste, M-413. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 16/06/2028 Renta mensual actual: 1.079€ Rentabilidad estimada: 5.0% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,True,2023.0,True,False,True,False,[],False,False,259000.0,€,flat,"Coimbra - Guadarrama, Móstoles",Piso,,,,,,,
