propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106634448,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/c6/87/1317574926.webp,VM2411080,24,840000.0,flat,sale,120.0,4,2,calle de la Luna,Madrid,Madrid,Centro,es,40.4209194,-3.7051311,False,https://www.idealista.com/inmueble/106634448/,"PISO CON BALCONES A LA CALLE EN MALASAÑA Presentamos este piso en venta en el corazón de Malasaña! Ubicado en un edificio de época, este inmueble cuenta con 120 metros cuadrados de superficie, distribuidos de forma que aprovechan al máximo la luz natural que entra a través de los seis balcones que dan a la calle.   La vivienda dispone de cuatro dormitorios, lo que garantiza una excelente luminosidad en todas sus estancias. El dormitorio principal cuenta con dos balcones que aportan aún más amplitud y vistas al exterior. Además, cuenta con dos cuartos de baño, lo que ofrece comodidad y privacidad para todos los miembros de la familia. El salón comedor es una de las estancias más destacadas de la casa, muy luminoso, con grandes ventanales que permiten disfrutar de la vista de la calle y de la vitalidad del barrio. La cocina está completamente equipada y amueblada, lista para entrar a vivir y perfecta para quienes disfrutan de cocinar en casa. La propiedad mantiene el carácter de un edificio emblemático, con techos altos que aportan elegancia y amplitud a todo el espacio. Situado a pocos pasos de Gran Vía y Plaza de España, se encuentra en una ubicación privilegiada, rodeado de tiendas, restaurantes y una excelente oferta cultural y de ocio. Un lugar único, con una combinación perfecta de estilo clásico y confort moderno. ¡Una oportunidad que no puedes dejar escapar!  Contacte con nosotros para ver más inmuebles similares.",True,good,False,,7000.0,False,False,False,False,[],False,False,840000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle de la Luna,2,True,False,Malasaña-Universidad,,,
108998571,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/58/61/1361267222.webp,108998571,18,94000.0,flat,sale,56.0,2,1,calle Sastres,Madrid,Madrid,San Blas,es,40.4295272,-3.6198445,False,https://www.idealista.com/inmueble/108998571/,"INMUEBLE OKUPADO, NO SE PUEDE VISITAR. PROPIO PARA INVERSORES O VECINOS QUE CONOZCAN EL INMUEBLE. PROPIO, PEQUEÑO Y GRAN INVERSOR. Madrid es un municipio y una ciudad de España. La localidad, con categoría histórica de villa, es la capital del Estado y de la Comunidad de Madrid. En su término municipal, el más poblado de España, su población es de 3 416 771 habitantes (INE 2024), constituyéndose como la segunda ciudad más poblada de la Unión Europea, así como su área metropolitana, con 6 779 888 habitantes empadronados.",False,renew,False,,1679.0,False,False,False,False,[],False,False,94000.0,€,,,flat,,"Amposta, Madrid",Piso en calle Sastres,2,True,False,Amposta,,,
97260273,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/b6/d3/1272286669.webp,,17,385000.0,chalet,sale,129.0,3,3,"avenida De los Canteros, 3",Madrid,Cerceda,,es,40.6988723,-3.9315891,True,https://www.idealista.com/obra-nueva/97260273/,"Chalets en Régimen Autopromotor. Frente al parque regional del Guadarrama, la nueva urbanización de Cerceda supondrá la llegada de viviendas económicamente asequibles, ecosostenibles, tecnológicamente dotadas, pensadas para un consumo responsable y eficientes energéticamente. • Atractivas, durables, funcionales, accesibles, confortables y enclavadas en un entorno saludable. Pensadas para respirar en ellas. • Eficientes en relación al uso de recursos energéticos, materiales y naturales. • Respetuosas con su entorno y la ciudad. • Competitivas económicamente, especialmente cuando se toma en consideración el largo ciclo de vida asociado a los edificios, en costes de mantenimiento, durabilidad por la calidad de sus materiales y precios de reventa por la alta demanda de este tipo de viviendas.",False,,True,False,2984.0,True,False,False,False,[],False,False,385000.0,€,True,True,chalet,semidetachedHouse,Cerceda,"Chalet pareado en avenida De los Canteros, 3",,,,,,,
108502858,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/d3/15/1346820463.webp,401260,21,3450000.0,flat,sale,267.0,4,5,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,40.4349775,-3.6850862,False,https://www.idealista.com/inmueble/108502858/,"María Marquez de la Plata de GV | BARRIO DE SALAMANCA comercializa el siguiente inmueble: Espectacular piso de 267 metros cuadrados en un edificio señorial de 1920. La finca cuenta con vistas despejadas, un cuidado portal y ascensor de jaula. Cabe destacar la amplitud de las estancias remarcada por la altura de techos con molduras originales. La elegancia es la nota principal del conjunto. En definitiva se trata de una propiedad única en un enclave privilegiado. Distribución: Hall de entrada. Aseo de visitas. Salón Comedor. Sala de estar. Cuarto de dormir principal con vestidor y cuarto de baño en suite. Cuarto de dormir con cuarto de baño en suite. Cuarto de dormir. Cuarto de baño. Cocina office. Habitación de servicio con cuarto de baño. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,,12921.0,False,False,False,False,[],False,False,3450000.0,€,,,flat,,"Castellana, Madrid",Piso,3,True,True,Castellana,,,
108130206,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/a2/17/1334758073.webp,,23,270000.0,duplex,sale,100.0,3,2,"PALENCIA, 14",Madrid,Navalcarnero,Centro,es,40.2921375,-4.01133,True,https://www.idealista.com/obra-nueva/108130206/,"¡Descubre tu nuevo hogar en este espectacular dúplex! Situado en una zona céntrica, esta última vivienda de la promoción ofrece un diseño funcional y elegante que maximiza cada rincón. Con 100 m² construidos y 95 m² útiles, cuenta con 3 amplios dormitorios, uno de ellos en la primera planta, ideal para mayor comodidad.  Disfruta de dos baños modernos, una cocina equipada y un luminoso salón que se convierte en el corazón del hogar. Desde aquí, accede a una encantadora terraza de 8 m², perfecta para relajarte al aire libre. Las zonas comunes incluyen una refrescante piscina y un jardín que invitan a disfrutar del entorno natural y cultural que rodea la propiedad. La ubicación es inmejorable, con conexión directa al transporte público y fácil acceso a lugares emblemáticos como el CC Xanadú, Móstoles y Madrid. Además, la zona es conocida por su excelente gastronomía y tradición vitivinícola, lo que garantiza un estilo de vida vibrante y enriquecedor. Este dúplex ha sido pensado para el bienestar de sus residentes, con armarios empotrados y calefacción por bomba de frío/calor para mayor confort. ¡No dejes pasar esta oportunidad única!",False,newdevelopment,True,False,2700.0,False,False,False,False,[],False,False,270000.0,€,True,True,flat,duplex,"Centro, Navalcarnero","Dúplex en Palencia, 14",1,True,True,,,,
109161796,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/a9/9e/1366085013.webp,IE9-AUMIR09,25,272000.0,flat,sale,95.0,3,2,Parque Miraflores,Madrid,Fuenlabrada,Parque Miraflores,es,40.3144983,-3.8374564,False,https://www.idealista.com/inmueble/109161796/,"� ¡Tu hogar ideal en urbanización completa! Inmobiliaria Encuentro pone a la venta esta vivienda reformada de 3 dormitorios y 2 baños en una urbanización que combina comodidad, seguridad y ocio. Con 95 m² totales, incluyendo vivienda, garaje y trastero dentro de la misma finca, ofrece espacio y funcionalidad para toda la familia, un detalle que marca la diferencia. ✨ Destacados de la vivienda: Recibidor con armario empotrado, que da la bienvenida y organiza el espacio de manera práctica. Salón comedor independiente con acceso a terraza descubierta. 3 Dormitorios, el principal con baño en suite y armarios empotrados. 2 baños completos  Cocina amueblada y equipada con acceso a tendedero cerrado. Garaje y trastero incluidos, ambos en la misma finca, aportando comodidad y seguridad. Suelo de gres y tarima, ventanas de aluminio lacadas en blanca, con cristal Climalit, y totalmente exterior, con vistas despejadas y que aportan luz y amplitud al hogar. Terraza reformada, equipada con toldo y pequeño armario, perfecta para disfrutar del aire libre y momentos de relax. Finca con 2 ascensores y videoportero, puerta blindada, calefacción y agua caliente por gas natural y aire acondicionado con bomba de calor en dormitorios y salón, asegurando confort durante todo el año. ✨ Una vivienda luminosa, reformada y lista para entrar a vivir, donde cada detalle combina confort, estilo y practicidad. Una oportunidad única para disfrutar de la tranquilidad de una urbanización completa con todas las comodidades a tu alcance.",False,good,False,,2863.0,True,False,False,False,[],False,False,272000.0,€,True,True,flat,,"Parque Miraflores, Fuenlabrada",Piso,4,True,True,,275000.0,3000.0,1.0
108554489,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/cf/36/1348307266.webp,W-030BFW,10,829000.0,flat,sale,76.0,2,2,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,40.4257178,-3.6798973,False,https://www.idealista.com/inmueble/108554489/,"Exclusivo Piso con Reforma de Lujo Presentamos este espectacular piso de 80 metros cuadrados, completamente reformado con acabados de lujo, ubicado en una de las zonas más cotizadas y deseadas de Madrid. Esta propiedad ofrece una combinación perfecta de elegancia, confort y modernidad, haciendo de ella una oportunidad única para quienes buscan vivir en un entorno de alto standing. Al ingresar al piso, nos encontramos con un espacioso y luminoso salón que se destaca por su diseño contemporáneo y sofisticado. Los materiales de primera calidad utilizados en la reforma, junto con una paleta de colores neutros y elegantes, crean un ambiente acogedor y estilizado, ideal para disfrutar de momentos de relajación o para recibir invitados. La cocina, completamente equipada con electrodomésticos de última generación y acabados de alta gama, se integra de manera armoniosa con el salón, gracias a un concepto abierto que maximiza el uso del espacio y permite una gran fluidez entre las áreas comunes. Este diseño funcional y moderno facilita la vida diaria y se adapta perfectamente a un estilo de vida cosmopolita. El piso cuenta con dos amplias habitaciones, cada una diseñada con un gusto exquisito y atención al detalle. La habitación principal dispone de un baño en suite, proporcionando un nivel extra de privacidad y confort. Ambos baños han sido equipados con elementos de diseño exclusivo, duchas de efecto lluvia y materiales de la más alta calidad, garantizando una experiencia de lujo y bienestar. El distrito de Salamanca es uno de los 21 distritos que forman el municipio de Madrid. Mandado a construir por el malagueño José de Salamanca y Mayol, Marqués de Salamanca, a finales del siglo XIX, se trata de un exclusivo barrio en el que conviven las firmas más lujosas del país con impresionantes palacetes, edificios de ensueño, embajadas y todo tipo de servicios destinados tradicionalmente a hacer las delicias de la aristocracia y personalidades más destacadas de todos los rincones del mundo. Sus calles albergan las últimas tendencias de moda de más alto nivel en impresionantes boutiques en las que se dan cita las firmas más exclusivas: Loewe, Prada, Valentino, Miu Miu y Cartier, entre otras, se encuentran ubicadas en las cuidadas avenidas de la denominada Milla de Oro. Esta exclusiva pasarela de moda es también un lugar idóneo para el disfrute de los paladares más exquisitos. Aquí encontramos los locales más destacados de la ciudad, en los que se brinda la posibilidad de degustar las recetas de los chefs más destacados de nuestro país. El lujo y el glamour de la restauración llevado a su extremo más puro conviven en esta zona con locales de comida tradicional, lugares en los que poder disfrutar de las más exquisitas tapas de Madrid. Destaca también los comercios de alimentación en los que contemplar y adquirir todo tipo de productos de categoría extra, es el caso del Mercado de la Paz o la exclusiva frutería Vázquez de la calle Ayala. Un lujo para todos los sentidos.",False,good,False,,10908.0,True,False,False,False,[],False,False,829000.0,€,,,flat,,"Recoletos, Madrid",Piso,,True,True,Recoletos,,,
108011465,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/98/37/1331124700.webp,C0026-02391,25,190000.0,flat,sale,51.0,2,1,"calle del Halcón, 16",Madrid,Madrid,Carabanchel,es,40.3890164,-3.7428238,True,https://www.idealista.com/inmueble/108011465/,"¡Oportunidad en Carabanchel! Piso Bajo de 2 Dormitorios con Cocina Independiente Te presentamos este acogedor piso bajo situado en una de las zonas más consolidadas y con mejor proyección de Carabanchel, Madrid. Ideal tanto para inversión como para primera vivienda.  Características principales: 2 dormitorios cómodos y luminosos 1 baño completo, funcional y bien distribuido Cocina independiente, perfecta para los amantes de la cocina Piso bajo, ideal para personas con movilidad reducida o que buscan comodidad sin escaleras � Ubicación inmejorable: A pocos minutos de metro y autobuses, rodeado de comercios, centros educativos, zonas verdes y todos los servicios que necesitas para el día a día. Excelente conexión con el centro de Madrid y fácil acceso a la M-30. � Perfecto para quienes buscan tranquilidad sin alejarse de la vida urbana. ¡Ven a visitarlo y descubre su potencial! Contáctanos para más información o agendar una visita.",False,good,False,,3725.0,True,True,False,False,[],False,False,190000.0,€,,,flat,,"Vista Alegre, Madrid","Piso en calle del Halcón, 16",,True,False,Vista Alegre,205000.0,15000.0,7.0
108915551,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/f4/46/1358824126.webp,1º A,3,980000.0,flat,sale,137.0,3,2,"calle Marqués de Portugalete, 16",Madrid,Madrid,Ciudad Lineal,es,40.4465434,-3.6449582,True,https://www.idealista.com/obra-nueva/108915551/,"La promoción se encuentra situada en los números 14 y 16 de la calle Marqués de Portugalete, muy próxima a nuestra Promoción del número 98 de la calle de Arturo Soria, se trata de un emplazamiento excepcional, con buena orientación y en una parcela muy despejada y con mucha luz natural, cerca del Centro Comercial Arturo Soria Plaza, y fáciles y rápidos accesos a la A2, M-30, Aeropuerto de Madrid Adolfo Suarez y al centro de la Ciudad.  La zona cuenta con todo tipo de servicios de alto nivel y prestigio: educativos, sanitarios, comerciales, etc. que aparte de la cercanía al centro de la ciudad, completan las dotaciones que confieren a la zona un alto grado de confort. 12 Viviendas con jardín o terraza El residencial se compone de 12 exclusivas viviendas en altura de planta baja más tres y zonas comunes con piscina y jardín. Las viviendas son de 2 y 3 dormitorios, contando con jardines privados en viviendas de planta baja, y amplias terrazas en las plantas 1ª a 3ª para disfrutar de su magnífica orientación.  Estado de la promoción  Suelos adquiridos  Comienzo de las obras en Abril de 2025  Entrega de viviendas prevista en Noviembre de 2026.",False,newdevelopment,True,False,7153.0,True,False,False,False,[],False,False,980000.0,€,,,flat,,"Concepción, Madrid","Piso en calle Marqués de Portugalete, 16",1,True,True,Concepción,,,
108994011,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/77/e9/1361119864.webp,108023,31,344900.0,flat,sale,87.0,2,2,"calle Virgen de Loreto, 20",Madrid,Alcalá de Henares,El Pilar - Bripac,es,40.5005499,-3.34429,True,https://www.idealista.com/obra-nueva/108994011/,"ÚLTIMOS PISOS Pisos y áticos con terraza, bajos con jardín, 2, 3 y 4 dormitorios y excelentes zonas comunes en Alcalá de Henares. VIVIR A LO GRANDE es tener tu casa en una zona consolidada, con los servicios que necesitas para tu jornada como colegios y universidad, supermercados y centros comerciales, centro de salud y hospital, parques, transporte público, buen acceso por carretera y a 10 minutos del centro de Alcalá. VIVIR A LO GRANDE es elegir el espacio que necesitas, pisos con terraza, áticos y bajos de 2, 3 y 4 dormitorios con garaje, trastero y zonas comunes.  VIVIR A LO GRANDE es tener las mejores zonas comunes que se pueden: piscina infantil y de adultos con su zona de solárium, espacio fitness, picnic, juegos infantiles, salón de ocio, aparcamiento bicis en una urbanización privada única. VIVIR A LO GRANDE es personalizar a tu gusto tu hogar con una amplia gama de acabados con colecciones que actualizamos constantemente de solados, alicatados, muebles de baño, carpintería, interior de armarios, pinturas y puerta acorazada te están esperando y son SIN COSTE PARA. VIVIR A LO GRANDE es tener una casa con materiales sostenibles. Equipos de aerotermia son la fuente de energía renovable y respetuosa con el medio ambiente que usará la vivienda junto con suelo radiante refrescante, con solado cerámico y otros materiales y técnicas usadas en la construcción que al final tienen como objetivo que la vivienda sea confortable, saludable y segura.  CASAS SOSTENIBLES: los sistemas constructivos y materiales empleados han conseguido que puedas vivir en un hogar totalmente eficiente con un consumo de energía casi nulo. Queremos ir un paso más allá y reforzar nuestro compromiso medioambiental para que sea tu mejor inversión de futuro: BREEAM® es el método de evaluación y certificación de la sostenibilidad en la edificación técnicamente más avanzado. Por ello, se compromete a la obtención del prestigioso certificado BREEAM®, y para ello ha iniciado los trámites para cumplir con todos los requisitos desde el primer momento. Las imágenes de interiores son ilustrativas con respecto a las calidades y corresponde a otras viviendas construidas. Consultar la memoria de calidades en la oficina.",False,,True,False,3964.0,False,False,False,False,[],False,False,344900.0,€,,,flat,,"El Pilar - Bripac, Alcalá de Henares","Piso en calle Virgen de Loreto, 20",,True,,,,,
108393482,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/4d/e9/1342834451.webp,Tipo 2A 2 garajes,16,323257.0,flat,sale,104.0,3,2,"calle Espliego, 1",Madrid,Loeches,,es,40.3827807,-3.4211508,True,https://www.idealista.com/obra-nueva/108393482/,"46 viviendas de 2, 3 y 4 dormitorios, con una o dos plazas de garaje y trastero en 4 edificios de baja densidad, 3 alturas, sitos en la calle Victoria Kent. Actualmente nos encontramos en fase de constitución y captación de socios ya que el proyecto se desarrollará en régimen de cooperativa. Contamos con que sea de su interés, y le invitamos a formar parte de la misma, además, al ser una cooperativa en fase de constitución, tendrá la oportunidad de elegir entre un mayor número de viviendas así como de participar activamente en la toma de decisiones y contribuir al desarrollo de su nuevo hogar. Al adjudicarse la vivienda sobre plano, tendrá la ventaja de adherirse al proyecto con una forma de pago más cómoda, pudiendo en la mayoría de los casos, beneficiarse del aumento de su valor a medida que avanza la construcción.  En este momento, la elección de vivienda no comporta desembolso económico, ya que mientras la cooperativa no esté constituída y registrada no se puede realizar ningún tipo de ingreso en la cuenta corriente que se aperturará a nombre de la cooperativa para tal fin. Puede visitarnos en nuestras oficinas centrales de Rivas Vaciamadrid, o solicitarnos la información que necesite online, pudiendo incluso elegir vivienda de esta manera. Proyecto con calificación energética A. Producción de calefacción y refrigeración mediante sistema de Aerotermia con instalación de suelo radiante-refrescante de baja temperatura, repartiendo de manera uniforme calor en invierno y frescor en verano con los más altos niveles de eficiencia y confort. Al no necesitar radiadores, entre otras grandes ventajas, se consigue maximizar el espacio útil en la vivienda. El control de la temperatura se regulará mediante termostato situado en el salón. Vidrios bajo emisivos (ATR) en todos los huecos de fachada. Gran ahorro económico en la factura energética mensual con el máximo confort. Cocinas equipadas con muebles altos y bajos. Sistema de alarma individual con servicio de aviso a la policía. Pintura lisa, carpintería interior lacada en blanco. Promovido por Edificio Victoria Kent Loeches, S. Coop. Mad. , una sociedad cooperativa en constitución, gestionada por Ksanet, empresa gestora con amplia experiencia en la gestión de cooperativas de viviendas con la que Factory Casas está colaborando en la estructuración de la demanda.   Edificio Victoria se convierte en la mejor opción para estrenar vivienda moderna y de calidad en Loeches.",False,newdevelopment,True,False,3108.0,True,False,False,False,[],False,False,323257.0,€,True,True,flat,,Loeches,"Piso en calle Espliego, 1",bj,True,True,,,,
108393670,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/4d/e9/1342834451.webp,Tipo 8A 2 garajes,16,322162.0,flat,sale,103.0,3,2,"calle Espliego, 1",Madrid,Loeches,,es,40.3827807,-3.4211508,True,https://www.idealista.com/obra-nueva/108393670/,"46 viviendas de 2, 3 y 4 dormitorios, con una o dos plazas de garaje y trastero en 4 edificios de baja densidad, 3 alturas, sitos en la calle Victoria Kent. Actualmente nos encontramos en fase de constitución y captación de socios ya que el proyecto se desarrollará en régimen de cooperativa. Contamos con que sea de su interés, y le invitamos a formar parte de la misma, además, al ser una cooperativa en fase de constitución, tendrá la oportunidad de elegir entre un mayor número de viviendas así como de participar activamente en la toma de decisiones y contribuir al desarrollo de su nuevo hogar. Al adjudicarse la vivienda sobre plano, tendrá la ventaja de adherirse al proyecto con una forma de pago más cómoda, pudiendo en la mayoría de los casos, beneficiarse del aumento de su valor a medida que avanza la construcción.  En este momento, la elección de vivienda no comporta desembolso económico, ya que mientras la cooperativa no esté constituída y registrada no se puede realizar ningún tipo de ingreso en la cuenta corriente que se aperturará a nombre de la cooperativa para tal fin. Puede visitarnos en nuestras oficinas centrales de Rivas Vaciamadrid, o solicitarnos la información que necesite online, pudiendo incluso elegir vivienda de esta manera. Proyecto con calificación energética A. Producción de calefacción y refrigeración mediante sistema de Aerotermia con instalación de suelo radiante-refrescante de baja temperatura, repartiendo de manera uniforme calor en invierno y frescor en verano con los más altos niveles de eficiencia y confort. Al no necesitar radiadores, entre otras grandes ventajas, se consigue maximizar el espacio útil en la vivienda. El control de la temperatura se regulará mediante termostato situado en el salón. Vidrios bajo emisivos (ATR) en todos los huecos de fachada. Gran ahorro económico en la factura energética mensual con el máximo confort. Cocinas equipadas con muebles altos y bajos. Sistema de alarma individual con servicio de aviso a la policía. Pintura lisa, carpintería interior lacada en blanco. Promovido por Edificio Victoria Kent Loeches, S. Coop. Mad. , una sociedad cooperativa en constitución, gestionada por Ksanet, empresa gestora con amplia experiencia en la gestión de cooperativas de viviendas con la que Factory Casas está colaborando en la estructuración de la demanda.   Edificio Victoria se convierte en la mejor opción para estrenar vivienda moderna y de calidad en Loeches.",False,newdevelopment,True,False,3128.0,True,False,False,False,[],False,False,322162.0,€,True,True,flat,,Loeches,"Piso en calle Espliego, 1",bj,True,True,,,,
