propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,status,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,highlight.groupDescription,parkingSpace.parkingSpacePrice
108403697,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/a1/5d/1343414266.webp,3 BAJ E,18,bj,389000.0,flat,sale,59.0,True,1,1," de San Enrique, 3",Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4563269,-3.7010997,True,https://www.idealista.com/obra-nueva/108403697/,"Un lugar que te cambiará la vida.   Magnífico conjunto residencial de Darya Homes en una de las zonas con más proyección de Madrid.    Serentia Gardens es un proyecto de 1 dormitorio con impresionantes zonas comunes, firmado por los arquitectos Cano y Escario, y certificación de sostenibilidad BREEAM.   Una ubicación imbatible, entre Cuzco y Azca, a 10 minutos del Bernabéu.   Zonas comunes:   - Jardín con piscina  - Piscina en azotea con sauna  - Coworking  - Gimnasio  - Sala de cine  - Huertos urbanos  - Garaje Viviendas con amplios ventanales, completamente equipadas con materiales y electrodomésticos de primer nivel.",False,True,True,False,6593.0,True,False,False,False,[],False,False,389000.0,€,flat,"Cuatro Caminos, Madrid","Piso en de San Enrique, 3",newdevelopment,,,,,
107922075,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/e8/aa/1296981670.webp,B1 BAJO C ,21,bj,289000.0,flat,sale,58.0,True,1,1,"calle Albaricoque, 11",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3726289,-3.7488666,True,https://www.idealista.com/obra-nueva/107922075/,"FASE 2 YA A LA VENTA Brooklyn es un exclusivo residencial de obra nueva de Kronos Homes en Carabanchel que ofrece 143 viviendas de 1, 2 y 3 dormitorios y estudios ubicadas en un edificio moderno y vanguardista.  Ubicación:  Su emplazamiento en el barrio de Buenavista, en Carabanchel, te permite disfrutar de un entorno consolidado en uno de los barrios con mayor proyección de la capital, cerca de colegios, hospitales, instalaciones deportivas, redes de transporte y a un paso del centro de Madrid.  Las viviendas:  Con obras ya avanzadas, las viviendas han sido diseñadas por el reconocido arquitecto Manuel Clavel, donde ha combinado la arquitectura tradicional madrileña con detalles singulares, aportando personalidad y dinamismo al conjunto. Estas destacan por su luminosidad, su óptima distribución y su calidad de materiales y acabados. Gracias a ello, los interiores se abren a la ciudad a través de ventanales que respetan la estética de balcones típica del entorno y generan unos ambientes acogedores y con carácter propio.  Zonas comunes:  Los residentes tienen acceso exclusivo al espacio comunitario de la azotea, donde se encuentra la piscina con solárium, un gimnasio y un espacio gourmet. Todo con unas vistas privilegiadas del skyline de Madrid. Horario de oficina de ventas:  De lunes a viernes, desde las 10:00 a 14:00 y 16:00 a 19:00 y sábados de 10:00 a 14:00. Dirección: C/ Albaricoque 2, 28044, Madrid  Estaremos encantados de recibirte y ampliarte todos los detalles del proyecto.",False,True,True,False,4983.0,True,False,False,False,[],False,False,289000.0,€,flat,"Buena Vista, Madrid","Piso en calle Albaricoque, 11",newdevelopment,True,True,,,
108045614,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/f4/53/1335223748.webp,1º 204,17,1,280000.0,duplex,sale,57.0,True,1,2,"Toscana, 4",Madrid,Galapagar,Parquelagos - Puente Nuevo,es,,40.6004816,-3.9678272,True,https://www.idealista.com/obra-nueva/108045614/,"¡Obra nueva en marcha en Parquelagos! Últimas viviendas disponibles – Apartamentos turísticos con altas calidades y zonas comunes de ensueño Exclusiva promoción de 35 apartamentos turísticos (Categoría 1 Llave) en la Urbanización de Parquelagos, rodeados de naturaleza y a solo 30 min de Madrid.  Obra ya iniciada – ¡No pierdas la oportunidad! ✨ Bloque en venta orientado al sur, con viviendas en planta baja accesibles y dúplex con bajo cubierta. � Urbanización privada de 5.900 m² con piscina, pádel, gimnasio exterior, zonas ajardinadas, lavandería y servicios de vending. � Seguridad con videovigilancia, conserje y acceso controlado. � Calidades premium: Aerotermia + suelo radiante y refrescante Carpintería PVC con Climalit y persianas motorizadas Cocina con encimera de cuarzo y diseño moderno Domótica (clima, persianas, luces desde el móvil) Vídeoportero, cerradura inteligente y preinstalación de alarma Preinstalación para coche eléctrico � Últimas viviendas disponibles. Ideal como inversión o segunda residencia. ¡Contacta ya!",False,True,True,False,4912.0,True,False,False,False,[],False,False,280000.0,€,flat,"Parquelagos - Puente Nuevo, Galapagar","Dúplex en Toscana, 4",newdevelopment,,,duplex,,
106505123,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/fb/6b/1284856379.webp,F-0B,18,bj,787600.0,flat,sale,121.0,True,1,1,"José Ribera, 4",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,Prado de Somosaguas,40.4033639,-3.7873758,True,https://www.idealista.com/obra-nueva/106505123/,"Magnífica vivienda de 121 m² construidos, ideal para disfrutar de un estilo de vida confortable y moderno.  Esta espectacular propiedad cuenta con un amplio dormitorio que incluye su propio baño completo y un vestidor, ofreciendo privacidad y comodidad. Además, el dormitorio tiene acceso directo a un encantador jardín, perfecto para disfrutar de momentos al aire libre. La vivienda también destaca por su luminoso salón con un gran ventanal que da al jardín privado de 68 m2 y una estupenda cocina, complementados con un despacho que brinda un espacio ideal para trabajar o estudiar. El porche de 25 m² es perfecto para relajarse o compartir gratos momentos disfrutando de tu jardín. La climatización se realiza a través de un sistema de suelo radiante y refrescante, utilizando aerotermia individual. Esto no solo garantiza un gran confort en todas las estaciones, sino que también contribuye a un bajo consumo energético, haciendo de esta vivienda una opción sostenible. La urbanización cuenta con pista de pádel, sala comunitaria y piscina salina. Esta vivienda pertenece a la urbanización Monteturia que se entregará en Noviembre 2025. En el precio esta incluido, una plaza de garaje y un trastero, así como el IVA. La vivienda viene totalmente equipada con cocina, luminarias led, y armarios vestidos.",False,True,True,False,6509.0,True,False,False,False,[],False,False,787600.0,€,flat,"Prado de Somosaguas, Pozuelo de Alarcón","Piso en José Ribera, 4",newdevelopment,True,True,,,
106320924,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/b9/31/1307611214.webp,1 Segundo E,19,2,192000.0,flat,sale,54.0,True,1,1,"paseo de la Estación, 6",Madrid,Móstoles,Centro,es,,40.325069,-3.8666472,True,https://www.idealista.com/obra-nueva/106320924/,"Próxima construcción de viviendas de renta libre, en régimen de cooperativa, de 1 y 2 dormitorios, con plaza de garaje y piscina comunitaria. El edificio cuenta con planta baja y cinco alturas.  Una nueva promoción que combina su construcción, con los más nuevos avances tecnológicos para lograr unas terminaciones y excelentes acabados de primera calidad para su disfrute y comodidad, con una eficiencia energética de clase “A”, con sistema centralizado para aerotermia, con el confort de una climatización con suelo radiante-refrigerante. Las viviendas están diseñadas con acabados modernos y materiales de primera calidad. Ubicada en pleno centro de la ciudad, próximo a Estación Renfe Central (L 12 y C5), autobuses urbanos e interurbanos, Ayuntamiento, Juzgados, Teatro El Bosque colegios, hipermercados, centro de salud, finca Liana.",False,True,True,False,3556.0,True,False,False,False,[],False,False,192000.0,€,flat,"Centro, Móstoles","Piso en paseo de la Estación, 6",,True,True,,,
108528841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/59/f3/1347588041.webp,W-02WCK0,19,,1598000.0,chalet,sale,400.0,,5,4,"calle Arroyo del Tesoro, 3",Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4539127,-3.8005207,True,https://www.idealista.com/obra-nueva/108528841/,"Engel & Völkers le ofrece esta oportunidad única de adquirir una magnífica casa pareada de obra nueva. Pertenece a una promoción exclusiva de dos viviendas, situada en Pozuelo a un paso de la Estación de Renfe, y la zona residencial y de servicios de Avenida de Italia. Y muy cerca de la zona comercial del centro de Aravaca. Esta exclusiva vivienda comparte con su melliza la peculiaridad de estar unidas sólo por la espalda. Lo que permite que funcionen como casas unifamiliares independientes. Esta ingeniosa solución arquitectónica es posible porque la parcela da a dos calles, permitiendo la entrada independiente a cada casa. Esta intimidad está garantizada por los materiales y técnicas de construcción empleados en toda la estructura, especialmente reforzada en el único parámetro de unión.  Las calidades están alineadas con el valor del diseño arquitectónico. Las prestaciones técnicas responden a las más altas expectativas del comprador más exigente, y en línea con los estándares de una casa moderna de lujo. Como ejemplo, el sistema de climatización con paneles fotovoltaicos y aerotermia con suelo radiante. O en el apartado de la seguridad, el sistema de Domótica con pantalla táctil para control de iluminación, persianas, detección de inundaciones, intrusión, incendio y humo. O el sistema de iluminación LED en todas las estancias. Esta propiedad tiene una superficie construida de 399,52 m², distribuidos en tres plantas más terraza (aprox.100m2) en la cubierta, con instalación de agua y luz. Este espacio puede convertirse en un oasis privado, con la opción de incluir jacuzzi, pérgola retráctil, tomas de TV y fibra óptica. El jardín tiene una superficie útil total de 283 m², con piscina opcional. La distribución interior es cómoda, y con amplios espacios. En planta principal se desarrolla la zona social con aseo de cortesía, gran salón/comedor y cocina abierta, con amplios ventanales que garantizan la luminosidad en este gran espacio. La segunda planta se dedica a dormitorios, con posibilidad de personalizar según necesidades, de tres dormitorios (todos con baño en suite, y el principal con vestidor), a cuatro con tres baños. Igualmente, la planta sótano (93m²) permite personalización para convertirlo en un espacio de ocio y disfrute para toda la familia, con minibar y home cinema; o destinarlo a habitación de servicio con baño, y sala de juegos. Ambas opciones incluyen lavandería/planchador y baño completo. En definitiva, una magnífica vivienda, referente en obra nueva en Pozuelo, por sus altos niveles de diseño, calidad y eficiencia energética, avalado por la garantía del grupo Empresarial Constructor Unitecnia.  ¡No pierdas esta oportunidad! Contáctanos para más información.",False,True,,False,3995.0,True,False,False,False,[],False,False,1598000.0,€,chalet,"Zona Estación, Pozuelo de Alarcón","Chalet pareado en calle Arroyo del Tesoro, 3",newdevelopment,True,True,semidetachedHouse,,
107795653,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/55/97/1325620315.webp,YAÑEZ,19,4,2895000.0,duplex,sale,267.0,True,3,4,"de Sta. Catalina, 5",Madrid,Madrid,Centro,es,Huertas-Cortes,40.415685,-3.6975851,True,https://www.idealista.com/obra-nueva/107795653/,"Situado en un enclave estratégico a pocos pasos del triángulo del arte, Darya Homes presenta este fantástico proyecto, un verdadero homenaje a la arquitectura clásica del Barrio de las Letras. Santa Catalina 5 será uno de los edificios más sofisticados y apasionantes de la capital, ofreciendo una experiencia de vida incomparable.    Llevaremos a cabo la rehabilitación integral de un edificio original del siglo XIX que albergará 9 exclusivas viviendas de 3 y 4 dormitorios, con una superficie mínima de 200 m². Los propietarios disfrutarán de una vinoteca con salón-librería, una piscina interior, sauna, sala de yoga y gimnasio totalmente equipado. Además, el patio central de la promoción estará lleno de vegetación, proporcionando un espacio de serenidad y con confort en el centro de la ciudad.    Los compradores podrán contar con nuestro servicio de Darya Custom para personalizar su vivienda.",False,True,True,False,10843.0,True,False,False,False,[],False,False,2895000.0,€,flat,"Huertas-Cortes, Madrid","Dúplex en de Sta. Catalina, 5",newdevelopment,,,duplex,,
105074458,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/b1/40/1058283768.webp,CH-46,54,,910000.0,chalet,sale,248.0,,4,4,"calle Cabo de Palos, 1",Madrid,Boadilla del Monte,El Pastel,es,,40.4192954,-3.9140246,True,https://www.idealista.com/obra-nueva/105074458/,"Visita chalet piloto En construcción Promoción de 78 viviendas de 4 y 5 dormitorios. Todas incluyen sótano, amplias terrazas y dos plazas de aparcamiento privadas subterráneas con acceso directoa la vivienda. Además, Zimara dispone de piscina infantil y de adultos con carril de nado, área de juegos exterior, aparcamiento exterior de bicicletas, gimnasio y gastroteca con una ludoteca infantil al lado. También tendrás una sala que podrás usar como espacio de coworking para trabajar, como sala de lectura o como despachos.  Igualmente contarás con una pantalla exterior hacia zona de graderío que actúa como cine de verano. En el bajo rasante habrá dos cuartos de bicicletas con bancada para hacer pequeñas reparaciones, uno de los cuartos con zona de lavado. También habrá un cuarto con una lavadora y secadora de tipo profesional para prendas voluminosas (edredones, colchas, etc. ); así como un cuarto de lavado de mascotas. La urbanización dispone de cuidados accesos peatonales y contarás con garita de vigilancia y un circuito de cámaras de videovigilancia. Dirección PUNTO DE VENTA: Avda. Isabel de Farnesio, esq Avda. Nuevo Mundo (Boadilla).",False,True,,False,3669.0,True,False,False,False,[],False,False,910000.0,€,chalet,"El Pastel, Boadilla del Monte","Chalet adosado en calle Cabo de Palos, 1",newdevelopment,True,True,terracedHouse,,
103694696,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/75/9f/1244280214.webp,P1 2ºB,20,2,506000.0,flat,sale,100.0,True,3,2,"calle Albaricoque, 11",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3726289,-3.7488666,True,https://www.idealista.com/obra-nueva/103694696/,"FASE 2 YA A LA VENTA Brooklyn es un exclusivo residencial de obra nueva de Kronos Homes en Carabanchel que ofrece 143 viviendas de 1, 2 y 3 dormitorios y estudios ubicadas en un edificio moderno y vanguardista.  Ubicación:  Su emplazamiento en el barrio de Buenavista, en Carabanchel, te permite disfrutar de un entorno consolidado en uno de los barrios con mayor proyección de la capital, cerca de colegios, hospitales, instalaciones deportivas, redes de transporte y a un paso del centro de Madrid.  Las viviendas:  Con obras ya avanzadas, las viviendas han sido diseñadas por el reconocido arquitecto Manuel Clavel, donde ha combinado la arquitectura tradicional madrileña con detalles singulares, aportando personalidad y dinamismo al conjunto. Estas destacan por su luminosidad, su óptima distribución y su calidad de materiales y acabados. Gracias a ello, los interiores se abren a la ciudad a través de ventanales que respetan la estética de balcones típica del entorno y generan unos ambientes acogedores y con carácter propio.  Zonas comunes:  Los residentes tienen acceso exclusivo al espacio comunitario de la azotea, donde se encuentra la piscina con solárium, un gimnasio y un espacio gourmet. Todo con unas vistas privilegiadas del skyline de Madrid. Horario de oficina de ventas:  De lunes a viernes, desde las 10:00 a 14:00 y 16:00 a 19:00 y sábados de 10:00 a 14:00. Dirección: C/ Albaricoque 2, 28044, Madrid  Estaremos encantados de recibirte y ampliarte todos los detalles del proyecto.",False,True,True,False,5060.0,True,False,False,False,[],False,False,506000.0,€,flat,"Buena Vista, Madrid","Piso en calle Albaricoque, 11",newdevelopment,True,True,,,
104622727,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/20/4e/1132819349.webp,Atico A,39,3,319750.0,penthouse,sale,68.0,True,1,1,"Fernando Mora, 8",Madrid,Madrid,Carabanchel,es,San Isidro,40.3955979,-3.7375259,True,https://www.idealista.com/obra-nueva/104622727/,"7 viviendas, con siete trasteros y solárium  7 plazas de garaje Edificio de 7 viviendas en altura de cuatro plantas, más garajes y trasteros.  Viviendas exteriores por dos fachadas, anterior y posterior.  Los dormitorios dan a patio ajardinado de 11 metros de largo por 14 de ancho.  La plaza de garaje es opcional.  Edificio de 7 viviendas.  Con solárium  Con aerotermia Con terraza propia y tendedero  Zona de Vía carpetana  Metro: a cuatro/cinco minutos andando tenemos el metro Carpetana.  A 2 minutos en coche conectamos con la radial M-30  Hospital a 1 minuto. Varios centros deportivos de gran tamaño, como el de Gallur o el antiguo canódromo, ahora polideportivo, con pistas de tenis, padel, piscina cubierta, gimnasio, balonmano, otros entrenamientos dirigidos por técnicos o profesores, etc.  Parque grande de arboleda: a dos minutos.  La entrega será en el tercer trimestre del 2024. Para más información pueden contactar con nosotros.",False,True,True,False,4702.0,True,False,False,False,[],False,False,319750.0,€,flat,"San Isidro, Madrid","Ático en Fernando Mora, 8",newdevelopment,True,False,penthouse,,12980.0
108392184,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/d4/e9/1342750147.webp,3 2º C,18,2,539000.0,flat,sale,52.0,True,1,1," de San Enrique, 3",Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4563269,-3.7010997,True,https://www.idealista.com/obra-nueva/108392184/,"Un lugar que te cambiará la vida.   Magnífico conjunto residencial de Darya Homes en una de las zonas con más proyección de Madrid.    Serentia Gardens es un proyecto de 1 dormitorio con impresionantes zonas comunes, firmado por los arquitectos Cano y Escario, y certificación de sostenibilidad BREEAM.   Una ubicación imbatible, entre Cuzco y Azca, a 10 minutos del Bernabéu.   Zonas comunes:   - Jardín con piscina  - Piscina en azotea con sauna  - Coworking  - Gimnasio  - Sala de cine  - Huertos urbanos  - Garaje Viviendas con amplios ventanales, completamente equipadas con materiales y electrodomésticos de primer nivel.",False,True,True,False,10365.0,True,False,False,False,[],False,False,539000.0,€,flat,"Cuatro Caminos, Madrid","Piso en de San Enrique, 3",newdevelopment,,,,,
107668604,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/ef/da/1319258015.webp,V1  Tipo C,26,,470100.0,chalet,sale,139.0,,4,3,"Cañada de los Toros, 92",Madrid,Manzanares el Real,,es,,40.728874,-3.8725001,True,https://www.idealista.com/obra-nueva/107668604/,"LINCENCIA Y PRÉSTAMO PROMOTOR PRECONCEDIDOS Vivienda 1 - Bloque 1 – Tipo C  15 viviendas, quedan 3. 2 Plazas de garaje subterráneo incluidas en el precio  Superficie útil: 110 m²  Superficie construida: 139 m²  Superficie de la parcela: 243m²  Plantas: 2  Dormitorios: 4 (uno en planta baja)  Baños: 3  Plazas de garaje: 2 incluidas en el precio  Cocina equipada y baños totalmente amueblados.  Proceso de adquisición de tu vivienda:  Reserva de la vivienda: 3.500 €  Al inicio de obra 20% del valor de adjudicación + IVA (menos la reserva)  Entrega de llaves (2027): 80% restante + IVA  Además, el proyecto cuenta con licencia y préstamo promotor preconcedido para mayor facilidad en la compra.  ¡No dejes pasar esta oportunidad de vivir en un entorno único con el máximo confort y eficiencia!  Residencial Villa Bárbara es un exclusivo conjunto residencial de lujo y una oportunidad única en Manzanares El Real.  Se trata del único proyecto de obra nueva en la zona, diseñado para ofrecer viviendas que se adapten a tu futuro.  La urbanización privada alberga 15 chalets pareados de obra nueva, con parcelas privadas que van desde 189 m² hasta 404 m².  Dentro de tu amplia parcela, podrás diseñar tu vivienda personalizada a tu gusto, por ejemplo, con 4 dormitorios (uno de ellos en la planta baja) o con la distribución que prefieras.",False,True,,False,3382.0,True,False,False,False,[],False,False,470100.0,€,chalet,Manzanares el Real,"Chalet pareado en Cañada de los Toros, 92",,True,True,semidetachedHouse,,
106859747,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/87/99/1307737677.webp,,19,bj,841000.0,flat,sale,92.0,True,2,2,"calle ARTURO SORIA, 98",Madrid,Madrid,Ciudad Lineal,es,San Pascual,40.4456971,-3.6466605,True,https://www.idealista.com/obra-nueva/106859747/,"Exclusiva vivienda de dos dormitorios con jardín privado de 57 m2 en una de las mejores zonas residenciales de Madrid, en edificio de nueva construcción con certificación energética clase ""A"". Climatización por suelo radiante y refrescante mediante aerotermia, asistido por placas fotovoltaicas, lo que minimiza los consumos. Sistema de climatización de ""doble flujo"" Acabados de calidad, con aplacados y solados de Porcelanosa, carpinterías exteriores en aluminio de la marca Cortizo y carpintería interior de madera lacada. Plaza de garaje con capacidad para dos coches, con punto para recarga de vehículo eléctrico. Promoción ya finalizada, disponible para entrega inmediata.",False,True,True,False,9141.0,True,False,False,False,[],False,False,841000.0,€,flat,"San Pascual, Madrid","Piso en calle Arturo Soria, 98",newdevelopment,True,True,,,
107668501,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/69/5c/1319257969.webp,V04  Tipo C,26,,494700.0,chalet,sale,139.0,,4,3,"Cañada de los Toros, 92",Madrid,Manzanares el Real,,es,,40.728874,-3.8725001,True,https://www.idealista.com/obra-nueva/107668501/,"LINCENCIA Y PRÉSTAMO PROMOTOR PRECONCEDIDOS Vivienda 4 - Bloque 2 – Tipo C  15 viviendas, quedan 4. 2 Plazas de garaje subterráneo incluidas en el precio  Superficie útil: 110 m²  Superficie construida: 139 m²  Superficie de la parcela: 298 m²  Plantas: 2  Dormitorios: 4 (uno en planta baja)  Baños: 3  Plazas de garaje: 2 incluidas en el precio  Cocina equipada y baños totalmente amueblados.  Proceso de adquisición de tu vivienda:  Reserva de la vivienda: 3.500 €  Al inicio de obra 20% del valor de adjudicación + IVA (menos la reserva)  Entrega de llaves (2027): 80% restante + IVA  Además, el proyecto cuenta con licencia y préstamo promotor preconcedido para mayor facilidad en la compra.  ¡No dejes pasar esta oportunidad de vivir en un entorno único con el máximo confort y eficiencia!  Residencial Villa Bárbara es un exclusivo conjunto residencial de lujo y una oportunidad única en Manzanares El Real.  Se trata del único proyecto de obra nueva en la zona, diseñado para ofrecer viviendas que se adapten a tu futuro.  La urbanización privada alberga 15 chalets pareados de obra nueva, con parcelas privadas que van desde 189 m² hasta 404 m².  Dentro de tu amplia parcela, podrás diseñar tu vivienda personalizada a tu gusto, por ejemplo, con 4 dormitorios (uno de ellos en la planta baja) o con la distribución que prefieras.",False,True,,False,3559.0,True,False,False,False,[],False,False,494700.0,€,chalet,Manzanares el Real,"Chalet pareado en Cañada de los Toros, 92",newdevelopment,True,True,semidetachedHouse,,
107249460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/6b/b9/1096764426.webp,CC26,27,2,666500.0,duplex,sale,227.0,True,4,4,"camino de la Corredera, 3",Madrid,Colmenar Viejo,El Mirador,es,,40.6686678,-3.7731732,True,https://www.idealista.com/obra-nueva/107249460/,"Un refugio para disfrutar, sin necesidad de escapar En Las Cumbres de Colmenar, a solo 5 minutos del centro, te espera unos áticos dúplex excepcionales: 4 habitaciones, 4 baños, dos terrazas (una de ellas enorme) y espacio de sobra para tu día a día… o para desconectar del mundo. Más que un hogar, es un lugar donde tus hijos crecen seguros, donde puedes teletrabajar con vistas o invitar a tus amigos a una barbacoa al atardecer. Y eso no es todo: •Piscina, jardines, pistas deportivas y zona infantil •2 plazas de garaje y trastero incluidos •Una urbanización privada con todo lo que necesitas - El precio no es un gasto, es una inversión en tu bienestar, espacio y libertad. ¡Ven a verlo y redescubre lo que significa “hogar”!",False,True,True,False,2936.0,True,False,False,False,[],False,False,666500.0,€,flat,"El Mirador, Colmenar Viejo","Dúplex en camino de la Corredera, 3",newdevelopment,True,True,duplex,Destacado,
105074483,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/b1/40/1058283768.webp,CH-66,54,,902000.0,chalet,sale,252.0,,4,4,"calle Cabo de Palos, 1",Madrid,Boadilla del Monte,El Pastel,es,,40.4192954,-3.9140246,True,https://www.idealista.com/obra-nueva/105074483/,"Visita chalet piloto En construcción. Promoción de 78 viviendas de 4 y 5 dormitorios. Todas incluyen sótano, amplias terrazas y dos plazas de aparcamiento privadas subterráneas con acceso directoa la vivienda. Además, Zimara dispone de piscina infantil y de adultos con carril de nado, área de juegos exterior, aparcamiento exterior de bicicletas, gimnasio y gastroteca con una ludoteca infantil al lado. También tendrás una sala que podrás usar como espacio de coworking para trabajar, como sala de lectura o como despachos.  Igualmente contarás con una pantalla exterior hacia zona de graderío que actúa como cine de verano. En el bajo rasante habrá dos cuartos de bicicletas con bancada para hacer pequeñas reparaciones, uno de los cuartos con zona de lavado. También habrá un cuarto con una lavadora y secadora de tipo profesional para prendas voluminosas (edredones, colchas, etc. ); así como un cuarto de lavado de mascotas. La urbanización dispone de cuidados accesos peatonales y contarás con garita de vigilancia y un circuito de cámaras de videovigilancia. Dirección PUNTO DE VENTA: Avda. Isabel de Farnesio, esq Avda. Nuevo Mundo (Boadilla).",False,True,,False,3579.0,True,False,False,False,[],False,False,902000.0,€,chalet,"El Pastel, Boadilla del Monte","Chalet adosado en calle Cabo de Palos, 1",newdevelopment,True,True,terracedHouse,,
108102164,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/a8/33/1333882288.webp,2ºE,25,2,284000.0,flat,sale,128.0,True,3,2,"Andalucía, 1",Madrid,San Martín de la Vega,,es,,40.2141804,-3.5844886,True,https://www.idealista.com/obra-nueva/108102164/,"Veganatura está ubicado en una zona residencial consolidada y muy tranquila, junto a un gran parque recientemente reacondicionado. La promoción cuenta con una excelente comunicación, salida directa a la M-506 que conecta con la A4 a la altura de Pinto. La urbanización cuenta con una amplia zona verde privada, piscina comunitaria y sala social. Excelente elección de acabados y certificación energética A. Las viviendas en altura cuentan con ascensor, parking subterráneo y trastero.",False,True,True,False,2219.0,True,False,False,False,[],False,False,284000.0,€,flat,San Martín de la Vega,"Piso en Andalucía, 1",newdevelopment,True,True,,,
108846881,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/9d/e6/1356850813.webp,BI_4A,20,4,1385773.0,penthouse,sale,113.0,False,2,2,"de la Verónica, 13",Madrid,Madrid,Centro,es,Huertas-Cortes,40.4119003,-3.6942597,True,https://www.idealista.com/obra-nueva/108846881/,"¡No pierdas la oportunidad de vivir en el corazón de Madrid! Te presentamos una promoción exclusiva de viviendas de obra nueva en un edificio histórico completamente reformado en el centro de Madrid. Ubicación privilegiada: En pleno centro de Madrid, rodeado de los mejores restaurantes, tiendas y lugares de interés cultural. Excelente conexión con transporte público. Viviendas modernas y luminosas: Apartamentos de 1, 2 y 3 dormitorios, con diseño contemporáneo y acabados de alta calidad. Amplios ventanales que permiten la entrada de luz natural. Cocinas totalmente equipadas con electrodomésticos de última generación. Servicios exclusivos: Patio interior ajardinado: Un oasis de tranquilidad en el corazón de la ciudad.  Spa: Relájate y desconecta en nuestro exclusivo spa. ¡No esperes más y reserva tu vivienda de ensueño en el centro de Madrid Información adicional: Entrega prevista: 30/01/2026  Para más información y visitas, contacta con nosotros.",False,True,True,False,12263.0,True,False,False,False,[],False,False,1385773.0,€,flat,"Huertas-Cortes, Madrid","Ático en de la Verónica, 13",newdevelopment,,,penthouse,,
106584454,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/a5/43/1294444371.webp,CC93,27,2,670500.0,duplex,sale,215.0,True,4,4,"camino de la Corredera, 3",Madrid,Colmenar Viejo,El Mirador,es,,40.6686678,-3.7731732,True,https://www.idealista.com/obra-nueva/106584454/,"Un refugio para disfrutar, sin necesidad de escapar En Las Cumbres de Colmenar, a solo 5 minutos del centro, te espera unos áticos dúplex excepcionales: 4 habitaciones, 4 baños, dos terrazas (una de ellas enorme) y espacio de sobra para tu día a día… o para desconectar del mundo. Más que un hogar, es un lugar donde tus hijos crecen seguros, donde puedes teletrabajar con vistas o invitar a tus amigos a una barbacoa al atardecer. Y eso no es todo: •Piscina, jardines, pistas deportivas y zona infantil •2 plazas de garaje y trastero incluidos •Una urbanización privada con todo lo que necesitas - El precio no es un gasto, es una inversión en tu bienestar, espacio y libertad. ¡Ven a verlo y redescubre lo que significa “hogar”!",False,True,True,False,3119.0,True,False,False,False,[],False,False,670500.0,€,flat,"El Mirador, Colmenar Viejo","Dúplex en camino de la Corredera, 3",newdevelopment,True,True,duplex,Destacado,
