propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,neighborhood,hasLift,newDevelopmentFinished,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108285108,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/83/3c/1342698214.webp,,30,229000.0,studio,sale,30.0,0,1,"calle del Conde de Peñalver, 28",Madrid,Madrid,Barrio de Salamanca,es,40.4278129,-3.6752054,True,https://www.idealista.com/inmueble/108285108/,"Sky Real Estate te Descubre un Secreto en Salamanca:  Piso ubicado en planta sótano, que se traduce en una oportunidad única:  un lienzo lleno de posibilidades y, sobre todo, una puerta de entrada dorada al codiciado Barrio de Salamanca.  Características del Inmueble:  Piso en planta sótano de 28 m² distribuidos en salón-dormitorio, cocina y baño con acceso a patio interior. Ideal como inversión, primera vivienda o estudio en una de las zonas más demandadas de Madrid. Ubicado en la calle Conde de Peñalver, a pocos pasos del metro Goya y Lista. Todos los servicios, comercios y el parque de El Retiro, muy cerca. Consulta la referencia catastral: 2856523VK4725F0005MO. Llámanos y descúbrelo con Sky Real Estate. Servicios y Ubicación: Barrio Salamanca  Conde Peñalver: El corazón vibrante de Madrid a tus pies. Vivir aquí es tener el pulso de Madrid en la puerta de casa, pero con la elegancia del Barrio de  Salamanca. En Sky Real Estate, sabemos que la ubicación lo es todo, y esta es, sencillamente, TOP. Tiendas que marcan tendencia, restaurantes donde crear recuerdos, y una vida cultural que no para. Pero también la comodidad del día a día: colegios de primera, centros médicos, y conexiones de transporte (metro Goya, Lista, ¡a un paso! ) para que te muevas como pez en el agua. Y para desconectar, el Retiro te espera a un paseo. Es la combinación perfecta. En Sky Real Estate, nos apasiona encontrar estos espacios con algo especial. Este piso es una apuesta segura por su ubicación y ese patio que lo cambia todo. ¿Sientes la curiosidad? Llámanos, ¡estamos deseando enseñártelo!",True,good,False,7633.0,True,False,True,False,[],False,False,229000.0,€,,,flat,studio,"Goya, Madrid","Estudio en calle del Conde de Peñalver, 28",Top,st,False,Goya,True,,,237000.0,8000.0,3.0
108907889,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/0f/e8/1358580925.webp,RM-2167,29,750000.0,flat,sale,100.0,2,2,calle de Enrique Larreta,Madrid,Madrid,Chamartín,es,40.4667547,-3.6877905,False,https://www.idealista.com/inmueble/108907889/,"Grupo EXTRA vende en Exclusiva piso totalmente reformado a estrenar de 100m2 sobre calle Enrique Larreta, con excelente ubicación a metros de Plaza Castilla y la Estación de Chamartín. Totalmente externo, lo que brinda una luz y ventilación espectacular, cuenta con salón comedor amplio, y cocina integrada, complemente equipada, baño con ducha, y dos dormitorios, secundario con armario empotrado, y principal con baño en suite y vestidor. Reformado a estrenar, con precioso diseño, hermosas terminaciones y grandes calidades. Ubicación Privilegiada, muy bien contactada por buses y metro, cuenta con una oferta comercial variada, desde alimentaciones, restaurantes, farmacias, a centros estéticos o de salud.",True,good,False,7500.0,True,False,True,False,[],False,False,750000.0,€,,,flat,,"Castilla, Madrid",Piso en calle de Enrique Larreta,Top,1,True,Castilla,True,,,,,
106633473,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/74/0b/1313173351.webp,VMO2411009,39,1780000.0,chalet,sale,428.0,6,5,Barrio Monteclaro,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,40.4486873,-3.8476956,False,https://www.idealista.com/inmueble/106633473/,"EXCLUSIVO CHALET INDEPENDIENTE EN AMPLIA PARCELA CON JARDIN CONSOLIDADO Y PISCINA EN MONTECLARO Descubre esta exclusiva propiedad de 428 m² construidos, situada en una impresionante parcela de 1.640 m² en la prestigiosa urbanización Monteclaro. Diseñada para combinar confort, elegancia y funcionalidad, esta vivienda ofrece amplios espacios llenos de luz natural, una distribución inteligente y un jardín idílico con piscina privada. Distribución cómoda y versátil Planta principal: Un elegante recibidor con techo de doble altura da la bienvenida a esta magnífica casa. Desde aquí se accede al salón principal con chimenea y al comedor independiente, ambos conectados al porche principal mediante grandes ventanales que inundan de luz los espacios. La cocina, moderna y funcional, cuenta con una isla central, zona de office y acceso directo al jardín y a la zona de barbacoa. Esta planta también dispone de: Dos dormitorios amplios y luminosos. Un baño completo y un aseo de cortesía. Área de servicio independiente, que incluye dormitorio, baño, almacén y un espacioso salón multiusos ideal como zona de juegos, gimnasio u oficina. Planta superior: El distribuidor da paso a tres dormitorios: Dormitorio principal: Espacioso, orientado al este, con doble vestidor, baño en suite con luz natural y un encantador salón-despacho a distinto nivel, perfecto para quienes buscan privacidad y confort. Dos dormitorios dobles que comparten un baño también con luz natural, gracias a una ventana Velux. Exteriores pensados para disfrutar Porches: Dos zonas diferenciadas, uno de entrada y otro trasero con toldo automatizado, creando dos ambientes perfectos para relajarse o recibir visitas. Zona de barbacoa: Equipada con parrilla y dos hornos de obra ideales para asados. Piscina privada: De 10x4 metros, rodeada de un jardín cuidadosamente diseñado con árboles seleccionados y flores, ideal para disfrutar todo el año. Zona de aparcamiento: Espacio techado con capacidad para cuatro vehículos, además de un trastero. Calidades, confort y ubicación inmejorable Construida en 1985 y recientemente renovada (suelos, baños y cocina), esta propiedad destaca por su excelente aislamiento, calefacción por radiadores y aire acondicionado tipo split. Gracias a su orientación sur-norte, garantiza una óptima iluminación y ventilación natural. Ubicada en la exclusiva urbanización Monteclaro, que ofrece excepcionales zonas comunes: jardines, piscinas para adultos y niños, pistas de tenis y pádel, parque infantil, campo de fútbol, cancha de baloncesto, salón social y restaurante con terraza. Si buscas espacio, comodidad y un entorno privilegiado, esta casa lo tiene todo. Ven a conocer tu próximo hogar, donde la privacidad, el lujo y la calidad de vida se unen en un solo lugar. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,4159.0,True,False,True,True,[],False,False,1780000.0,€,True,True,chalet,independantHouse,"Monteclaro, Pozuelo de Alarcón",Casa independiente,Top,,,Monteclaro,,,,,,
108441987,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/a7/ae/1344985111.webp,BFO-V1400,31,1542000.0,flat,sale,207.0,7,2,calle de la Ballesta,Madrid,Madrid,Centro,es,40.4221734,-3.7052642,False,https://www.idealista.com/inmueble/108441987/,"CONTACTAR CON LA EXTENSIÓN 2. GRAN OPORTUNIDAD EN EL CENTRO DE MADRID! Piso exterior con licencia de hostal y plaza de garaje en la Calle Ballesta Se vende espectacular vivienda exterior, muy luminosa en Calle Ballesta, en pleno centro de Madrid, a escasos metros de Gran Vía y rodeado de todos los servicios, comercios, transporte público y atractivos turísticos. Ubicado en una segunda planta, este inmueble cuenta con 207 m² construidos, actualmente distribuidos en 7 habitaciones y 2 baños, salón y cocina, con posibilidad de redistribuir y ampliar el número de habitaciones gracias a su amplitud y planta rectangular. Incluye licencia de hostal, lo que lo convierte en una inversión ideal para explotación turística o uso profesional. Además, cuenta con una plaza de garaje, un gran valor añadido en esta zona tan céntrica. Características destacadas: Superficie construida: 207 m² 2ª planta exterior 7 habitaciones (con posibilidad de más) 2 baños Licencia de hostal  Plaza de garaje incluida Muy luminoso ITE favorable Gastos de comunidad: 64 €/mes IBI: 1.182 €/año Situado en una de las calles más dinámicas del centro, con gran afluencia turística y alta demanda tanto residencial como de alquiler vacacional. Ideal para inversores, operadores turísticos o proyectos de coliving. ¡No dejes pasar esta oportunidad única en el corazón de Madrid! Contáctanos para más información o para concertar una visita sin compromiso.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,7449.0,True,True,True,False,[],False,False,1542000.0,€,True,True,flat,,"Malasaña-Universidad, Madrid",Piso en calle de la Ballesta,Top,2,True,Malasaña-Universidad,False,,,,,
107917674,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/09/e9/1328255984.webp,W-02ZIEM,30,385000.0,flat,sale,123.0,4,2,Centro Urbano,Madrid,San Sebastián de los Reyes,Centro Urbano,es,40.5447449,-3.6335906,False,https://www.idealista.com/inmueble/107917674/,"Piso de 4 habitaciones en una ubicación ideal en San Sebastián de los Reyes ¡Engel & Völkers le presenta su nuevo hogar! Una vivienda de 123 metros cuadrados que combina amplitud y comodidad. Construida en 1982 y actualizada en 2023 tanto la instalación eléctrica como toda la fontanería de la casa, este apartamento de 4 habitaciones y 2 baños, incluyendo un baño principal, ofrece un espacio de vida confortable en un entorno urbano y con todos los servicios a tan sólo unos pasos. Nada más abrir la puerta su recibidor le invita a explorar cada rincón de la casa. La cocina, equipada con electrodomésticos de alta gama y funcional, cuenta con una práctica terraza tendedero, ideal para disfrutar de la luz natural mientras realizas tus tareas diarias. El amplio salón comedor con suelo de madera es el corazón de la casa. En el podrás relajarte y compartir momentos inolvidables con familiares y amigos. Desde aquí, accedes a una terraza que ofrece un espacio perfecto para disfrutar del aire libre y vistas despejadas. Este piso cuenta con 4 habitaciones, cada una diseñada para ofrecer comodidad y privacidad. Además, dispone de 2 cuartos de baño, uno de ellos en suite, lo que añade un toque de elegancia y confort a tu día a día. Situado en un edificio con ascensor, este hogar también incluye un amplio trastero, ideal para almacenar tus pertenencias de manera ordenada. La ubicación es perfecta: aunque se encuentra en una zona tranquila, tienes todos los servicios necesarios a tu alcance: comercios, restauración, colegios y transporte público. Y si necesitas desplazarte, disfrutarás de una excelente conexión con Madrid y el aeropuerto, facilitando tus viajes y desplazamientos diarios. ¡No dejes pasar la oportunidad de visitar este maravilloso piso que sin duda podría ser tu nuevo hogar! San Sebastián de los Reyes, una ciudad para vivir está situada al norte de la capital. Conectada a través de la A1 en coche, Línea C4 de cercanías Renfe, Línea 10 de Metro y varias líneas de autobuses. Así mismo, está situada a tan sólo 10 min en coche, 30 min en transporte público, del Aeropuerto Madrid Barajas Adolfo Suarez. En la zona centro de la localidad de San Sebastián de los Reyes puedes encontrar todo tipo de servicios: comercios locales, supermercados, parques infantiles, centros deportivos, colegios, universidad y centros de salud y Hospital Infanta Sofía. Además, la zona industrial y empresarial de San Sebastián de los Reyes permite conciliar la vida laboral y familiar con toda comodidad. Esta vivienda cuenta con todo tipo de comercios, colegios, parques y zonas deportivas a tan sólo unos pasos y está situada a pocos metros de las principales paradas de autobús, estación de y la parada de tren de cercanías Alcobendas / San Sebastián de los Reyes.",False,good,False,3130.0,True,False,True,False,[],False,False,385000.0,€,,,flat,,"Centro Urbano, San Sebastián de los Reyes",Piso,Top,2,True,,True,,,397000.0,12000.0,3.0
108951737,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/60/03/1359886122.webp,10008590,30,535000.0,flat,sale,80.0,2,1,calle de Bravo Murillo,Madrid,Madrid,Tetuán,es,40.4621103,-3.696158,False,https://www.idealista.com/inmueble/108951737/,"¡Oportunidad única! Piso exterior completamente reformado junto a Plaza de Castilla Bravo Murillo Vivienda2 tiene el placer de presentar esta magnífica vivienda. Si estás buscando un hogar moderno, luminoso y listo para entrar a vivir en una de las zonas mejor comunicadas y con mayor proyección de Madrid, este piso es para ti. Ubicado en la emblemática calle Bravo Murillo, a escasos minutos a pie de Plaza de Castilla, este inmueble no solo destaca por su excelente reforma integral, sino también por su situación privilegiada. Aquí encontrarás la comodidad de vivir en una de las arterias más dinámicas y consolidadas de la capital, sin renunciar a la tranquilidad y al confort de un espacio perfectamente diseñado para el día a día. La vivienda, completamente exterior, ha sido reformada con materiales de primera calidad, cuidando cada detalle para ofrecer un ambiente moderno, funcional y acogedor. La distribución ha sido optimizada para aprovechar al máximo la luz natural y el espacio disponible. El salón, amplio y con grandes ventanales, se convierte en el corazón del hogar, inundado de luz natural a lo largo del día. La cocina, moderna y equipada con electrodomésticos nuevos, ha sido diseñada para quienes valoran tanto el estilo como la practicidad. El piso cuenta con dos dormitorios y un baño completo, completamente renovado con un diseño actual, elegante y funcional. Ideal tanto para una pareja, como para profesionales o inversores que busquen una vivienda con altas calidades en una zona de alta demanda. Y si hay algo que verdaderamente convierte este piso en una gran oportunidad, es su ubicación. Plaza de Castilla es uno de los grandes ejes de comunicación de Madrid, con conexión directa a varias líneas de metro (L1, L9, L10), cercanías y una estación de autobuses que facilita el acceso rápido a toda la ciudad y a municipios de la Comunidad. Además, se encuentra a pocos pasos del Paseo de la Castellana, zona de oficinas, centros empresariales, y de servicios de todo tipo. Bravo Murillo es una calle viva, con historia y carácter, donde lo tradicional y lo moderno conviven en perfecta armonía. Comercios de proximidad, mercados emblemáticos como el de Maravillas, supermercados, colegios, centros de salud, cafeterías, restaurantes y espacios culturales conforman un entorno ideal tanto para vivir como para invertir. En definitiva, esta vivienda representa una combinación perfecta entre diseño, ubicación y calidad, en una zona en constante crecimiento y revalorización. No dejes pasar esta oportunidad. Ven a visitarlo y descubre por qué Bravo Murillo es mucho más que una dirección: es calidad de vida, es futuro, es Madrid.",True,good,False,6688.0,True,False,True,False,[],False,False,535000.0,€,,,flat,,"Cuzco-Castillejos, Madrid",Piso en calle de Bravo Murillo,Top,2,True,Cuzco-Castillejos,False,,,605000.0,70000.0,12.0
108588128,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/f8/c0/1349261739.webp,10008558,33,899000.0,flat,sale,137.0,3,2,calle del Corazón de María,Madrid,Madrid,Chamartín,es,40.4405135,-3.6696113,False,https://www.idealista.com/inmueble/108588128/,"¡ Tu nuevo hogar junto a Torres Blancas te está esperando! Enamórate de este amplio y luminoso piso de 137 m² catastrales, situado en planta alta y exterior, donde cada rincón invita a disfrutar en familia. Su excelente distribución hace que todos los espacios sean cómodos y funcionales, ideales para compartir momentos únicos con los tuyos. Además, cuenta con plaza de garaje con acceso directo, para que llegar a casa siempre sea fácil y cómodo.  Situado junto a Torres Blancas, en una zona tranquila, bien comunicada y con todos los servicios a mano.   Vivienda2 vende en exclusiva este magnífico piso en la calle del Corazón de María en un estupendo edificio del año 1973 con plaza de garaje de acceso directo. Se trata de una sexta planta exterior que consta de tres dormitorios y dos cuartos de baño, uno de ellos incorporado al dormitorio principal con bañera y otro con ducha para el resto de la casa. Tiene una excelente distribución lo que permite vivir la vivienda con suma comodidad al tener las diferentes estancias muy bien situadas.  Cuenta con aire acondicionado en el salón y en dos de los dormitorios y calefacción central, a pesar de lo cual, tiene sólo 145 euros de gastos de Comunidad.  Se reformó por completo a finales de los años noventa incluyendo tuberías y electricidad con materiales de gran calidad y está muy bien conservado con pintura lisa, molduras perimetrales, carpintería exterior de climalit y oscilobatiente, parquet de roble y puertas de madera macizas. La cocina es amplia y cuadrada para poder comer en ella a diario porque originalmente en esa zona de la casa había un dormitorio y un aseo de servicio que se quitaron y se pudo hacer una cocina más grande.   Dispone de un cuarto despensa donde estaba el aseo antiguamente, que tiene también la lavadora para tener la zona de lavado independiente y junto a la ventana para tender con toda comodidad; asimismo, si se desea, se puede recuperar el aseo original. Tiene un gran salón comedor, exterior, al que se le incorporó la terraza original, para darle aún más amplitud de la que tenía. Toda la casa cuenta con armarios empotrados, uno grande en la entrada y también en todos los dormitorios; si el comprador sólo necesitara dos dormitorios, se podría eliminar muy fácilmente uno de ellos y dejar dos, ambos estupendos. Además, cuenta con una plaza de garaje amplia y bien ubicada en el sótano menos uno, de acceso directo. En definitiva, una excelente oportunidad para disfrutar de la casa, de la zona y de los servicios que la rodean.  Un hogar con alma, pensado para crecer, descansar y vivir a tu ritmo. ¡No dejes de contactar con nuestros asesores para descubrir tu nuevo hogar!",True,good,False,6562.0,True,False,True,False,[],False,False,899000.0,€,True,True,flat,,"Prosperidad, Madrid",Piso en calle del Corazón de María,Top,6,True,Prosperidad,True,,,950000.0,51000.0,5.0
109111755,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/92/76/1364685072.webp,,29,234900.0,duplex,sale,96.0,2,2,"calle General Asensio, 19",Madrid,Sevilla la Nueva,,es,40.347002,-4.0279544,True,https://www.idealista.com/inmueble/109111755/,"Agencia Inmobiliaria en Sevilla la Nueva. HOGARES VENDE EN EXCLUSIVA ESTUPENDO DÚPLEX Te presentamos este excepcional dúplex que combina confort y estilo en una de las zonas más privilegiadas de la localidad. Distribuido en dos plantas, este hogar ofrece un diseño funcional y acogedor, ideal para disfrutar de cada rincón. La vivienda se distribuye de la siguiente manera: En la primera planta encontramos un recibidor con un aseo de cortesía y una gran cocina. Salón-comedor amplio con un balcón el cual da a la calle principal de Sevilla la nueva, lleno de luz natural que crea un ambiente acogedor, ideal para reuniones y momentos en familia. En la segunda planta se encuentran dos habitaciones llenas de encanto y funcionalidad, la habitación principal cuenta con un amplio armario empotrado optimizando el espacio de almacenamiento y una ventana que inunda la estancia de luz natural creando un ambiente sereno y luminoso, la habitación secundaria comparte las mismas características con armario empotrado, esta planta cuenta también con un cuarto de lavado el cual puede convertirse en vestidor habitación o darle distintos usos, contamos un baño completo equipado con todo lo necesario para brindar confort y funcionalidad a los residentes en conjunto esta distribución permite una circulación cómoda y asegura una excelente entrada de luz en todas las estancias creando un hogar que combina estilo y confort. No dejes pasar la oportunidad de convertir este magnífico dúplex en tu nuevo hogar. ¡Te esperamos para mostrarte cada detalle!",True,good,False,2447.0,True,True,True,False,[],False,False,234900.0,€,,,flat,duplex,Sevilla la Nueva,"Dúplex en calle General Asensio, 19",Top,1,True,,False,,,,,
108681399,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/fb/0a/1351971962.webp,,33,489900.0,chalet,sale,190.0,4,3,calle Juan Antón Sevillano,Madrid,Sevilla la Nueva,,es,40.3519383,-4.0221767,False,https://www.idealista.com/inmueble/108681399/,"Agencia Inmobiliaria en Sevilla la Nueva. HOGARES VENDE EN EXCLUSIVA ESTUPENDO CHALET PAREADO. Nada más acceder a la vivienda, nos recibe un amplio hall distribuidor que da paso a un elegante aseo de cortesía. A continuación, encontramos una cocina independiente totalmente equipada, con cuarto de tendedero y salida directa a la zona exterior. En la planta principal, destaca una espaciosa y cómoda habitación, ideal como dormitorio principal o de invitados. El hecho de estar en planta baja aporta un extra de comodidad y funcionalidad, especialmente para quienes buscan evitar escaleras en el día a día. El salón-comedor, amplio y luminoso, cuenta con chimenea, lo que aporta calidez y un ambiente acogedor. Desde aquí se accede directamente a un encantador porche con zona chill out, perfecto para disfrutar de momentos de relax al aire libre. La vivienda se encuentra dentro de una exclusiva urbanización de tan solo 10 vecinos, lo que garantiza tranquilidad, privacidad y un ambiente muy familiar. El exterior, con un cuidado jardín de césped natural, ofrece salida directa a la piscina comunitaria, lo que convierte este espacio en un verdadero oasis de tranquilidad y disfrute. Subiendo a la planta superior, nos encontramos con la habitación principal, un espacio amplio y muy luminoso que destaca por su baño en suite, un gran vestidor y una terraza privada, ideal para disfrutar de momentos de tranquilidad con total privacidad. En esta misma planta, un baño completo da servicio a otras dos habitaciones, amplias y con gran entrada de luz natural. Estas dos estancias comparten una cómoda terraza. Cabe destacar el impecable estado de conservación de la vivienda, cuidada al detalle y lista para entrar a vivir, lo que la convierte en una oportunidad única para quienes buscan confort, estilo y calidad de vida en una de las mejores ubicaciones del municipio.",True,good,False,2578.0,True,True,True,True,[],False,False,489900.0,€,,,chalet,semidetachedHouse,Sevilla la Nueva,Chalet pareado en calle Juan Antón Sevillano,Top,,,,,,,,,
107701853,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/19/5f/1325118712.webp,MAV02787,12,450000.0,studio,sale,68.0,0,1,Barrio Nueva España,Madrid,Madrid,Chamartín,es,40.4653547,-3.6811203,False,https://www.idealista.com/inmueble/107701853/,"De Salas International Realty Ref. MAV02787, les presenta en EXCLUSIVA este coqueto y precioso estudio en el barrio de Nueva España. MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA. CONSULTE EN NUESTRA PÁGINA WEB DE “De Salas”, PARA VER MÁS VIVIENDAS EN EXCLUSIVA. Con una superficie construida según catastro de 68m², esta acogedora vivienda cuenta con 44m² en planta cuadrada y 24m² de zonas comunes. Un espacio completamente diáfano otorga a la vivienda una distribución cómoda y funcional.  Con orientación oeste y unos grandes ventanales, la vivienda dispone de doble acceso, ya sea directamente desde la zona ajardinada exterior de la comunidad o desde portal, ofreciendo a sus propietarios la versatilidad de utilizarlo como vivienda o como despacho profesional con acceso directo desde la calle. El estudio cuenta con un baño completo y disfruta del confort del aire acondicionado bomba de frio/calor, asegurando el bienestar en cualquier época del año. La comunidad dispone de una preciosa piscina y zona ajardinada, donde disfrutar y relajarse en verano, y servicio de conserjería y seguridad 24 horas. Nueva España se ha convertido en una de las mejores zonas para vivir en Madrid, con una excelente conectividad, gran variedad de servicios, comercio local, restauración, escuelas, centros deportivos, salud, y amplias zonas verdes. No deje pasar la oportunidad de vivir en este coqueto estudio. ¡Contáctenos para más información y concertar una visita!",False,good,False,6618.0,True,False,True,True,[],False,False,450000.0,€,,,flat,studio,"Nueva España, Madrid",Estudio,Top,bj,True,Nueva España,True,,,,,
108158770,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/f4/a7/1350617239.webp,VM2505042,31,1495000.0,flat,sale,134.0,3,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,40.4273226,-3.6687571,False,https://www.idealista.com/inmueble/108158770/,"PISO EXTERIOR CON VISTAS DESPEJADAS EN FINCA CLÁSICA EN GOYA Aproperties presenta maravilloso piso todo exterior de 134 m2 en el corazón del distrito de Salamanca, en el barrio de Goya, a dos pasos del Corte Inglés.   La vivienda se compone de 3 dormitorios dobles (uno de ellos en suite), 2 cuartos de baño, amplio salón comedor con estupendas vistas despejadas y con acceso a varios balcones y cocina independiente. Destaca por su luminosidad, ya que es toda exterior en una planta alta, sus vistas y su distribución funcional.   Se encuentra en una finca clásica, de principios del siglo XX con bonita fachada, muy tranquila y con pocos vecinos. La vivienda se encuentra muy bien mantenida. Fue reformada en 2009.   Nos encontramos ante una magnífica oportunidad tanto de inversión como para vivienda habitual, situada en una de las zonas más demandadas de la capital, el distrito de Salamanca, rodeada de todos los servicios necesarios, así como multitud de opciones de ocio.   ¿Te imaginas vivir aquí?    Contacte con nosotros para ver más inmuebles similares.",True,good,False,11157.0,True,False,True,False,[],False,False,1495000.0,€,,,flat,,"Goya, Madrid",Piso,Top,5,True,Goya,True,,,,,
102405677,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/4e/a2/1217760369.webp,83234622,53,1150000.0,penthouse,sale,401.0,3,2,calle de Miguel Yuste,Madrid,Madrid,San Blas,es,40.4381559,-3.6264573,False,https://www.idealista.com/inmueble/102405677/,"Barnes Madrid presenta este exclusivo ático-loft de estilo neoyorquino, un verdadero emblema de la contemporaneidad y la singularidad. Con una superficie construida de 401 m², esta propiedad destaca por su diseño único y sus características excepcionales. Ofrece un amplio salón-cocina, tres espaciosas habitaciones, una lavandería, dos baños completos, un aseo y una impresionante terraza panorámica de 189 m². **DISTRIBUCIÓN DE LA VIVIENDA** La finca dispone de un acceso principal con dos ascensores y servicio de conserjería disponible de 7h a 22h. Este ático de 212 m² es único, con una distribución impecable y una reforma de estilo neoyorquino y moderno que aporta grandes espacios abiertos y una terraza envolvente. Al ingresar, un elegante vestíbulo conduce a un amplio salón-comedor junto a una cocina office, totalmente equipada y amueblada. La vivienda se caracteriza por sus excelentes vistas despejadas y su espectacular terraza panorámica de 189 m², que incluye una encantadora zona con porche. Este espacio exterior, junto con los enormes ventanales, inunda la vivienda de luz natural, creando un ambiente luminoso y acogedor en el comedor y en todas las habitaciones. El dormitorio principal, con vistas a la parte frontal de la terraza, incluye un vestidor y un baño completo. El segundo dormitorio, con vistas a la parte frontal y lateral de la terraza y acceso directo a ella, es versátil y puede ser utilizado también como despacho o sala de estar. El tercer dormitorio, con vistas a la parte lateral de la terraza, también dispone de un baño completo. **LOS ALREDEDORES** Situado en una zona en proceso de revalorización, este ático se encuentra en Ciudad Lineal (Salvador-Simancas-Alcalá Norte), frente al parque de la Quinta de los Molinos y cerca del centro de la capital. En los alrededores, también se encuentra el Parque de la Quinta de Torre Arias, los estudios de A3Media donde se rueda ""El Hormiguero"", y empresas como L'Oreal, Porcelanosa e IBM. La zona es conocida por su tranquilidad, seguridad y entorno natural, además de contar con todos los servicios necesarios: supermercados, centros comerciales (como Alcalá Norte y El Corte Inglés Campo de las Naciones), bancos, restaurantes, colegios, tiendas y estación de metro. El aeropuerto de Madrid está a solo 10 minutos en coche, y se está finalizando la ampliación de la línea de metro de Suanzes, que se encuentra a 200 metros de la vivienda y ofrece acceso directo. Este ático-loft no es solo una vivienda, sino una declaración de estilo y elegancia, que combina a la perfección el diseño contemporáneo con el encanto del estilo neoyorquino. Su singularidad y características especiales lo convierten en una joya exclusiva en el corazón de Madrid. Además, existe la posibilidad de adquirir una plaza de garaje en el edificio por un suplemento.",True,good,False,2868.0,True,False,True,False,[],False,False,1150000.0,€,,,flat,penthouse,"Simancas, Madrid",Ático en calle de Miguel Yuste,Top,5,True,Simancas,True,,,,,
