propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,floor,exterior,hasLift,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108522654,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/77/42/1347419982.webp,14,199000.0,flat,sale,52.0,2,1,calle de Montseny,Madrid,Madrid,Puente de Vallecas,es,40.4000703,-3.6646535,False,https://www.idealista.com/inmueble/108522654/,"¿Buscas tu futuro hogar? ¡Atento, aquí lo has encontrado! Compra con Capitalis. Te garantizamos transparencia, honestidad y compromiso. El distrito de Vallecas está cada vez más demandado gracias a su ubicación estratégica, muy próxima del Retiro y Madrid centro. Dispone de una importante red de transportes que facilitan la movilidad sin necesidad de coche, además de una excelente conexión con las principales vías de acceso (A-3; M-30; M-40). ¿Qué te ofrece esta vivienda? Además de mucha tranquilidad, mucha luminosidad y una reforma integral del año 2024, dispone de las siguientes características: Nada más entrar, encontrarás su salón amplio y luminoso con aire acondicionado. La cocina abierta al salón proporciona la luminosidad que se necesita en este espacio tan vital para un hogar. Está completamente equipada, no te hará falta de nada. Te encontrarás con un baño individual con plato de ducha, así como 2 habitaciones. La habitación principal destaca por su balcón exterior y aire acondicionado. Reformada recientemente y entregada sin muebles (salvo cocina), perfecto para que lo personalices a tu estilo. Sumérgete en la historia con el más puro estilo madrileño en el que lo habitual era construir casas agrupadas entorno a un patio interior. Este magnífico inmueble se sitúa en la calle Montseny, muy cerca de Pacífico y Méndez Álvaro. Esta ubicación te permite tener todos los servicios que una ciudad como Madrid puede ofrecer. Comercio de barrio, supermercados, parques, cafeterías, bares, restaurantes, autobuses EMT (8, 37, 56, 58, 111, 113, 148, N10 y N25) Metro (Puente de Vallecas - línea 1) ¡y mucho más! ¡No dudes en ponerte en contacto con nosotros para agendar una visita! Nota: debido a la alta demanda, puede que no podamos atenderles en el momento en que llamen, nos pondremos en contacto con vosotros con la mayor brevedad posible. Lamentamos las molestias [IW].",False,good,False,3827.0,False,False,False,False,[],False,False,199000.0,€,,,flat,,"Numancia, Madrid",Piso en calle de Montseny,Destacado,PIS0120,1,True,False,Numancia,,,,
108153650,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/3f/9f/1341999772.webp,1,2300000.0,chalet,sale,460.0,4,4,Encinar de los Reyes,Madrid,La Moraleja,Encinar de los Reyes,es,40.5068393,-3.6401533,False,https://www.idealista.com/inmueble/108153650/,"Moraleja Consulting ofrece en venta chalet en la zona del Encinar de los Reyes. Buen estado de conservación. Accedemos a la vivienda por la zona comunitaria de la urbanización hacia nuestro jardín privado. Hall de entrada, aseo de cortesía. Amplia cocina con zona de office con chimenea y salida directa al jardín privado. Planta primera destinada a la zona de descanso cuenta con 3 dormitorios. El dormitorio principal con su baño en suite y dos dormitorios comparten un baño. En la planta sótano disponemos de 2 plazas de garaje, salón de juegos y zona de servicio independiente. Urbanización exclusiva con piscina y seguridad. Cerca de centros comerciales y transporte público.",False,good,False,5000.0,False,False,False,False,[],False,False,2300000.0,€,True,True,chalet,terracedHouse,"Encinar de los Reyes, La Moraleja",Chalet adosado,Destacado,,,,,,,,,
108311239,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/4d/7c/1340352741.webp,30,220000.0,flat,sale,82.0,2,2,calle de Marina Usera,Madrid,Madrid,Usera,es,40.3802612,-3.7125856,False,https://www.idealista.com/inmueble/108311239/,,False,renew,False,2683.0,False,False,False,False,[],False,False,220000.0,€,,,flat,,"Zofío, Madrid",Piso en calle de Marina Usera,Destacado,Usera,1,True,False,Zofío,,,,
107657783,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/f9/13/1319445713.webp,2,248000.0,flat,sale,143.0,4,2,calle de Callao,Madrid,Fuenlabrada,La Avanzada - La Cueva,es,40.2902257,-3.78691,False,https://www.idealista.com/inmueble/107657783/,"Activo adjudicado en subasta SIN POSESIÓN Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. DESCRIPCIÓN Os damos la bienvenida a este espacioso piso situado en Fuenlabrada, Madrid. El inmueble se distribuye en salón-comedor, cocina. Ubicado en la 1a planta del edificio. Está situado en el centro de Fuenlabrada. En sus alrededores encontramos escuelas, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos, la estación de metro Parque de Los Estados y la estación de tren La Serna. En términos de accesibilidad, la propiedad dispone de múltiples conexiones y cuenta con fácil acceso a M-50. No te pierdas esta oportunidad de encontrar la casa perfecta para ti.",False,renew,False,1734.0,False,False,False,False,[],False,False,248000.0,€,,,flat,,"La Avanzada - La Cueva, Fuenlabrada",Piso en calle de Callao,Destacado,CAS53022573,1,True,True,,,,,
106734343,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/c9/8a/1292387183.webp,10,1329000.0,flat,sale,127.0,2,2,calle de Castelló,Madrid,Madrid,Barrio de Salamanca,es,40.4344902,-3.6829763,False,https://www.idealista.com/inmueble/106734343/,"Infocasa pone en venta extraordinaria vivienda en el Barrio de Salamanca en la zona de la Castellana, con amplios dormitorios y dos cuartos de baño, salón, terraza y cocina equipada. Tiene la carpintería interior de lacado en blanco y la carpintería exterior de climalit. La vivienda se entrega totalmente reformada y amueblada. Es una casa muy luminosa con vistas a un bonito patio de manzana que permite que entre mucha luz en toda la casa y la haga muy acogedora. Está muy bien ubicada en un elegante edificio  Con calefacción y aire acondicionado. Es una gran oportunidad.",False,good,False,10465.0,False,False,False,False,[],False,False,1329000.0,€,,,flat,,"Castellana, Madrid",Piso en calle de Castelló,Destacado,02515,4,False,True,Castellana,,,,
109120977,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/e2/12/1364943285.webp,18,193000.0,chalet,sale,161.0,3,3,Fuentidueña de Tajo,Madrid,Fuentidueña de Tajo,,es,40.1176492,-3.1553236,False,https://www.idealista.com/inmueble/109120977/,"INMUEBLE EN VENTA FLASH (PROCESO DE SUBASTA, HAY QUE HACER OFERTAS POR ENCIMA DE PRECIO DE VENTA Y LA MAS ALTA SE QUEDA EL INMUEBLE) DP2020 vende fantástico chalet en Fuentidueña de Tajo, una localidad con un atractivo único y encanto histórico.  El inmueble esta distribuido en tres plantas. En la planta baja encontramos salón comedor con acceso al patio trasero, amplia cocina independiente, un aseo y garaje. La primera planta dispone de tres dormitorios y dos baños, uno de ellos en suite. Y por ultimo la bohardilla, se encuentra en bruto. La vivienda destaca por ser totalmente exterior lo que garantiza luminosidad durante todo el día y vistas agradables hacia los árboles circundantes. El inmueble se encuentra rodeada por servicios esenciales como colegios, supermercados, farmacia, centro de salud, etc, así como excelentes conexiones mediante transporte público. Además, disfrutarás del fácil acceso directo a la A3 para facilitar tus desplazamientos tanto si te diriges al trabajo o deseas explorar las áreas colindantes. Esta propiedad no solo representa un hogar ideal sino también una inversión segura en uno de los entornos más pintorescos e históricos. Informate y visita sin compromiso! DP2020 la inmobiliaria de las familias exigentes, tu inmobiliaria de confianza!",False,good,False,1199.0,False,False,False,False,[],False,False,193000.0,€,True,True,chalet,terracedHouse,Fuentidueña de Tajo,Chalet adosado,Destacado,C6-09341-0001,,,,,,,,
109203539,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/a7/e4/1367380492.webp,10,365000.0,flat,sale,76.0,3,1,Zona norte,Madrid,Majadahonda,Zona norte,es,40.4748327,-3.8740951,False,https://www.idealista.com/inmueble/109203539/,"REDPISO MAJADAHONDA vende en exclusiva esta vivienda situada en una de las mejores zonas centro de Majadahonda, la vivienda cuenta con la siguiente distribución: -Hall principal -Cocina en dos estancias -Salón comedor muy amplio y luminoso en dos estancias con ampliación de terraza añadida al salón. (Sur), posibilidad de recuperar terraza -3 habitaciones de origen contando con una habitación ampliada  -Un baño principal •Comunidad: 50€/mes  •IBI: 348€/Año •Calefacción de gas natural •Ventanas: Climalit •SIN GARAJE (Posibilidad de búsqueda) •SIN TRASTERO (Posibilidad de búsqueda) Actualizaciones necesarias: -Suelo de olivo (Acuchillar) -Paredes gotelé  -Carpintería de armario habitación 1 Ubicación: Excelente, situada en una zona con una gran comunicación de transporte, todos los servicios necesarios a pie, buses, taxis, comercios etc Rentabilidad como inversión: 5%.",False,renew,False,4803.0,False,False,False,False,[],False,False,365000.0,€,,,flat,,"Zona norte, Majadahonda",Piso,Destacado,RP1112025141446,2,True,False,,,,,
108773841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/3c/d1/1354713604.webp,14,850000.0,flat,sale,107.0,3,2,Barrio Vallehermoso,Madrid,Madrid,Chamberí,es,40.4441698,-3.7032682,False,https://www.idealista.com/inmueble/108773841/,"Magnífica oportunidad en el Barrio de Ríos Rosas – Piso exterior con gran potencial de reforma Se vende amplia vivienda exterior situada en uno de los barrios más demandados y mejor comunicados de Madrid. La propiedad se distribuye actualmente en un salón-comedor luminoso, una cocina independiente con tendedero, tres dormitorios de generosas dimensiones y dos cuartos de baño completos. Gracias a su excelente orientación, el piso disfruta de gran luminosidad durante todo el día, creando un ambiente cálido y acogedor en todas sus estancias. Dispone de calefacción individual de gas natural, suelos en tarima y, lo más interesante, la vivienda se encuentra para reformar, lo que ofrece la posibilidad de adaptarla por completo a tu gusto y necesidades. Además, no existen muros de carga, por lo que se pueden realizar modificaciones en la distribución con total libertad, creando espacios abiertos, un salón con cocina integrada o cualquier otra propuesta que convierta esta propiedad en tu hogar soñado. El edificio es de carácter señorial, con portero físico que aporta seguridad y comodidad en el día a día. Su fachada clásica y su cuidada presencia son un valor añadido que realza el atractivo de la finca. La ubicación es, sin duda, uno de los puntos fuertes de esta vivienda. Situada en pleno Barrio de Ríos Rosas, disfrutarás de un entorno residencial consolidado, con todos los servicios a tu alcance: supermercados, farmacias, colegios, centros de salud, restaurantes, zonas de ocio y una amplia oferta cultural. A escasos minutos se encuentra el Parque de Santander, un espacio verde perfecto para pasear, hacer deporte o disfrutar de actividades al aire libre. En cuanto a comunicaciones, la vivienda goza de una excelente conexión tanto en transporte público como privado. Dispone de numerosas líneas de autobuses y la estación de metro se encuentra a tan solo 5 minutos a pie, lo que garantiza un acceso rápido y cómodo a cualquier punto de la ciudad. Asimismo, la zona cuenta con una excelente salida hacia las principales vías de circunvalación y carreteras de acceso a Madrid. En resumen, se trata de una oportunidad única para quienes buscan una vivienda con encanto en una de las mejores zonas de la capital, con la ventaja de poder reformarla a medida para crear un hogar moderno y funcional sin renunciar a la personalidad de un edificio señorial.",False,renew,False,7944.0,False,False,False,False,[],False,False,850000.0,€,,,flat,,"Vallehermoso, Madrid",Piso,Destacado,A-179,1,True,True,Vallehermoso,,,,
109055505,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/c9/9b/1362957518.webp,16,699000.0,flat,sale,54.0,2,1,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,40.4269973,-3.679468,False,https://www.idealista.com/inmueble/109055505/,"*Disponemos de mas propiedades exclusivas* Solicita información. Urban House comercializa exclusiva vivienda ubicada en la calle General Pardiñas, en el barrio de Goya, Salamanca. Se trata de una propiedad de 54 m2, ubicada en una entreplanta interior con ascensor, la vivienda se distribuye de la siguiente forma: hall recibidor, pasillo, salón - comedor, cocina completamente equipada con electrodomésticos de primera calidad, cuenta con dos dormitorios con armarios empotrados, uno tipo vestidor, más un baño social completo. El inmueble tiene orientación oeste y se entrega completamente reformado y amueblado, con un diseño de interiorismo cuidado al detalle, cuenta con suelos de tarima flotante de resistencia AC5 8mm, marca Finsa, paredes lisas con preciosas molduras, espejos a medida y ventanas de climalit oscilobatientes. La calefacción es individual por central y dispone de climatización de aire frio y calor por conductos, además de camas canapé para brindar un plus de almacenamiento extra.  Esta finca del año 1928, dispone de conserje, además de zonas comunes muy bien cuidadas, los gastos de Comunidad son 104€/mes, y el IBI anual es de 341€. Este piso en el distrito de Salamanca cuenta con una excelente comunicación con transporte público, se sitúa muy cerca a zonas emblemáticas de Madrid y Respecto a los servicios de la zona, destacamos la cercanía con ofertas educativas, farmacias, entidades bancarias y cadenas de supermercados.  Nuestros asesores inmobiliarios están a tu disposición para ofrecerte un servicio integral, fácil y sin complicaciones.  Te ofrecemos asesoramiento financiero totalmente ¡GRATUITO!  ¡También atendemos por WhatsApp! ¡Visita este inmueble sin compromiso!",True,good,False,12944.0,False,False,False,False,[],False,False,699000.0,€,,,flat,,"Goya, Madrid",Piso,Destacado,BF-P40,en,False,True,Goya,,,,
109187931,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/94/ea/1366880225.webp,5,232260.0,flat,sale,64.0,1,1,San Isidro - Los Almendros,Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,40.4873422,-3.3657025,False,https://www.idealista.com/inmueble/109187931/,Se vende apartamento reformado cerca del casco histórico. Apartamento de 1 dormitorio completamente reformado. Cocina equipada lista para entrar a vivir. Plaza de Garaje incluida en el precio. Salón amplio y muy luminoso. A solo 5 minutos del casco histórico con excelente comunicación en transporte público. Cerca de colegios y centro de salud. ¡Una gran oportunidad para vivir o invertir! Infórmese sin compromiso. Asesoramiento gratuito con nuestro departamento financiero de Dcredit.,False,good,False,3629.0,False,False,False,False,[],False,False,232260.0,€,True,True,flat,,"San Isidro - Los Almendros, Alcalá de Henares",Piso,Destacado,RP2322025141333,1,False,True,,,,,
104635587,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/65/60/1226915966.webp,12,980000.0,flat,sale,110.0,2,2,calle de Alcalá,Madrid,Madrid,Barrio de Salamanca,es,40.4307029,-3.6679957,False,https://www.idealista.com/inmueble/104635587/,"PISAZO. Ponemos a la venta está magnifica vivienda con ventanales en cada estancias, lo que permite disfrutar de una luz natural magnifica, la sensación es estar fuera pero sin ningún tipo de ruido. Es realmente muy buena casa. Se estrena por el nuevo propietario.  La cocina se deja amuebla con isla muy amplia disponiendo de zona de comer en la propia isla y los armarios son vitrinas con iluminación. se puede tener independiente o se puede dejar abierta al gran salón. Se deja montada con todos los electrodomésticos de alta gama con las correspondientes garantías. Le entra una luz de un ventanal enorme desde el que contemplas la arboleda y la calle. Salón muy amplio con tres ventanales también a la calle con molduras en techos y paredes y con suelo de mármol espectacular. Dispone de TRES dormitorios muy amplios y buenos armarios y baño en suite. también baños amplios y muy elegantes montados por la prestigiosa firma PORCELANOSA.  Con lo cual tenemos la vivienda con tres dormitorios y tres cuartos de baño, con vistas a un parque romano. La zona de noche van los suelos de madera noble montada también por Porcelanosa. Tiene cuarto de lavandería lo suficientemente amplio como para tener todas las maquinas y poder realizar las labores de plancha con mucho espacio. Muy buena finca con portero físico y con varios ascensores. Muy bien comunicado con varias líneas de autobuses en la puerta y la estación de metro de Manuel Becerra.  En coche también está muy bien situado porque se tiene acceso a la M30 todas las direcciones en un minuto. Se va andando a la zona de Goya, Retiro, Recoletos, Colón etc. Las fotografías son infografías por petición de la propiedad.",False,good,False,8909.0,False,False,False,False,[],False,False,980000.0,€,,,flat,,"Guindalera, Madrid",Piso en calle de Alcalá,Destacado,,1,True,True,Guindalera,,,,
108795256,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/bc/47/1355349218.webp,2,137000.0,flat,sale,51.0,1,1,calle de Lozano,Madrid,Madrid,Puente de Vallecas,es,40.3942467,-3.6688973,False,https://www.idealista.com/inmueble/108795256/,"Descubre este encantador Bajo en el corazón de Puente de Vallecas, en el distrito de Vallecas. Con una superficie de 51 metros cuadrados, esta vivienda de 1919 ofrece un espacio luminoso y exterior, ideal para quienes buscan un hogar con potencial para reformar a su gusto. Cuenta con un dormitorio y un baño, además de armarios empotrados que optimizan el almacenamiento. La cocina, completamente amueblada y equipada, facilita la preparación de tus comidas diarias. La propiedad dispone de características como conserje, portero, estructura de hormigón, ventanas climalit, suelo de gres, pintura lisa y orientación sur que garantiza una excelente luminosidad. Las escaleras y la estructura sólida aportan seguridad y durabilidad. Una oportunidad perfecta para crear un hogar a tu medida en una zona bien comunicada y con todos los servicios a tu alcance. Cuando el detalle realmente importa.",False,renew,False,2686.0,False,False,False,False,[],False,False,137000.0,€,,,flat,,"San Diego, Madrid",Piso en calle de Lozano,Destacado,1019,bj,True,False,San Diego,,,,
108954631,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/c3/a9/1359974474.webp,3,3290000.0,flat,sale,290.0,6,3,calle de Diego de León,Madrid,Madrid,Barrio de Salamanca,es,40.4354347,-3.6747056,False,https://www.idealista.com/inmueble/108954631/,"Vivienda actualmente en reforma, se vede en estado como nueva.  ¡Fantástica oportunidad en Diego de León! Tempocasa Paseo de Extremadura ofrece a la venta este espectacular piso ubicado en una de las mejores zonas de Madrid: la calle Diego de León. La vivienda destaca por su increíble luminosidad y se sitúa en un edificio representativo que cuenta con piscina, conserje, montacargas, ascensor y plaza de garaje. Además, dispone de una amplia terraza ideal para disfrutar del aire libre. El inmueble es completamente exterior y se distribuye en seis espaciosas habitaciones y tres baños completos, lo que lo convierte en una opción perfecta tanto para familias grandes como para quienes buscan amplitud y confort. Ofrece un gran potencial para convertirse en la casa de tus sueños o en una excelente inversión en una ubicación privilegiada. ¡No pierdas esta oportunidad única en el corazón de Madrid!",False,good,False,11345.0,False,False,False,False,[],False,False,3290000.0,€,True,True,flat,,"Lista, Madrid",Piso en calle de Diego de León,Destacado,,5,True,True,Lista,,,,
108454226,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/1b/16/1345393258.webp,15,360000.0,flat,sale,115.0,4,2,Barrio Numancia,Madrid,Madrid,Puente de Vallecas,es,40.3982039,-3.6660423,False,https://www.idealista.com/inmueble/108454226/,"MAGNIFICA VIVIENDA EN EXCLUSIVA EN PUENTE DE VALLECAS, MADRID Ven a descubrir esta luminosa vivienda con una superficie construida de 115 m², enclavada en el demandado barrio de Puente de Vallecas. Grandes posibilidades de reforma. Consta de: - Salón comedor - Cocina con lavadero - Tres dormitorios - Cuarto de estar, despacho o cuarto dormitorio - Baño completo - Aseo Otras características de la vivienda: - Sistema de calefacción por gas natural  - Aire acondicionado en el salón comedor - Dos amplias terrazas cubiertas - Vistas despejadas - Sin ascensor Ubicada en una zona tranquila pero bien conectada, con todo tipo de servicios a pocos minutos: colegios, supermercados, centros de salud, parques, bibliotecas, …. Excelente comunicación tanto por transporte público (metro Nueva Numancia y Puente de Vallecas) como por transporte privado. El barrio de Numancia combina el ambiente familiar con la cercanía al centro de Madrid, siendo una excelente opción tanto para vivir como para invertir. ¡Contáctenos para programar una visita y descubrir todas las posibilidades que esta vivienda brinda para establecer su nuevo hogar!",False,renew,False,3130.0,True,False,False,False,[],False,False,360000.0,€,,,flat,,"Numancia, Madrid",Piso,Destacado,,3,True,False,Numancia,,,,
108668353,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/62/21/1367823484.webp,27,219000.0,flat,sale,65.0,3,1,Barrio Pradolongo,Madrid,Madrid,Usera,es,40.3799643,-3.7095744,False,https://www.idealista.com/inmueble/108668353/,"Piso de 3 habitaciones en excelente estado – Zona Usera. Terra Urban ofrece en exclusividad una estupenda vivienda de 3 dormitorios, ubicada en el barrio de Usera, a pocos minutos del Polideportivo de Orcasitas. Se trata de un piso en muy buen estado de conservación, ideal para entrar a vivir sin necesidad de reformas. La vivienda cuenta con suelos de tarima flotante, paredes lisas y una distribución cómoda y funcional. La cocina está totalmente equipada y dispone de una práctica terraza cerrada que aporta un espacio extra muy útil. El baño ha sido renovado y dispone de un moderno plato de ducha. Ubicada en una zona con todos los servicios a tu alcance: múltiples líneas de autobús, gran variedad de bares, restaurantes, comercios, y muy cerca de uno de los parques más grandes y valorados de la zona, ideal para pasear, hacer deporte o disfrutar del aire libre. Una oportunidad perfecta tanto para familias como para inversores. ¡Ven a visitarlo sin compromiso! [IW].",False,good,False,3369.0,False,False,False,False,[],False,False,219000.0,€,,,flat,,"Pradolongo, Madrid",Piso,Destacado,TUPIS0036,3,False,False,Pradolongo,,,,
108384934,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/31/e7/1342527673.webp,4,215000.0,flat,sale,70.0,3,1,Barrio Valdeacederas,Madrid,Madrid,Tetuán,es,40.4662086,-3.7045445,False,https://www.idealista.com/inmueble/108384934/,"Redpiso vende vivienda de 70m2 con inquilina de renta antigua ( persona de 79 años. ). Leer atentamente: el inquilino tiene el derecho de permanecer en la propiedad hasta su fallecimiento. Se distribuye en 3 dormitorios, salón comedor, cocina equipada, cuarto de baño y 2 terrazas abiertas. A pocos metros del parque Rodríguez Sahagún y de las Torres Axa y Torres Skyline, metro Tetuán ( Línea 1 ), Cuzco y Plaza Castilla ( Líneas 9 y 10 ), varias líneas de autobuses el ( 49, 124 y N 23 ) y acceso directo a la M 30 y M 40. M, Con todos los servicios como hospitales, centro de salud, Mercado Tetuán, Supermercados como Mercadona en Plaza La Remonta, hoteles, zonas de ocio y cultura. Visitelo sin compromiso. Servicio financiero gratuito.  Para más información llamar al teléfono 6 seis 7 6 nueve 9 7 tres 6 y preguntar por Hugo Cambronero.",False,good,False,3071.0,True,False,False,False,[],False,False,215000.0,€,,,flat,,"Valdeacederas, Madrid",Piso,Destacado,RP602025137900,2,True,False,Valdeacederas,,,,
108906800,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/0c/87/1358543980.webp,4,620000.0,flat,sale,92.0,3,1,Barrio Ibiza,Madrid,Madrid,Retiro,es,40.4224794,-3.6764949,False,https://www.idealista.com/inmueble/108906800/,"� VENTA SUJETA A INQUILINO DE RENTA ANTIGUA  Esta condición permite acceder a la propiedad a un precio muy inferior al de mercado. Se trata de una inversión trabajada a fuego lento que, bien gestionada, puede ofrecer acceso a una propiedad de alto valor y a una gran rentabilidad a corto y medio plazo. � Ideal para inversores con estrategia y mirada a futuro, que buscan proteger capital en una zona prime y asegurar un activo con altísimo potencial de revalorización. Presentamos una pieza única de inversión en una de las zonas más cotizadas de Madrid: Calle Narváez, pleno barrio de Ibiza-Retiro, a tan solo unos pasos del Parque del Retiro, Goya, O’Donnell y Alcalá. Una de las zonas con mayor demanda, vida y revalorización constante de la capital. � Ubicación privilegiada Entorno comercial, cultural y residencial excepcional, rodeado de colegios, hospitales, restaurantes y con una conexión inmejorable en transporte público. ¡Un clásico de Madrid que nunca pasa de moda! � Características destacadas de la vivienda: 6ª planta exterior, muy luminosa Techos altos (3 metros) que aportan amplitud y elegancia Distribución actual: * 3 dormitorios * 1 baño * Cocina independiente * Exterior � Más información confidencial bajo solicitud. Se incluye plano orientativo del estado actual.",False,good,False,6739.0,True,False,False,False,[],False,False,620000.0,€,,,flat,,"Ibiza, Madrid",Piso,Destacado,3189,,True,True,Ibiza,,,,
108362548,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/4f/ec/1341848834.webp,1,720000.0,flat,sale,130.0,3,2,Arroyo de la Vega,Madrid,La Moraleja,Arroyo de la Vega,es,40.5410674,-3.6233722,False,https://www.idealista.com/inmueble/108362548/,"Moraleja Consulting ofrece oportunidad en Avenida de la Vega, amplio piso con jardínes comunitarios y piscina muy tranquilo y privado localizado junto a centro comerciales y todos los servicios necesarios para nuestra vida diaria. 3 dormitorios y 2 baños, el dormitorio principal con baño en suite. 2 dormitorios adicionales comparten un amplio baño.  Cocina de linea moderna con zona de office y lavandería y tendedero.  impecable estado de conservación. Perfecto para familias. Inmueble que no tiene ninguna barrera arquitectónica en su acceso.  Disponibilidad inmediata. Plaza de garaje y trastero.",False,good,False,5538.0,False,False,False,False,[],False,False,720000.0,€,True,True,flat,,"Arroyo de la Vega, La Moraleja",Piso,Destacado,,1,True,True,,,,,
104314636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/ff/76/1216445685.webp,10,920000.0,flat,sale,110.0,2,3,calle de Alcalá,Madrid,Madrid,Barrio de Salamanca,es,40.4301857,-3.6679737,False,https://www.idealista.com/inmueble/104314636/,"INFOCASA tiene en venta una vivienda AMPLISIMA en la calle Álcala cerca de Plaza Manuel Becerra en Barrio Salamanca.  Es totalmente EXTERIOR con GRANDES VENTANALES toda la vivienda que permiten la entrada de muchísima luz natural y todas las zonas son soleadas.  Esta a NUEVA. Se ha realizado una reforma integral con cambio de fontanería y toda la electricidad, lo que va a permitir disfrutar de la casa sin tener que realizar ninguna obra durante muchos años. Todos los materiales son de alta calidad de la prestigiosa firma de PORCELANOSA. Se ha distribuido en tres cuartos de baño en suite, tres dormitorios con ventanales y con vistas a un maravilloso jardín con arquitectura romana, y piscina. La zona de Salón, Comedor y Cocina dan a la conocida calle de Alcalá pero no tiene nada de ruido en la vivienda. En esta vivienda se disfruta de una armonía y una paz extraordinaria.  Tiene zona de Lavandería lo suficientemente amplia como para tener la lavadora, secadora y zona de plancha. Llámenos para poder mostrársela y que pueda aprovechar esta GRAN OPORTUNIDAD de compra. Muy buen edificio con ascensores, montacargas, Servicio de portería. Ponemos a su disposición nuestros departamentos: Departamento jurídico encargado de gestionar todo tipo de herencias y temas relacionados con el sector inmobiliario. Departamento de compra: Compramos su casa en un plazo no superior a 10 días al contado. Departamento de venta: Nos encargamos de gestionar la venta de su casa, realizando todas las tramitaciones en un plazo máximo de dos meses. Departamento de Obras e Interiorismo: realizamos todo tipo de obras y nos encargamos de amueblar su vivienda. Departamento de Mudanzas: solo en la Comunidad de Madrid.",False,good,False,8364.0,False,False,False,False,[],False,False,920000.0,€,,,flat,,"Guindalera, Madrid",Piso en calle de Alcalá,Destacado,233,1,True,True,Guindalera,,,,
