propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,floor,exterior,hasLift,neighborhood
105191913,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/83/11/1246058270.webp,40,1250000.0,chalet,sale,550.0,5,4,calle los Cerezos,Madrid,San Lorenzo de El Escorial,Abantos - Carmelitas,es,40.5856802,-4.1640486,False,https://www.idealista.com/inmueble/105191913/,"GILMAR vende chalet independiente de 550 m² en el emblemático municipio de San Lorenzo de El Escorial. Ubicada en una espectacular parcela de 2.527 m², esta magnífica propiedad destaca por su carácter y personalidad. Distribuida en tres plantas, ofrece seis amplios dormitorios y cuatro baños, proporcionando un espacio confortable y funcional para toda la familia. Distribución interior: Esta impresionante vivienda cuenta con múltiples accesos, garantizando comodidad y privacidad. Al ingresar por la puerta principal, en la planta media, nos recibe un amplio vestíbulo que da paso a las distintas estancias. La cocina independiente, accesible desde el hall y el salón, destaca por su amplitud y luminosidad. Dispone de acceso directo a la calle, un práctico cuarto de limpieza-despensa y espacio suficiente para una gran mesa. Sus ventanas y vidrieras inundan el ambiente de luz natural. El salón es una de las joyas de la casa: una estancia de doble altura con chimenea y cuatro grandes ventanales que van del suelo al techo, creando un espacio acogedor y lleno de luz. Desde aquí, se accede directamente a una espectacular terraza con vistas panorámicas al Monasterio de San Lorenzo. En el otro ala de esta planta se encuentran tres amplios dormitorios. El principal es una elegante suite con vestidor de aproximadamente 15 m². Los otros dos dormitorios, de generosas dimensiones, comparten un baño completo, y uno de ellos cuenta con acceso directo a la terraza. Accediendo a la planta baja desde una encantadora terraza cubierta, donde una elegante fuente ocupa el centro, descubrimos un espacio acogedor y funcional. En esta planta se encuentran dos amplios dormitorios y un baño completo. Además, este nivel alberga dos bodegas que no solo aportan carácter a la vivienda, sino que también actúan como respiraderos naturales, manteniendo un ambiente fresco y bien ventilado. En la tercera planta, la más exclusiva de la casa, nos recibe un espectacular espacio diáfano de aproximadamente 50 m², utilizado hasta ahora como biblioteca, un rincón ideal para los amantes de la lectura. Su versatilidad permite adaptarlo a distintos usos según las necesidades del nuevo propietario. En esta planta también encontramos un baño completo y un luminoso dormitorio con ventanales de Climalit, desde donde se pueden contemplar las impresionantes vistas al Monasterio de San Lorenzo de El Escorial. San Lorenzo de El Escorial es un municipio con un encanto inigualable, reconocido por su belleza natural y su entorno sereno. Su excelente ubicación, con fácil acceso a la A-6 (dirección noroeste) y a pocos kilómetros de Madrid, permite disfrutar de la tranquilidad sin renunciar a la comodidad de estar bien conectado. Además, en la zona se encuentran prestigiosos colegios, lo que la convierte en una opción ideal para familia. Este espectacular chalet independiente, con una personalidad única, ofrece la oportunidad de vivir rodeado de naturaleza en un enclave exclusivo. Su amplitud, diseño y ubicación lo convierten en una opción inmejorable para quienes buscan privacidad, confort y vistas privilegiadas, sin renunciar a todas las comodidades. GILMAR es una reconocida compañía inmobiliaria con más de 40 años de experiencia en el mercado. Desde 1983, hemos estado ayudando a nuestros clientes a encontrar la casa de sus sueños, ofreciendo un servicio personalizado y profesional. Si desea obtener más información sobre esta magnífica propiedad, no dude en ponerse en contacto con nuestro equipo en la oficina de Villalba, ubicada en C/ Rincón de las Heras 3 (Centro Comercial Los Valles), o llámenos al Recuerde facilitarnos la referencia del inmueble (198513) para brindarle un servicio más rápido y eficiente. Estaremos encantados de ayudarle en su búsqueda del hogar perfecto.",True,good,False,2273.0,True,True,False,False,[],False,False,1250000.0,€,,,,,,chalet,independantHouse,"Abantos - Carmelitas, San Lorenzo de El Escorial",Casa independiente en calle los Cerezos,Destacado,LF198513,,,,
108614643,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/97/70/1350000329.webp,21,173250.0,duplex,sale,100.0,2,2,"calle General Yagüe, 5",Madrid,Villamantilla,,es,40.3377882,-4.130169,True,https://www.idealista.com/inmueble/108614643/,"Agencia Inmobiliaria en Sevilla la Nueva. HOGARES VENDE EN EXCLUSIVA ESTUPENDO DÚPLEX Te presentamos este excepcional dúplex que combina confort y estilo en una de las zonas más privilegiadas de la localidad. Distribuido en dos plantas, este hogar ofrece un diseño funcional y acogedor, ideal para disfrutar de cada rincón. La vivienda se distribuye de la siguiente manera: En la primera planta encontramos un recibidor con un baño completo y una gran cocina con acceso a la terraza. Salón-comedor amplio con dos balcones, lleno de luz natural que crea un ambiente acogedor, ideal para reuniones y momentos en familia. En la segunda planta se encuentran dos habitaciones llenas de encanto y funcionalidad, la habitación principal cuenta con un amplio armario empotrado optimizando el espacio de almacenamiento y una ventana que inunda la estancia de luz natural creando un ambiente sereno y luminoso, la habitación secundaria comparte las mismas caracteristicas, esta planta cuenta también con un baño completo equipado con todo lo necesario para brindar confort y funcionalidad a los residentes en conjunto esta distribución permite una circulación cómoda y asegura una excelente entrada de luz en todas las estancias creando un hogar que combina estilo y confort. No dejes pasar la oportunidad de convertir este magnífico dúplex en tu nuevo hogar. ¡Te esperamos para mostrarte cada detalle!",True,good,False,1733.0,True,True,False,False,[],False,False,173250.0,€,,,,True,True,flat,duplex,Villamantilla,"Dúplex en calle General Yagüe, 5",Destacado,,1,True,False,
108305005,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/9a/73/1341729174.webp,65,1130000.0,chalet,sale,203.0,4,4,calle Navacerrada,Madrid,Galapagar,Puerto de Galapagar-Las Cuestas,es,40.5571158,-3.9705344,False,https://www.idealista.com/inmueble/108305005/,"**Chalet Independiente en Galapagar: Exclusividad y Confort en un Entorno Natural Único** Vivienda de 1975 rehabilitada en 2003, completamente reformada por el constructor y dueño de la vivienda.Fachada de piedra fósil y pintura especial para fachadas, carpintería metálica Cortizo "" más soler y persianas de seguridad motorizada, tejado con chapa contigua galvanizada sin posibilidad de goteras y tejas mixtas de cemento.Aislamientos dobles de todo el perímetro con aislante extruido y lana de roca y doble pladur de 15, pavimentos: casa de mármol en crema de marfil, carpintería y ebanistería hecha a medida en madera de natural de wengué. Aerotermia frio / calor, suelo radiante, sanitarios Villereyboch, Duravit y grifería Hansgrohe, horno de leña en terraza, cerrada con techo móvil y hojas correderas, piscina climatizada y contracorriente, volcánica y chorro -spa con luces led. Este chalet cuenta con **5 dormitorios**, de los cuales 4 son principales y 1 secundario, y **4 baños completos**, todos ellos diseñados para ofrecer el máximo confort. Suelos de mármol, calefacción eficiente, aire acondicionado y armarios empotrados son algunos de los detalles que destacan en esta vivienda. Además, cuenta con una **piscina privada** y un amplio jardín, ideales para disfrutar del clima de la sierra madrileña. La seguridad no se queda atrás, con puerta blindada y sistema de alarma instalado. Galapagar es una localidad que combina la tranquilidad de un entorno natural con la cercanía a Madrid, situada en la A-6. El barrio ofrece una excelente calidad de vida, rodeado de zonas verdes y con una amplia oferta de servicios.  La ubicación es perfecta para quienes buscan disfrutar de la tranquilidad de la naturaleza sin renunciar a las comodidades de la vida moderna. Galapagar es conocido por su ambiente familiar y su rica oferta cultural y de ocio, con rutas de senderismo, actividades al aire libre y una gastronomía excepcional. **GILMAR: Más de 40 Años Cumpliendo Sueños** Desde 1983, en GILMAR nos hemos dedicado a ayudar a nuestros clientes a encontrar la casa de sus sueños. Con un equipo de expertos en el sector inmobiliario, ofrecemos un servicio integral y personalizado para garantizar que cada detalle de tu experiencia sea perfecto. **¿Quieres más información sobre esta propiedad?** Contacta con nuestro equipo en la oficina de Villalba, ubicada en **C/ Rincón de las Heras 3 (Centro Comercial Los Valles)**. Llámanos al ** ** o envíanos un correo a ****. No olvides facilitarnos la referencia **210289** para que podamos ayudarte de manera más eficiente. ¡Esperamos tu llamada!",True,good,False,5567.0,True,True,False,False,[],False,False,1130000.0,€,,,,True,True,chalet,independantHouse,"Puerto de Galapagar-Las Cuestas, Galapagar",Casa independiente en calle Navacerrada,Destacado,FP210289,,,,
108357811,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/62/ec/1343437938.webp,51,585000.0,chalet,sale,193.0,4,3,calle el Hórreo,Madrid,Mataelpino,,es,40.7328477,-3.9564533,False,https://www.idealista.com/inmueble/108357811/,"NO COBRAMOS HONORARIOS AL COMPRADOR. Descubre este chalet independiente, ubicado en la urbanización El Bosque de Mataelpino, un entorno natural tranquilo y especial de la Sierra de Madrid. Esta vivienda combina naturaleza, privacidad y comodidad durante todo el año. La casa dispone de cuatro habitaciones, una de ellas en suite, y tres baños completos. En la planta baja se encuentra un amplio y luminoso salón-comedor con chimenea, una cocina independiente totalmente equipada, un dormitorio y un baño completo. La primera planta alberga los tres dormitorios restantes, incluyendo el dormitorio principal con baño en suite, además de un tercer baño que da servicio a las otras dos habitaciones. Destaca su terraza techada de 33 m², con vistas abiertas y la posibilidad real de habilitar una o dos estancias adicionales con baño, lo que añade un gran potencial de ampliación a la vivienda. El exterior está completamente equipado para disfrutar del entorno, con jardín equipado con sistema de riego automático e iluminación, un agradable cenador y una barbacoa de obra perfecta para reuniones al aire libre. Aunque no cuenta con garaje cerrado, la zona exterior ofrece espacio suficiente para aparcar cómodamente, además de aportar valor como zona de disfrute y ocio al aire libre. La parcela, sin edificaciones detrás (ni posibilidad de que las haya), ofrece más privacidad y agradables vistas a zonas verdes. La urbanización dispone de zonas comunes ajardinadas con un diseño muy especial: estanque, cascadas, riachuelo, esculturas y senderos naturales, todo pensado para disfrutar de un entorno privilegiado. Una vivienda con excelente distribución, lista para entrar a vivir, ideal tanto como residencia habitual como segunda vivienda para desconectar y reconectar con la naturaleza y respirar aire puro. Se encuentra a solo 2 km de Becerril de la Sierra, a 6 km de Navacerrada y a tan solo 18 km de las pistas de esquí, lo que permite disfrutar de la montaña en cualquier estación del año sin renunciar a la cercanía de todos los servicios. Un lugar único para quienes buscan calidad de vida, tranquilidad y contacto directo con el entorno natural, todo ello a menos de una hora de Madrid. Desde 1983, GILMAR ha estado ayudando a sus clientes a encontrar la casa de sus sueños. Con un equipo de profesionales dedicados y apasionados, ofrecemos un servicio excepcional y personalizado en cada paso del proceso de compra. Nuestra experiencia y profundo conocimiento del mercado nos permite asesorarte con confianza y garantías. Para más información sobre este inmueble, no dudes en contactarnos.",True,good,False,3031.0,True,True,False,False,[],False,False,585000.0,€,,,,,,chalet,independantHouse,Mataelpino,Casa independiente en calle el Hórreo,Destacado,,,,,
107206516,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/1a/5d/1307467994.webp,39,938000.0,chalet,sale,255.0,4,3,calle Amanecer,Madrid,Navacerrada,,es,40.7299561,-4.0045206,False,https://www.idealista.com/inmueble/107206516/,"Este magnífico chalet independiente se encuentra en Navacerrada, una exclusiva zona residencial en la provincia de Madrid. Con una ubicación privilegiada y rodeado de naturaleza, este inmueble ofrece una vida tranquila y relajada, lejos del bullicio de la ciudad. Construido en 1998, este chalet cuenta con una superficie construida de 250 metros cuadrados y se encuentra en una parcela de 1200 metros cuadrados. Su diseño arquitectónico es elegante y moderno, con acabados de alta calidad que reflejan su estilo lujoso. El chalet cuenta con cuatro amplios dormitorios. La cocina es espaciosa y luminosa, equipada con electrodomésticos de última generación. El salón-comedor es el lugar ideal para relajarse y disfrutar de momentos inolvidables en familia, con grandes ventanales que permiten la entrada de luz natural y ofrecen unas vistas espectaculares al jardín. El jardín de esta propiedad es simplemente impresionante. Cuenta con una amplia zona de césped, árboles y una piscina cubierta, perfecta para disfrutar durante todo el año. Además, cuenta con dos participaciones para las pistas de tenis, ideales para los amantes de este deporte. Navacerrada es un pueblo residencial tranquilo y seguro, con una gran cantidad de zonas verdes y parques. Es ideal para aquellos que buscan un estilo de vida relajado y al mismo tiempo estar cerca de todas las comodidades que ofrece la ciudad. En resumen, este chalet independiente en Navacerrada es una oportunidad única para aquellos que buscan una propiedad de lujo en un entorno tranquilo y exclusivo. No pierdas la oportunidad de vivir en esta maravillosa casa. ¡Contacta con nosotros ahora y facilita la referencia del inmueble para obtener más información! GILMAR es una compañía inmobiliaria con una amplia experiencia en el mercado. Desde 1983, hemos estado ayudando a nuestros clientes a encontrar la casa de sus sueños. Nuestro equipo de profesionales altamente cualificados se dedica a ofrecer un servicio personalizado y de calidad, brindando asesoramiento experto en todas las áreas del mercado inmobiliario. Nuestra oficina en Villalba está ubicada en C/ Rincón de las Heras 3 (Centro Comercial Los Valles), y nuestro número de teléfono es También puedes contactarnos por correo electrónico en. Estamos a tu disposición para ayudarte a encontrar la propiedad perfecta. ¡No dudes en contactarnos!",True,good,False,3678.0,True,True,False,False,[],False,False,938000.0,€,,,,,,chalet,independantHouse,Navacerrada,Casa independiente en calle Amanecer,Destacado, FP199468,,,,
108710396,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/bc/31/1352831375.webp,32,480000.0,duplex,sale,192.0,3,2,CL SALVADOR ALMELA NAVARRO,Madrid,San Lorenzo de El Escorial,Centro - Casco Histórico,es,40.5947173,-4.1367748,False,https://www.idealista.com/inmueble/108710396/,"Agencia inmobiliaria en San Lorenzo de El Escorial INMOBILIARIA HOGARES San Lorenzo de El Escorial VENDE este espectacular piso dúplex la urbanización TALABARES, ubicado en una de las mejores urbanizaciones de San Lorenzo de El Escorial. La exclusiva urbanización TALABARES se ubica en una zona tranquila y rodeada de naturaleza, a escasos minutos del casco histórico de San Lorenzo de El Escorial, el Monasterio y la estación de tren de El Escorial. El entorno natural está marcado por la cercanía al parque Ladera del Tomillar, ofreciendo un ambiente privilegiado para quienes buscan tranquilidad sin renunciar a la cercanía de los servicios principales. La urbanización dispone de piscina comunitaria, pista de tenis y un circuito de pumptrack en las inmediaciones, ideal para familias y amantes del deporte al aire libre. Además, el piso incluye una plaza de garaje de uso privado y trastero de aproximadamente 7 m². El edificio cuenta con ascensor que conecta todas las plantas. La vivienda se encuentra en excelentes condiciones y ha sido reformada con gusto y materiales de calidad. En la planta principal encontramos un amplio hall de entrada que distribuye el acceso a la cocina y al resto de la vivienda. La cocina, completamente renovada y equipada, cuenta con una agradable zona de comedor y una fresquera independiente ideal para zona de lavado y almacenamiento adicional. Desde el pasillo distribuidor accedemos a un baño interior completo y amplio, una habitación secundaria actualmente habilitada como vestidor, y la habitación principal con vistas al entorno natural. También accedemos a una luminosa terraza acristalada incorporada al piso que continua a nuestro acogedor salón.  En la planta superior se ubica una espaciosa habitación diáfana con baño completo exterior en suite y una terraza privada con vistas despejadas al paisaje natural circundante. Esta magnifico piso cuenta con orientación Noroeste, con agradables vistas despajadas y luz natural durante la tarde. Entre las mejoras realizadas destacan la renovación completa de los baños, paredes alisadas, suelos actualizados y una redistribución funcional que optimiza el espacio y la luz natural en toda la vivienda. Una excelente oportunidad para quienes buscan un hogar amplio, cómodo y en un entorno natural privilegiado, sin renunciar a la cercanía con el centro urbano y las comunicaciones. HOGARES SAN LORENZO también ofrece financiación al 100% de su préstamo hipotecario, a través de nuestro departamento de intermediación financiera ""FINANHOGAR"", para hacer su compra aún más accesible. No dude en contactar para organizar una visita.   Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",True,good,False,2500.0,True,True,False,False,[],False,False,480000.0,€,,,,True,True,flat,duplex,"Centro - Casco Histórico, San Lorenzo de El Escorial",Dúplex en CL Salvador Almela Navarro,Destacado,Salvador Almela,2,True,True,
108081788,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/d9/55/1333393496.webp,21,220000.0,flat,sale,74.0,3,1,calle Claudio Coello,Madrid,San Lorenzo de El Escorial,Centro - Casco Histórico,es,40.5918882,-4.1466905,False,https://www.idealista.com/inmueble/108081788/,"Agencia inmobiliaria en San Lorenzo de El Escorial INMOBILIARIA HOGARES San Lorenzo de El Escorial VENDE, en exclusiva, esta vivienda situada en pleno centro del municipio, una zona consolidada y con todos los servicios a pie de calle. La vivienda, ubicada en una primera planta sin ascensor, cuenta con un acceso cómodo con pocos escalones. Tiene una superficie construida de 74 metros cuadrados y se distribuye en tres habitaciones, una de ellas con armario empotrado, un baño completo con plato de ducha, salón-comedor con salida a dos terrazas y cocina independiente. Es un piso amplio, luminoso y bien orientado, con orientación noroeste que permite buena entrada de luz natural. Cuenta con ventanas de madera con cristales dobles tipo climalit, suelos de parquet, paredes con gotelé y calefacción eléctrica. Se encuentra en buen estado general y ofrece una base sólida tanto para entrar a vivir como para realizar mejoras personalizadas. La ubicación es uno de sus principales atractivos. Se encuentra a pocos minutos andando de la Plaza de la Constitución, del Monasterio de El Escorial y de la estación de autobuses. La estación de Renfe está a menos de dos kilómetros. En las inmediaciones hay colegios, supermercados, farmacias, restaurantes y todo tipo de servicios esenciales. Los gastos de comunidad son de 100 euros mensuales y el IBI asciende aproximadamente a 150 euros anuales. Además, la agencia dispone de un departamento financiero que puede ayudar a conseguir hasta el 100% de la hipoteca, dependiendo del perfil del comprador. Este anuncio no es vinculante, puede contener errores y se muestra a título informativo y no contractual.",True,renew,False,2973.0,True,True,False,False,[],False,False,220000.0,€,,,,,,flat,,"Centro - Casco Histórico, San Lorenzo de El Escorial",Piso en calle Claudio Coello,Destacado,CLAUDIO COELLO,1,True,False,
104884554,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/5b/bc/1236175271.webp,50,1300000.0,chalet,sale,525.0,6,5,avenida de las Acacias,Madrid,Guadarrama,,es,40.6809689,-4.1014996,False,https://www.idealista.com/inmueble/104884554/,"Este precioso chalet independiente en Guadarrama es una excelente oportunidad para aquellos que deseen invertir en una propiedad con gran potencial de rentabilidad. Con una superficie de 525 m2 y ubicado en una parcela de 5.800 m2, esta distribuida de dos plantas y cuenta con todas las comodidades. La distribución de la propiedad es realmente funcional y espaciosa. En la planta baja, encontramos un acogedor recibidor salón con chimenea y un despacho, ideal para aquellos que trabajan desde casa o necesitan un espacio tranquilo para estudiar. Además, en esta planta también se encuentra el dormitorio principal en suite con baño completo, una cocina independiente con dos entradas y dos dormitorios individuales con armarios empotrados además de un baño individual completo. Destaca también un gran salón, con cuatro grandes ventanales a unas vistas inmejorables. En la primera planta, encontramos un dormitorio principal con armario empotrado en suite completo y salida a la terraza, otro dormitorio con armario empotrado y salida a la terraza, un baño completo y otro dormitorio adicional muy amplio. La terraza, a la cual se puede acceder desde diferentes espacios de la primera planta, ofrece mucha luminosidad a la vivienda y vistas preciosas. Entre las características de esta propiedad, destacan la carpintería interior de madera, una gran parcela que cuenta con un estanque, una piscina, una pista de tenis, un pozo para abastecer a toda la parcela y una construcción adicional, la antigua casa del guardes. Con un gran almacén, encima del mismo una vivienda y sobre ella un mirador. El chalet se encuentra ubicado en el municipio de Guadarrama, una zona residencial tranquila y segura, ideal para quienes buscan un entorno natural sin alejarse demasiado de la ciudad. Guadarrama cuenta con una amplia oferta de servicios y comodidades, como colegios de prestigio, comercios y restaurantes. En resumen, este chalet independiente en Guadarrama es una oportunidad única para aquellos que buscan una propiedad. Su ubicación, sus características y su potencial la convierten en una elección ideal tanto para inversores como para aquellos que buscan una vivienda familiar de lujo. Gilmar es una compañía inmobiliaria con una amplia trayectoria en el mercado. Desde 1983, hemos ayudado a nuestros clientes a encontrar la casa de sus sueños, brindando un servicio profesional y personalizado. Si estás interesado en obtener más información sobre este chalet, no dudes en contactarnos y proporcionarnos la referencia 197443. Nuestro equipo estará encantado de ayudarte y brindarte toda la información que necesitas. Puedes visitarnos en nuestra oficina en C/ Rincón de las Heras 3 (Centro Comercial Los Valles) o llamarnos al ¡Te esperamos!",True,renew,False,2476.0,True,True,False,False,[],False,False,1300000.0,€,,,,True,True,chalet,independantHouse,Guadarrama,Casa independiente en avenida de las Acacias,Destacado,RG197443,,,,
105050092,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/f6/f2/1240344692.webp,61,750000.0,chalet,sale,293.0,4,2,calle San Juan,Madrid,Valdemorillo,Valdemorillo pueblo,es,40.4983958,-4.061823,False,https://www.idealista.com/inmueble/105050092/,"Chalet Independiente rodeado de una espléndida parcela de 2.179 metros cuadrados, donde se ubica una disfrutable piscina exterior. La superficie total construida de las diversas edificaciones suman 293 m², correspondiendo entre otros: 150 m² al chalet unifamiliar en una sola planta, otros 58m² a la antigua Casa de los Guardeses (ideal para acondicionar a dos alturas), anexo tiene un práctico aparcamiento cubierto, una zona de trasteros, barbacoa, galería de juegos, potenciales perreras.. . y el resto a un cobertizo (donde se ubica la depuradora, vivero y almacenamiento de jardinería), a todo ello hay que añadir dos pozos particulares con aljibes de gran capacidad.  La Edificación principal, construida con excelentes materiales, en un estilo rústico que consigue un perfecto equilibrio entre funcionalidad y confort; todo ello le aporta un nivel de habitabilidad especial, resultando tranquilo y acogedor. Situado dentro del casco urbano de Valdemorillo aúna las sensaciones de vivir en plena naturaleza sin renunciar a las comodidades, la seguridad y los servicios de la población a la que pertenece. Actualmente consta de cuatros espaciosos dormitorios, todos ellos con sus respectivos armarios empotrados, dos modernizados y completos cuartos de baño, cocina independiente con zona de office y buena capacidad de almacenamiento, un amplio salón-comedor con una estupenda chimenea panorámica y acceso directo a un porche y a una maravillosa galería (ambos con cubierta de madera maciza y posibilidad de acristalamiento móvil), además cuenta con otro porche con acceso directo a la cocina (idóneo para comidas y cenas en el exterior).  La parcela con múltiples zonas ajardinadas con diversidades botánicas ya totalmente enraizadas, permite el acceso a través de un cómodo portón, pudiendo estacionar holgadamente varios vehículos, también cuenta con dos entradas peatonales.  Aportamos visita virtual, un completo reportaje fotográfico, video, así como diversos planos tanto del Chalet como de todo el perímetro de la Finca, donde podrán comprobar lo interesante de este ""especial inmueble"", de sus diversas redistribuciones, usos habitacionales (óptimo espacio de trabajo y creación, para artistas de diferentes ámbitos), en definitiva: de sus muchas posibilidades como lugar idílico donde residir durante todo el año.",True,renew,False,2560.0,True,True,True,False,[],False,False,750000.0,€,,,,True,True,chalet,independantHouse,"Valdemorillo pueblo, Valdemorillo",Casa independiente en calle San Juan,Destacado,23643,,,,
108409372,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/ec/ce/1362475455.webp,50,795000.0,chalet,sale,467.0,6,4,Raya del Palancar - Guadamonte,Madrid,Villanueva de la Cañada,Raya del Palancar - Guadamonte,es,40.4354653,-3.979061,False,https://www.idealista.com/inmueble/108409372/,"Gilmar presenta en exclusiva este fantástico chalet Independiente con piscina, parcela consolidada y excelentes vistas.  La vivienda cuenta con 467 m² distribuidos en dos plantas y con una bonita parcela de 1.310m² rodeada de vegetación consolidada, arboles frutales y piscina con zona de barbacoa, todo ello en un entorno ideal para disfrutar durante todo el año. En cuanto a su inmejorable situación, se encuentra muy próxima a Brunete y a Villanueva de la Cañada, y a 10 minutos de Boadilla del Monte. Al entrar, un amplio hall da la bienvenida y conecta con las principales estancias. El salón comedor, de estilo rústico, destaca por sus vigas de madera y suelos de pizarra, creando un ambiente cálido y acogedor. La cocina, completamente reformada, tiene acceso directo al jardín y dispone de una práctica despensa. En esta planta también se encuentran dos dormitorios, uno de ellos en suite con ducha de hidromasaje, y un baño adicional.  En planta alta encontramos una zona de estar con salida a una fantástica terraza con espectaculares vistas a la Sierra de Madrid, un segundo salón con chimenea, 4 dormitorios y un baño completo. La vivienda cuenta con una casita adicional con cocina y baño, ideal para disfrutar de tus reuniones con familiares y amigos. Entre sus características más destacadas se encuentra un pozo con sondeo propio, que optimiza el consumo de agua y reduce los costes. La vivienda también dispone de aire acondicionado, armarios empotrados, pintura lisa, carpintería exterior climalit, alarma y puerta blindada, garantizando confort y seguridad. La urbanización cuenta con club social y restaurante (Bendita Tierra); una urbanización con colegios y transporte público, a solo 10 minutos de Boadilla del Monte y a 4 km de Villanueva de la Cañada. Brunete, situado en la zona A-5 (Alberche - Guadarrama), es un municipio que combina la tranquilidad de un entorno natural con la cercanía a servicios y conexiones. La urbanización Los Rosales tiene un ambiente residencial exclusivo, cercano al club social y restaurante Bendita Tierra. A menos de 10 kilómetros, encontramos el colegio Liceo Molière en Villanueva de la Cañada, reconocido por su calidad educativa. También se encuentra próximo al centro comercial Gran Plaza 2 en Majadahonda, ideal para compras y ocio. En cuanto a transporte público, las líneas de autobús 581 y 627 conectan Brunete con Madrid y municipios cercanos, facilitando la movilidad. Gilmar, con más de 40 años de experiencia en el sector inmobiliario, lleva desde 1983 ayudando a sus clientes a encontrar la casa de sus sueños. Nuestro equipo de expertos está preparado para ofrecerte un servicio personalizado y profesional. Para más información sobre esta propiedad con referencia 209514, no dudes en contactar con nuestro equipo de la oficina de Boadilla. Estamos en la Glorieta Virgen María, 7. Llámanos al o escríbenos a. ¡Estaremos encantados de ayudarte!",True,good,False,1702.0,True,True,False,True,[],False,False,795000.0,€,,,,True,True,chalet,independantHouse,"Raya del Palancar - Guadamonte, Villanueva de la Cañada",Casa independiente,Destacado,,,,,
108541874,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/aa/d1/1347982575.webp,23,279900.0,duplex,sale,123.0,3,2,calle de San Gregorio,Madrid,Galapagar,Casa Amarilla,es,40.5791877,-4.0035674,False,https://www.idealista.com/inmueble/108541874/,"Agencia inmobiliaria de GALAPAGAR zona GALAPAGAR Oficina HOGARES GALAPAGAR: EN VENTA: ESPECTACULAR CASA EN LA MEJOR ZONA DE GALAPAGAR, cercano a zonas verdes, colegios, parada de autobús, etc… Ubicado en pleno centro de Galapagar, este estupendo dúplex ofrece la combinación ideal entre amplitud, comodidad y una ubicación privilegiada con todos los servicios al alcance de la mano. Una vivienda luminosa, bien distribuida y con una agradable terraza que la convierte en una opción muy completa tanto para familias como para quienes buscan un hogar funcional en una zona consolidada. La vivienda se distribuye en dos plantas:  En la planta principal encontramos un amplio salón con acceso directo a una terraza perfecta para disfrutar del exterior, una cocina independiente con buen espacio de almacenaje, un baño completo y un dormitorio en planta, muy cómodo para quienes prefieren evitar escaleras o desean una habitación de invitados, despacho o dormitorio principal en la zona baja. En la planta superior se ubican los otros dos dormitorios, ambos de buen tamaño, y un segundo baño completo que da servicio a esta planta.  La distribución permite una clara separación entre la zona de día y la zona de descanso, haciendo la vivienda práctica y acogedora. Todo ello en un entorno privilegiado, en el centro del municipio, con fácil acceso a transporte, colegios, comercios, servicios sanitarios y zonas verdes. Una vivienda lista para entrar a vivir, con espacio exterior y en una ubicación inmejorable. No dejes pasar esta oportunidad de vivir en una de las mejores zonas de Galapagar, en una casa que lo tiene todo. No dudes en ponerte en contacto con nosotros para poder ver la vivienda y ver condiciones de FINANCIACIÓN 100%. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",True,renew,False,2276.0,True,True,False,False,[],False,False,279900.0,€,,,,,,flat,duplex,"Casa Amarilla, Galapagar",Dúplex en calle de San Gregorio,Destacado,GREGO,2,False,False,
