propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108383760,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/4b/6c/1342493389.webp,Valiño,22,240000.0,flat,sale,75.0,3,1,calle de Francisco Valiño,Madrid,El Escorial,Centro,es,40.5849446,-4.1288217,False,https://www.idealista.com/inmueble/108383760/,"Hogares El Escorial vende en exclusiva. Te presentamos este precioso piso ubicado en una de las zonas más céntricas y con más vida de El Escorial. Una propiedad lista para entrar a vivir, ideal tanto para familias como para parejas o inversores. La vivienda cuenta con tres dormitorios amplios y bien distribuidos, y un baño completamente reformado, con un moderno plato de ducha. La reforma se ha realizado hace menos de una semana, por lo que todo está a estrenar. La cocina es independiente y está equipada con muebles de madera hechos a medida, ofreciendo tanto funcionalidad como diseño. Desde el salón se accede a una terraza muy agradable, perfecta para disfrutar de las noches de verano. El toldo de la terraza ha sido renovado recientemente. Las paredes están revestidas con friso de madera de pino, lo que aporta calidez y personalidad a los espacios. Toda la carpintería interior se encuentra en excelente estado, y las ventanas han sido sustituidas por modelos de PVC oscilobatientes con rotura de puente térmico y mosquiteras, lo que garantiza un gran aislamiento térmico y acústico. La comunidad cuenta con una zona destinada a aparcamiento para mayor comodidad. El estado general del inmueble es impecable. La calidad de los acabados, junto con su inmejorable ubicación en el centro de El Escorial, lo convierten en una oportunidad única. Contáctanos para agendar tu visita. Tu nuevo hogar te está esperando. *Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual. *.",True,good,False,3200.0,True,True,False,True,[],False,False,240000.0,€,,,flat,,"Centro, El Escorial",Piso en calle de Francisco Valiño,Destacado,,1,True,False,,,,,
106089234,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/ec/42/1272211553.webp,BAJOJARDIN,26,310000.0,chalet,sale,127.0,2,1,calle de San Lorenzo,Madrid,El Escorial,Centro,es,40.5848132,-4.1287224,False,https://www.idealista.com/inmueble/106089234/,"Se venden dos encantadoras casas de pueblo contiguas, ubicadas en pleno corazón de El Escorial. Con una superficie construida total de 125 m² sobre una parcela de 222 m², esta propiedad ofrece múltiples posibilidades para quienes buscan una inversión con gran potencial. La finca permite diversas opciones de reforma: desde unificar ambas viviendas para crear una amplia casa unifamiliar con jardín privado, hasta levantar un edificio de hasta tres alturas, adaptándose a la altura de las construcciones vecinas (según normativa urbanística). Una de las viviendas se encuentra en buen estado estructural, lo que permite acometer una rehabilitación sin necesidad de derribo. Es ideal tanto para particulares que deseen diseñar su hogar a medida, como para inversores o promotores que busquen desarrollar un proyecto en una ubicación privilegiada. Situadas en una zona tranquila, con todos los servicios a un paso, estas casas combinan el encanto de la arquitectura tradicional con un sinfín de posibilidades para crear un espacio único. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no contractual.",True,renew,False,2441.0,True,True,False,True,[],False,False,310000.0,€,,,chalet,terracedHouse,"Centro, El Escorial",Chalet adosado en calle de San Lorenzo,Destacado,,,,,,,,,
108833906,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/19/ed/1356484547.webp,Tomillo,22,315000.0,flat,sale,147.0,4,2,calle Tomillo,Madrid,San Lorenzo de El Escorial,Zaburdón - Monte Escorial,es,40.6045869,-4.1270083,False,https://www.idealista.com/inmueble/108833906/,"Agencia inmobiliaria en San Lorenzo de El Escorial INMOBILIARIA HOGARES San Lorenzo de El Escorial VENDE, en exclusiva, este comodo piso en El Zaburdón.  Presentamos esta oportunidad única en San Lorenzo de El Escorial, situado en la tranquila y codiciada zona de El Zaburdón. La vivienda cuenta con 4 habitaciones, ideal para familias o para quienes buscan espacio, 2 baños completos uno en suite, un amplio salón-comedor, una cocina independiente equipada, un patio interior comunitario de uso privativo y 2 plazas de garaje incluidas en el precio.  El Zaburdón es conocido por su ambiente residencial, sus parques y su proximidad a servicios como colegios, supermercados, y transporte público. Además, el fácil acceso a Madrid hace de esta ubicación una opción inmejorable para quienes buscan un equilibrio perfecto entre vida urbana y calidad de vida. HOGARES SAN LORENZO también ofrece financiación al 100% de su préstamo hipotecario, a través de nuestro departamento de intermediación financiera ""FINANHOGAR"", para hacer su compra aún más accesible. No dude en contactar para organizar una visita. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",False,good,False,2143.0,True,True,False,True,[],False,False,315000.0,€,True,True,flat,,"Zaburdón - Monte Escorial, San Lorenzo de El Escorial",Piso en calle Tomillo,Destacado,,bj,True,True,,,,,
108208660,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/f4/78/1337153419.webp,,33,270000.0,chalet,sale,134.0,4,2,calle Madreselva,Madrid,El Escorial,Pinosol - El Alcor - Peralejo,es,40.5390015,-4.1242089,False,https://www.idealista.com/inmueble/108208660/,"Descubre el equilibrio perfecto entre naturaleza, tranquilidad y confort en este espectacular pareado ubicado en la encantadora pedanía de PERALEJO, dentro del término municipal de El Escorial. Una vivienda ideal para quienes buscan calidad de vida en un entorno privilegiado. La propiedad cuenta con cuatro amplios dormitorios, dos baños completos y un aseo adicional, ofreciendo espacio más que suficiente para toda la familia. El pequeño patio delantero aporta un toque acogedor a la entrada, mientras que el jardín trasero te brinda un espacio íntimo para relajarte, disfrutar de las tardes al aire libre o compartir momentos especiales. Ubicado en una cuidada urbanización con piscina, este pareado es perfecto tanto como residencia habitual como para disfrutar de escapadas de fin de semana. Vive rodeado de naturaleza, sin renunciar a la comodidad ni a los servicios que ofrece una zona con excelente comunicación y prestigio. Una oportunidad única en uno de los entornos más bellos de la Sierra de Madrid. Ven a verlo y enamórate. *Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual. *.",False,good,False,2015.0,True,True,False,True,[],False,False,270000.0,€,True,True,chalet,semidetachedHouse,"Pinosol - El Alcor - Peralejo, El Escorial",Chalet pareado en calle Madreselva,Destacado,,,,,,,,,
108827011,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/d0/17/1356278357.webp,8893ON-F,66,790000.0,chalet,sale,200.0,4,3,ronda de Humedales,Madrid,Griñón,,es,40.2063692,-3.847477,False,https://www.idealista.com/inmueble/108827011/,"Mr House Real Estate, comercializa Vivienda Unifamiliar en GRIÑON, OBRA NUEVA TERMINADA, VIVIENDA EN UNA PLANTA. Vivienda Unifamiliar Pareada en Griñon, de 200m2 en una planta, sobre parcela de 500m2, alta eficiencia energética, diseño moderno, jardín con piscina, se entrega con cocina equipada. Si estás buscando un lugar tranquilo para vivir, bien conectado y a pocos minutos de Madrid...Te presentamos una excelente opción en Grińón. Esta vivienda unifamiliar está diseñada y pensada para ti.  Una excelente combinación de calidad constructiva, materiales y diseńo de vivienda pasiva para tener una mejor eficiencia energética. Tu casa sostenible en Griñón: Disfrutando de la ubicación suroccidental de la Comunidad de Madrid y a tan solo 25 minutos del centro, podrás tener un hogar tranquilo y energéticamente eficiente en el municipio de Griñón. Estarás rodeado de zonas verdes y naturaleza. Podrás respirar aire puro y beneficiarte de su excelente comunicación en transporte público y en coche por diferentes autovías nacionales (A-5, A-4, A-42) y con enlace directo desde la M-50. DISEÑO DE VIVIENDA PASIVA. Viviendas orientadas al sur para captar más luz solar, utilización de distintos tipos de vidrio según la orientación de las ventanas. ALTAS PRESTACIONES TÉRMICAS. Aislamiento térmico de alto rendimiento. Exterior: poliestireno extruido + cerramiento de ladrillo cara vista y revestimiento continuo hidrófugo color suave + aislamiento de toda la envolvente. Carpinterías de altas prestaciones térmicas: (las ventanas y puertas suelen ser el “punto débil” de la envolvente por lo que se debe poner mucha atención en su diseño, y en su correcta colocación durante la obra). Se instalarán carpinterías de baja transmitancia térmica y vidrios bajo emisivo. SISTEMAS DE CLIMATIZACIÓN EFICIENTES. Sistema de climatización ultra eficiente: suelo radiante refrescante + aerotermia.< El suelo radiante es a día de hoy, el emisor final de calefaccion mas confort aporta a la vivienda. Su forma de trabajo permite el reparto homogéneo de la temperatura en todo el recinto a calefactar. Esta instalación alcanza el máximo desarrollo con la llegada de los generadores a baja temperatura. Es por este principal motivo que la bomba de calor aerotermia o aire-agua como todas las bombas de calor logra grandes rendimiento cuanto menor es la temperatura de acumulacion. La garantía y confort están completamente garantizados con las bombas de calor aerotermicas o aire agua, y aunque la temperatura del aire exterior sufre variaciones a lo largo del día y de la estación del mes, el correcto diseño permite mantener el confort y el ahorro a lo largo de todo el año. Posibilidad de instalar un sistema de Energía solar fotovoltaica. Pida más información sin compromiso, Mr House no cobra Honorarios al comprador, asesoramiento financiero gratuito.",False,good,False,3950.0,True,True,False,False,[],False,False,790000.0,€,,,chalet,semidetachedHouse,Griñón,Chalet pareado en ronda de Humedales,Destacado,,,,,,,,,
108187946,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/2b/fc/1336502143.webp,EG6369,72,206990.0,flat,sale,66.0,3,1,Chorrillo,Madrid,Alcalá de Henares,Chorrillo,es,40.4900802,-3.3705491,False,https://www.idealista.com/inmueble/108187946/,"Alcalá inmobiliaria presenta este fabuloso piso de 66 m² construidos según catastro, ubicado en zona estación, una de las zonas más consolidadas de Alcalá de Henares, con todos los servicios alrededor guardería, colegios, institutos, ambulatorio, farmacias, supermercados, comercios. Excelente comunicación con la A-2 y a 5 minutos de la estación Renfe y 15 minutos caminando el centro histórico.   Esta vivienda destaca por su luminosidad, su distribución y sus excelentes vistas. Al entrar, nos recibe un hall acogedor con suelo de tarima clara que aporta calidez desde el primer momento. A mano izquierda encontramos  en la cocina muy luminosa y totalmente equipada. ¡Si seguimos  nos encontramos a mano izquierda una habitación  con muy buena entrada de luz natural. Al  fondo el salón  que es amplio y muy luminoso  y con acceso directo a una terraza cerrada, perfecta como rincón de lectura, despacho o zona de relax donde se puede disfrutar de unas increíbles vistas.   Desde aquí se accede al pasillo que conecta con los otros dos dormitorios y el baño con plato de ducha y ventana. El edificio está rodeado de árboles que crean un ambiente agradable y fresco, con acceso adaptado y excelente mantenimiento comunitario. Al estar en una planta alta, toda la casa disfruta de una excelente luminosidad durante todo el día. Calidades suelos de tarima, ventanas de aluminio. puertas de roble, pintura lisa. La finca además cuenta con ascensor y el piso dispone de trastero. Una vivienda lista para entrar a vivir, ideal tanto para familias como para quienes buscan una inversión segura en una de las zonas más demandadas de Alcalá. Llámanos y ven a visitarlo sin compromiso. No cobramos comisión al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? Llámanos sin compromiso y programaremos una visita. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.   En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,3136.0,True,True,False,False,[],False,False,206990.0,€,,,flat,,"Chorrillo, Alcalá de Henares",Piso,Destacado,,9,True,True,,,,,
98360851,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/4a/76/1009895007.webp, PM176089,33,299000.0,flat,sale,98.0,5,4,Barrio Campamento,Madrid,Madrid,Latina,es,40.3921698,-3.7802755,False,https://www.idealista.com/inmueble/98360851/,"Gilmar Madrid-Rio ofrece excelente oportunidad de inversión en la zona de Campamento, es una vivienda exterior y luminosa que dispone de 98 metros cuadrados construidos, está distribuida en 5 dormitorios, 4 baños completos, cocina semi independiente. La vivienda está orientada a un tranquilo parque, está totalmente reformada y a estrenar y dispone de carpintería interior en madera lacada en blanco y ventanas de aluminio lacado en blanco con cristales de tipo Climalit cuenta con calefacción y agua caliente por suministro individual con caldera de gas natural y apoyo de termo eléctrico.  Hay un quinto dormitorio con baño incorporado. la rentabilidad hasta un 6, 5% dado que esta alquilada por 1815€/mes brutos. La finca ha pasado la Inspección técnica favorable y está en buen estado.  La ubicación es perfecta dado que se encuentra a pocos pasos del Arroyo de Meaques que esta comunicado con La Casa de Campo, es en un entorno residencial que cuenta con todo tipo de servicios como colegios e institutos, todo tipo de comercios, centro de salud y unas comunicaciones excelentes en transporte público con la estación de Metro Colonia Jardín a 9 minutos, también dispone a menos de 5 minutos de varias líneas de autobús urbanos e interurbanos y en vehículo privado tiene muy fácil acceso a la carretera de Extremadura (A-5) por la que en 10 minutos se accede a la M-30 y centro de Madrid y a la M-40 con comunicación con todos los municipios del oeste y noroeste. Por la carretera de Carabanchel a Aravaca en menos de 10 minutos se accede a Pozuelo de Alarcón y Somosaguas y por la carretera de Boadilla (M-501) en 10 minutos se accede a Boadilla, Villaviciosa de Odón y a la Universidad Europea de Madrid. Si estás interesado en obtener más información sobre este inmueble, no dudes en ponerte en contacto con nuestro equipo en la oficina de Madrid Río, ubicada en Paseo de Extremadura 1. Puedes llamarnos al o enviarnos un correo electrónico a. No olvides facilitarnos la referencia del inmueble (206554) para que podamos ofrecerte la información que necesitas. Estaremos encantados de ayudarte a encontrar el hogar perfecto para ti. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 42 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir... Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 Clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal.",True,good,False,3051.0,True,True,False,False,[],False,False,299000.0,€,,,flat,,"Campamento, Madrid",Piso,Destacado,Campamento,bj,True,False,,,,,
108902653,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/1a/98/1365233631.webp,colmenarejo,34,360000.0,chalet,sale,169.0,3,2,carretera de Valdemorillo,Madrid,Colmenarejo,,es,40.5605526,-4.0195964,False,https://www.idealista.com/inmueble/108902653/,"** FINCAS PRIMER HOGAR ** Se vende estupenda chalet pareado en tres alturas distribuido de la siguiente manera: En la planta baja encontramos la parcela, un zaguán acristalado que da acceso la vivienda en la que nos recibe un hall con armario empotrado de 3 cuerpos, salón comedor totalmente independiente, cocina con acceso al patio, un primer aseo con dos piezas y ventana que permite la entrada de ventilación y luz natural, un socorrido trastero y la escalera interior que comunica con las otras plantas y que dispone debajo de ésta de un pequeño trastero. En la primera planta encontramos el distribuidor a dos dormitorios dobles simétricos con armarios empotrados y un tercer dormitorio alargado convertido en vestidor, esta planta dispone de un baño completo con bañera grande. La tercera planta, abuhardillada, de aproximadamente 25m², forrada en madera, con dos ventanas, se encuentra diáfana actualmente dándole uso de dormitorio. La vivienda se encuentra en buen estado de conservación, la necesidad de reforma o adecuaciones va en función de las necesidades del comprador.",False,good,False,2130.0,True,True,False,False,[],False,False,360000.0,€,,,chalet,semidetachedHouse,Colmenarejo,Chalet pareado en carretera de Valdemorillo,Destacado,,,,,,,,,
104717735,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/a9/8f/1232414135.webp,V247Q13,43,4000000.0,chalet,sale,969.0,6,7,calle el Tato,Madrid,Madrid,Hortaleza,es,40.451179,-3.6446123,False,https://www.idealista.com/inmueble/104717735/,"MAISON de QUALITÉ Agence Immobilière Française présente LES PLUS BELLES MAISONS DE MADRID.  DISFRUTANDO DEL AIRE LIBRE en el Exclusivo Parque Conde de Orgaz. Gran privacidad tanto en el interior como en la calle donde se encuentra. Goza de espacios privilegiados y dispone de un precioso jardín con gran arbolado. DISTRIBUCIÓN DE LA VIVIENDA. PLANTA PRINCIPAL. Hall de entrada, aseo de cortesía, gran salón (160,10 m2) en varios ambientes con salida a porche, jardín y piscina. Comedor (24 m2) independiente. Cocina/office (25 m2) completamente equipada y comunicada con el comedor. Despacho (14,20 m2). Un dormitorio (23,59 m2) en suite, un dormitorio (11,45 m2) en suite, y dos dormitorios (18,75 m2 - 16,56 m2) que comparten un baño.  PLANTA PRIMERA. Gran dormitorio (98 m2) en suite con vestidor (21,20 m2) y sala de estar (30 m2). PLANTA SEMISÓTANO. Gran bodega (42,017 m2) con salón (21,20 m2) y baño, gimnasio (34,57 m2), dormitorio de servicio (12,10 m2) con baño. Garaje para 6 coches (200,16 m2) y zona de calderas.  ELEMENTOS EXCLUSIVOS. Calefacción Individual gas natural Aire acondicionado Suelos de mármol  Carpintería térmica Jardín privado Piscina privada  Gimnasio Gran bodega Garaje cerrado con puerta automática para 6 coches. Sistema de alarma Vídeo portero PROXIMIDADES.  Arturo Soria Plaza 750 m. Hipercor Campo de las Naciones 2,7 km. Gimnasio Holmes Place 2,3 km. Hospital Nuestra Señora de América 900 m. Clínica Universitaria de Navarra 2,1 km. Colegio San José del Parque 550 m. Liceo Francés de Madrid 1,5 km. Farmacia 100 m. MAISON de QUALITÉ agence immobilière française, selecciona las mejores y exclusivas viviendas de Madrid, Arturo Soria Prime y Parque Conde de Orgaz ofreciéndole la mejor calidad de servicio en la Compra-Venta y alquiler de viviendas. Aportamos un gran valor con la máxima seriedad y servicio a nuestros clientes. PINCHE EN NUESTRO LOGO PARA VER MÁS VIVIENDAS. MAISON de QUALITÉ agence immobilière française, sélectionne les meilleures propriétés dans les zones exclusives de Madrid offrant la meilleure qualité de service dans la vente, achat ou location de logements. VENTA 4.000. 000. -€  REF. V247Q13 Independiente Conde de Orgaz 6 dormitorios 7 baños 969 m2 construidos 1285 m2 de parcela +2/-1 plantas Orientación sur Año de construcción 2000.",True,good,False,4128.0,True,True,False,False,[],False,False,4000000.0,€,True,True,chalet,independantHouse,"Conde Orgaz-Piovera, Madrid",Casa independiente en calle el Tato,Destacado,Conde Orgaz-Piovera,,,,,,,,
108947819,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/1f/39/1359757992.webp,W-046220,69,560000.0,chalet,sale,342.0,3,4,Eurovillas,Madrid,Eurovillas,,es,40.3518755,-3.2651527,False,https://www.idealista.com/inmueble/108947819/,"Chalet independiente con piscina en Eurovillas Engel & Völkers presenta esta espaciosa casa totalmente actualizada en el 2005, se organiza alrededor de un hall central con un armario empotrado. El salón-comedor es grande y luminoso, con techos altos y grandes ventanales con vistas al jardín, y conecta con un porche acristalado con vistas a la parcela y la piscina. La cocina es funcional y elegante, dividida en áreas de cocción, comedor y almacenamiento con una despensa. En la planta principal, hay dos dormitorios con armarios empotrados que comparten un baño completo, además de un segundo baño completo. La primera planta alberga la suite principal, con grandes ventanales, vistas al jardín y la piscina, un vestidor privado y un baño con ducha de lluvia y bañera de hidromasaje. El exterior de la propiedad se asienta sobre una espectacular parcela de 1119 m² con un jardín bien cuidado de césped natural y arbustos. Incluye una zona chill-out, una cocina exterior y un cenador incorporado, ideal para el ocio y el entretenimiento. Además, cuenta con una piscina climatizada con iluminación LED, una zona de playa y una cubierta automática. Para mayor comodidad, la parcela incluye un baño completo y dos trasteros. Entre las características destacadas se incluye un sistema de paneles solares para el ahorro energético y calefacción a gas propano. Descubre un estilo de vida incomparable en Nuevo Baztán, un rincón exclusivo de la Comunidad de Madrid que combina historia, cultura y tranquilidad. Este enclave es ideal para quienes buscan un refugio lujoso fuera de la bulliciosa capital española. Con una arquitectura que refleja su rico pasado, Nuevo Baztán atrae a aquellos que valoran la elegancia y la exclusividad. La infraestructura del área es excelente, con acceso directo a la autopista A-3 que conecta con Madrid en solo 40 minutos en coche, con la R3 en tan solo 28 minutos y la A2 conecta en el aeropuerto en unos 35 minutos. Además, la proximidad a Alcalá de Henares, a solo 20 minutos, ofrece una amplia gama de servicios educativos y de salud de primer nivel. Para los entusiastas del ocio, la zona ofrece actividades al aire libre como senderismo en los alrededores del Parque Regional del Sureste. La proximidad a viñedos y bodegas locales también te invita a disfrutar de catas de vinos selectos. Este lugar especial combina la serenidad de la vida rural con la conveniencia de la proximidad a una gran ciudad. En Nuevo Baztán, encontrarás un hogar donde la sofisticación y la tranquilidad coexisten en perfecta armonía.",False,good,False,1637.0,True,True,False,False,[],False,False,560000.0,€,True,True,chalet,independantHouse,Eurovillas,Casa independiente,Destacado,,,,,,,,,
100312865,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/8e/1f/1316524987.webp,W-02NGWH,47,1050000.0,chalet,sale,778.0,6,6,Alpedrete,Madrid,Alpedrete,,es,40.6607744,-4.0392063,False,https://www.idealista.com/inmueble/100312865/,"Magnífico chalet en la Sierra de Madrid Chalet unifamiliar en la urbanización más exclusiva de Alpedrete, orientación sureste, en cuatro plantas y ascensor.  En la planta calle nos encontramos con un elegante recibidor, gran salón de estar y comedor, amplia cocina con espacio office, y está comunicada con un gran porche que en verano se puede utilizar como comedor y salón de estar con vistas al maravilloso jardín. Esta misma planta dispone de un dormitorio principal con baño en suite, así como la zona de servicio con dormitorio y baño completo. Subiendo las escaleras interiores de nogal, nos encontramos con cuatro luminosos dormitorios con armarios empotrados, vestidor y terraza, y tres baños, uno con bañera de hidromasaje. Una planta mas arriba hay una buhardilla con generoso espacio para despacho y sala de TV y videojuegos. En el sótano tenemos un cuarto de herramientas y garaje para 4 o 5 coches, con portón eléctrico, máquinas de calefacción y ascensor y una preciosa bodega con barra y sala de estar. Suelo radiante en porcelanato. Todas las ventanas son de PVC y Climalit, con persianas eléctricas, todas con vistas al jardín. El jardín es plano, cuenta con riego automático, césped natural, arbolado con encinas, pinos, cipreses, palmeras y árboles frutales. Espacio techado para barbacoa. La piscina es de agua salada y cuenta con sistema de nado contracorriente, rodeada de una agradable cubierta en madera. En exteriores, construído en hormigón, el chalet está forrado en planta baja de piedra de Porriño, drenaje de eliminación de humedades, el tejado es de pizarra negra, con canalones de acero inoxidable, aspiración central. La arquitectura atemporal y el diseño de este elegantísimo chalet hacen de esta propiedad una verdadera casa de ensueño. La urbanización Mataespesa es la más exclusiva de Alpedrete. Cuenta con caseta de vigilancia (a escasos metros) y patrullaje las 24 horas. Rodeada de zonas verdes y áreas naturales en las faldas de las montañas, muy cerca del pueblo, se puede ir a todos lados andando. En la urbanización se encuentra el prestigioso Colegio Británico Montessori para niños de 1 a 18 años. Alpedrete cuenta con centro de salud, estación de tren de cercanías RENFE (400 mts), red de autobuses de transporte dentro de la sierra y hasta Madrid. Cuenta con varios colegios públicos, restaurantes y cafeterías de alta cocina, oficina de correos, tiendas, supermercados, entidades bancarias y instalaciones deportivas, privadas y municipales. Está situada a 5 minutos en automóvil de la A-6, de Colado Villalba y el Hospital General, a 20 minutos de Navacerrada y estación de esquí. Para quienes disfrutan del clima de montaña, los deportes al aire libre, tales como senderismo, cabalgatas, ciclismo, esquí, motocross, disfrutar de la naturaleza y respirar aire puro, la sierra noroeste de Madrid es el lugar ideal que además cuenta con historia y amplia oferta gastronómica.",False,good,False,1350.0,True,True,False,False,[],False,False,1050000.0,€,True,True,chalet,independantHouse,Alpedrete,Casa independiente,Destacado,,,,,,,,,
108857171,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/c9/72/1357158042.webp,RIBERA,24,227000.0,chalet,sale,135.0,3,2,"CL RIBERA LA, 28",Madrid,Robledo de Chavela,,es,40.5256703,-4.262253,True,https://www.idealista.com/inmueble/108857171/,"INMOBILIARIA HOGARES San Lorenzo de El Escorial vende, en exclusiva, este encantador chalet independiente ubicado en Robledo de Chavela. Situado en una zona tranquila y con escaso tránsito, esta propiedad ofrece el equilibrio perfecto entre comodidad, funcionalidad y naturaleza, ideal para quienes desean vivir en un entorno sereno sin alejarse de los servicios básicos, ya que se encuentra en pleno centro del municipio. El chalet se asienta sobre una amplia parcela de 1.403 m², lo que proporciona un espacio exterior excepcional: perfecto para disfrutar al aire libre, habilitar zonas de jardín, huerto o recreo, con muchísimas posibilidades para personalizar al gusto. La vivienda, construida en 2010, se encuentra en buen estado de conservación y cuenta con una superficie construida de 109 m² distribuidos en una sola planta, lo que facilita la accesibilidad y la comodidad en el día a día. Dispone de 3 dormitorios, 2 baños completos, un salón luminoso, y una cocina con acceso directo al jardín. Además, incluye un sótano de aproximadamente 80 m² que a día de hoy es diáfano. Un hogar acogedor y versátil, con vistas despejadas y rodeado de naturaleza, ideal tanto como vivienda habitual como para disfrutarlo como segunda residencia de descanso. ¡No dejes pasar esta oportunidad y ven a conocerlo! Este anuncio no es vinculante, puede contener errores y se muestra a título informativo y no contractual.",True,renew,False,1681.0,True,True,False,False,[],False,False,227000.0,€,,,chalet,independantHouse,Robledo de Chavela,"Casa independiente en CL Ribera La, 28",Destacado,,,,,,,,,
