propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108391850,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/46/5a/1342738708.webp,1 2º J,18,524000.0,flat,sale,54.0,1,1," de San Enrique, 3",Madrid,Madrid,es,40.4563269,-3.7010997,True,https://www.idealista.com/obra-nueva/108391850/,"Un lugar que te cambiará la vida.   Magnífico conjunto residencial de Darya Homes en una de las zonas con más proyección de Madrid.    Serentia Gardens es un proyecto de 1 dormitorio con impresionantes zonas comunes, firmado por los arquitectos Cano y Escario, y certificación de sostenibilidad BREEAM.   Una ubicación imbatible, entre Cuzco y Azca, a 10 minutos del Bernabéu.   Zonas comunes:   - Jardín con piscina  - Piscina en azotea con sauna  - Coworking  - Gimnasio  - Sala de cine  - Huertos urbanos  - Garaje Viviendas con amplios ventanales, completamente equipadas con materiales y electrodomésticos de primer nivel.",False,newdevelopment,True,9704.0,True,False,False,False,[],False,False,524000.0,€,,,flat,,"Cuatro Caminos, Madrid","Piso en de San Enrique, 3",2,True,Tetuán,Cuatro Caminos,True,False,
106166909,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/a0/2f/1274533040.webp,2º A (dúplex),30,920000.0,penthouse,sale,159.0,3,3,"pasaje del Sur, 2",Madrid,Pozuelo de Alarcón,es,40.4426398,-3.8131022,True,https://www.idealista.com/obra-nueva/106166909/,"OBRAS INICIADAS. Obra nueva Residencial Pasaje del Sur, pisos de 3 habitaciones, amplios jardines y terrazas, piscina comunitaria. Residencial Pasaje del Sur es un exclusivo edificio de obra nueva que consta de 9 viviendas, con varias tipologías: - Bajos de 3 habitaciones, 2 baños y amplios jardines de uso privativo desde 85 hasta 120 metros cuadrados. - Primeros de 3 habitaciones, 2 baños y amplias terrazas. - Segundo de 3 habitaciones, 2 baños y una terraza de grandes dimensiones. - Áticos (dúplex, en planta segunda y ático) de 3 habitaciones, 2 baños, aseo de cortesía y terrazas con vistas panorámicas. Cada una de las viviendas incluye una plaza de garaje y un trastero, con posibilidad de adquirir una segunda plaza. Las zonas comunes incluyen una sala comunitaria y una piscina exterior. La promoción tiene un cuidado diseño que combina estética, alta calidad de materiales y funcionalidad con domótica integrada, y un sistema constructivo que posibilita un aprovechamiento óptimo del espacio en todas las estancias. La climatización de las viviendas será mediante sistema de aerotermia frío-calor que se distribuye por suelo radiante. Las viviendas cuentan con la máxima certificación energética, siendo “A” en proyecto. El proyecto contempla la ampliación de Pasaje del Sur, que pasará a comunicar la calle Guía con la calle Fuente de la Salud, según prevé el PGOU de Pozuelo de Alarcón. La promoción tiene una localización privilegiada, se ubica en una calle muy tranquila en un entorno totalmente consolidado, a escasos 2 minutos andando del Parque Fuente de la Salud y de Camino de las Huertas. Cuenta con gran oferta de servicios a los que acceder andando, como centros educativos (Kensington School, Liceo Sorolla, Escuelas Pías San Fernando, San José de Cluny), supermercados, tiendas, restaurantes, zonas verdes, centro comercial El Torreón, etc. Las viviendas están muy bien comunicadas, con fácil acceso a la A-6, M-40, M-515 y M-503.",False,newdevelopment,True,5786.0,True,False,False,False,[],False,False,920000.0,€,True,True,flat,penthouse,"Zona Pueblo, Pozuelo de Alarcón","Ático en pasaje del Sur, 2",2,True,Zona Pueblo,Zona Pueblo,True,False,
104622727,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/20/4e/1132819349.webp,Atico A,39,319750.0,penthouse,sale,68.0,1,1,"Fernando Mora, 8",Madrid,Madrid,es,40.3955979,-3.7375259,True,https://www.idealista.com/obra-nueva/104622727/,"7 viviendas, con siete trasteros y solárium  7 plazas de garaje Edificio de 7 viviendas en altura de cuatro plantas, más garajes y trasteros.  Viviendas exteriores por dos fachadas, anterior y posterior.  Los dormitorios dan a patio ajardinado de 11 metros de largo por 14 de ancho.  La plaza de garaje es opcional.  Edificio de 7 viviendas.  Con solárium  Con aerotermia Con terraza propia y tendedero  Zona de Vía carpetana  Metro: a cuatro/cinco minutos andando tenemos el metro Carpetana.  A 2 minutos en coche conectamos con la radial M-30  Hospital a 1 minuto. Varios centros deportivos de gran tamaño, como el de Gallur o el antiguo canódromo, ahora polideportivo, con pistas de tenis, padel, piscina cubierta, gimnasio, balonmano, otros entrenamientos dirigidos por técnicos o profesores, etc.  Parque grande de arboleda: a dos minutos.  La entrega será en el tercer trimestre del 2024. Para más información pueden contactar con nosotros.",False,newdevelopment,True,4702.0,True,False,False,False,[],False,False,319750.0,€,True,False,flat,penthouse,"San Isidro, Madrid","Ático en Fernando Mora, 8",3,True,Carabanchel,San Isidro,True,False,12980.0
107795531,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/75/cc/1335692040.webp,MURILLO,19,2250000.0,flat,sale,202.0,2,3,"de Sta. Catalina, 5",Madrid,Madrid,es,40.415685,-3.6975851,True,https://www.idealista.com/obra-nueva/107795531/,"Situado en un enclave estratégico a pocos pasos del triángulo del arte, Darya Homes presenta este fantástico proyecto, un verdadero homenaje a la arquitectura clásica del Barrio de las Letras. Santa Catalina 5 será uno de los edificios más sofisticados y apasionantes de la capital, ofreciendo una experiencia de vida incomparable.    Llevaremos a cabo la rehabilitación integral de un edificio original del siglo XIX que albergará 9 exclusivas viviendas de 3 y 4 dormitorios, con una superficie mínima de 200 m². Los propietarios disfrutarán de una vinoteca con salón-librería, una piscina interior, sauna, sala de yoga y gimnasio totalmente equipado. Además, el patio central de la promoción estará lleno de vegetación, proporcionando un espacio de serenidad y con confort en el centro de la ciudad.    Los compradores podrán contar con nuestro servicio de Darya Custom para personalizar su vivienda. Posibilidad de convertir a 3 dormitorios.",False,newdevelopment,True,11139.0,True,False,False,False,[],False,False,2250000.0,€,,,flat,,"Huertas-Cortes, Madrid","Piso en de Sta. Catalina, 5",1,True,Centro,Huertas-Cortes,True,False,
108391897,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/b3/06/1342740208.webp,1 ATI E,18,699000.0,penthouse,sale,64.0,1,1," de San Enrique, 3",Madrid,Madrid,es,40.4563269,-3.7010997,True,https://www.idealista.com/obra-nueva/108391897/,"Un lugar que te cambiará la vida.   Magnífico conjunto residencial de Darya Homes en una de las zonas con más proyección de Madrid.    Serentia Gardens es un proyecto de 1 dormitorio con impresionantes zonas comunes, firmado por los arquitectos Cano y Escario, y certificación de sostenibilidad BREEAM.   Una ubicación imbatible, entre Cuzco y Azca, a 10 minutos del Bernabéu.   Zonas comunes:   - Jardín con piscina  - Piscina en azotea con sauna  - Coworking  - Gimnasio  - Sala de cine  - Huertos urbanos  - Garaje Viviendas con amplios ventanales, completamente equipadas con materiales y electrodomésticos de primer nivel.",False,newdevelopment,True,10922.0,True,False,False,False,[],False,False,699000.0,€,,,flat,penthouse,"Cuatro Caminos, Madrid","Ático en de San Enrique, 3",3,True,Tetuán,Cuatro Caminos,True,False,
105074507,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/14/2d/1058283779.webp,CH-55,54,928000.0,chalet,sale,252.0,4,4,"calle Cabo de Palos, 1",Madrid,Boadilla del Monte,es,40.4192954,-3.9140246,True,https://www.idealista.com/obra-nueva/105074507/,"Visita chalet piloto En construcción. Promoción de 78 viviendas de 4 y 5 dormitorios. Todas incluyen sótano, amplias terrazas y dos plazas de aparcamiento privadas subterráneas con acceso directoa la vivienda. Además, Zimara dispone de piscina infantil y de adultos con carril de nado, área de juegos exterior, aparcamiento exterior de bicicletas, gimnasio y gastroteca con una ludoteca infantil al lado. También tendrás una sala que podrás usar como espacio de coworking para trabajar, como sala de lectura o como despachos.  Igualmente contarás con una pantalla exterior hacia zona de graderío que actúa como cine de verano. En el bajo rasante habrá dos cuartos de bicicletas con bancada para hacer pequeñas reparaciones, uno de los cuartos con zona de lavado. También habrá un cuarto con una lavadora y secadora de tipo profesional para prendas voluminosas (edredones, colchas, etc. ); así como un cuarto de lavado de mascotas. La urbanización dispone de cuidados accesos peatonales y contarás con garita de vigilancia y un circuito de cámaras de videovigilancia. Dirección PUNTO DE VENTA: Avda. Isabel de Farnesio, esq Avda. Nuevo Mundo (Boadilla).",False,newdevelopment,True,3683.0,True,False,False,False,[],False,False,928000.0,€,True,True,chalet,terracedHouse,"El Pastel, Boadilla del Monte","Chalet adosado en calle Cabo de Palos, 1",,,El Pastel,,,False,
109220537,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/94/40/1367851750.webp,RP3212025141470,23,280000.0,flat,sale,82.0,3,2,Espartales,Madrid,Alcalá de Henares,es,40.5075305,-3.3736412,False,https://www.idealista.com/inmueble/109220537/,"Se vende estupenda vivienda situada en una de las zonas más demandadas de Alcalá de Henares, Espartales Sur. Dispone de tres amplios dormitorios, todos con armarios empotrados, y dos baños completos, uno de ellos en suite. Su cocina independiente con doble entrada resulta muy cómoda y funcional, salón comedor que conecta con una práctica terraza acristalada, ideal para disfrutar todo el año. El piso cuenta con suelos de gres, ventanas Climalit que garantizan aislamiento térmico y acústico, y está en perfecto estado para entrar a vivir sin necesidad de reformas. Además, la finca ofrece unas magníficas zonas comunes con piscina y parque infantil, perfectas para disfrutar en familia. En el precio están incluidas dos plazas de garaje y un trastero. Si necesitas financiación, tenemos una opción del hasta el 100% con nuestro departamento financiero DCREDIT.",False,good,False,3415.0,False,False,False,False,[],False,False,280000.0,€,True,True,flat,,"Espartales, Alcalá de Henares",Piso,2,True,Espartales,,True,,
107668501,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/69/5c/1319257969.webp,V04  Tipo C,26,494700.0,chalet,sale,139.0,4,3,"Cañada de los Toros, 92",Madrid,Manzanares el Real,es,40.728874,-3.8725001,True,https://www.idealista.com/obra-nueva/107668501/,"LINCENCIA Y PRÉSTAMO PROMOTOR PRECONCEDIDOS Vivienda 4 - Bloque 2 – Tipo C  15 viviendas, quedan 4. 2 Plazas de garaje subterráneo incluidas en el precio  Superficie útil: 110 m²  Superficie construida: 139 m²  Superficie de la parcela: 298 m²  Plantas: 2  Dormitorios: 4 (uno en planta baja)  Baños: 3  Plazas de garaje: 2 incluidas en el precio  Cocina equipada y baños totalmente amueblados.  Proceso de adquisición de tu vivienda:  Reserva de la vivienda: 3.500 €  Al inicio de obra 20% del valor de adjudicación + IVA (menos la reserva)  Entrega de llaves (2027): 80% restante + IVA  Además, el proyecto cuenta con licencia y préstamo promotor preconcedido para mayor facilidad en la compra.  ¡No dejes pasar esta oportunidad de vivir en un entorno único con el máximo confort y eficiencia!  Residencial Villa Bárbara es un exclusivo conjunto residencial de lujo y una oportunidad única en Manzanares El Real.  Se trata del único proyecto de obra nueva en la zona, diseñado para ofrecer viviendas que se adapten a tu futuro.  La urbanización privada alberga 15 chalets pareados de obra nueva, con parcelas privadas que van desde 189 m² hasta 404 m².  Dentro de tu amplia parcela, podrás diseñar tu vivienda personalizada a tu gusto, por ejemplo, con 4 dormitorios (uno de ellos en la planta baja) o con la distribución que prefieras.",False,newdevelopment,True,3559.0,True,False,False,False,[],False,False,494700.0,€,True,True,chalet,semidetachedHouse,Manzanares el Real,"Chalet pareado en Cañada de los Toros, 92",,,,,,False,
109191487,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/73/64/1367183957.webp,CBUQ976,6,749000.0,flat,sale,71.0,2,1,calle del Doctor Castelo,Madrid,Madrid,es,40.4190125,-3.6793974,False,https://www.idealista.com/inmueble/109191487/,"Coldwell Banker Unique presenta este piso lleno de carácter, situado en el barrio de Ibiza, dentro del distrito de Retiro en Madrid, a pocos pasos del reconocido Parque del Retiro. Con 71 m², la propiedad dispone de dos dormitorios y un baño, completamente renovada, ofreciendo un ambiente moderno, práctico y acogedor. Es una oportunidad excepcional para quienes buscan residir en una de las zonas más codiciadas y representativas de la ciudad. Para más información, no dude en ponerse en contacto con nosotros.",False,good,False,10549.0,False,False,False,False,[],False,False,749000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle del Doctor Castelo,4,True,Retiro,Ibiza,True,,
108338660,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/f5/a4/1176538576.webp,Chalet 79,34,495000.0,chalet,sale,227.0,3,3,"camino Rio, 942",Madrid,Torrejón de Ardoz,es,40.43845,-3.46719,True,https://www.idealista.com/obra-nueva/108338660/,"¡ÚLTIMAS VIVIENDAS DISPONIBLES! ¡OBRA NUEVA ENTREGA INMEDIATA!  VEN A VISITARNOS EN NUESTRO CHALET PILOTO! PONTE EN CONTACTO CON NOSOTROS PARA RESERVAR TU CITA.  Torrejón Class es la nueva propuesta residencial del grupo Asentis en el municipio de Torrejón de Ardoz 91 chalets, pensados por y para ti. Diseñados con precisión y dedicación para poder satisfacer y cubrir las necesidades de toda la familia. Distribuidos en tres parcelas pertenecientes al sector Aldovea, Asentis pone a su alcance una variada oferta de tipologías de chalets de 3 dormitorios, configurados en tres alturas para que el espacio sea el protagonista de vuestra nueva casa. Para completar esta experiencia en la que el espacio es el verdadero articulador de cada vivienda. Todos los chalets de la promoción cuentan con amplias zonas exteriores con superficies que abarcan desde los 83m2 a 181 m2, en las que poder disfrutar sin riesgos y a lo grande de la familia y los amigos. Calidad y precisión en cada acabado, donde los últimos avances en energías limpias proporcionan el máximo confort climático mediante un sistema de suelo radiante y refrescante, y donde la eficiencia energética y la minimización de la huella de carbono han inspirado todas las soluciones constructivas. Estrena casa, construye tu hogar.",False,newdevelopment,True,2181.0,True,False,False,False,[],False,False,495000.0,€,True,True,chalet,semidetachedHouse,"Suroeste, Torrejón de Ardoz","Chalet pareado en camino Rio, 942",,,Suroeste,,,False,
107513986,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/ed/d3/1347631336.webp,DÚP_787,26,385000.0,duplex,sale,200.0,4,3,Centro,Madrid,Navalcarnero,es,40.2865373,-4.0163075,False,https://www.idealista.com/inmueble/107513986/,"DÚPLEX de 200 m², ubicado junto a la plaza de Segovia centro neurálgico de Navalcarnero. Exclusiva urbanización privada. La planta baja se distribuye en un amplio salón con balcón exterior, cocina independiente amueblada, dos habitaciones con armarios empotrados vestidos y dos baños completos. En la planta alta, encontrarás un espacio diáfano muy amplio, ideal para diferentes usos, además de una habitación y un baño adicional con plato de ducha. Posibilidad de una plaza de garaje aparte del precio, en un garaje cercano. Vivienda construida en 2007, en perfecto estado. ¡No pierdas la oportunidad de vivir en una ubicación privilegiada! '.  ref: DÚP_787.",False,good,False,1925.0,False,False,True,False,[],False,False,385000.0,€,,,flat,duplex,"Centro, Navalcarnero",Dúplex,1,True,Centro,,False,,
106189458,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/23/e5/1072951172.webp,CC79,46,671500.0,duplex,sale,215.0,4,4,"camino de la Corredera, 3",Madrid,Colmenar Viejo,es,40.6686678,-3.7731732,True,https://www.idealista.com/obra-nueva/106189458/,"Un refugio para disfrutar, sin necesidad de escapar En Las Cumbres de Colmenar, a solo 5 minutos del centro, te espera unos áticos dúplex excepcionales: 4 habitaciones, 4 baños, dos terrazas (una de ellas enorme) y espacio de sobra para tu día a día… o para desconectar del mundo. Más que un hogar, es un lugar donde tus hijos crecen seguros, donde puedes teletrabajar con vistas o invitar a tus amigos a una barbacoa al atardecer. Y eso no es todo: •Piscina, jardines, pistas deportivas y zona infantil •2 plazas de garaje y trastero incluidos •Una urbanización privada con todo lo que necesitas - El precio no es un gasto, es una inversión en tu bienestar, espacio y libertad. ¡Ven a verlo y redescubre lo que significa “hogar”!",False,newdevelopment,True,3123.0,True,False,False,False,[],False,False,671500.0,€,True,True,flat,duplex,"El Mirador, Colmenar Viejo","Dúplex en camino de la Corredera, 3",2,True,El Mirador,,True,False,
