propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice,highlight.groupDescription
108675533,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/cd/ca/1359059933.webp,,54,4,560000.0,flat,sale,94.0,False,2,2,calle de Isabel Clara Eugenia,Madrid,Madrid,Hortaleza,es,Sanchinarro,40.4844804,-3.6487971,False,https://www.idealista.com/inmueble/108675533/,"KD SERVICIOS Vende, vivienda de 2 dormitorios, 94 m2 construidos, 80 m2 útiles. Orientado al este y al jardín de la urbanización.  Vivienda en buen estado.  Salón con gran ventanal. 2 baños completos, con bañera y ventana al exterior. Cocina amplia, amueblada y equipada. Tendedero cubierto y cerrado. Plaza de Parking incluida en el precio y opcional una segunda plaza Amplio trastero. Zona ajardinada, gran piscina adultos y piscina infantil, ideal bebes. Local de celebraciones Portero físico 24 horas, Cámaras de seguridad. VISITAS TODOS LOS DIAS DE LA SEMANA DE 09.30 A 16 HORAS. INCLUIDOS FINES DE SEMANA Y FESTIVOS.",False,good,False,True,5957.0,True,False,False,False,[],False,False,560000.0,€,flat,,"Sanchinarro, Madrid",Piso en calle de Isabel Clara Eugenia,True,True,,570000.0,10000.0,2.0,,
109187952,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/49/7b/1366882150.webp,EX04239,51,6,570000.0,duplex,sale,216.0,True,5,3,Ensanche,Madrid,Alcalá de Henares,Ensanche,es,,40.4967116,-3.3730145,False,https://www.idealista.com/inmueble/109187952/,"Exclusivas Alcalá, les presenta extraordinario ATICO DUPLEX, en el Ensanche de Alcalá de Henares. La distribución interior se corresponde Planta baja: con vestíbulo de entrada con pasillo, salón / comedor con salida a la terraza. cocina con comedor de diario. Dormitorio grande con armario empotrado con salida a la terraza. Baño completo con bañera. y armario empotrado Planta superior: Cuatro amplios dormitorios con armarios empotrados, 2 cuartos de baño completos con bañera. Uno de los dormitorios es con forma de suite es decir con vestidor y cuarto de baño completo.  Tiene una plaza de garaje y OTRA OPCIONAL. Trastero. En la Urbanización dispone de SAUNA, GIMNASIO Y JACUZZI Excelente OPORTUNIDAD por su ubicación en la localidad y PRECIO de venta! Sí estas interesado en conocer mas detalles de esta vivienda o concertar una visita, no dudes en contactar. Estaremos encantados de enseñarle el inmueble y/o resolver cualquier duda.  EXCLUSIVAS ALCALA, con una dilatada experiencia de más de 30 años, le acompañara en todo el proceso de la Compraventa. disponemos de departamento Jurídico y Financiero. Somos API (Agentes de la Propiedad Inmobiliaria). Este anuncio no es vinculante y puede contener errores. Se muestra a titulo informativo y no es contractual. En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,True,2639.0,True,False,True,False,[],False,False,570000.0,€,flat,duplex,"Ensanche, Alcalá de Henares",Dúplex,True,True,,,,,,
109202739,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/e1/d8/1367357962.webp,94155,23,3,680000.0,flat,sale,130.0,True,5,1,plaza de la Beata María Ana de Jesús,Madrid,Madrid,Arganzuela,es,Chopera,40.3931571,-3.6953649,False,https://www.idealista.com/inmueble/109202739/,"Piso con Excelente ubicación en Chopera. Se ofrece en venta este fantástico piso con espectaculares vistas, ubicado en una tercera planta en Plaza Beata Mª Ana de Jesús. Con una superficie de 130 m², esta vivienda está distribuida de manera funcional en 4 dormitorios y sala de estar; salón comedor independiente, cocina, 1 baño completo y hall recibidor. Suelos de gres, carpintería exterior en aluminio y calefacción central con repartidores de costes. La finca dispone de ascensor y acceso para personas con movilidad reducida. Situado en una zona con excelente comunicación: a escasos metros de la estación de metro Legazpi (Línea 3) y con múltiples líneas de autobús disponibles (47, 62, 59, 76, 85). Además, cuenta con fácil acceso a la autopista de circunvalación M-30, lo que permite moverse cómodamente por toda la ciudad. Entorno inmejorable: muy cerca del Planetario de Madrid, el Centro Comercial Plaza Río 2 y el Parque Enrique Tierno Galván, una de las mayores zonas verdes del distrito. ¡No pierdas la oportunidad de vivir o invertir en una de las zonas con más proyección de Madrid! En Grupo Mejocasa nos especializamos en ofrecer el mejor servicio inmobiliario en toda la Comunidad de Madrid. Contamos con cuatro oficinas estratégicamente ubicadas en Chamberí-Centro, Ciudad Lineal-Salamanca, Hortaleza-Las Tablas y Canillejas-Vicálvaro, lo que nos permite tener un amplio conocimiento y alcance en todas las zonas de la ciudad. Gracias a nuestro método de trabajo, brindamos un servicio integral que abarca todos los aspectos necesarios para garantizar una experiencia inmobiliaria satisfactoria. No solo nos especializamos en la compra y venta de propiedades, sino que también brindamos un asesoramiento completo para que nuestros clientes tomen decisiones informadas y seguras. Confía en nosotros para encontrar la vivienda ideal o vender tu propiedad con las mejores condiciones.",False,good,False,True,5231.0,False,False,False,False,[],False,False,680000.0,€,flat,,"Chopera, Madrid",Piso en plaza de la Beata María Ana de Jesús,,,,,,,,
108239416,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/58/fd/1338115096.webp,ONM2505002,8,bj,488000.0,flat,sale,104.0,True,3,2,Centro Urbano,Madrid,San Sebastián de los Reyes,Centro Urbano,es,,40.5443326,-3.6305927,False,https://www.idealista.com/obra-nueva/108239416/,"En la emblemática calle Santa Teresa de Jesús, en pleno corazón de San Sebastián de los Reyes, se desarrolla esta exclusiva promoción de obra nueva compuesta por solo 5 viviendas de 2 y 3 dormitorios, con precios desde 348.500 €. Un proyecto residencial singular que combina una arquitectura contemporánea con distribuciones funcionales, espacios amplios y luminosos, y una cuidada selección de materiales de calidades medias-altas que garantizan confort, eficiencia y una imagen elegante y actual. Las viviendas están equipadas con sistemas de aerotermia para climatización y agua caliente sanitaria, instalación de domótica para control inteligente del hogar, y ventanas de aluminio con rotura de puente térmico, cristal acústico con doble lámina y control solar bajo emisivo, lo que asegura un excelente aislamiento térmico y acústico. Además, todas las unidades incluyen en el precio un trastero. La promoción incluye una atractiva planta baja con un amplio jardín privado, ideal para quienes buscan un plus de espacio exterior en un entorno urbano. Ubicada en una de las zonas más consolidadas y demandadas del municipio, la promoción se beneficia de una excelente conectividad con Madrid, tanto por transporte público como por carretera, y de un entorno con todos los servicios: centros educativos, comercios, zonas verdes, centros deportivos y oferta de ocio. Una oportunidad única de adquirir una vivienda nueva y eficiente en una ubicación estratégica, pensada tanto para familias como para perfiles inversores que valoran la calidad, la tranquilidad y el potencial de revalorización. ¿Te imaginas vivir aquí?",False,newdevelopment,True,True,4692.0,True,False,False,False,[],False,False,488000.0,€,flat,,"Centro Urbano, San Sebastián de los Reyes",Piso,,,False,,,,,
108644025,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/0e/77/1350861821.webp,2651,27,1,285000.0,flat,sale,109.0,True,3,1,calle Carrachel,Madrid,Algete,,es,,40.5964695,-3.504245,False,https://www.idealista.com/inmueble/108644025/,"Piso 1º en venta en Algete ¿Dónde se ubica esta vivienda? Este piso 1º en venta se ubica en Algete, un municipio que pertenece a la Comunidad de Madrid. ¿Cuántos metros cuadrados tiene la vivienda y en cuantas plantas se distribuyen? Este piso 1º en venta tiene una superficie construida de 109m2 y de distribuye en una única planta principal. ¿Cuántas estancias tiene y donde se ubican cada una? En la única planta principal encontramos la cocina amueblada, el salón con acceso a la terraza, tres dormitorios y un baño completo. ¿Qué tipo de calidades tiene esta vivienda? Este piso 1º está reformado y tiene aire acondicionado, pintura lisa, puertas de pino, ventanas de aluminio con rotura de puente térmico, calefacción de gas natural, suelos de gres, ascensor, etc. Además, cuenta con un trastero de 4m2. ¿Dispone de zonas comunes? Si, cuenta con zonas comunes y piscina comunitaria. ¿A que distancia se encuentra la vivienda de la capital? Se encuentra concretamente a 28 minutos en coche del centro de la capital de Madrid. ¿Con que tipo de transporte público puedo moverme? Algete está muy bien comunicado con las líneas 1 54, 260, N103, las cuales cuentan con amplios horarios. ¿Qué tipo de servicio tiene este municipio? El municipio cuenta con numerosos servicios, entre ellos, colegios públicos y privados de educación primaria, centros de educación secundaria, ayuntamiento propio, centro de salud, comercios variados, iglesia, restaurantes, supermercados, centros veterinarios, farmacias, bancos, oficina de Correos, etc. ¡Somos un equipo de profesionales! •Con más de 15 años de experiencia en el sector, que le acompañará durante todo el proceso de compra de su vivienda: •Acompañarte a ver los inmuebles que se ajusten a tus deseos. •Asesorarte legal, fiscal y financieramente para comprobar las cargas que pueda tener el inmueble, los costes de gastos e impuestos y la forma de financiarlo. •Gestionamos tu crédito o hipoteca. •Redactamos los contratos de compraventa y te informamos de la documentación necesaria. •Por último, una vez comprado el inmueble, te facilitamos los proveedores locales que te sean necesarios para que puedas dejar tu inmueble tal como soñabas. ¡NO DEJES QUE TE LO CUENTEN, LLÁMANOS PARA SOLICITAR MÁS INFORMACIÓN!",False,good,False,True,2615.0,True,False,False,False,[],False,False,285000.0,€,flat,,Algete,Piso en calle Carrachel,,,,,,,,
108131976,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/9a/1a/1339035073.webp,4526-06893,44,2,980000.0,flat,sale,141.0,True,2,2,"zaragoza, 6",Madrid,Madrid,Centro,es,Sol,40.4167279,-3.7032905,True,https://www.idealista.com/inmueble/108131976/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Este espectacular piso de 120 m², ubicado a un paso de la emblemática Plaza Mayor, te ofrece la combinación perfecta de comodidad y estilo. Con 2 amplios dormitorios, y una zona con escritorio, que podría ser otro dormitorio, todos equipados con armarios empotrados, y dos baños completos, este espacio es ideal para familias o para quienes buscan disfrutar de una vida urbana sin renunciar a la tranquilidad. Al entrar, te recibe una cocina abierta a un luminoso salón que se conecta con dos balcones perfectos para disfrutar del clima madrileño y un aseo de invitados  El suelo de madera flotante aporta calidez al ambiente, mientras que las paredes lisas ofrecen un lienzo en blanco para personalizar tu hogar.  Además, el sistema de calefacción por radiadores eléctricos y el aire acondicionado en todos los ambientes garantizan tu confort durante todo el año. Este edificio de cinco plantas cuenta con solo dos pisos por planta, lo que asegura una mayor privacidad.  Las ventanas Climalit no solo aíslan del ruido exterior, sino que también contribuyen a la eficiencia energética del hogar, con una calificación energética A. No pierdas la oportunidad de vivir en una zona exclusiva de Madrid, donde cada rincón está lleno de vida y cultura. ¡Ven a visitarlo y enamórate de tu futuro hogar!",True,good,False,True,6950.0,True,True,False,False,[],False,False,980000.0,€,flat,,"Sol, Madrid","Piso en zaragoza, 6",,,,,,,,Destacado
108638129,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/8f/10/1350682742.webp,426782,16,5,800000.0,flat,sale,95.0,True,1,1,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4374043,-3.6798181,False,https://www.idealista.com/inmueble/108638129/,"UNICA Inmobiliaria, les presenta una estupenda vivienda de lujo, en una finca de diseño contemporáneo, con seguridad 24 horas.  Vivienda muy luminosa, al estar situada en una 5º planta, por su orientación este, recibe un bonito sol de mañana. Tiene una superficie de 95 m2. La vivienda se entrega completamente amueblado con todo lujo de detalles.  Desde la entrada a la vivienda, accedemos al salón – comedor sin barreras arquitectónicas, consiguiendo con ello un mayor espacio visual. La cocina de diseño y totalmente equipada tiene también su acceso al salón comedor con la consiguiente integración de todos los espacios sociales. La zona de descanso cuenta con 1 dormitorios doble en suite con una zona amplia de vestidor. El cuarto de baño completo dispone de una zona de sauna que le aporta a la vivienda un toque de sofisticación. Las calidades de todos los materiales, y el diseño se han cuidado en todos sus detalles, incluyendo también una moderna chimenea decorativa que en invierno le da una calidez especial al salón. El suelo de mármol, remata el conjunto.  Cerramientos de Aluminio con rotura de puente térmico y doble acristalamiento climalit.  Tiene portero físico y seguridad 24 horas, con fácil acceso para personas con movilidad reducida. La plaza del Marqués de Salamanca, la única plaza del barrio de Salamanca, constituye el límite entre la zona acaudalada y la zona popular.  Las viviendas características del arquitecto vasco Cristóbal Lecumberri Gandarias, con amplios portales para carruajes, patios interiores y una altura máxima de 3 o 4 plantas, se conservan en la zona delimitada por las calles de Villanueva, Serrano, Goya y Claudio Coello.   Fue la primera zona en ser urbanizada por José Salamanca y Mayol, marqués de Salamanca y conde de los Llanos. El barrio de Castellana es, un barrio residencial constituido a finales del siglo XIX y caracterizado por el alto poder adquisitivo de sus moradores y por la belleza de sus fachadas, de porte señorial y llamativa arte arquitectónica.  El barrio de Castellana es uno de los mejores barrios de la capital, un sitio cómodo, con servicios de todo tipo, limpio y seguro. Donde muchas embajadas extrajeras, eligen como la mejor de las Ubicaciones. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,8421.0,False,False,False,False,[],False,False,800000.0,€,flat,,"Castellana, Madrid",Piso,,,,,,,,
109170870,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/fb/d9/1366362599.webp,294358,19,,4500000.0,chalet,sale,5800.0,,1,1,Villalbilla,Madrid,Villalbilla,,es,,40.4392925,-3.3535133,False,https://www.idealista.com/inmueble/109170870/,"OPORTUNIDAD ÚNICA PARA INVERSORES Se vende por jubilación COMPLEJO HOSTELERO en las inmediaciones de ALCALÁ DE HENARES. Descubra esta oportunidad de inversión. Presentamos un complejo hostelero ubicado a pocos minutos de la histórica ciudad de Alcalá de Henares, declarada PATRIMONIO DE LA HUMANIDAD por la UNESCO. Es el lugar perfecto para aquellos que busquen ofrecer a sus huéspedes una experiencia única en una de las ciudades más emblemáticas de España. Entorno natural privilegiado ideal para escapadas románticas, retiros familiares y viajes de negocios. Su ubicación estratégica permite a los huéspedes conciliar la naturaleza con la exploración de toda la monumentalidad complutense, así como la programación turística y todas las actividades culturales dispuestas por la oficina de turismo. Potencial crecimiento en la zona El complejo no es solo en si una inversión sólida, sino que presenta oportunidades para expandir servicios adicionales como eventos culturales, talleres o actividades al aire libre que atraigan más visitantes y aumenten el beneficio de la inversión. No pierda la oportunidad de adquirir este excepcional complejo hostelero desde el cual podrá desarrollar un proyecto notable. Contáctenos hoy mismo para obtener más información y programar una visita a las instalaciones. ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  ¿Necesitas vender para comprar? te ayudamos coordinándolo todo y con hipoteca cambio de casa. ¿Tienes prisa en vender? te ofrecemos una venta rápida con todas las garantías. ¿Necesitas una hipoteca? en donpiso la encuentras y en condiciones preferentes. ¿Herencias? , ¿Divorcios? , te ayudamos y coordinamos todo. Infórmate:.",False,good,False,,776.0,False,False,False,False,[],False,False,4500000.0,€,chalet,,Villalbilla,Chalet,True,True,,,,,,
102652986,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/b6/26/1323341326.webp,GP0046RAQAST,129,9,6700000.0,penthouse,sale,510.0,True,5,6,paseo del General Martínez Campos,Madrid,Madrid,Chamberí,es,Almagro,40.4347974,-3.6947692,False,https://www.idealista.com/inmueble/102652986/,"Gestión Personal 360 ofrece en exclusiva, distinguido ático de lujo con terraza en L en la mejor zona del Barrio de Chamberí. 400m2 de vivienda, 100m2 de terraza y espectaculares vistas! Lo que hace esta propiedad única en comparación con todas las otras en el mercado, es el hecho de que los 4 cuartos principales tienen salida directa a la terraza y vistas espectaculares hacia el oeste (maravillosas puestas de sol por el skyline de Madrid) y con cuartos de baño en suite, todos exteriores dando a la terraza y muchísima luz natural. Totalmente rehabilitada con muy buen gusto, detalle y con materiales de primera calidad. Cuenta con 5 dormitorios (cuatro principales más uno de servicio) con vestidores y 6 baños, todos con ventana, (incluido el de servicio y el de visitas), salón y comedor independientes. Cocina con office equipada con electrodomésticos de alta gama y cuarto de la colada y plancha. Sala de estudio o despacho y sala de cine.  Alicatados y solados en mármol tecnológico; suelo radiante y refrescante; iluminación led regulable con centralización; persianas eléctricas; puertas y armarios enrasados sin tapetas entre otros extras. Extraordinaria luz. Entrada principal y de servicio.  Lo completan DOS plazas de garaje rotativas con acceso directo desde el edificio y DOS trasteros de buen tamaño. Muy buena finca con conserje todos los días, incluidos fines de semana y entrada principal y de servicio.",False,good,False,True,13137.0,True,False,False,False,[],False,False,6700000.0,€,flat,penthouse,"Almagro, Madrid",Ático en paseo del General Martínez Campos,True,True,,6900000.0,200000.0,3.0,,
107662794,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/67/a1/1319088434.webp,,52,,1250000.0,chalet,sale,325.0,,4,4,calle de Villamiel de Cáceres,Madrid,Madrid,Hortaleza,es,Palomas,40.4532079,-3.6093011,False,https://www.idealista.com/inmueble/107662794/,"PycRamos inmobiliaria les ofrece bonito chalet pareado en la urbanización Las Palomas de Madrid. Cuenta con 340 metros cuadrados, aproximadamente, distribuidos en 4 plantas.  Se accede por la planta baja en la que hay un aseo con ventana, amplio salón en dos alturas diferenciándose la zona de estar de la de comedor y cocina, ambas estancias con salida a un amplio patio de 40 metros cuadrados, aproximadamente. En la primera planta están los domitorios. El dormitorio principal en suitte, con amplio vestidor y cuarto de baño y otros tres dormitorios dobles, todos ellos con armarios empotrados y amplias ventanas que comparten dos cuartos de baño completos. En la segunda planta hay una gran estancia polivalente de 40 metros cuadrados, aproximadamente, con dos terrazas y aire acondicionado. En esta planta está el cuarto para la caldera y dos desahogados trasteros. En la planta semisótano hay una amplia habitación, un cuarto de lavandería y una pequeña despensa. Desde esta planta se accede a las dos plazas de garaje. La vivienda da derecho al uso de piscina comunitaria a 2 minutos andando.  El importe del IBI es de 1229,94€ La vivienda se encuentra cerca del metro a poca distancia hay una farmacia. La Piovera es una exclusiva zona residencial de chalets y pequeñas urbanizaciones cerradas, en un entorno privilegiado a escasos 15 minutos del centro de Madrid, mediante la A-2, M-22, M-40, M-11; y cuenta con transporte público: autobuses 105, 112, 115, 151, N4; aeropuerto y con parada de metro de la Línea 5. En sus alrededores varios centros comerciales ofrecen una amplia y variada posibilidad de ocio: Arturo Soria Plaza, Palacio de Hielo, Hipercor Campo de las Naciones y el Centro Comercial Gran Vía de Hortaleza. Se sitúa al lado de grandes zonas verdes como el Parque Juan Carlos I, el Parque El Capricho, Campo de Golf La Hinojosa. Entorno privilegiado para la vida en familia por su cercanía a colegios internacionales. No dude en visitarlo.",False,good,False,,3846.0,True,False,False,False,[],False,False,1250000.0,€,chalet,semidetachedHouse,"Palomas, Madrid",Chalet pareado en calle de Villamiel de Cáceres,True,True,,1350000.0,100000.0,7.0,,
107077700,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/c0/ff/1310719862.webp,e75.loperueda,36,bj,899000.0,flat,sale,103.0,True,3,3,"calle de Lope de Rueda, 46",Madrid,Madrid,Retiro,es,Ibiza,40.4192744,-3.6778423,True,https://www.idealista.com/inmueble/107077700/,"piso bajo, exterior, reformado a estrenar muy luminoso, finca del año 1940, con servicio de portería física, distribuido en 3 dormitorios, dos de ellos en suite, 3 baños completos, patio interior, 3 ventanas dobles a la calle, armarios empotradas, armarios empotrados y un vestidor, gran altura de techos 3,20m de alto, cocina incorporada al salón con isla, aire acondicionado frio y calor, calefacción individual de gas, esquina calle menorca, a un minuto del parque del retiro, se vende completamente equipado.",True,good,False,False,8728.0,True,False,False,False,[],False,False,899000.0,€,flat,,"Ibiza, Madrid","Piso en calle de Lope de Rueda, 46",,,,,,,,
