propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,floor,exterior,hasLift,highlight.groupDescription,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108157274,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/ca/c0/1335584950.webp,,32,529900.0,chalet,sale,236.0,5,3,"calle del Tejo, 1",Madrid,Móstoles,Coimbra - Guadarrama,es,,40.3103581,-3.9318019,True,https://www.idealista.com/inmueble/108157274/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR CHALET INDEPENDIENTE DE 5 HABITACIONES EN ZONA IDEAL DE PARQUE COIMBRA Este precioso chalet independiente se encuentra en una parcela de más de 1.100 m², que combina confort, privacidad y un entorno natural inmejorable. Con una reforma integral reciente de hace menos de tres años, la propiedad ha sido adaptada con acabados modernos y de calidad, incluyendo mejoras en el tejado, suelos, ventanas, carpintería y una cocina de diseño. Distribuida en una sola planta a nivel del jardín, la vivienda cuenta con un diseño práctico y funcional. La cocina, espaciosa y luminosa, dispone de una salida directa al lateral de la parcela, ofreciendo un acceso cómodo y rápido a la zona exterior. El amplio salón, por su parte, con grandes ventanales que ofrecen vistas al jardín y la piscina, creando una sensación de conexión total con el entorno y una gran luminosidad en el interior.  Con 4 habitaciones muy luminosas, este chalet es perfecto para quienes buscan un hogar amplio y confortable. Además, toda la planta está equipada con un sistema de ventilación mecánica controlada, que asegura un flujo constante de aire purificado, garantizando una atmósfera fresca, saludable y perfectamente ventilada en todo momento.  El jardín es una auténtica joya, con una piscina privada que hará las delicias de toda la familia, especialmente en los meses más cálidos, y un espacio ideal para disfrutar de momentos de relax o entretenimiento al aire libre. El sótano de la vivienda alberga un garaje para un vehículo y una habitación auxiliar, que puede ser utilizada como trastero, oficina o incluso un pequeño apartamento adicional, adaptándose así a las necesidades de cada residente. Ubicada en una zona tranquila, con fácil acceso a todos los servicios necesarios, esta propiedad es la opción perfecta para quienes buscan un hogar exclusivo, bien diseñado y con un jardín espectacular.  ¡No dejes pasar esta oportunidad y ven a conocerla! ¡Financiación 100%!",True,good,False,2245.0,True,True,False,False,[],False,False,529900.0,€,chalet,independantHouse,"Coimbra - Guadarrama, Móstoles","Casa independiente en calle del Tejo, 1",True,True,,,,,,,,
106690553,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/8d/8a/1291385333.webp,,25,549000.0,flat,sale,121.0,4,2,calle del Mesón de Paredes,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.407738,-3.7054196,False,https://www.idealista.com/inmueble/106690553/,"¡Descubre tu próximo hogar en el corazón de Madrid! Este impresionante piso en la Calle del Mesón de Paredes ofrece una combinación perfecta de historia y modernidad. Con tres amplios dormitorios y dos baños, esta vivienda ha sido completamente reformada, manteniendo el encanto de su construcción original de 1890. Cocina grande, en excelente estado, te brindarán el espacio que necesitas para disfrutar con familia y amigos. Este piso exterior, ubicado en la tercera planta, destaca por su luminosidad y acabados de alta calidad. Los armarios empotrados ofrecen un almacenamiento óptimo, mientras que la calefacción de gas natural y el aire acondicionado garantizan tu comodidad durante todo el año. Esta propiedad es ideal para inversores que buscan una oportunidad única en una ubicación privilegiada. ¡No dejes pasar esta joya en el centro de la ciudad! SE ENCUENTRA ALQUILADA HASTA FINALES DEL MES DE ENERO DE 2026 CON UNA RENTABILIDAD DE 2900 EUROS MENSUALES.",False,good,False,4537.0,False,False,True,False,[],False,False,549000.0,€,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle del Mesón de Paredes,,,3,True,False,,,,,
104138632,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/7e/c1/1210988768.webp,M30477V,60,450000.0,flat,sale,61.0,1,1,calle de Aquilino Domínguez,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4510529,-3.6996674,False,https://www.idealista.com/inmueble/104138632/,"Este apartamento de obra nueva, con 140 metros cuadrados construidos, redefine la vida urbana con un enfoque en el confort y la tecnología. Cada rincón ha sido diseñado para ofrecer una experiencia residencial sin igual. La propiedad se sitúa en una urbanización con zonas verdes y una moderna piscina, creando un entorno ideal para el descanso y el disfrute al aire libre. La vivienda destaca por su salón y habitación exterior, asegurando una entrada constante de luz natural que ilumina los espacios, amplificando la sensación de amplitud y bienestar en el hogar. Los acabados de la vivienda reflejan un compromiso con las altas calidades y la eficiencia. Se han utilizado materiales de Porcelanosa, un sinónimo de diseño y durabilidad. La climatización se gestiona a través de un sistema de aerotermia por suelo radiante, que proporciona tanto calefacción como refrigeración de alta eficiencia energética, incluyendo el aporte de agua caliente sanitaria. Además, la propiedad está equipada con un sistema Smart home, permitiendo a sus residentes gestionar la seguridad, la eficiencia y el confort de su hogar de manera sencilla y personalizada, adaptándose a las necesidades de un estilo de vida moderno. La ubicación del apartamento es inmejorable, combinando la tranquilidad de una zona residencial con la proximidad a puntos clave de Madrid. Situada junto a la calle General Perón, la vivienda permite un acceso a pie a la calle Orense y al icónico Estadio Santiago Bernabéu. El área se caracteriza por su excelente comunicación, a pocos minutos de la Castellana y rodeada de centros de negocios, así como el centro comercial Moda Shopping, lo que facilita tanto la vida diaria como los desplazamientos laborales. Adquirir esta propiedad significa invertir en una calidad de vida superior. La combinación de un diseño funcional, acabados de alta gama y tecnología de vanguardia garantiza un hogar confortable y eficiente. La urbanización privada, con sus zonas verdes y piscina, ofrece un oasis de calma en el corazón de la ciudad. Es una oportunidad única para disfrutar de un estilo de vida sofisticado y bien conectado en una de las zonas más dinámicas de la capital. Para más información o para programar una visita, estamos a su disposición. Atentamente, Walter Haus.",True,good,False,7377.0,True,False,False,False,[],False,False,450000.0,€,flat,,"Cuatro Caminos, Madrid",Piso en calle de Aquilino Domínguez,,,2,True,True,,,,,
107430629,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/bf/d8/1328015429.webp,,18,1700000.0,flat,sale,129.0,4,1,calle de Castelló,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4288785,-3.6810298,False,https://www.idealista.com/inmueble/107430629/,"Inmobiliaria Emmanuel ahora mismo es una oficina habria que cambiar el uso a vivienda se encargaria la propiedad Encantador piso exterior de 129 m²! Situado en la entreplanta de un edificio de 7 plantas con ascensor, este inmueble te ofrece comodidad y funcionalidad en cada rincón. Con dos amplios dormitorios equipados con armarios empotrados y un baño completo, este piso es ideal para quienes buscan espacio y confort. La calefacción individual y el aire acondicionado garantizan un ambiente perfecto durante todo el año. Además, cuenta con un práctico almacén para tus necesidades de almacenamiento. Este piso de segunda mano se encuentra en buen estado y está listo para que te mudes. Su orientación exterior permite la entrada de luz natural, creando un ambiente cálido y acogedor. La eficiencia energética clase E asegura un consumo responsable, mientras que las emisiones de CO2 también están clasificadas en la clase E. No pierdas la oportunidad de vivir en una ubicación privilegiada con todas las comodidades modernas. ¡Ven a visitarlo y enamórate de tu futuro hogar! Inmobiliaria Emmanuel, nos avalan mas de 30 años en el sector inmobiliario. Estamos especializados tanto en alquiler como en venta de inmuebles y oficinas de ALTO NIVEL situados en las zonas más exclusivas de Madrid, contamos con una amplia cartera de viviendas, no dude en llamarnos para ampliar información y ofrecerle el inmueble que mas se ajuste a sus necesidades. Por solicitud de algunos propietarios, algunos inmuebles que tenemos en esta zona solo están anunciados en nuestra web. Para verlos pinche por favor en nuestro logo o en el enlace adicional ubicado en la parte final del anuncio. Llámenos para más información.",False,good,False,13178.0,True,False,True,False,[],False,False,1700000.0,€,flat,,"Recoletos, Madrid",Piso en calle de Castelló,,,en,True,True,,,,,
109220322,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/d3/0c/1367845430.webp,6ec31127-d2aa-4941-9596-e2568e3f9436,44,249990.0,flat,sale,85.0,3,1,calle Potasa,Madrid,Madrid,Villaverde,es,Butarque,40.3510974,-3.6788701,False,https://www.idealista.com/inmueble/109220322/,"Descubre esta vivienda en exclusiva con HUSPY, situada en una de las zonas más demandadas de Villaverde. Su ubicación es inmejorable: a tan solo 3 minutos caminando de la estación de cercanías de Villaverde Bajo, con la que llegarás al centro de Madrid en apenas 10 minutos. Además, contarás con una excelente comunicación en autobús gracias a las líneas EMT 12, 415 y N12, que conectan con toda la ciudad. La zona ofrece todos los servicios necesarios para tu día a día: centros de salud, colegios, supermercados y bancos, todo a tu alcance. Características de la vivienda (85 m² construidos): - Hall de entrada. - Cocina independiente con acceso a terraza. - Luminoso salón-comedor con salida a la terraza y aire acondicionado con bomba de calor. - 3 habitaciones amplias. - 1 baño completo con bañera y mampara. - Trastero. La vivienda cuenta con dobles ventanas de climalit, suelos de terrazo y calefacción eléctrica. Otros datos de interés: - ITE favorable (2019). - Comunidad: 50 € / mes. - IBI: 210 € / año. Si buscas un hogar acogedor en una ubicación estratégica, esta es tu oportunidad. Contáctanos y agenda tu visita personalizada. ¡Estamos encantados de ayudarte a encontrar tu nuevo hogar!",False,good,False,2941.0,True,False,False,False,[],False,False,249990.0,€,flat,,"Butarque, Madrid",Piso en calle Potasa,,,3,True,True,,,,,
109069639,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/a4/1f/1363477504.webp,aa0a9d76-9329-4606-8aa2-3602a412423f,39,265500.0,flat,sale,60.0,1,1,calle Nápoles,Madrid,Madrid,Hortaleza,es,Canillas,40.4596257,-3.6529554,False,https://www.idealista.com/inmueble/109069639/,"¡Oportunidad Única en Canillas! Exclusivo Apartamento en Planta Baja con Encanto Descubre la joya que estabas esperando en la calle Nápoles, Canillas, un barrio residencial privilegiado en el distrito de Hortaleza, rodeado de encantadores chalets y a pocos pasos de la famosa calle Arturo Soria. Este exclusivo apartamento en planta baja, totalmente exterior y por tanto muy luminoso, te ofrece la experiencia de vivir en un pequeño chalet con un encanto especial, rodeado de un precioso patio-jardín donde podrás disfrutar de momentos de tranquilidad y naturaleza.   - Amplio salón muy luminoso con cocina integrada, ideal para disfrutar de tus momentos en familia y con amigos.  - Un acogedor dormitorio doble que te garantiza el descanso que mereces.  - Baño completo con ducha y ventana, diseñado para tu comodidad.  - Techos altos de 3 metros que aportan luminosidad y amplitud a cada rincón.   - Ubicado en una zona de aparcamiento gratuita, lo que facilita tu día a día.  - Rodeado de hermosos parques como Pinar del Rey y Villa Rosa, perfectos para paseos y actividades al aire libre.  - Cercanía a centros comerciales como el Palacio de Hielo y el Centro Comercial Arturo Soria, donde encontrarás una variada oferta de tiendas y restaurantes.  - Supermercados como Mercadona y Día a pocos minutos, asegurando tu comodidad en las compras diarias.  - Acceso a centros hospitalarios y colegios, lo que convierte a Canillas en una opción ideal para familias.  - Excelente conexión de transporte público que te llevará a cualquier punto de la ciudad con facilidad. La agencia no cobra comisión al comprador, lo que hace de esta oferta una oportunidad aún más atractiva. No dejes pasar esta oportunidad única de vivir en un entorno privilegiado, con todas las comodidades al alcance de tu mano. ¡Contáctanos para más información y no te pierdas la oportunidad de hacer de este apartamento tu nuevo hogar!",True,good,False,4425.0,True,False,False,False,[],False,False,265500.0,€,flat,,"Canillas, Madrid",Piso en calle Nápoles,,,bj,True,False,,,,,
109219910,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/be/65/1367835423.webp,W-046HU5,29,1150000.0,flat,sale,104.0,2,2,calle de Núñez de Balboa,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4342492,-3.6811164,False,https://www.idealista.com/inmueble/109219910/,"Piso reformado con terraza y garaje en Núñez de Balboa. Engel & Völkers les presenta este luminoso piso amueblado, reformado en una segunda planta abierta a un gran patio de manzana. La vivienda de 104 m², tiene además una gran terraza/patio de 90 m². La vivienda se distribuye en un amplio salón, con salida directa a la gran terraza. La cocina es independiente y está totalmente equipada. El piso dispone de dos baños con ducha y dos dormitorios dobles con armarios empotrados.  Aire acondicionado por splits en salón y dormitorios. La calefacción es central, con consumo individualizado. Plaza de garaje sin asignar en la misma finca con acceso desde el ascensor. Servicio de portería en horario comercial. El piso está alquilado, pero se puede comprar como inversión, manteniendo al inquilino durante la duración del contrato. Este luminoso piso se sitúa en una tranquila calle del barrio de Salamanca, en la zona de Castellana, distrito eminentemente residencial y comercial. Destaca también por sus señoriales fachadas, que convierten a Madrid en una de las capitales más europeas en cuanto a arquitectura clásica y vanguardista. El barrio de Salamanca es sin duda, una de las zonas residenciales más elegantes y prestigiosas de Madrid y de Europa. El lugar ocupa un enclave estratégico: a un paso de la calle Serrano y de la Castellana, tenemos una excelente comunicación con el resto de la ciudad gracias a la arteria principal de Madrid, la Castellana, ya sea a pie, en coche, en autobús o en metro. Muy cerca de la Embajada de EEUU y del Instituto de Empresa. En esta zona, en la misma calle y a lo largo de la calle Serrano, a unos pasos podemos encontrar una extensa variedad de restaurantes estupendos, la mayoría con terraza, donde relajarse y comer fuera, simplemente pasear o tomar un café. Ofrece además de todo el comercio de lujo, todos los servicios típicos del barrio a pocos metros, farmacias, centros de salud, supermercados, tintorerías, etc, pudiendo realizarse a pie todas las compras necesarias para el día a día dando un paseo.  Esta zona es ideal para amantes de Madrid a los que les gusta ir caminando a todas partes, sin necesidad de coger el coche. El placer de vivir en una zona tranquila y confortable, en la mejor zona de Madrid.",False,good,False,11058.0,True,False,False,False,[],False,False,1150000.0,€,flat,,"Castellana, Madrid",Piso en calle de Núñez de Balboa,True,True,2,True,True,,,,,
102654124,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/ca/01/1172698090.webp,425702,42,1380000.0,penthouse,sale,145.0,4,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4249494,-3.674756,False,https://www.idealista.com/inmueble/102654124/,"ÚNICA Inmobiliaria ofrece este estupendo ático con terraza de 15 m², a escasos metros del parque del Retiro y del reconocido centro comercial El Corte Inglés.  Se ubica en un edificio clásico que conserva el aire de la época.  Los 148 m² están distribuidos en salón con terraza incorporada, terraza, 3 dormitorios dobles y dos baños completos.  Entramos a un gran hall, y atravesando la galería se encuentran los dormitorios.  Al final del pasillo, de frente, la terraza, que da claridad a toda la estancia de salón y cocina. Inmejorable ubicación en exclusiva zona del barrio Salamanca, cerca de los espacios culturales, comerciales y de ocio más importantes de la capital. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,9517.0,True,False,False,True,[],False,False,1380000.0,€,flat,penthouse,"Goya, Madrid",Ático,,,6,True,True,,,,,
105594410,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/12/e5/1257108701.webp,426145,32,1398000.0,flat,sale,138.0,3,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4228988,-3.6765541,False,https://www.idealista.com/inmueble/105594410/,"ÚNICA Inmobiliaria ofrece este bonito inmueble con balcón a la calle principal y próximo al Parque del Retiro.  La vivienda tiene 138 m² distribuidos en hall, salón, cocina, tres dormitorios dos baños y un aseo.  A la entrada- un coqueto hall nos da la bienvenida a la vivienda. A la izquierda, el primer dormitorio, con baño completo y ventana a un tranquilo patio interior.  Avanzando por el pasillo encontramos los otros dos dormitorios, el principal también con baño en suite y amplio vestidor, y el aseo de cortesía.  Al fondo, el salón con ventanales de suelo a techo y un balcón a la calle principal.  La situación de la cocina dentro del plano de la vivienda está muy bien ubicada, de manera que se puede independizar totalmente, o por la cercanía al comedor, proponer una zona más interactiva.  Tanto los materiales utilizados, como los detalles en la decoración con bonitas paredes empapeladas y la esmerada localización de los puntos de luz, dan un toque acogedor y de confortabilidad a la vivienda.  La propiedad se ubica en edificio con portal representativo de la época de orientación sur y en un enclave único, una calle tranquila y rodeada de los principales locales de restauración y a escasos minutos del reconocido centro comercial El Corte Inglés.  En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,10130.0,True,False,False,True,[],False,False,1398000.0,€,flat,,"Goya, Madrid",Piso,,,2,True,True,,,,,
108569280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/52/58/1164684135.webp,Chalet 03,17,1370000.0,chalet,sale,282.0,5,5," Alvaro de Bazán, 4",Madrid,Boadilla del Monte,Cortijo Sur,es,,40.4249866,-3.9145279,True,https://www.idealista.com/obra-nueva/108569280/,"– THE PROJECT – CASAS EXCEPCIONALES QUE LO TIENEN TODO PARA… SER PERFECTAS The Project es un proyecto muy especial; es, el PROYECTO con mayúsculas; el lugar donde el atractivo exterior y el espacio interior, lo dicen todo. Son 14 casas pareadas sorprendentemente amplias, con grandes parcelas privadas y piscinas independientes. Planteamos un programa de vivienda de 5 dormitorios, 4 baños y aseo de cortesía, en sus dos plantas principales, y un semisótano totalmente acondicionado para vivir, que incluye una gran sala, baño y cuarto de instalaciones, además de un gran patio inglés que garantiza luminosidad y ventilación natural, y su comunicación con la zona de piscina. Más de 345 m2 construidos diseñados sobre parcelas privadas de 380 a 416 m2. La promoción está situada en Boadilla, una de las zonas más prestigiosas y valoradas de la Comunidad de Madrid, dentro del sector urbanístico Cortijo Sur, en un entorno de naturaleza rodeado de grandes espacios de gran valor medioambiental. Las viviendas se ubican sobre una parcela muy especial con amplias vistas, inmejorable orientación y gran privacidad. THE PROJECT es un proyecto único que lo tiene todo: exclusividad, personalidad, belleza, localización, naturaleza, diseño, calidad, luz, eficiencia, amplitud interior y exterior, privacidad, orientación, vistas, piscina privada, servicios… [En *The Project -*, apostamos por el diseño como marca que nos define. Nos esforzamos para crear un lugar donde exclusividad y habitabilidad se fundan en un proyecto de gran expresión arquitectónica|]. Te invitamos a concertar una visita con nuestros comerciales y ampliar la información sobre The Project.",True,newdevelopment,True,4858.0,True,False,False,False,[],False,False,1370000.0,€,chalet,semidetachedHouse,"Cortijo Sur, Boadilla del Monte","Chalet pareado en Alvaro de Bazán, 4",,,,,,,False,,,
107464613,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/f1/81/1315378770.webp,W-02YXT5,26,980000.0,flat,sale,101.0,3,2,calle de Máiquez,Madrid,Madrid,Retiro,es,Ibiza,40.4145541,-3.6739931,False,https://www.idealista.com/inmueble/107464613/,"Piso exterior en el corazón de Ibiza con plaza de garaje En el corazón de Madrid, se encuentra este elegante apartamento de 94 metros útiles y 101 metros cuadrados construídos, construida en 1951 y exquisitamente renovada en 2018. Además cuenta con una plaza de garaje PAR incluída en el precio, justo en frente de la propiedad. El inmueble exterior, con tres habitaciones y dos baños (uno de ellos en suite), ofrece un espacio funcional y sofisticado. Este apartamento, en excelente estado, irradia un encanto atemporal. La distribución inteligente maximiza la luminosidad natural, creando una atmósfera cálida e invitadora. Los acabados de alta calidad y los detalles arquitectónicos cuidadosamente conservados se combinan para ofrecer un ambiente de lujo discreto y refinado. Un inmueble con gran capacidad de almacenaje, un aseo de cortesía y la accesibilidad para sillas de ruedas, reflejan un diseño pensado para la comodidad y la funcionalidad. Un ascensor facilita el acceso a la propiedad, mientras que un sistema de alarma garantiza la seguridad. El sistema de calefacción, con opciones de gas y calefacción descentralizada, asegura un confort óptimo durante todo el año. Adquiera este excepcional apartamento madrileño, una inversión en un estilo de vida refinado y una ubicación inmejorable. Un hogar que combina la elegancia clásica con las comodidades modernas, ofreciendo una oportunidad única de disfrutar del lujo discreto en el corazón de la vibrante capital española. Descubra un estilo de vida incomparable en el exclusivo barrio de Retiro, Madrid. Esta excepcional propiedad le ofrece acceso a la rica historia, la vibrante cultura y el sofisticado estilo de vida madrileño, a la vez que proporciona un oasis de tranquilidad en el corazón de la ciudad. El barrio de Ibiza es ideal para familias acomodadas, ejecutivos internacionales y aquellos que aprecian la elegancia clásica y la comodidad moderna. Su ambiente refinado y su proximidad a los mejores servicios lo convierten en un lugar excepcional para residir. La infraestructura del área es impecable. Disfrute de un fácil acceso a una amplia gama de servicios de primera categoría, incluyendo tiendas de alta gama, restaurantes con estrellas Michelin, colegios internacionales y excelentes servicios médicos. La red de transporte público es eficiente, con estaciones de metro cercanas que le permitirán desplazarse por toda la ciudad con facilidad. Un viaje en taxi al Aeropuerto Adolfo Suárez Madrid-Barajas le tomará aproximadamente 25 minutos, mientras que el centro de la ciudad está a solo 15 minutos en coche o 30 minutos en transporte público. El ocio está a su alcance. Pasee por el Parque del Retiro, a tan solo un corto trayecto en taxi o autobús, y disfrute de sus hermosos jardines, lagos y museos. Explore el vibrante distrito de las Letras, con sus encantadoras plazas y sus numerosas galerías de arte, a menos de 10 minutos en coche. La escena cultural de Madrid es inigualable, con museos de renombre mundial, teatros y salas de conciertos a poca distancia. Además, la propiedad se encuentra cerca de algunas de las mejores tiendas de lujo de Madrid, perfectas para disfrutar de una experiencia de compras sin igual. Esta propiedad se destaca por su ubicación privilegiada en una calle tranquila y arbolada, ofreciendo un ambiente sereno y exclusivo. La arquitectura clásica del edificio y las impecables características de la propiedad reflejan el lujo y la sofisticación del barrio. La proximidad a los mejores restaurantes, tiendas y lugares de interés cultural hace de esta propiedad una inversión excepcional.",False,good,False,9703.0,True,False,True,False,[],False,False,980000.0,€,flat,,"Ibiza, Madrid",Piso en calle de Máiquez,True,True,4,True,True,,,,,
94520287,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/45/15/1196396106.webp,ATICO B,34,930000.0,penthouse,sale,124.0,2,2,"calle Caleruega, 79",Madrid,Madrid,Ciudad Lineal,es,Costillares,40.4828362,-3.6681545,True,https://www.idealista.com/obra-nueva/94520287/,"Nuevas viviendas de 1 dormitorio. Contáctanos y te contamos todos los detalles. El Pinar de Caleruega es un proyecto boutique urbano que ofrece todas las comodidades actuales, aportando un carácter distintivo, elegante y sofisticado. Os ofrecemos 48 espacios de alto nivel, en acabados, prestaciones y diseño, donde todos los inmuebles han sido diseñados para maximizar la entrada de la luz natural, aprovechando la energía eficientemente y que invita a crear nuevos ambientes. Un diseño moderno y exclusivo, que ofrecerá amplias estancias, además de una distribución minuciosamente ideada para un estilo de vida único  El exclusivo proyecto del arquitecto Alberto Martín de Lucio reinventa el espacio en un nuevo proyecto con diferentes tipologías que comprenden viviendas de 1, 2, 3 dormitorios y estudios. En la última planta se da acceso a cinco viviendas con grandes terrazas en planta de cubierta. El diseño innovador de la fachada, centrado en los grandes ventanales y celosías horizontales de tubos de aluminio, proporcionarán protección contra la radiación excesiva, configurando así la seña de identidad de un edificio único en este enclave.",True,newdevelopment,True,7500.0,True,False,False,False,[],False,False,930000.0,€,flat,penthouse,"Costillares, Madrid","Ático en calle Caleruega, 79",True,True,,True,True,,True,,,
109218950,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/fc/19/1367805394.webp,BFU-V1949,22,220000.0,flat,sale,65.0,3,1,calle Ezcaray,Madrid,Madrid,Vicálvaro,es,Ambroz,40.4104849,-3.6123716,False,https://www.idealista.com/inmueble/109218950/,"CONTACTAR CON EXTENSIÓN Nº1 Fantástico piso de 65 m2 en el Casco Histórico de Vicálvaro, Este piso cuenta con una fantástica distribución: Hall de entrada, cocina independiente con acceso a una terraza amplia ( actualmnete acristalada), salón, tres dormitorios amplios, uno de ellos doble con armario empotrado y un cuarto de baño completo con bañera. Todo el piso es exterior, orientaciones Sur y Este, y agradables vistas a zonas verdes, lo que le brinda una magnífica iluminación, la electricidad está al día, ventanas climalit y un precioso parquet, además, la caldera es nueva. La cocina queda amueblada y equipada, electrodomésticos en buen estado y frigorífico a estrenar. Tiene unas magníficas posibilidades de reforma ya que no dispone de muros de carga, y la terraza se puede meter para ampliar la vivienda. No obstante, con una actualización de cocina, arreglo de pintura y acuchillado de parquet se quedaría en perfecto estado. Cuenta con calefacción individual por gas natural y aire acondicionado en salón y dormitorio principal ASCENSOR EN PROYECTO, DERRAMA PAGADA. Comunidad con ITE FAVORABLE en 2022.  A tan solo 10 minutos del Metro, excelente comunicación con M40.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",False,good,False,3385.0,True,True,False,False,[],False,False,220000.0,€,flat,,"Ambroz, Madrid",Piso en calle Ezcaray,,,2,True,False,,,,,
106823633,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/66/dd/1295131279.webp,VIVEXROB007,26,150000.0,flat,sale,50.0,1,1,avenida de la Constitución,Madrid,Robledo de Chavela,,es,,40.500391,-4.2393186,False,https://www.idealista.com/inmueble/106823633/,"¡VENDE CON NOSOTROS DESDE SOLO EL 1,9 %! ¡CONSEGUIMOS HASTA EL 100% DE FINANCIACIÓN! Inmobiliaria LOCATIVO tiene el placer de presentar este espectacular piso de obra nueva terminado, situado en pleno centro de Robledo de Chavela. Con una superficie de 50 m², esta vivienda es ideal tanto para parejas como para quienes buscan un espacio moderno, cómodo y perfectamente ubicado. El piso cuenta con una cocina americana que se integra perfectamente en el salón, creando un ambiente funcional y acogedor. Dispone de una habitación amplia y un baño completo, diseñados con un estilo actual y práctico. Además, la vivienda está equipada con calefacción por bomba de frío y calor, lo que garantiza confort durante todo el año, y agua caliente mediante termo eléctrico, una solución eficiente y sostenible. Otro de los grandes atractivos de esta propiedad es su terraza, un espacio perfecto para disfrutar de momentos al aire libre en plena tranquilidad, con vistas al encantador entorno urbano de Robledo de Chavela. Ubicada en el corazón del municipio, esta vivienda ofrece acceso inmediato a todos los servicios esenciales, comercios, restaurantes y transporte público, lo que la convierte en una opción inmejorable tanto para vivir como para invertir. No dejes pasar esta oportunidad de estrenar un hogar en una ubicación privilegiada. CONSULTE NUESTRA PÁGINA WEB TENEMOS MÁS VIVIENDAS QUE NO ESTÁN EN LOS PORTALES. SÍGANOS EN NUESTRAS REDES SOCIALES PARA NO PERDERSE NADA: Instagram: @Locativoinmobiliariamadrid TikTok: @Locativoinmobiliaria AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELÉFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELÉFONO: [IW].",True,good,False,3000.0,True,False,False,False,[],False,False,150000.0,€,flat,,Robledo de Chavela,Piso en avenida de la Constitución,,,bj,True,False,,,,,
