propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
106910454,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/68/5d/1301484145.webp,leg-216498469,112,11,3650000.0,penthouse,sale,400.0,True,4,5,paseo de la Castellana,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4626058,-3.6903545,False,https://www.idealista.com/inmueble/106910454/,"Ático de esquina en el Paseo de la Castellana, Madrid, con diseño exclusivo y ubicación privilegiada con dos plazas de garaje y un trastero. Con 400 m², esta vivienda combina lujo, confort y funcionalidad. Dispone de 4 dormitorios en suite, amplio recibidor de 30 m² con chimenea, salón-comedor, sala de TV, cocina independiente totalmente equipada, aseo de cortesía, lavadero y terraza privada en el dormitorio principal. Jardineras decorativas exteriores rodean el piso, aportando frescura y elegancia. El dormitorio principal incluye un vestidor independiente de diseño único y un baño con sauna y hammam, ambos equipados con materiales de máxima calidad. Las ventanas CORTIZO con rotura de puente térmico y doble acristalamiento Climalit garantizan aislamiento acústico y térmico. Los estores motorizados en salón y dormitorios proporcionan privacidad y confort. Los suelos porcelánicos de gran formato están diseñados para optimizar el sistema de suelo radiante/refrescante. En las zonas principales destacan diseños exclusivos que enmarcan el espacio con elegancia. Las divisiones interiores utilizan tabiquería con aislamiento térmico y acústico, asegurando la eficiencia energética y el confort. La cocina, fabricada por BC3, está equipada con electrodomésticos Siemens de alta gama, isla de cuarcita traslúcida retroiluminada y muebles de gran capacidad. Las puertas correderas de diseño exclusivo con cristal réflex ofrecen privacidad sin sacrificar luminosidad. El edificio señorial donde se ubica la vivienda cuenta con un portal de 100 m² atendido por portero físico, tres ascensores y acceso directo al garaje, donde se incluye una plaza de aparcamiento. Con solo dos viviendas por planta, garantiza tranquilidad y exclusividad. La ubicación es excepcional, en el corazón financiero de Madrid, junto al estadio Santiago Bernabéu y a pasos de la glorieta de Cuzco. La zona ofrece una excelente comunicación y acceso a servicios, comercio y ocio. La reurbanización del entorno del Bernabéu, con plazas y áreas verdes, refuerza su atractivo como inversión. El sistema de climatización por aerotermia incluye suelo radiante/refrescante, termostatos en cada estancia, ventilación mecánica y fancoils para apoyo de refrigeración. La domótica avanzada permite controlar la iluminación LED, persianas, estores, y calefacción desde una app móvil o tablet. Los baños combinan diseño y funcionalidad. El principal incluye una bañera exenta, doble lavabo en encimera de mármol iluminada y detalles exclusivos como grifería en oro cepillado. Los secundarios ofrecen encimeras de piedra natural y espejos retroiluminados. La iluminación, diseñada por la firma ILUMISA, cuenta con sistemas LED en cabeceros, hornacinas y techos. Los techos decorativos, con foseados y candilejas iluminadas, delimitan las estancias con estilo. Armarios empotrados iluminados con diseño exclusivo completan el lujo en cada dormitorio. El sistema de sonido Bang & Olufsen, preinstalación para TV de gran formato y acabados de alta tecnología consolidan esta vivienda como un referente en diseño y comodidad. La terraza privada, con suelos de madera tecnológica y vistas al Paseo de la Castellana, es ideal para disfrutar al aire libre. Ideal para vivir o como inversión, este ático ofrece la combinación perfecta de exclusividad, tecnología y una ubicación insuperable en una de las zonas más cotizadas de Madrid.",True,good,False,True,9125.0,True,False,False,False,[],False,True,3650000.0,€,True,True,flat,"Cuzco-Castillejos, Madrid",Ático en paseo de la Castellana,Top+,,,,penthouse
109072659,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/36/04/1363748750.webp,681-LOPEDEVEGA,39,4,615000.0,flat,sale,92.0,True,3,2,calle de Lope de Vega,Madrid,Madrid,Centro,es,Huertas-Cortes,40.414325,-3.6970223,False,https://www.idealista.com/inmueble/109072659/,"ZONA MADRID REAL ESTATE vende ESPECTACULAR vivienda de 92m², ubicado en una finca representativa del BARRIO DE LAS LETRAS. EXTERIOR con DOS BALCONES A CALLE. El inmueble se distribuye de manera funcional. Sus dimensiones y características lo convierten en una excelente oportunidad tanto para familias que buscan un nuevo hogar que cubra sus expectativas como para INVERSORES que desean un activo con alta rentabilidad en una de las zonas más demandadas de Madrid.  La distribución de la vivienda consta de: 2 dormitorios amplios (uno de ellos con baño en suite) y el otro con balcón a calle, un cómodo vestidor, un baño completo, cocina abierta totalmente equipada, salón-comedor muy luminoso con balcón a calle. Calefacción individual gas natural. Sin ascensor. La ubicación es inmejorable, en uno de los barrios más castizos, multiculturales y concurridos de la capital. La última reforma se realizó en el año 2000. El inmueble está para entrar a vivir, conviene destacar que posee múltiples posibilidades de redistribución de espacios. UBICACIÓN EXCEPCIONAL: La propiedad está situada en Huertas-Cortes, donde se funde tradición y vanguardia.  UBICACIÓN PRIVILEGIADA. En pleno Centro de la capital, en el famoso Barrio de Las Letras, llamado así porque durante el Siglo XVII residieron en sus calles los escritores más famosos de la época: Miguel de Cervantes, Francisco de Quevedo, Lope de Vega, Tirso de Molina, Luis de Góngora, etc. Inmerso en el denominado “Triángulo Del Arte”; que componen los museos más emblemáticos de la capital, como son El Museo Del Prado, El Museo Nacional Thyssen Bornemisza y El Museo Nacional Reina Sofía.  Inmejorablemente comunicado mediante todo tipo de transportes, tanto públicos como privados. La Estación de Atocha se encuentra a menos de diez minutos andando. Varias líneas de Metro a escasos cinco minutos e innumerables líneas de autobuses de la EMT que te conectan con absolutamente todos los lugares de la capital. El mejor parque de la ciudad, El Parque Del Retiro, se encuentra a escasos 10 minutos caminando. Así como los monumentos y lugares más emblemáticos de la capital, tales como: La Fuente de Cibeles, la Fuente de Neptuno, El Congreso de los Diputados, el Hotel Ritz, el Hotel Palace, El Real Jardín Botánico, La Puerta del Sol, La Gran Vía y absolutamente todos los sitios de interés de la capital; están en las inmediaciones.  Para agendar una visita al piso contáctame! David Cervera  Te Ofrecemos Tranquilidad y todo tipo de Garantías. Estudiamos tus Necesidades Financieras, las hacemos Nuestras y buscamos Soluciones. Tenemos cinco oficinas en:  - La calle Santa Isabel 17 (Centro). - Paseo Marqués de Zafra, 36 (Salamanca). - Calle Palencia, 17 (Tetuán).  - Avenida de Albufera 77 (Numancia) Madrid y Calle Carlos Martín Álvarez 47 (San Diego) en Vallecas.",True,good,False,False,6685.0,True,True,False,False,[],False,True,615000.0,€,,,flat,"Huertas-Cortes, Madrid",Piso en calle de Lope de Vega,Top+,,,,
108242185,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/86/7e/1338214851.webp,POZ59332,17,,3100000.0,chalet,sale,804.0,,7,8,Valdecabañas,Madrid,Boadilla del Monte,Valdecabañas,es,,40.4425119,-3.8846791,False,https://www.idealista.com/inmueble/108242185/,"Lucas Fox se complace en presentar esta exclusiva villa de lujo, con un diseño contemporáneo con líneas limpias y sofisticadas y con una gran calidad constructiva. La vivienda se sitúa en la mejor zona de Valdecabañas, Boadilla del Monte. Se ha prestado especial atención a los detalles. La fachada cuenta con una combinación de materiales nobles y acabados de la más alta calidad. El jardín, por su parte, goza de un diseño paisajístico con una cuidad vegetación. En el interior, la vivienda alberga espacios luminosos y versátiles y serenos. Además, las estancias gozan de abundante luz natural y salida al exterior. Su distribución se articula cómodamente en tres plantas de la siguiente manera. En la planta baja, un generoso recibidor nos conduce a un salón-comedor de 64 m² distribuido en varios ambientes, que reciben abundante luz natural gracias a sus grandes ventanales. La cocina, amplia y totalmente equipada con isla central, se complementa con una cocina exterior en el porche, ideal para disfrutar junto a la piscina. Esta planta alberga además un aseo de cortesía, una sala polivalente y un elegante dormitorio con vestidor y baño privado. La planta superior alberga la zona de noche, con una sala distribuidora, un dormitorio doble, un segundo dormitorio doble con terraza privada y el dormitorio principal con baño privado. La planta se completa con un segundo baño. La planta semisótano, de generosas proporciones, alberga las estancias auxiliares. Incluye una sala de televisión, gimnasio, bodega, lavandería y garaje para cuatro vehículos. Completan este nivel un espectacular dormitorio de invitados con patio inglés, un segundo dormitorio con baño y vestidor y un dormitorio de servicio. Póngase en contacto con Lucas Fox hoy mismo por teléfono o correo electrónico para organizar una visita. Trabajamos los siete días a la semana para adaptarnos a las necesidades de nuestros clientes. También puede visitarnos en nuestro Lounge de Lucas Fox en la avenida de Europa, 38 en Pozuelo de Alarcón. Así podremos analizar sus necesidades con más detalle y ayudarle a encontrar la casa o la inversión perfecta.",False,good,False,,3856.0,True,False,False,False,[],False,True,3100000.0,€,True,True,chalet,"Valdecabañas, Boadilla del Monte",Chalet,Top+,,,,
108820166,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/1d/13/1356082377.webp,MH1126,40,8,1225000.0,flat,sale,206.0,True,4,3,avenida de Bruselas,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.441546,-3.6647335,False,https://www.idealista.com/inmueble/108820166/,"MOREHOUSE Real Estate presenta esta fantástica vivienda reformada íntegramente en la mejor zona del Parque de las Avenidas, rodeada de zonas verdes y excelentes comunicaciones y servicios. Este exclusivo inmueble de 206 m² construidos de 4 habitaciones y 3 baños es el hogar perfecto para quienes buscan comodidad, espacio y estilo en una de las mejores zonas de la capital. Con una distribución moderna y funcional, la propiedad cuenta con dos baños en suite, proporcionando privacidad y confort para los dormitorios principales. Cada rincón de la vivienda ha sido diseñado para ofrecer la mejor calidad de vida. El amplio salón es ideal para disfrutar de momentos en familia o con amigos, mientras que las habitaciones, todas con mucha amplitud, proporcionan el descanso y tranquilidad necesario. Los baños están equipados con acabados de lujo, destacando por su diseño y elegancia. La cocina, completamente equipada, incorpora electrodomésticos panelados de última generación de la prestigiosa marca Bosch, lo que la convierte en el espacio ideal para los apasionados de la gastronomía. La vivienda ha sido completamente reformada con materiales de alta calidad y un diseño moderno. Cuenta con suelos de tarima laminada, puerta principal y de servicio acorazadas para mayor seguridad, y carpintería exterior de aluminio con rotura de puente térmico, lo que garantiza un gran aislamiento térmico y acústico. Las persianas son motorizadas, aportando comodidad y un toque de sofisticación. Además, dispone de un eficiente sistema de climatización Airzone, con termostatos independientes en cada estancia que permiten ajustar la temperatura por zonas, optimizando el confort y el consumo energético. Dispone de un trastero en la misma finca. El portal ha sido totalmente renovado y la comunidad dispone de conserje. Acerca de la zona: El Parque de las Avenidas, ubicado en el barrio de Guindalera, Distrito de Salamanca, cuenta con una amplia oferta de comercios, supermercados, centros educativos y deportivos, además de una buena selección de bares y restaurantes con terrazas que invitan a disfrutar de un ambiente relajado y familiar. Esta parte del barrio también se encuentra excelentemente comunicada, gracias a la estación de metro Parque de las Avenidas y las cercanas paradas de autobús, que ofrecen acceso directo a distintas zonas de Madrid. El Parque de las Avenidas ofrece una magnífica opción para quienes desean vivir en un entorno céntrico y bien comunicado, pero con el atractivo añadido de espacios verdes, autenticidad y tranquilidad dentro del bullicio de la capital. Por petición de algunos clientes, no publicamos parte de nuestros inmuebles en portales inmobiliarios. Aunque la mayoría de nuestra cartera está en nuestra página web, también tenemos oportunidades de inversión off-market. En MOREHOUSE Real Estate estamos especializados en comprar, vender y alquilar pisos en todo Madrid. Para cualquier gestión no dude en contactar con nosotros.",True,good,False,True,5947.0,True,False,True,False,[],False,True,1225000.0,€,True,True,flat,"Guindalera, Madrid",Piso en avenida de Bruselas,Top+,,,,
108142029,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/8b/15/1335245278.webp,MH1110,25,8,740000.0,flat,sale,85.0,True,2,1,calle de López de Hoyos,Madrid,Madrid,Chamartín,es,El Viso,40.4390519,-3.6799914,False,https://www.idealista.com/inmueble/108142029/,"MoreHouse Real Estate presenta esta magnífica vivienda situada en la última planta de un edificio con ascensor y portero físico, en el exclusivo barrio de El Viso, muy cerca del Barrio de Salamanca y próxima al Instituto de Empresa (IE). La vivienda, de 85 m², fue completamente reformada en 2020 con un diseño moderno y materiales de calidad. Su orientación sureste garantiza luz natural durante todo el día, y las vistas a un amplio patio de manzana ofrecen un ambiente tranquilo y silencioso, ideal para quienes buscan privacidad en pleno Madrid. El espacio se organiza en un salón amplio y luminoso con cocina abierta, equipada con electrodomésticos panelados de alta gama. La zona de descanso incluye dos dormitorios con armarios empotrados; el principal cuenta además con un práctico vestidor. Un baño completo, con acabados elegantes, da servicio a ambas habitaciones. La vivienda también dispone de una zona independiente de lavandería, calefacción central con contadores individuales y aire acondicionado, lo que asegura comodidad durante todo el año. Ubicado en una de las zonas residenciales más valoradas de la ciudad, El Viso destaca por su ambiente tranquilo, su excelente comunicación con el centro y su cercanía a colegios de prestigio, clínicas privadas, restaurantes y comercios de calidad. Una vivienda lista para entrar a vivir, ideal para quienes buscan confort, buena ubicación y un entorno agradable. Por petición de algunos clientes, no publicamos parte de nuestros inmuebles en portales inmobiliarios; si están interesados pueden ver toda nuestras viviendas en nuestra página web. También tenemos oportunidades de inversión off-market. En MOREHOUSE Real Estate estamos especializados en comprar, vender y alquilar pisos en todo Madrid. Para cualquier gestión, no dude en contactar con nosotros.",True,good,False,True,8706.0,True,False,True,False,[],False,True,740000.0,€,,,flat,"El Viso, Madrid",Piso en calle de López de Hoyos,Top+,,,,
108400860,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/50/e1/1366666640.webp,4603,44,2,1575000.0,flat,sale,220.0,True,4,3,paseo de la Castellana,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4577369,-3.692479,False,https://www.idealista.com/inmueble/108400860/,"INMOLUX API Agente de la Propiedad Inmobiliaria COL.1044 Presenta: Exclusiva vivienda señorial en Paseo de la Castellana Ubicada en una distinguida finca señorial en el Paseo de la Castellana, una de las avenidas más emblemáticas de Madrid, esta impresionante propiedad de aproximadamente 200 m² ofrece una oportunidad única tanto por su amplitud como por su ubicación privilegiada. Originalmente destinada a uso de oficina, actualmente está registrada y habilitada como vivienda. Distribución y espacios La vivienda se compone de: Cuatro amplios dormitorios dobles, ideales para familias o quienes buscan espacios generosos. Tres baños completos, bien distribuidos y funcionales. Espacioso salón con chimenea funcional, perfecto para el relax o para recibir invitados en un ambiente cálido y elegante. Terraza exterior, ideal para disfrutar del aire libre en plena ciudad. Patio interior de uso privativo, con la posibilidad de cerrarlo y añadir metros útiles a la vivienda. Entrada de servicio independiente, que facilita el acceso de personal o visitas sin interferir con la vida privada. Comodidades del edificio. Ubicada en una segunda planta con ascensor y montacargas, ofrece un acceso cómodo y eficiente. La finca cuenta con portero físico, que garantiza seguridad y atención personalizada. A pesar de su ubicación en el Paseo de la Castellana, la vivienda disfruta de una sorprendente tranquilidad gracias al amplio espacio abierto que separa el edificio de la avenida, sirviendo de barrera natural contra el ruido del tráfico. Además, incluye un trastero de aproximadamente 15 m² situado en la planta superior del edificio. Ubicación inmejorable. La propiedad se encuentra en una zona rodeada de espacios verdes, comercios, servicios, restaurantes y transporte público, con una parada de metro a tan solo 20 metros de la puerta. El área está incluida en el ambicioso plan de peatonalización del Paseo de la Castellana, lo que garantiza una mayor revalorización de la vivienda en el futuro. Una oportunidad excepcional para vivir en una de las arterias más prestigiosas de Madrid, con todos los servicios a tu alcance y en una vivienda que combina amplitud, confort, y una ubicación verdaderamente privilegiada. *El precio no incluye el pago de impuestos de transmisiones patrimoniales, los gastos notariales e inscripción en el registro de la propiedad. *NO se incluyen en el precio, el mobiliario, los electrodomésticos y el material anclado no de obra, salvo que se especifique lo contrario. *El presente documento tiene carácter meramente informativo, orientativo y no vinculante por lo que no supone información contractual alguna, siendo su uso estrictamente comercial.",True,good,False,True,7159.0,True,True,False,False,[],False,True,1575000.0,€,,,flat,"Cuzco-Castillejos, Madrid",Piso en paseo de la Castellana,Top+,,,,
108680599,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/ae/75/1351945234.webp,,45,,1245000.0,chalet,sale,310.0,,5,4,calle San Javier,Madrid,Pozuelo de Alarcón,Zona norte,es,Zona norte,40.4497756,-3.811574,False,https://www.idealista.com/inmueble/108680599/,"Impresionante chalet adosado en Pozuelo Norte, ubicado en la tranquila y residencial calle San Javier. Con 310 m² construidos y una reforma integral reciente, esta vivienda destaca por su amplitud, funcionalidad y altas calidades, perfecta para familias que buscan comodidad y privacidad en una de las mejores zonas de Pozuelo. Espacios Amplios y Bien Distribuidos: - 2 Salones ideales para dividir zonas de ocio y descanso. - 4 Baños Completos (3 con termo eléctrico y 1 con caldera). - 1 Aseo de cortesía en planta baja. - Cocina Moderna. - Dormitorio Principal de 35 m2 en planta independiente y con aire acondicionado. - Terraza Privada de 15 m² para disfrutar al aire libre. Comodidades y Detalles de Calidad: - Piscina Privada perfecta para relajarse en casa. - Barbacoa de Obra incluida, ideal para reuniones familiares y con amigos. - Ventanas Climalit y carpintería de madera, que garantizan aislamiento y elegancia. - Armarios Empotrados a Medida en dormitorios y pasillos. - Sin Gastos de Comunidad, lo que permite mayor autonomía y ahorro. Entorno Familiar y Conectado: La vivienda se sitúa en una zona privilegiada de Pozuelo Norte, rodeada de tranquilidad pero a la vez muy bien conectada con el centro. Cuenta con 3 colegios a escasos metros, lo que la convierte en una opción ideal para familias con niños. Accesos rápidos a transporte público, zonas verdes, comercios y servicios. Una Vivienda para Disfrutar Todo el Año: Este chalet reformado en Pozuelo es perfecto para quienes buscan espacio, privacidad y calidad de vida, sin renunciar a una excelente ubicación. Contáctanos para más información o para concertar una visita. ¡No dejes pasar esta magnífica oportunidad!",True,good,False,,4016.0,True,True,False,False,[],False,True,1245000.0,€,True,True,chalet,"Zona norte, Pozuelo de Alarcón",Chalet adosado en calle San Javier,Top+,,,,terracedHouse
108729108,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/c9/4a/1353403374.webp,,28,1,615000.0,flat,sale,123.0,True,4,2,plaza de Lavapiés,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4098051,-3.7017201,False,https://www.idealista.com/inmueble/108729108/,"Piso Amplio y Luminoso en Venta en la Plaza de Lavapiés – Ubicación Inmejorable en el Corazón de Madrid Te presentamos este magnífico piso de 123 m² situado en la emblemática Plaza de Lavapiés, una de las zonas más dinámicas y culturales de Madrid. Una oportunidad única para quienes desean vivir en el auténtico centro de la ciudad, rodeados de historia, arte, gastronomía y una excelente conexión con toda la capital. Espacios Amplios y Llenos de Luz: - 4 Dormitorios espaciosos, ideales para familias o quienes necesitan ambientes versátiles. - 2 Baños Completos con excelente distribución. - Salón-Comedor muy luminoso, perfecto para el día a día o para recibir invitados. - Cocina Independiente que permite aprovechar al máximo el espacio. - 2 Balcones con vistas abiertas, aportando ventilación y luz natural en todas las estancias. Detalles de Calidad: - Suelo de Parquet que aporta calidez y elegancia al ambiente. - Carpintería Interior de Madera, clásica y acogedora. - Ventanas Climalit de Aluminio para un buen aislamiento térmico y acústico. - Calefacción y Agua Caliente por Gas Natural, eficiente y confortable. - Trastero Incluido, un valor añadido para almacenamiento adicional. Vive en el Centro con Todo a Tu Alcance: La Plaza de Lavapiés es sinónimo de vida, cultura y diversidad. Vivir aquí significa tener a pocos pasos teatros, centros culturales, restaurantes de todo el mundo, mercados tradicionales y excelentes conexiones de transporte. Una zona ideal tanto para residencia habitual como para inversión. Contáctanos para más información o para concertar una visita. ¡Un piso con alma madrileña que te enamorará!",True,good,False,False,5000.0,True,True,False,False,[],False,True,615000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso en plaza de Lavapiés,Top+,640000.0,25000.0,4.0,
106271135,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/4a/36/1351238200.webp,NDBGemelo,60,6,2370000.0,penthouse,sale,126.0,True,2,2,calle de Núñez de Balboa,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4261779,-3.6807481,False,https://www.idealista.com/inmueble/106271135/,"DIRECTO PROPIEDAD - Exclusivo Ático con Lujosa Reforma a Estrenar de estilo Parisino Ubicado en la sexta y última planta de un edificio señorial de la Calle Nuñez de Balboa, este ático de ensueño es adyacente al nuevo y emblemático edificio de residencias privadas de la firma hotelera ""Mandarin Oriental"".  EL ÁTICO Experimenta el refinamiento en cada rincón de este ático, meticulosamente diseñado y reformado por un prestigioso estudio de arquitectura. Cada elemento ha sido cuidadosamente seleccionado, fusionando materiales de alta gama con piezas exclusivas a medida, para crear un ambiente único y sofisticado. Con una superficie de 126 m2 en planta, incluyendo una terraza de 20 m2, esta vivienda se compone de un amplio hall de entrada con armario empotrado para abrigos, que desemboca en un distribuidor transformado en una galería con molduras clásicas y diseño de leds en el techo, ideal para exhibir obras de arte.  El corazón de este ático es su luminoso salón comedor de 30 m2, integrado con una cocina totalmente equipada con electrodomésticos de alta gama. A través de las grandes puertas correderas de cristal, el salón se abre a una espaciosa terraza con orientación oeste, ofreciendo vistas panorámicas a la Iglesia Anglicana de San Jorge.  Completando la vivienda se encuentran dos elegantes dormitorios dobles (el principal con vestidores), con armarios empotrados vestidos en lino e iluminados en sus interiores, y dos lujosos baños, uno de ellos en suite, equipados con grifería, sanitarios y alicatados de PORCELANOSA. Este ático ofrece comodidades modernas, como radiadores de acero, detalles clásicos en cada estancia, aire acondicionado de alta eficiencia con tecnología INVERTER y ventanas de aluminio CORTIZO con persianas motorizadas y manilla oculta. Los suelos cortados en estilo de Punta Hungría, de madera de roble natural, añaden un toque de calidez y elegancia a los espacios sociales y dormitorios. EL EDIFICIO Construido en la década de 1980, este edificio sigue siendo un símbolo de lujo y exclusividad en su entorno. Con seis ascensores que atienden a los dos bloques del edificio, un portero físico y un portal imponente adornado con mármol y madera, ofrece una experiencia residencial sin igual. Además, es una de las pocas fincas de la zona que cuenta con ascensores directos a los sótanos, donde se encuentran la plaza de garaje y el trastero, anexos al ático. LA ZONA Situado en el corazón de Recoletos, el enclave más prestigioso del Barrio de Salamanca, este ático ofrece un estilo de vida exclusivo y privilegiado. Con su proximidad al Parque del Retiro y una amplia selección de boutiques y restaurantes de renombre, esta ubicación es simplemente incomparable. ¿Estás listo para descubrir la vida de lujo en el corazón de Madrid? Déjanos tus datos a través del formulario y nos pondremos en contacto contigo sin ningún compromiso. Será un honor mostrarte esta joya urbana en persona.",True,good,False,True,18810.0,True,False,False,False,[],False,True,2370000.0,€,True,True,flat,"Recoletos, Madrid",Ático en calle de Núñez de Balboa,Top+,,,,penthouse
108853073,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/b2/ac/1357036328.webp,674-SALITRE,38,1,298500.0,flat,sale,43.0,True,1,1,CL SALITRE,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.407685,-3.6980169,False,https://www.idealista.com/inmueble/108853073/,"ZONA MADRID REAL ESTATE vende en EXCLUSIVA piso de 43m2 EXTERIOR, primera planta, TOTALMENTE REFORMADO, un dormitorio, cocina americana, baño y BALCÓN, en zona de alta demanda como lo es el barrio Lavapiés. (ITE FAVORABLE 2024). ¡PARA ENTRAR A VIVIR! Presentamos en exclusiva un atractivo piso exterior de 43 m² (36 m² útiles) completamente reformado, situado en una primera planta en una de las zonas más demandadas de Madrid: el barrio de Lavapiés. Este inmueble, listo para entrar a vivir, es ideal para inversores o para quienes buscan un proyecto de reforma con acabados modernos y de calidad. Características del Inmueble: * Superficie: 43 m² (36 m² útiles). * Distribución: Un dormitorio, salón-comedor, cocina americana y baño. * Balcón: Disfruta de un encantador balcón que aporta luz natural y vistas al exterior. * Altura: Techos superiores a 3 metros, que permiten aprovechar al máximo el espacio y crear ambientes amplios y luminosos. * Orientación: Sur, garantizando una excelente iluminación durante todo el día. * Reforma integral: La vivienda ha sido completamente renovada con acabados de alta calidad. * Cocina panelada moderna y funcional: integrada en el salón para un espacio diáfano y luminoso, totalmente equipada con electrodomésticos de marca Whirlpool: lavadora, lavavajillas, vitrocerámica de inducción, nevera grande y microondas con función de horno. * Armario empotrado en la habitación con muchísimo espacio y gran altura, ofreciendo una capacidad de almacenamiento excepcional. * Suelo de tarima laminada que aporta calidez y elegancia. * Cuadro eléctrico nuevo, garantizando seguridad y eficiencia. * Calefacción de radiadores eléctricos programables de calor azul. * Ventanas de CLIMALIT con doble acristalamiento, ideal para aislar el ruido y mantener la temperatura. * Preinstalación para aire acondicionado, facilitando el confort en cualquier época del año. El edificio presenta un portal tipo corrala y ha pasado recientemente la Inspección Técnica de Edificios (ITE) con resultado favorable, asegurando la solidez estructural del mismo. Ubicación: Situado a solo 5 minutos de la emblemática Plaza de Lavapiés, este piso se encuentra rodeado de una amplia oferta cultural y turística. A poca distancia están el Museo Nacional Centro de Arte Reina Sofía, el Mercado de Antón Martín y el Jardín Botánico. La cercanía a lugares icónicos como Atocha y el Parque del Retiro añade aún más valor a esta propiedad. Conectividad: La comunicación es excelente, con varias estaciones de metro (Lavapiés, Atocha y Antón Martín) a menos de diez minutos a pie, además de numerosas paradas de autobús que conectan con todas las áreas de Madrid. La zona también es accesible para bicicletas y cuenta con aparcamientos públicos cercanos. Servicios: El entorno cuenta con todos los servicios necesarios para una vida cómoda: colegios, centros de salud, hospitales, mercados, bancos, tiendas, bares y restaurantes abiertos las 24 horas. Esta es una oportunidad única para adquirir un inmueble en una de las zonas más vibrantes y con mayor potencial de crecimiento de Madrid. No pierda la ocasión de transformar este espacio en su hogar ideal o en una inversión rentable. IBI: 280€ anuales. Te ofrecemos la posibilidad de FINANCIACIÓN. Estudiamos tus necesidades financieras, las hacemos nuestras y buscamos soluciones. No pierdas esta oportunidad y cierra una visita a esta plaza llamando a José Luis Hurtado al 6-5-7-4-4-5-4-3-6. Nos puedes encontrar en: •CENTRO DE MADRID (calle Santa Isabel 17, junto al museo Reina Sofía) •BARRIO SALAMANCA (Paseo Marqués de Zafra 36). •VALLECAS (Avenida de la Albufera 77 y calle Carlos Martín Álvarez 47). •TETUAN (Calle Palencia 3, al lado del Mercado Maravillas). ¡NO SOMOS FRANQUICIA! El trato TRANSPARENTE con nuestros clientes nos identifica. Te ofrecemos tranquilidad y todo tipo de garantías.",True,good,False,False,6942.0,True,True,False,False,[],False,True,298500.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso en CL Salitre,Top+,,,,
