propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
106566820,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/67/b0/1286991243.webp,,21,435940.0,flat,sale,100.0,2,2,"calle de Yécora, 10",Madrid,Madrid,San Blas,es,Rejas,40.4449598,-3.5751625,True,https://www.idealista.com/inmueble/106566820/,"Inmueble alquilado y al dia en rentas. Alquilado hasta 08/2025. ¡OPORTUNIDAD EN CALLE YÉCORA, MADRID! Piso exterior con piscina y trastero Se ofrece estupenda vivienda situada en la calle de Yécora, 10 (Madrid), en una cuarta planta con ascensor, dentro de una urbanización con piscina y jardín comunitario. Con 100 m² construidos, la vivienda se distribuye en dos amplios dormitorios con armarios empotrados, dos baños completos, cocina independiente y un salón-comedor exterior, ideal para disfrutar de luz natural durante todo el día. El piso se encuentra en buen estado, es totalmente exterior y cuenta con trastero incluido, proporcionando un espacio adicional muy útil. Una excelente opción para quienes buscan comodidad, buenas calidades y zonas comunes en una zona bien comunicada de Madrid. Renta actual: 824 €/mes Fecha de fin de contrato: 08/2025.",False,good,False,4359.0,False,False,False,False,[],False,False,435940.0,€,flat,,"Rejas, Madrid","Piso en calle de Yécora, 10",4,True,True,,,,449420.0,13480.0,3.0,
107990871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/50/08/1330449814.webp,3568,17,1589000.0,flat,sale,136.0,3,3,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4140677,-3.6979735,False,https://www.idealista.com/inmueble/107990871/,"Fortuny Madrid Real Estate ofrece esta exclusiva vivienda situada en el encantador Barrio de las Letras. Con 136 m² catastrales, esta propiedad en obras ofrece una combinación perfecta de estilo clásico y comodidades modernas. Con tres habitaciones y tres baños, esta residencia exterior en el segundo piso garantiza una vida llena de luz natural y un ambiente acogedor. Equipado con calefacción de gas particular y aire acondicionado, este inmueble asegura confort durante todo el año. La vivienda incluye servicios como ascensor, portería y está completamente amueblada, con una cocina equipada lista para su uso. La atención al detalle y la calidad de los acabados hacen de esta propiedad una opción ideal para quienes buscan una vida cómoda y elegante en el corazón de Madrid. Ubicada en el vibrante Barrio de las Letras, esta propiedad ofrece un entorno cultural y bohemio, con teatros, galerías de arte y librerías a pocos pasos. Vivir aquí te permite disfrutar de la rica historia literaria de Madrid, con fácil acceso a una amplia variedad de servicios, comercios y opciones de transporte público, haciendo de este lugar un espacio ideal para disfrutar de la vida urbana al máximo. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,11684.0,True,False,False,False,[],False,False,1589000.0,€,flat,,"Huertas-Cortes, Madrid",Piso,2,True,True,,,,,,,
108426528,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/39/77/1133675329.webp,11B,7,263150.0,flat,sale,74.0,2,2,"calle Saiz Romillo, 1",Madrid,Velilla de San Antonio,,es,,40.3668595,-3.4864377,True,https://www.idealista.com/obra-nueva/108426528/,"Velilla de San Antonio, Promored lanza la comercialización de 39 exclusivas viviendas en la urbanización cerrada Lares de Velilla Centro, situada en la calle Sainz Romillo, 1. Este nuevo proyecto residencial ha sido diseñado por el prestigioso estudio GSM Arquitectos SLP, bajo la dirección de Gaspar Sánchez Moro, profesional con más de 25 años de trayectoria en el sector. Su firma garantiza un equilibrio perfecto entre diseño, confort y funcionalidad, presente en cada detalle del conjunto.  Las viviendas, disponibles en tipologías de 1, 2 y 3 dormitorios, incluyen plaza de garaje y trastero, y están pensadas para optimizar cada metro cuadrado. La calidad de los materiales y los acabados responde a los más altos estándares, asegurando espacios duraderos, eficientes y acogedores. La promoción ofrece también bajos con jardín privado y áticos con amplias terrazas, perfectos para quienes desean disfrutar de un entorno exterior sin renunciar a la intimidad del hogar.  Además, los residentes podrán disfrutar de unas zonas comunes cuidadas y tranquilas, pensadas para el bienestar y la convivencia en un entorno privado y exclusivo.  Lares de Velilla Centro destaca no solo por su arquitectura y calidades, sino también por su excelente ubicación, próxima a todo tipo de servicios y con una comunicación inmejorable con Madrid.  Si estás buscando una vivienda que combine elegancia, calidad de vida y buena conexión, este es el momento. Descubre tu nuevo hogar con Promored en Velilla de San Antonio..",False,newdevelopment,True,3556.0,True,False,False,False,[],False,False,263150.0,€,flat,,Velilla de San Antonio,"Piso en calle Saiz Romillo, 1",1,True,True,False,True,True,,,,
106742551,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/c8/ce/1312257161.webp,b0ca3776-2f45-47b8-8388-97d5a9663de1,38,400000.0,chalet,sale,160.0,3,1,avenida de la Sierra del Guadarrama,Madrid,Cercedilla,,es,,40.738361,-4.0450249,False,https://www.idealista.com/inmueble/106742551/,"Se vende encantador chalet independiente de 160 m² en una extensa parcela de 2.400 m², situado en un entorno natural que invita a la calma y el disfrute de la naturaleza. Con orientación sur, esta propiedad goza de una excelente luminosidad durante todo el día, ideal para crear un hogar cálido y acogedor. La vivienda cuenta con 3 amplias habitaciones, 1 baño completo, y un espacio versátil que puedes personalizar según tus necesidades. Aunque requiere algo de reforma, ofrece una magnífica oportunidad para convertirla en la casa de tus sueños, adaptada completamente a tu estilo. La parcela destaca por su amplitud, perfecta para quienes buscan privacidad y disfrutar de un gran jardín, espacio para huerto o incluso una piscina. Este chalet es ideal para familias, amantes de la tranquilidad o aquellos que buscan un refugio en plena naturaleza. Cercedilla, situada en pleno corazón de la Sierra de Guadarrama, es una de las localidades más atractivas de la Comunidad de Madrid para quienes buscan un entorno natural, tranquilidad y calidad de vida. Este municipio combina el encanto de la vida rural con servicios modernos, ofreciendo un estilo de vida único a tan solo 57 kilómetros de la capital. Conocida por su patrimonio histórico y natural, Cercedilla es famosa por sus calles pintorescas, la Iglesia de San Sebastián y las antiguas calzadas romanas que atraviesan el municipio. Además, su entorno natural es inigualable, con el Parque Nacional de la Sierra de Guadarrama y áreas como las Dehesas de Cercedilla, perfectas para practicar senderismo, ciclismo y otras actividades al aire libre. El municipio cuenta con una excelente infraestructura que incluye colegios, centros de salud, comercios locales y restaurantes que destacan por su gastronomía típica de montaña. Su ambiente acogedor y familiar lo convierte en un lugar ideal tanto para vivir todo el año como para disfrutar de segundas residencias.",False,renew,False,2500.0,False,False,False,False,[],False,False,400000.0,€,chalet,independantHouse,Cercedilla,Casa independiente en avenida de la Sierra del Guadarrama,,,,,,,,,,
108842954,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/e4/50/1367841209.webp,01298,29,299000.0,flat,sale,64.0,2,2,calle del General Ricardos,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3871137,-3.7369549,False,https://www.idealista.com/inmueble/108842954/,"Se vende piso reformado en 2020 en la Calle General Ricardos, en pleno Carabanchel, una de las zonas más consolidadas y con mejor proyección de Madrid. La vivienda cuenta con: � 2 dormitorios dobles con armarios empotrados � Baño completo con ducha + aseo adicional � Cocina independiente totalmente equipada con tendedero � Salón amplio y luminoso con aire acondicionado Y además incluye:  Tarima flotante  Calefacción individual por gas natural  Pintura lisa  Aire acondicionado  Puerta blindada y alarma instalada  Ascensor  Acceso adaptado a personas con movilidad reducida (PMR) Muy luminoso, con buena orientación y en finca cuidada. � Excelente ubicación: rodeado de comercios, colegios, zonas verdes y a pocos minutos del metro y varias líneas de autobús. Ideal tanto para vivir como para invertir. � ¡No dejes pasar esta oportunidad! Contacta para concertar una visita. El comprador tendrá un coste adicional correspondiente al servicio de gestión, asesoramiento y acompañamiento en todo el proceso de compra. Dicho importe, el mobiliario, la decoración y los impuestos no están incluidos en el precio publicado.",False,good,False,4672.0,True,False,True,False,[],False,False,299000.0,€,flat,,"Vista Alegre, Madrid",Piso en calle del General Ricardos,5,True,True,,,,310000.0,11000.0,4.0,
108109244,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/d6/6c/1334101233.webp,ab5ae801-b721-4719-a5fd-40b1da697635,46,625000.0,chalet,sale,516.0,5,6,calle del Camino del Pinar,Madrid,Mejorada del Campo,,es,,40.4153814,-3.4551944,False,https://www.idealista.com/inmueble/108109244/,"Chalet Independiente de Lujo en Mejorada del Campo: 516 m² Construidos + Parcela de 1.050 m² Exclusivo chalet con impresionantes vistas a Madrid, construido con calidades premium. Cuenta con 516 m² distribuidos en dos plantas (273 m² en planta baja y 243 m² en planta primera) sobre una parcela de 1.050 m². Distribución y características: 5 dormitorios (todos en suite) y 5 baños de diseño. Amplio salón con grandes ventanales y vistas panorámicas. Cocina moderna totalmente equipada. Garaje independiente de 50 m² + sótano de 50 m² (ideal como almacén o depósito). Bodega privada de 25 m². Zona de barbacoa con baño (20 m²). Jardín con piscina y varias terrazas. Extras: Suelo radiante, climatización por splits. Campo solar fotovoltaico y sistema de aerotermia. Alta eficiencia energética y máximo confort. Ubicado en una zona residencial tranquila y bien comunicada, a pocos minutos del centro de Madrid. ¡Una vivienda única que combina lujo, funcionalidad y sostenibilidad!",False,good,False,1211.0,False,False,False,False,[],False,False,625000.0,€,chalet,independantHouse,Mejorada del Campo,Casa independiente en calle del Camino del Pinar,,,,,True,True,,,,
106703884,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/38/c8/1294085720.webp,DS-P66015B,17,1999000.0,flat,sale,220.0,3,4,calle de la Libertad,Madrid,Madrid,Centro,es,Chueca-Justicia,40.42332,-3.6970278,False,https://www.idealista.com/inmueble/106703884/,"DIZA Consultores les presenta este impresionante piso de lujo, nuevo a estrenar, en la zona de moda de Madrid, entre Justicia y Gran Vía. Con una superficie de 220 metros cuadrados, esta propiedad ofrece un diseño clásico y moderno, distribuyéndose en 3 amplias habitaciones, cada una con su baño en suite, asegurando privacidad y comodidad para todos los miembros de la familia. El amplio salón, esta dividido en varios ambientes, junto con una cocina independiente y una zona de comedor muy amplia, crea un espacio perfecto para la convivencia y el entretenimiento. Además, cuenta con aseo para visitas y zona de lavandería independiente. Esta vivienda resalta las máximas calidades y los acabados de lujo que caracterizan a toda la vivienda. Vive la experiencia de habitar un hogar sofisticado, con todas las comodidades y en una ubicación inmejorable, rodeado de las mejores tiendas y restaurantes. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,good,False,9086.0,False,False,False,False,[],False,False,1999000.0,€,flat,,"Chueca-Justicia, Madrid",Piso en calle de la Libertad,en,True,False,,,,,,,
108127397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/99/88/1339359667.webp,JS209091,16,277000.0,duplex,sale,104.0,1,1,calle de Nanclares de Oca,Madrid,Madrid,San Blas,es,Rejas,40.4447628,-3.576168,False,https://www.idealista.com/inmueble/108127397/,"GILMAR Consulting Inmobiliario Madrid, Conde Orgaz-Campo de las Naciones, comercializa en zona las Mercedes este LOFT-DUPLEX (OFICINA) con una espectacular terraza de 40 metros cuadrados, junto al centro comercial Plenilunio.  Se trata de un dúplex con salón independiente en planta baja con cocina totalmente equipada. En la segunda planta se encuentra el dormitorio con vestidor y amplio baño completo.  La vivienda cuenta con una plaza de garaje de acceso directo incluida en el precio. En edificio moderno ya que se trata de una finca del año 2006, ubicada en una zona en plena expansión y con mayores expectativas de revalorización. Es sin duda una de las mejores opciones de inversión en Madrid. Se trata de una vivienda muy luminosa con una distribución muy funcional pensada para garantizar el confort y el bienestar de sus futuros inquilinos. La comunicación es inmejorable, en sus proximidades se pueden encontrar, centros comerciales (Corte Inglés, Hipercor, Arturo Soria Plaza, Plenilunio, etc.), parques (Juan Carlos I, Juan Pablo II, Quinta Molinos, Marques Suanzes, El Capricho, etc.), club deportivos (Centro Deportivo los Prunos AQA, Club de Golf Olivar de la Hinojosa, etc.), colegios (Liceo Francés, San José del Parque -Maristas Colegio Bristol, Santa María de la Hispanidad, Alameda de Osuna, Colegio GAUDEM, Montessori, Dallington School, Nuestra Señora santa María, Nursery School, Patrocinio de María, Santa María de la Hispanidad, Escuela Iraquí de Madrid, Instituto saudí de Madrid, Parque Conde de Orgaz, Ecole Maternelle Française Pomme D'api, Colegio Brains María Lombillo, etc.), parques empresariales (Julián Camarillo, Las Mercedes, Campo de las Naciones, IFEMA, Alameda de Osuna, Barajas, etc.).  También se encuentra cerca de áreas empresariales como (la milla de oro tecnológica madrileña, el llamado Silicon Alley de Madrid, un entorno con más de 200 empresas del sector tecnológico, cuajado de centros de datos y kilómetros de fibra óptica), hospitales (Clínica Universitaria de Navarra, etc.), sedes empresariales (VODAFONE, Banco Popular, ABC, EL PAIS, Registros de la Propiedad de Madrid, Banco de España, CSIF, Telefónica, Liberty Seguros, AENA, Juzgados, Jefatura General de Tráfico, etc.), hoteles (Melia, Hilton, Barceló, Confortel, IBIS, etc.), recintos feriales-IFEMA, etc. Con salida directa a M-30 y M-40, y a 5 minutos del centro de Madrid y del Aeropuerto Internacional Adolfo Suárez Madrid-Barajas No dude en visitarnos en Avenida Machupichu, 35, llamarnos o escribirnos un correo electrónico y facilitarnos la referencia número 209091 para poder atenderle mejor. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles de Madrid, con equipos especializados en cada zona para proporcionarles la mejor opción a su necesidad, con todas las excelencias y cuidando al máximo los detalles.",False,good,False,2663.0,False,False,False,False,[],False,False,277000.0,€,flat,duplex,"Rejas, Madrid",Dúplex en calle de Nanclares de Oca,bj,True,True,,True,True,,,,
109167359,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/20/1e/1366274371.webp,,36,510000.0,flat,sale,130.0,4,2,calle del Áncora,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.4042612,-3.6919637,False,https://www.idealista.com/inmueble/109167359/,"Agencia inmobiliaria de MADRID | Oficina Tecnocasa ESTUDIO PASEO DELICIAS S. L. VENDE INMUEBLE A ESCASOS METROS DE LA ESTACIÓN DE ATOCHA. Descubre tu nuevo hogar en el corazón de Madrid! Este espectacular piso se encuentra a escasos metros de la emblemática estación de Atocha, ofreciéndote una ubicación inmejorable. Situado en una finca de 8 plantas con ascensor, cuenta con 130 m² construidos, te sorprenderá por el potencial que posee. Su amplia zona social brinda ese confort para compartir en familia y amigos momentos agradables, con zona de comedor muy versátil e inundada de luz en todo momento gracias a sus grandes ventanales. La calefacción es central de gas natural y el aire acondicionado garantizan tu confort durante todo el año. Con orientación norte, sur y oeste, disfrutarás de una temperatura agradable en todas las estaciones. No dejes pasar esta oportunidad única de vivir en un piso con carácter y todas las comodidades en una de las zonas más vibrantes de Madrid. - 4 habitaciones. - 2 baños. - Cocina. - Salón. - Comedor - Orientación Norte, Sur y Este. - Puertas interiores de madera. - Suelo de Parquet, Baldosa. - Calefacción central de gas natural. - Ventanas de aluminio y madera - Aire acondicionado - Portero Físico. La cocina posee grandes ventanales y amplio espacio de almacenamiento. El Barrio de Delicias del distrito de Arganzuela es la zona mejor comunicada de todo España, por lo que con los años se ha venido convirtiendo en un punto de referencia de inversión para familias e inversores, gracias a su entorno y a los distintos transportes que llevan a cualquier parte de Madrid y otras ciudades. Ubicado en una zona muy tranquila, comunicada y demandada en los últimos años, a escasos minutos del Museo Nacional Centro de Arte Reina Sofia, Real Jardín Botánico, Parque de Madrid Rio siendo uno de los pulmones verdes de la ciudad. Este parque fue cerrado al tráfico casi en su totalidad y ahora es uno de los mejores espacios de la Comunidad de Madrid para poder practicar nuestro deporte favorito al aire libre. Además de espacios ajardinados, parques, colegios, zonas verdes, centros de salud, polideportivos y centros comerciales y de ocio en todo el entorno. Zona muy consolidada con todos los servicios. La vivienda se encuentra muy bien conectada con líneas de Metro, trenes, buses, Bancos, Bares, Parques. A escasos minutos andando de la parada de metro Palos de la frontera (Línea 3) y a escasos minutos andando de la estación de trenes de Atocha, además, con parada de autobús con líneas 8, 47, 55, 102, 247, 6, 19, 45, 47, 55, 59, 85, 86, N14, que le dirigen a diferentes zonas de Madrid. Preguntar por condiciones de venta. La información contenida en este anuncio no tiene carácter contractual ni vinculante, ya que podría contener alguna incorreción. En el precio de venta expuesto no se hayan incluidos los gastos de formalización de la compraventa, tales como honorarios de notaria, honorarios de la inscripción registral, honorarios por la tramitación e inscripción registral de escrituras ni el ITP (Impuesto de Transmisiones Patrimoniales, siendo el tipo máximo en la Comunidad de Madrid del 6%). Del mismo modo, en el precio anunciado, no se incluyen los honorarios de agencia al comprador, que ascienden al 3%+IVA (tipo impositivo 21%) sobre el precio fijado en la promesa de compra suscrita por el mismo. Tampoco se encuentra incluidos en el precio anunciado de venta otros tributos y gastos que pudieran existir al suscribir una hipoteca, tales como gastos de tasación, comisión bancaria de apertura del préstamo, AJD (Impuesto de Actos Jurídicos Documentados), gastos de segundas copias. Estaremos encantados de atenderle.",False,renew,False,3923.0,True,False,False,False,[],False,False,510000.0,€,flat,,"Palos de la Frontera, Madrid",Piso en calle del Áncora,1,False,True,,,,,,,
108508672,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/bd/80/1349564362.webp,81e5b080-7c5f-47b3-83e8-64fbfa83d677,31,1500000.0,penthouse,sale,223.0,5,3,calle de Bolivia,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4597758,-3.6783958,False,https://www.idealista.com/inmueble/108508672/,"Las fotos estarán disponibles próximamente.  Magnífico y luminoso ático en el corazón de Hispanoamérica, Chamartín, Madrid. Con 223 m² construídos. Situado en una séptima planta con vistas despejadas. - Esta propiedad ofrece cinco dormitorios y tres baños, principal en suite. Armarios empotrados.  - Cocina independiente y totalmente amueblada. Ideal para familias numerosas o aquellos que buscan espacio adicional.  - El piso está en buen estado y cuenta con todas las comodidades. Aire acondicionado, calefacción central.  - Disfruta de momentos al aire libre en sus amplias terrazas. El edificio clásico dispone de ascensor, portero y es accesible para sillas de ruedas en el exterior. Plaza de garaje incluida en el precio.  Un refugio urbano que combina confort y funcionalidad en una ubicación privilegiada. ¡No pierdas la oportunidad de hacer de este piso tu nuevo hogar! Ubicado en el prestigioso barrio de Hispanoamérica, dentro del distrito de Chamartín, este ático se encuentra en una de las zonas más demandadas de Madrid. El barrio ofrece una combinación perfecta de tranquilidad residencial y excelentes conexiones urbanas. Cuenta con una amplia oferta de servicios: colegios internacionales, centros de salud, zonas verdes como el Parque de Berlín, y cercanía al Estadio Santiago Bernabéu. Además, está bien conectado por transporte público (metro Colombia, líneas 8 y 9, y diversas líneas de autobús), y acceso rápido a las principales vías de la ciudad. Una zona ideal para vivir con calidad y comodidad. El CEE está estimado por el Ministerio de Transicioón Ecológica y Reto Demográfico.",False,good,False,6726.0,False,False,False,False,[],False,False,1500000.0,€,flat,penthouse,"Bernabéu-Hispanoamérica, Madrid",Ático en calle de Bolivia,7,True,True,,True,True,,,,
