propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
95615721,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/34/44/1320115298.webp,30,,565000.0,chalet,sale,240.0,,3,3,de Miraflores de la Sierra s/n,Madrid,Miraflores de la Sierra,,es,,40.7635867,-3.7472428,True,https://www.idealista.com/obra-nueva/95615721/,"Vende directamente la propiedad. El conjunto residencial Los Pinarejos se encuentra a tan sólo 40 km. de Madrid, a 10 km. de Colmenar Viejo y a 1,5 Km del centro urbano de Soto del real, en la carretera que une Miraflores de la Sierra con Soto del Real.  Ubicada en un entorno privilegiado frente al Parque Nacional de la Sierra de Guadarrama. Dispone de conexiones inmediatas con las autovías A-1 y A-6 hasta el centro de Madrid (30 minutos a Plaza Castilla) y cuenta con parada de autobús con conexión directa a Plaza de Castilla en la misma urbanización. Se trata de una urbanización compuesta por chalets adosados, pareados e independientes, en un entorno privilegiado en plena naturaleza y con un futuro campo de golf en la propia urbanización.  Gracias a su localización, a los materiales empleados, y a un diseño perfectamente adaptado a su entorno, podemos ofrecer un programa de viviendas amplio y completo, que le permita encontrar la solución más adecuada a su estilo de vida, adaptándose tanto a su vida cotidiana como a su tiempo de ocio. Las viviendas han sido proyectadas para aprovechar al máximo los espacios y convertirlos en acogedores hogares, preparados para disfrutar de todas las estaciones y admitir distintos ambientes. Un sitio para apostar y soñar con el mejor futuro. Características básicas •Chalets pareados de 4 habitaciones en parcelas que van de los 410m2 a los 500m2 •Caseta de ventas a pie de obra •Certificación energética: no indicado Construcción •Nueva construcción.  •Entrega en aproximadamente 24 meses desde el inicio de las obras. Zonas comunes •Zonas verdes •Piscina Observaciones forma de pago: libre de cargas posibilidad de realizar terminación personalizada adaptada al gusto de cada cliente. chalets disponibles en venta Ubicación •Avenida Miraflores de la Sierra s/n •Miraflores de la Sierra •Zona norte, Madrid Cómo llegar •Desde Madrid tomar Carretera M607, desviarse a M609 Ctra. Miraflores y enlazar con la M608 Ctra. de Soto del Real a Guadalix de la Sierra. A 2km de Soto del Real y menos de 30 minutos de Madrid Centro. visita virtual 360º:.",True,newdevelopment,True,,2354.0,False,False,False,False,[],False,False,565000.0,€,chalet,semidetachedHouse,Miraflores de la Sierra,Chalet pareado en de Miraflores de la Sierra s/n,Esquina,True,True,,,,,False
108590998,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/4b/5b/1350329803.webp,24,4,385000.0,flat,sale,54.0,False,2,1,calle de Mallorca,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4076029,-3.698922,False,https://www.idealista.com/inmueble/108590998/,"Inmorenta presenta en exclusiva esta magnífica vivienda reformada, ubicada en una de las zonas con más carácter y proyección de Madrid. Una oportunidad única tanto para vivir como para invertir en pleno corazón de la capital. Situada en la cuarta planta de una finca clásica de 1950 con ascensor, esta propiedad ofrece 54 m² construidos según catastro, con una distribución cómoda y funcional que aprovecha cada metro al máximo. La vivienda cuenta con: · Un luminoso salón-comedor con luz natural, · Cocina independiente con ventilación al patio interior, · Dormitorio principal amplio y luminoso, · Habitación secundaria versátil, ideal como despacho, vestidor o dormitorio auxiliar, · Baño completo en buen estado, con ventilación natural. El edificio se encuentra bien conservado, dispone de ascensor, acceso para personas con movilidad reducida y un ambiente tranquilo, sin locales comerciales en la planta baja. La ubicación es excelente: a escasos minutos a pie de Lavapiés, El Rastro y el Paseo del Prado, rodeada de una gran oferta de servicios, supermercados, centros culturales, teatros, colegios, bibliotecas y una amplia variedad de restaurantes. Además, cuenta con excelente conexión de transporte público: líneas de metro, cercanías y múltiples líneas de autobús. Actualmente se encuentra alquilada con inquilino solvente, lo que la convierte en una opción ideal para inversores que buscan una propiedad con rentabilidad inmediata y gran proyección de futuro, o para quienes desean un hogar acogedor y bien conectado en una de las zonas más vibrantes de Madrid. ¡Contáctenos para agendar tu visita!",True,good,False,True,7130.0,True,False,True,False,[],False,False,385000.0,€,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de Mallorca,MALLORCAD,,,,,,,
109151018,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/bf/47/1365793987.webp,25,1,259900.0,flat,sale,82.0,True,3,1,avenida de Peña Prieta,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.4020758,-3.6659052,False,https://www.idealista.com/inmueble/109151018/,"Inmobiliaria Vivahogar Madrid, ofrece piso en Puente de Vallecas La vivienda se reformo hace 5 años y ademas SE ENTREGA RECIEN PINTADA CON PAREDES LISAS EN COLOR BLANCO. El piso esta ubicado en una 1º planta exterior de 3 dormitorios amplios y con luz natural durante todo el día, ventilación cruzada al tener dos orientaciones El baño SE ACABA DE REFORMAR Y ESTA A ESTRENAR EN SU TOTALIDAD, tiene plato de ducha con mampara y espejo con luz led La cocina esta completamente equipada y amueblada, con una zona de office y lavandero/tendero. Paredes lisas de color blanco y suelos de tarima, ventanas de muy buena calidad, así como las puertas y acabados generales (TODO ESTO SE REFORMO HACE CINCO AÑOS) El inmueble cuenta con mucha luz natural y ventilación cruzada y aire acondicionado FRIO-CALOR en una de las habitaciones. La finca es del año 1967, dos vecinos por planta y tres alturas. La Inspección Técnica del Edificio (ITE) es favorable Gastos de comunidad 49 La vivienda se encuentra en una zona muy bien comunicada a escasos metros de Puente de Vallecas, con acceso inmediato a transporte público(dos líneas de autobuses de la EMT en la misma puerta) y todo tipo de servicios así como una gran oferta comercial, de ocio y gastronómica(la Avda de la Albufera esta a pocos minutos caminando) Fácil acceso a la M30 y A3, varias líneas de autobuses y de Metro.",False,good,False,False,3170.0,True,False,False,False,[],False,False,259900.0,€,flat,,"Numancia, Madrid",Piso en avenida de Peña Prieta,1397,,,,,,,
101437030,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/c0/3c/1252551976.webp,39,,295000.0,chalet,sale,148.0,,4,2,cuesta del Linar del Caño,Madrid,La Cabrera,,es,,40.8652951,-3.617036,False,https://www.idealista.com/inmueble/101437030/,"BREM Global Inmobiliaria presenta CHALET INDEPENDIENTE en La Cabrera con vistas a la sierra, construido en una urbanización perteneciente a este municipio en dos plantas, con 148 m2 sobre una parcela de 620 m2.  Se accede a través de un porche techado, recibidor de buen tamaño, salón comedor con chimenea de obra, mucha luz, cocina totalmente amueblada y equipada, un aseo, en planta alta distribuidor amplio cuatro habitaciones dobles, todas con armarios empotrados, dos de ellas con terraza compartida y una de ellas en suite con bañera.  El suelo de terrazo, madera de pino barnizada y con cristalera en el salón y cocina, la calefacción de gas propano con instalación de difusores de calor a las habitaciones y al salón. La construcción del bajo rasante de 70 m2, como leñera y cuarto de aperos y un salón con ventanas a la calle. La vivienda fue construida en 1982. Pero, aunque necesita alguna actualización es llamativo el buen estado de mantenimiento en que se encuentra. La parcela totalmente vallada con 21 m de fachada y 30 de fondo, totalmente plana acceso para vehículos con zona de parking independiente para varios coches techado mediante una estructura metálica envuelta una espesa capa de plantas que la tapan, un pozo inagotable de 12 m de profundidad para el riego, la piscina y su abastecimiento general, vallada en piedra, en parte solada, adoquinada y ajardinada, iluminada con farolas de singular atractivo y arbolado, con una piscina con solárium.  Situado a los pies de El Cancho de La Cabeza en las estribaciones de la Sierra de La Cabrera, con unas rutas de senderismo que invitan a recorrerla hasta El Pico de la Miel. Bien conectada al transporte público, a escasos metros la parada del autobús.  Si deseas aprovechar esta oportunidad, no lo dudes…¡ LLAMANOS!",True,good,False,,1993.0,True,False,True,False,[],False,False,295000.0,€,chalet,independantHouse,La Cabrera,Casa independiente en cuesta del Linar del Caño,101437030,,,,,,,
109027848,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/63/ac/1362101920.webp,39,en,387000.0,flat,sale,113.0,True,2,2,alameda del Valle,Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3673211,-3.6209003,False,https://www.idealista.com/inmueble/109027848/,"¡Descubre tu nuevo hogar en el Ensanche de Vallecas- La Gavia!  Este espectacular piso semi nuevo, construido en 2006, ofrece una combinación perfecta de comodidad y estilo. Con una superficie construida de 73 m², cuenta con un luminoso salón comedor que se abre a una amplia terraza de 30 m², ideal para disfrutar del aire libre. La cocina está completamente equipada y tiene acceso a un práctico tendedero de 3 m². La vivienda dispone de dos acogedores dormitorios, ambos con armarios empotrados, y dos baños completos, uno de ellos en suite. La calidad de los acabados es excepcional, con suelos de tarima y puertas de roble que aportan calidez al ambiente. Además, la calefacción es independiente de gas natural, y el aire acondicionado centralizado con bomba de frío y calor garantizará tu confort durante todo el año. Ubicado en una urbanización cerrada con zonas ajardinadas, este piso ofrece acceso a excelentes áreas comunes que incluyen piscina, gimnasio y un local comunitario. La seguridad está garantizada con un portero físico y un ascensor que conectan directamente con las plazas de aparcamiento, donde se incluye una plaza de garaje de 12 m² y un trastero de 4 m².  La ubicación es inmejorable, a solo cinco minutos del Bosque de los Sentidos y del Parque Mayorazgo, rodeado de servicios como el Centro de Salud Ensanche de Vallecas, la Escuela Infantil Rayuela y el CEIP Agustín Rodríguez Sahagún. Además, tendrás acceso a varias líneas de autobuses a tan solo tres minutos y conexiones rápidas a las autopistas M-45. Este hogar es la mezcla perfecta entre la tranquilidad de una zona residencial y la vibrante vida urbana de Madrid.  ¡No pierdas la oportunidad de visitarlo!.",False,good,False,True,3425.0,True,False,False,False,[],False,False,387000.0,€,flat,,"Ensanche de Vallecas - La Gavia, Madrid",Piso en alameda del Valle,,True,True,,,,,
108845531,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/ed/50/1356811660.webp,15,1,180000.0,flat,sale,63.0,True,1,0,calle del Puerto de Tarancón,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.4026643,-3.6631782,False,https://www.idealista.com/inmueble/108845531/,"Inmobiliarias Encuentro vende en exclusiva magnífico piso exterior en el castizo barrio de Numancia, Madrid. El inmueble, de 63 m2, cuenta con un espacioso salón comedor y una cocina americana. Tiene un dormitorio doble y un baño completo con plato de ducha.  Dispone de armario empotrado y una excelente ventilación y luz natural. Ideal para personalizar a tu gusto o como proyecto de inversión. Una auténtica oportunidad por su ubicación y posibilidades: colinda con otro inmueble disponible, lo que permitiría unir ambos pisos mediante obra, creando una vivienda más amplia o incluso una solución multifamiliar. La ubicación es inmejorable. Este inmueble se encuentra en una zona residencial con excelente conexión al centro de Madrid. El barrio ofrece una amplia variedad de comercios, colegios, centros de salud y zonas verdes. Muy bien comunicado mediante metro (L1) y varias líneas de autobús, con rápido acceso a la M-30 y A-3. Una zona en constante desarrollo, ideal tanto para vivir como para invertir. Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: \\""CAMBIA Y DESCANSA\\"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. ¡Financiación a tu medida! Con Finmoo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! Entra en nuestra web y reserva este piso en tan sólo dos minutos con nuestro servicio iReserva.",False,renew,False,False,2857.0,True,False,False,False,[],False,False,180000.0,€,flat,,"Numancia, Madrid",Piso en calle del Puerto de Tarancón,IE01-TARANCONA,,,,,,,
107820951,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/b2/e0/1342808125.webp,1,4,340000.0,flat,sale,51.0,True,1,1,calle de Abtao,Madrid,Madrid,Retiro,es,Pacífico,40.4017285,-3.6771987,False,https://www.idealista.com/inmueble/107820951/,"Oportunidad de inversión en El Retiro – Nuda Propiedad con inquilino Se vende nuda propiedad de este piso de 62 m², ubicado en Calle Abtao, en el distrito de Retiro. La vivienda cuenta con dos dormitorios y un baño, y necesita reforma, ofreciendo un gran potencial de revalorización. Actualmente, la propiedad está ocupada por un inquilino de 94 años, lo que supone una excelente oportunidad de inversión a medio o largo plazo en una de las zonas más atractivas de Madrid. La finca dispone de piscina, un valor añadido poco común en la zona. Además, el barrio de Retiro ofrece una alta calidad de vida gracias a su cercanía al Parque del Retiro, su amplia oferta de comercios, servicios y transporte público, y su fácil acceso al centro de la ciudad. � IMPORTANTE: Por motivos de privacidad, las imágenes del anuncio no corresponden a la vivienda real, sino a un piso de características similares. Si buscas una inversión segura con gran proyección de futuro, contáctanos para más información. � Solicita más detalles sin compromiso. Ubicado en el distrito de Retiro, Pacífico está delimitado por el Paseo de la Reina Cristina, la avenida Ciudad de Barcelona y la calle Doctor Esquerdo, lo que lo coloca en una posición estratégica cerca del centro de Madrid. El barrio es residencial, con una mezcla de edificios de viviendas de diversas épocas, proporcionando un ambiente tranquilo y familiar. La proximidad al Parque del Retiro, uno de los mayores y más emblemáticos parques de Madrid, ofrece a los residentes un amplio espacio para el esparcimiento y actividades al aire libre. Pacífico cuenta con una variedad de servicios locales, incluyendo supermercados, tiendas, colegios, y centros de salud, además de una buena oferta de bares y restaurantes. El barrio está muy bien comunicado por transporte público, con varias estaciones de metro como Pacífico (Líneas 1 y 6) y Menéndez Pelayo (Línea 1), así como numerosas líneas de autobús que conectan con el resto de la ciudad.",False,good,False,True,6667.0,False,False,False,False,[],False,False,340000.0,€,flat,,"Pacífico, Madrid",Piso en calle de Abtao,58f2b8bd-6602-4fd9-87e1-a76f41606ab2,,,,,,,
102285478,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/16/2a/1252551793.webp,35,,409000.0,chalet,sale,222.0,,7,3,camino de Manjiron,Madrid,Lozoyuela-Navas-Sieteiglesias,,es,,40.9149452,-3.5819377,False,https://www.idealista.com/inmueble/102285478/,"BREM GLOBAL INMOBILIARIA presenta CHALET INDEPENDIENTE en Sieteiglesias, pedanía de Lozoyuela. A 65 km de Madrid y a dos minutos de la N 1, con 222 m2 construido, sobre una parcela de 2780 m2 y rodeada de un magnífico entorno natural. La vivienda está en una sola planta de 138 m2. A la entrada con un porche acristalado muy agradable de 14 m2, accedemos a un recibidor y distribuidor, dejando a la izquierda el salón comedor de buen tamaño con chimenea con cassette y grandes ventanas y doble puerta con cristalera de corredera, un pasillo corredor que hace de eje de la distribución de la casa, estando de frente la cocina amueblada a ambos lados con muebles altos y bajos, otra vez a la izquierda una habitación doble y un baño con ducha, a continuación en el otro lado tres habitaciones dobles, dos con armarios empotrados y un baño con ducha, un leve descenso con pocos peldaños, un cuarto de lavado y plancha con armario de pared, otras tres habitaciones dobles una con armario empotrado. El bajo rasante, ocupado con un cuarto de juegos y una estancia utilizada como cuarto de aperos y taller de gran tamaño. La casa construida a mediados de los ochenta, con zócalo perimetral de piedra. otra construcción alberga la depuradora de la piscina y cuarto de aperos.  La parcela totalmente vallada, plana, con acceso peatonal y de vehículos, con 40 m de ancho y 88 de fondo, zona de barbacoa, piscina con solárium de 30 m2, iluminada, cenador, con zonas ajardinadas y solada con cemento impreso, riego automático, podemos encontrar pinos flanqueando el camino de entrada a la casa, chopos, prunos, algún ciruelo etc. Además de los columpios, algún elemento ornamental, como una fuente. Alguna afloración de rocas graníticas características de esta zona de la sierra hay un pozo, y además dispone de agua del Canal, pero no de alcantarillado que se suple con una fosa séptica. También el depósito de gas propano GLP, que abastece la caldera mixta de la vivienda. Sieteiglesias, tanto como para primera vivienda como para disfrutar solo los fines de semana, es ideal por su logística, cercanía y accesibilidad para desplazarnos en cualquier momento, incluido el transporte público con bastante asiduidad durante todo el día. Además de la tradición histórica y hasta milenaria de sus ancestros con la que cuenta esta pequeña población. Con nuestros veinte años de trabajo y experiencia, nos hemos dado cuenta que mucha gente que ha adquirido aquí una vivienda, finalmente la han establecido como definitiva. Si deseas aprovechar un maravilloso entorno natural a menos de una hora de Madrid, no lo dudes….¡ LLÁMANOS!",True,good,False,,1842.0,True,False,True,False,[],False,False,409000.0,€,chalet,independantHouse,Lozoyuela-Navas-Sieteiglesias,Casa independiente en camino de Manjiron,102285478,,,,,,,
108645411,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/af/d5/1350905188.webp,24,1,1225000.0,flat,sale,152.0,True,3,2,paseo de los Parques,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5112375,-3.6515291,False,https://www.idealista.com/inmueble/108645411/,"SotoMora Real Estate presenta en EXCLUSIVA este excelente piso de 152m2 con terraza cubierta de más de 20m2, TOTALMENTE REFORMADO con acabados premium. Ubicado dentro de una de las mejores urbanizaciones de El Encinar con seguridad 24h, piscina de adultos y de niños, 2 pistas de pádel y extensas y preciosas zonas verdes. La distribución es la siguiente: Entrando por la puerta principal y pasando el amplio hall accedemos a la nueva y cómoda cocina totalmente equipada con zona de office y diseñada por Santos. Esta estancia cuenta también con tendedero y zona de lavado cubierto. A continuación nos encontramos con el estupendo salón comedor con salida directa a la fantástica terraza. Destacamos la luz natural de toda la casa gracias a sus amplios ventanales de la marca Cortizo y a su orientación sur. La zona de descanso está compuesta por 3 dormitorios de muy buen tamaño. 2 de ellos comparten un cuarto de baño completo y el dormitorio principal cuenta con vestidor y un gran cuarto de baño en suite con preciosa luz natural. Todas las estancias de la casa disponen de amplios armarios de suelo a techo perfectamente vestidos y AA. La calefacción es individual de Gas Natural y la caldera es nueva. Completan esta vivienda una amplia plaza de garaje y un trastero de más de 7m2. Por expreso deseo de la propiedad no publicamos fotos del interior de la vivienda, ya que el estado de la misma es impecable! Para más información, no dudes en ponerte en contacto con nosotros.",False,good,False,True,8059.0,True,False,False,False,[],False,False,1225000.0,€,flat,,"Encinar de los Reyes, La Moraleja",Piso en paseo de los Parques,,True,True,,,,,
108982300,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/fa/4e/1360816574.webp,41,1,768000.0,flat,sale,165.0,True,3,2,avenida del Santuario de Valverde,Madrid,Madrid,Fuencarral,es,Montecarmelo,40.5070776,-3.694741,False,https://www.idealista.com/inmueble/108982300/,"Magnífica vivienda muy luminosa de 165m2. Doble orientación. Todas las estancias son muy amplias.  Se distribuye de la siguiente manera: Según entramos a la vivienda nos encontramos un amplio recibidor con acceso a la cocina office, completamente amueblada y equipada. Desde aquí se accede a un tendedero cubierto. La cocina cuenta con un amplio ventanal con vistas al interior de la urbanización. El salón - comedor independiente de 25m2. Con vistas al exterior y orientación sur - este lo que nos garantiza da una bonita luz de mañana. Todos los dormitorios cuentan con un gran armario empotrado de varios cuerpos, lo que nos garantiza un amplio espacio de almacenaje. La vivienda cuenta con más armarios empotrados tanto a la entrada como en el pasillo. Cabe destacar uno de los dormitorios que cuenta con aislamiento acústico que la hace ideal para la practica de cualquier instrumento. El dormitorio principal dispone de baño en Suite completo con bañera. El segundo baño también está completo. Ambos son muy espaciosos y cómodos. La vivienda dispone de aire acondicionado por conductos en todas las estancias, con control individual de temperatura (AirZone). Dispone de toldos en toda la zona que da al exterior. Calefacción de gas Natural. Suelos de Parqué, ventanas de climalit y puerta de seguridad blindada. Ubicada en una urbanización cerrada con portero físico y vigilancia 24horas. Tiene zonas comunes, piscina, vestuarios, sala común y Zonas infantiles. La vivienda incluye plaza de Garaje y Trastero El entorno de la vivienda se encuentra en un lugar inmejorable, rodeado de zonas verdes y deportivas como el Parque Natural de Montecarmelo y próximo al Parque de la Alamedillas. Cuenta con todo tipo de servicios, asi como Supermercados próximos (Ahorramas a 2 min). En cuanto al transporte publico disponemos a 400 m de la Estación de Metro de Montecarmelo (Linea 10), paradas de autobús próximas 134 – 170-178- N23. En lo que se refiere a Transporte privado, facil acceso a al M-607 y M-40. Llama sin compromiso!",True,good,False,True,4655.0,True,False,False,False,[],False,False,768000.0,€,flat,,"Montecarmelo, Madrid",Piso en avenida del Santuario de Valverde,,True,True,,,,,
108611826,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/41/3d/1349920161.webp,18,bj,195000.0,flat,sale,109.0,True,3,2,Alpedrete,Madrid,Alpedrete,,es,,40.6579314,-4.0228747,False,https://www.idealista.com/inmueble/108611826/,"Ofrecemos la oportunidad de adquirir este piso con tres amplios dormitorios, un baño completo, un aseo y una cocina independiente amueblada con salida a un tendedero cubierto, lo que lo convierte en un espacio cómodo y funcional. Cada habitación es luminosa, proporcionando un ambiente cálido y agradable, mientras que los baños están en perfecto estado, listos para su uso inmediato. Ubicado en la tranquila y céntrica localidad de Alpedrete, este piso te ofrece no solo un hogar, sino también la comodidad de tener todo a tu alcance. A poca distancia encontrarás colegios, supermercados, centros de salud, parques, restaurantes y tiendas, lo que asegura una vida cotidiana sin complicaciones. La conexión con el transporte público es excelente, incluyendo paradas de autobús cercanas y fácil acceso a las principales vías de comunicación, facilitando tus desplazamientos tanto dentro como fuera de la localidad.",False,good,False,False,1789.0,True,False,False,False,[],False,False,195000.0,€,flat,,Alpedrete,Piso,07250,True,True,,,,,
