propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift
106080083,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/be/f0/1271904031.webp,3,35,695900.0,chalet,sale,206.0,5,3,"calle Granjilla, 2",Madrid,Collado Villalba,Villalba Pueblo,es,40.6420227,-3.9940567,True,https://www.idealista.com/obra-nueva/106080083/,"Residencial Puerta de Villalba es una exclusiva promoción de obra nueva, de 10 viviendas unifamiliares pareadas con jardín, zonas comunes y piscina comunitaria. DISTRIBUCIÓN Todas las viviendas están distribuidas en tres plantas, un planteamiento cómodo y racional para todo tipo de familias. En la planta baja se encuentra un dormitorio, baño, zona de lavandería, cocina con salida al jardín, totalmente amueblada y equipada con los electrodomésticos básicos. Un espacioso salón comedor que tienen acceso al porche y al jardín.  En la planta primera se encuentran tres dormitorios con armarios empotrados y el dormitorio principal, que cuenta con vestidor propio, terraza y baño en suite.  En la planta bajo cubierta hay un espacio diáfano polivalente, muy luminoso y amplio.  CALIDADES Todas las estancias cuentan con grandes ventanales con carpintería con rotura de puente térmico. La calefacción de suelo radiante-refrescante con sistema de aerotermia, con apoyo de placas solares, ofreciendo una calificación energética “A. Los acabados son de alta calidad y detalles cuidados al máximo, ”, con el objetivo de alcanzar el mayor confort de las personas. ¡Convierte este bonito chalet, en tu próxima vivienda!  IMPORTANTE SABER QUE la licencia de Obras está concedida y las obras comienzan ya!  UBICACION Se encuentra en un enclave privilegiado, en la zona de Villalba Pueblo, capital de la Sierra Noroeste, que cuenta con todos los servicios a su alcance, transporte público, restaurantes, farmacias, colegios… y a un paso de la sierra con toda la naturaleza y el aire puro a tu alcance. ¡No dejes pasar esta oportunidad única y contáctanos para más información! Tu nuevo hogar te está esperando en Collado Villalba. Las imágenes y planos que aparecen en el anuncio están sujetos a las modificaciones necesarias a requerimientos municipales y exigencias administrativas, legales, jurídicas o técnicas que juzgue conveniente la dirección facultativa.",False,newdevelopment,True,False,3378.0,True,False,False,False,[],False,False,695900.0,€,True,True,chalet,semidetachedHouse,"Villalba Pueblo, Collado Villalba","Chalet pareado en calle Granjilla, 2",,,,
108941597,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/ef/7d/1359571889.webp,2D,19,186265.0,flat,sale,60.0,1,1,"calle POSTAS, 21",Madrid,Aranjuez,Centro,es,40.0327592,-3.6043686,True,https://www.idealista.com/obra-nueva/108941597/,"Obra nueva en el centro de Aranjuez.  Viviendas exclusivas de 1, 2 y 3 dormitorios.  Certificación energética clase A.  Edificio 100% rehabilitado con ascensor.  Calidades:  Pavimento laminado, gres porcelánico de primera calidad en baños y gres antideslizante en zonas comunes Pintura lisa en todas las viviendas Armarios empotrados revestidos interiormente Control de acceso con videoportero Aire acondicionado y calefacción por conductos Desde 173.000 €.",False,newdevelopment,True,False,3104.0,True,False,False,False,[],False,False,186265.0,€,,,flat,,"Centro, Aranjuez","Piso en calle Postas, 21",2,True,,True
109217938,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/e8/5b/1367775856.webp,B4,13,235000.0,flat,sale,59.0,1,1,"paseo del Quince de Mayo, 15",Madrid,Madrid,Carabanchel,es,40.3977243,-3.7186248,True,https://www.idealista.com/inmueble/109217938/,"Si tu búsqueda de una vivienda distinta empieza en Madrid Río, has encontrado un espacio único y singular. Descubre esta vivienda de espacios flexibles que se distingue por su diseño contemporáneo, donde su imaginativa arquitectura maximiza la luz natural y crea ambientes funcionales y cómodos, no es solo un local más cambiado de uso, es una fusión de comodidad y diseño en una ubicación que late al ritmo del corazón de la capital.  Vivienda moderna y de fácil accesibilidad al estar en planta baja con acceso directo desde la calle, totalmente equipada y amueblada con una estética muy cuidada y un diseño que optimiza al máximo los espacios con ambientes perfectamente diseñados para disfrutar de la funcionalidad, comedor salón cocina y un dormitorio separando con una marcada luminosidad con ventanas de suelo a techo. La separación de ambientes garantizan confort y estilo propio. La vivienda se encuentra el Paseo Quince de Mayo, una muy buena zona, al lado del Parque Madrid Río donde se puede disfrutar de un magnífico ambiente natural y muy agradable para pasear y practicar deportes. Con la parada de metro de Marqués de Vadillo a escasos 100 metros. Moverse de forma tan dinámica por la ciudad garantiza que se aproveche el tiempo para disfrutar de lo que Madrid te ofrece.  A precio competitiva, es perfecta como oportunidad de inversión o para disfrutar de tu primera vivienda en una de las zonas que más se está regenerando y revalorizando junto a Madrid Rio. Es posible que tu búsqueda termine aquí si tu deseo era encontrar un hogar perfecto donde ilusionarte.",False,good,False,,3983.0,False,False,False,False,[],False,False,235000.0,€,,,flat,,"San Isidro, Madrid","Piso en paseo del Quince de Mayo, 15",bj,True,San Isidro,False
109217429,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/59/47/1367756729.webp,IE16-VCT9,11,560000.0,flat,sale,110.0,2,2,calle Kálamos,Madrid,Las Rozas de Madrid,El Cantizal,es,40.520819,-3.9298914,False,https://www.idealista.com/inmueble/109217429/,"INMOBILIARIAS ENCUENTRO vende en Exclusiva este magnífico piso con terraza en una Urbanización privada de El Cantizal, Las Rozas de Madrid. El inmueble de 110 m2 construidos, se compone de dos dormitorios, salón con terraza, cocina independiente y dos baños completos. Nos recibe un amplio hall de entrada con armario empotrado que nos dirige al amplio salón comedor con salida directa a la amplia terraza donde tus noches de verano serán especiales. Desde el hall accedemos también a la cocina amueblada y a la zona de descanso con dos amplios dormitorios, el principal con baño en suite. Completa esta zona otro baño completo con bañera. La vivienda cuenta con una plaza de garaje para coche grande con fácil acceso y un trastero. Entre sus calidades destacan el suelo de tarima, aire acondicionado por splits en el salón, calefacción independiente de gas natural y puerta blindada. CERTIFICACIÓN ENERGÉTICA: Calificación de Consumo: E/ Emisiones: E. La urbanización cerrada es una de las mejores de la zona, cuenta con piscina, una infantil y otra para adultos, agradables zonas verdes, portero y parque infantil. Con todo esto, destaca además su privilegiada ubicación por su cercanía a todos los servicios de Las Rozas, supermercados, parques, centros médicos, así como la comodidad tanto para el transporte público como privado, accediendo en cinco minutos a la carretera de El Escorial. Además cuenta con los mejores colegios en las proximidades. En Inmobiliarias Encuentro le brindamos todo el asesoramiento requerido en el proceso de compraventa tales como financiación, gastos de compraventa, notaría etc y ponemos a su alcance nuestros distintos sistemas adaptados a sus necesidades. Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: ""CAMBIA Y DESCANSA"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. ¡Financiación a tu medida! Con Finmo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! Entra en nuestra web y reserva este piso en tan sólo dos minutos con nuestro servicio iReserva.",False,good,False,,5091.0,False,False,False,False,[],False,False,560000.0,€,True,True,flat,,"El Cantizal, Las Rozas de Madrid",Piso en calle Kálamos,2,True,El Cantizal,True
108941450,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/ef/7d/1359571889.webp,1E,19,195945.0,flat,sale,58.0,1,1,"calle POSTAS, 21",Madrid,Aranjuez,Centro,es,40.0327592,-3.6043686,True,https://www.idealista.com/obra-nueva/108941450/,"Obra nueva en el centro de Aranjuez.  Viviendas exclusivas de 1, 2 y 3 dormitorios.  Certificación energética clase A.  Edificio 100% rehabilitado con ascensor.  Calidades:  Pavimento laminado, gres porcelánico de primera calidad en baños y gres antideslizante en zonas comunes Pintura lisa en todas las viviendas Armarios empotrados revestidos interiormente Control de acceso con videoportero Aire acondicionado y calefacción por conductos Desde 173.000 €.",False,newdevelopment,True,False,3378.0,True,False,False,False,[],False,False,195945.0,€,,,flat,,"Centro, Aranjuez","Piso en calle Postas, 21",1,True,,True
108410092,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/a9/14/1344097024.webp,59561,67,6200000.0,flat,sale,500.0,5,5,Barrio Argüelles,Madrid,Madrid,Moncloa,es,40.4274002,-3.7190834,False,https://www.idealista.com/inmueble/108410092/,"Marta Gómez Faiña de GV | ROSALES comercializa el siguiente inmueble: Vivienda única de 500 metros cuadrados en el Paseo del Pintor Rosales. La propiedad está reformada completamente con materiales de gran calidad y diseño de interiorismo único. Entelados exclusivos, rodapiés de gran altura y un proyecto de iluminación personalizado hacen que esta vivienda no tenga competencia en una de las calles más emblemáticas de Madrid. Arquitectónicamente sencilla y ordenada con un equilibrio entre espacios sutil y elegante, que convive con unos materiales nobles donde predominan la madera y la piedra hacen de esta propiedad un lugar exclusivo en plena Capital. Distribución: Amplio hall de entrada con gabanero.  Salón, zona de ocio con bar.  Comedor con acceso directo a gran terraza con zona de estar y comedor con amplias vistas. El suelo de madera es de la prestigiosa firma Shotten and Hansen. Cocina en isla con mobiliario lacado y electrodomésticos Gaggenau. Cuarto de lavandería independiente. Zona de servicio con habitación y cuarto de baño. Cuarto de dormir principal con vestidor doble con isla.  El cuarto de baño de esta estancia se divide en una zona de tocador y lavabos, una zona húmeda con bañera y doble ducha de mármol macael y madera y una tercera zona con dos aseos independientes. Tres cuartos de dormir con cuarto de baño en suite. Trastero. 1 plaza de garaje. Servicio de portería. Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para mas información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,,12400.0,True,False,False,False,[],False,False,6200000.0,€,True,True,flat,,"Argüelles, Madrid",Piso,3,True,Argüelles,True
108651844,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/5e/c2/1351105309.webp,1º B,10,351945.0,flat,sale,98.0,2,2,"Calle Lacedón, 7",Madrid,Villaviciosa de Odón,Centro,es,40.3583625,-3.9046283,True,https://www.idealista.com/obra-nueva/108651844/,"Viviendas de Renta Libre en Régimen de Cooperativa Calle Lacedón 7-9, Villaviciosa de Odón (Madrid) Fecha estimada de entrega: SEGUNDO TRIMESTRE DE 2028 Nos complace presentarle una exclusiva promoción de 16 viviendas en régimen de cooperativa, ubicadas en el corazón de Villaviciosa de Odón, uno de los municipios más valorados de la Comunidad de Madrid por su excelente calidad de vida, servicios y cercanía a la capital. Características de la Promoción: Viviendas de 1 y 2 dormitorios Plaza de garaje incluida Viviendas en planta baja con amplios patios y otras con terraza Ubicación privilegiada en el centro urbano Ideales como primera vivienda, inversión o para quienes desean mejorar su calidad de vida en un entorno cómodo, accesible y tranquilo. Entorno y Servicios: Ubicadas en una zona consolidada y tranquila, con todos los servicios a pocos pasos: •Supermercados •Restaurantes y cafeterías •Bancos •Paradas de autobús y taxi •Comercios y centros educativos Calidades Destacadas: •Calificación Energética A •Fachada moderna, respetuosa con la estética tradicional del municipio •Sistema de aerotermia para calefacción, refrigeración y agua caliente sanitaria (ACS) •Altos estándares de confort y eficiencia energética ¡Llámenos y venga a conocer esta magnífica promoción! Estaremos encantados de informarle y mostrarle todos los detalles que hacen de esta oportunidad una excelente elección de vivienda.",False,newdevelopment,True,False,3591.0,True,False,False,False,[],False,False,351945.0,€,True,True,flat,,"Centro, Villaviciosa de Odón","Piso en Calle Lacedón, 7",1,True,,True
106080087,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/cb/5c/1271904127.webp,9,35,739800.0,chalet,sale,206.0,5,3,"calle Granjilla, 2",Madrid,Collado Villalba,Villalba Pueblo,es,40.6420227,-3.9940567,True,https://www.idealista.com/obra-nueva/106080087/,"Residencial Puerta de Villalba es una exclusiva promoción de obra nueva, de 10 viviendas unifamiliares pareadas con jardín, zonas comunes y piscina comunitaria. DISTRIBUCIÓN Todas las viviendas están distribuidas en tres plantas, un planteamiento cómodo y racional para todo tipo de familias. En la planta baja se encuentra un dormitorio, baño, zona de lavandería, cocina con salida al jardín, totalmente amueblada y equipada con los electrodomésticos básicos. Un espacioso salón comedor que tienen acceso al porche y al jardín.  En la planta primera se encuentran tres dormitorios con armarios empotrados y el dormitorio principal, que cuenta con vestidor propio, terraza y baño en suite.  En la planta bajo cubierta hay un espacio diáfano polivalente, muy luminoso y amplio.  CALIDADES Todas las estancias cuentan con grandes ventanales con carpintería con rotura de puente térmico. La calefacción de suelo radiante-refrescante con sistema de aerotermia, con apoyo de placas solares, ofreciendo una calificación energética “A. Los acabados son de alta calidad y detalles cuidados al máximo, ”, con el objetivo de alcanzar el mayor confort de las personas. ¡Convierte este bonito chalet, en tu próxima vivienda!  IMPORTANTE SABER QUE la licencia de Obras está concedida y las obras comienzan ya!  UBICACION Se encuentra en un enclave privilegiado, en la zona de Villalba Pueblo, capital de la Sierra Noroeste, que cuenta con todos los servicios a su alcance, transporte público, restaurantes, farmacias, colegios… y a un paso de la sierra con toda la naturaleza y el aire puro a tu alcance. ¡No dejes pasar esta oportunidad única y contáctanos para más información! Tu nuevo hogar te está esperando en Collado Villalba. Las imágenes y planos que aparecen en el anuncio están sujetos a las modificaciones necesarias a requerimientos municipales y exigencias administrativas, legales, jurídicas o técnicas que juzgue conveniente la dirección facultativa.",False,newdevelopment,True,False,3591.0,True,False,False,False,[],False,False,739800.0,€,True,True,chalet,semidetachedHouse,"Villalba Pueblo, Collado Villalba","Chalet pareado en calle Granjilla, 2",,,,
108941596,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/bf/b5/1359571758.webp,2C,19,294311.0,duplex,sale,121.0,3,1,"calle POSTAS, 21",Madrid,Aranjuez,Centro,es,40.0327592,-3.6043686,True,https://www.idealista.com/obra-nueva/108941596/,"Obra nueva en el centro de Aranjuez.  Viviendas exclusivas de 1, 2 y 3 dormitorios.  Certificación energética clase A.  Edificio 100% rehabilitado con ascensor.  Calidades:  Pavimento laminado, gres porcelánico de primera calidad en baños y gres antideslizante en zonas comunes Pintura lisa en todas las viviendas Armarios empotrados revestidos interiormente Control de acceso con videoportero Aire acondicionado y calefacción por conductos Desde 173.000 €.",False,newdevelopment,True,False,2432.0,True,False,False,False,[],False,False,294311.0,€,,,flat,duplex,"Centro, Aranjuez","Dúplex en calle Postas, 21",2,True,,True
108941501,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/bf/b5/1359571758.webp,1B,19,210995.0,flat,sale,58.0,1,1,"calle POSTAS, 21",Madrid,Aranjuez,Centro,es,40.0327592,-3.6043686,True,https://www.idealista.com/obra-nueva/108941501/,"Obra nueva en el centro de Aranjuez.  Viviendas exclusivas de 1, 2 y 3 dormitorios.  Certificación energética clase A.  Edificio 100% rehabilitado con ascensor.  Calidades:  Pavimento laminado, gres porcelánico de primera calidad en baños y gres antideslizante en zonas comunes Pintura lisa en todas las viviendas Armarios empotrados revestidos interiormente Control de acceso con videoportero Aire acondicionado y calefacción por conductos Desde 173.000 €.",False,newdevelopment,True,False,3638.0,True,False,False,False,[],False,False,210995.0,€,,,flat,,"Centro, Aranjuez","Piso en calle Postas, 21",1,True,,True
