propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,district,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
101501822,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/c0/3f/1124113337.webp,56,,1590000.0,chalet,sale,570.0,,6,7,Fuente del Fresno,Madrid,Fuente del Fresno,es,40.5929008,-3.5925705,False,https://www.idealista.com/inmueble/101501822/,"Factor Norte servicios inmobiliarios ofrece venta en exclusiva esta espectacular vivienda independiente en la prestigiosa urbanización Fuente del Fresno, una lujosa urbanización en la zona norte de Madrid. Esta magnífica vivienda dispone de 570 m2 construidos sobre una parcela de 2.300 m2 y se sitúa en un enclave excepcional dentro de la urbanización, en la zona alta, una zona muy tranquila y próxima a la salida a zonas verdes. Las características de la vivienda, tanto de su construcción, su interior como su emplazamiento hacen que sea una vivienda cómoda en tres plantas, situándose la zona principal de la vivienda en su planta baja, disponiendo de dormitorios en suite en esta planta, lo que hace de esta una vivienda muy cómoda y con espacios amplios, con excelentes calidades. La vivienda disfruta de unas vistas espectaculares que integran su magnífico jardín con la vivienda gracias a sus grandes ventanales y la gran luz natural de la que dispone. Se trata de un magnífico chalet con una reforma integral realizada recientemente con gran detalle, desde su fachada, su interior, dotando a la vivienda de espacios cómodos con gran luz natural, y su exterior, cuidado en todos sus detalles. Su detallada fachada con detalles de voladizos y terrazas en todas sus habitaciones, para dotar a la vivienda de una estética actual, y un excepcional porche con vistas a la piscina. La entrada de la parcela se caracteriza por tener una zona hormigonada de diseño para el acceso de vehículos con zona de porche y poder mantener una zona de piscina con un gran jardín en la parte próxima a la vivienda. Dispone de una edificación independiente en la zona de jardín. La vivienda se distribuye en tres plantas: En la planta principal, entrando al chalet nos recibe un gran hall que da acceso al magnífico salón. Desde la zona de estar dispone de un acceso a la zona del porche exterior con vistas a la piscina y excepcional jardín. Cuenta con un gran salón con una amplia zona de estar, y una zona de comedor. La zona de dormitorios se distribuye con acceso desde el hall de entrada, lo que da mayor privacidad a esta zona. Dispone de dos dormitorios en suite con acceso directo al jardín y un aseo de cortesía. Con acceso desde el hall principal también nos encontramos una cocina con zona de office, totalmente reformada con magníficos muebles de cocina y acceso directo al comedor. Desde esta se dispone el acceso al garaje. La planta se completa con un aseo de cortesía. Dispone de un gran porche con salida desde el salón a la zona de piscina y jardín. En la planta primera, con acceso desde el hall, se encuentra la zona de dormitorios con tres dormitorios, dos de ellos en suite y el tercero como dormitorio principal, con cuarto de baño completo con ducha y bañera, y zona de vestidor. Todos los dormitorios cuentan con terraza independiente. En la planta sótano se dispone de garaje, un amplio cuarto trastero, el cuarto de lavandería, el cuarto de caldera y una amplia sala con cuarto de baño y trastero. En la zona de jardín cuenta con dos ambientes, la zona de piscina con cuarto de baño exterior, y la zona de estar con una edificación independiente de 80 m2, y con un agradable cenador rodeado de un estanque. La vivienda dispone de un perfecto diseño de iluminación en toda la vivienda con luz cálida y luz natural en los pasillos y un diseño de iluminación exterior y de diseño del jardín, con grandes espacios, con una piscina de diseño con luz y una zona solada anexa a la piscina. En la entrada de vehículos cuenta con un aparcamiento con un acceso rodado frente a la vivienda. La propiedad se encuentra dentro de la urbanización Fuente del Fresno, zona norte de Madrid, con una cómoda salida a la autovía A-1 y a la vez muy tranquila; con unas zonas zonas comunes deportivas y parque infantil, así como de seguridad 24 horas y control de acceso, y próxima a colegios.",True,good,False,,2789.0,True,False,True,False,[],False,False,1590000.0,€,chalet,Fuente del Fresno,Casa independiente,Destacado,1507,True,True,independantHouse,,,,,
108826452,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/54/ce/1356260784.webp,16,3,225000.0,flat,sale,67.0,True,3,1,calle del Concilio,Madrid,Alcobendas,es,40.5437687,-3.6370948,False,https://www.idealista.com/inmueble/108826452/,"PRIMER NIVEL VENDE piso de 3 dormitorios en una buena zona de Alcobendas, próximo a la estación de Metro ""Marqués de la Valdavia"" y Renfe Avenida de España, también a líneas regulares de autobuses y a todo tipo de servicios y comercios. Consta de: salón independiente con acceso a una terraza, 3 dormitorios espaciosos, cocina y amplio baño con ventana. Está equipado con calefacción individual de gas natural, puertas de roble y parqué. Tiene aire acondicionado en el salón y el dormitorio principal. El estado de conservación es muy bueno, para entrada inmediata La vivienda es exterior, cuenta con luz natural y ventilación cruzada. Gastos de comunidad 45€  Si necesitas financiación, contacta con nosotros y nuestro equipo financiero te asesorará sin compromiso. ¡Más de 20 años nos avalan consiguiendo las mejores condiciones hipotecarias del mercado!",True,good,False,False,3358.0,True,False,True,False,[],False,False,225000.0,€,flat,"Alcobendas Centro, Alcobendas",Piso en calle del Concilio,Destacado,25-044,,,,Alcobendas Centro,,,,
107193974,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/e0/4d/1305803087.webp,20,3,169000.0,flat,sale,65.0,True,3,1,Universidad,Madrid,Getafe,es,40.3121303,-3.7210766,False,https://www.idealista.com/inmueble/107193974/,"C. R. HOMES INMOBILIARIA vende piso de 3 DORMITORIOS, SALON, COCINA, BAÑO y TERRAZA en ZONA UNIVERSIDAD-JUAN DE LA CIERVA de GETAFE. Se trata de una vivienda luminosa de 65 m2 distribuidos en hall-recibidor que da paso a cocina salón-comedor con AIRE ACONDICIONADO y acceso a TERRAZA, distribuidor que da paso a los TRES DORMITORIOS y BAÑO con plato de ducha. La vivienda cuenta con las siguientes calidades: suelo de gres y PARQUET, ventanas de aluminio, puertas MACIZAS de ROBLE, AIRE ACONDICIONADO. Está situado muy cercano al metro de Juan de la Cierva, cercano a la UNIVERSIDAD con conexión a una parada con la parada de Renfe Getafe central C-4 y a una parada de la estación de Renfe El casar Línea C-3, parada de autobús, con todo tipo de servicios tales como: supermercados, centro de salud, colegios, centros deportivos, comercios. COMUNIDAD: 50€ IBI: 215€ ¡APROVECHE LA OPORTUNIDAD! Le ofreceremos un abanico de posibilidades de financiación de la que podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación. También podemos atenderle presencialmente en nuestras oficinas: C. R. HOMES en GETAFE en Avenida de España 13 TLF  ESTAREMOS ENCANTADOS DE ATENDERLE. C. R. HOMES INMOBILIARIA 出售位于赫塔菲胡安德拉谢尔瓦大学区的一套公寓，配有 3 间卧室、客厅、厨房、浴室和露台。 这是一栋明亮的 65 平方米的房子，分布在一个大厅，通向厨房、带空调的客厅和餐厅，并可通往露台、通往三间卧室和带淋浴的浴室的分配器。 房子具有以下品质：石器和镶木地板、铝窗、实心橡木门、空调。 它非常靠近 Juan de la Cierva 地铁站，靠近大学，距 Renfe Getafe 中央 C-4 站一站，距 El casar Renfe 站 C-3 线巴士站一站，服务类型，例如：超市、保健中心、学校、体育中心、商店。.",True,good,False,False,2600.0,True,False,True,False,[],False,False,169000.0,€,flat,"Universidad, Getafe",Piso,Destacado,7054PJ,,,,Universidad,,,,
108434324,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/85/10/1344799940.webp,63,,1950000.0,chalet,sale,489.0,,8,5,Fuente del Fresno,Madrid,Fuente del Fresno,es,40.5879293,-3.5981239,False,https://www.idealista.com/inmueble/108434324/,"Factor Norte servicios inmobiliarios ofrece en venta esta exclusiva vivienda independiente en la prestigiosa urbanización Fuente del Fresno, una privilegiada urbanización en la zona norte de Madrid. La vivienda cuenta con 489 m2 construidos distribuidos en tres plantas, sobre una parcela de 1.869 m2. Se trata de una magnífica vivienda con un detallado diseño y excelentes calidades, muy espaciosa y amplia, pero muy cómoda en su uso diario y con espacios amplios y luminosos.  Cuenta con tres plantas con estancias amplias y bien distribuidas, disponiendo de una planta baja muy confortable que cuenta con todas las estancias necesarias y un amplio salón, una planta primera de zona de dormitorios y una planta inferior que consta de salas de recreo y zona de aparcamiento, todo ello sobre una magnífica parcela con un gran jardín bioclimático, que se encuentra perfectamente vinculado a la vivienda, con zona de piscina.   La vivienda se compone de tres plantas según la siguiente distribución:   En la planta baja, el acceso a la vivienda cuenta con un amplio hall de entrada como presentación de la vivienda, que distribuye a la zona de cocina, de salón y de dormitorios. Esta planta cuenta con un gran salón con chimenea que rodea un patio interior para dar luminosidad y un ambiente natural con salida al jardín principal y a la zona de piscina, una magnífica cocina con zona de office con salida a un porche, un aseo de cortesía y una zona de dormitorios compuesta por dos dormitorios con un cuarto de baño completo y una sala de estar independiente.   En la planta primera se dispone de la zona de descanso, contando con el dormitorio principal con cuarto de baño, zona de vestidor y una zona de terraza. La planta cuenta, además, con dos dormitorios y un cuarto de baño completo   En la planta inferior se encuentra un dormitorio de servicio con cuarto de baño, una amplia sala de estar con acceso al jardín, un cuarto de lavandería, zona de trastero y cuarto de instalaciones. La vivienda se completa con un espectacular jardín con piscina y un diseño consolidado, así como con aparcamiento para tres vehículos.   La propiedad se encuentra en la urbanización Fuente del Fresno, zona norte de Madrid, con una cómoda salida a la autovía A-1, siendo, a su vez, una zona muy tranquila. Cuenta con vigilancia 24 horas con control de acceso, zonas deportivas y zona comercial, y próxima a centros educativos.",True,good,False,,3988.0,True,False,True,False,[],False,False,1950000.0,€,chalet,Fuente del Fresno,Casa independiente,Destacado,,,,independantHouse,,,,,
107615132,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/73/70/1317678783.webp,37,4,388000.0,flat,sale,97.0,True,2,2,Barrio Orcasitas,Madrid,Madrid,es,40.3674694,-3.7162015,False,https://www.idealista.com/inmueble/107615132/,"Look & Find Castellana ofrece en venta este luminoso piso en la zona de Orcasitas, Usera, ubicado en una urbanización tranquila y bien equipada. La vivienda es una planta alta, muy luminosa con excelente distribución, con estancias independientes. Se accede a la vivienda por un acogedor hall, que distribuye, a mano derecha, a un agradable salón comedor y a una cocina independiente y completamente equipada con electrodomésticos. Además, cuenta con un práctico tendedero. De frente al hall, se encuentra la zona de descanso formada por dos dormitorios con armarios empotrados, uno de ellos en suite y dos baños completos, uno con bañera y otro con ducha. El piso dispone de calefacción y agua caliente individual por gas natural, además de incluir un trastero y una plaza de garaje en la misma finca. La urbanización ofrece excelentes zonas comunes, incluyendo piscina y área infantil, perfectas para disfrutar en familia. La vivienda se encuentra en muy buen estado, recién pintada, acuchillada, lista para entrar a vivir. Orcasitas, en el distrito de Usera, es una zona residencial en constante crecimiento que combina tranquilidad, servicios y excelentes conexiones de transporte. El barrio destaca por su amplia oferta de infraestructuras deportivas y culturales, ideales para el disfrute de toda la familia. Cuenta con el Polideportivo de Orcasitas, que ofrece instalaciones para diversas disciplinas como fútbol, baloncesto, tenis y natación, además de un completo gimnasio. También dispone de centros culturales como el Centro Cultural Meseta de Orcasitas, donde se organizan actividades, talleres y eventos para todas las edades. A pocos minutos se encuentra el Decathlon Usera, un referente en material deportivo, ideal para los amantes del deporte y la vida activa. La zona cuenta con colegios, centros de salud, supermercados y amplias zonas verdes, además de una excelente comunicación mediante Cercanías Renfe, autobuses y acceso directo a la M-40 y A-42. Todo esto hace de Orcasitas una opción perfecta para quienes buscan calidad de vida en un entorno dinámico y bien equipado.",True,good,False,True,4000.0,True,False,True,False,[],False,False,388000.0,€,flat,"Orcasitas, Madrid",Piso,Destacado,AJ-02957,True,True,,Usera,Orcasitas,,,
108392030,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/8b/87/1342745440.webp,30,3,640000.0,flat,sale,99.0,True,3,1,Barrio Cuzco-Castillejos,Madrid,Madrid,es,40.4566512,-3.6973895,False,https://www.idealista.com/inmueble/108392030/,"Look and Find Castellana te ofrece este piso todo exterior, muy luminoso, de 99 m², situado en una excelente zona del norte de Madrid, a dos pasos de la calle Orense y Sor Angela de la Cruz. Una ubicación tranquila, segura y con todos los servicios, perfecta para vivir en familia. La vivienda cuenta con una distribución muy cómoda. Se accede por un hall de entrada que da paso, a mano izquierda, a un amplio salón-comedor, y de frente, a través de un pasillo ancho, al resto de las estancias. La cocina es independiente, de buen tamaño y con ventilación natural, y está junto al salón, lo que permite muchas opciones de reforma, como abrirla al salón y crear un espacio amplio y moderno. La zona de descanso dispone de tres dormitorios, dos de ellos dobles, y un baño completo con plato de ducha. Al estar en una tercera planta, el piso tiene muchísima luz natural durante todo el día y ofrece un ambiente muy tranquilo, ideal para el descanso. El barrio es muy agradable y está perfectamente equipado para la vida familiar. Dispone de todo tipo de servicios a pie de calle: supermercados, tiendas, farmacias, centros de salud, zonas verdes y una gran oferta de ocio y restauración. Además, hay varios colegios cercanos de gran calidad, tanto públicos como concertados y privados —como el Colegio El Porvenir, el San Agustín o el Obispo Perelló— así como escuelas infantiles. La zona está muy bien comunicada mediante transporte público, con varias líneas de metro (Santiago Bernabéu, Nuevos Ministerios, Tetuán) y autobuses. También tiene fácil acceso en coche a la M-30 y al Paseo de la Castellana. Una vivienda con muchas posibilidades, en un entorno consolidado y familiar, ideal para quienes buscan comodidad, luz y buena ubicación.",True,renew,False,True,6465.0,True,False,True,False,[],False,False,640000.0,€,flat,"Cuzco-Castillejos, Madrid",Piso,Destacado,AJ-02970,,,,Tetuán,Cuzco-Castillejos,,,
108222510,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/c6/d0/1339699914.webp,44,,716000.0,chalet,sale,316.0,,5,3,Pino Alto - Navarredonda,Madrid,Valdemorillo,es,40.5131904,-4.0445538,False,https://www.idealista.com/inmueble/108222510/,"Chalet independiente en la urbanización Pino Alto de Valdemorillo, con todas las mejoras, para entrar a vivir. Disfruta de una preciosa piscina nueva, jardín con muy poco mantenimiento y espacios amplios y luminosos. Una casa cómoda, práctica y lista para disfrutar desde el primer día. Ubicado en una parcela de 1.321 m², este chalet de 316 m² construidos ofrece una distribución funcional y una reforma pensada para el confort diario. En la planta baja encontramos un amplísimo salón dividido en tres zonas (estar, comedor y zona de juegos o lectura), con grandes ventanales que conectan directamente con el porche y el jardín. La cocina, moderna y luminosa, cuenta con acceso directo desde el exterior y una barra abierta al comedor, ideal para reuniones en familia o con amigos. También en esta planta hay un dormitorio versátil (invitados, despacho o servicio), baño completo con ducha y zona de lavandería independiente. En la planta superior se sitúa el dormitorio principal con vestidor y baño en suite, además de tres dormitorios adicionales y un segundo baño completo. El pasillo abierto al hall de entrada da aún más sensación de amplitud. El jardín es muy cómodo de mantener y cuenta con una piscina salina completamente nueva, climatizada, con manta térmica, sistema automático de seguridad y zona de porche con pérgola bioclimática y barbacoa. Extras: sistema eléctrico de la vivienda completamente renovado, placas solares instaladas, persianas motorizadas, toldos automáticos, sistema de ventilación con cámara de aire y bomba automática, caldera nueva y garaje cerrado para dos coches con espacio de almacenamiento. Exterior tipo canadiense con fachada en madera, pero estructura tradicional, sólida y duradera. Una casa diferente, luminosa y muy bien cuidada. Lista para entrar a vivir. HONORARIOS POR CUENTA DEL COMPRADOR: 2,5% + IVA.",True,good,False,,2266.0,True,False,True,False,[],False,False,716000.0,€,chalet,"Pino Alto - Navarredonda, Valdemorillo",Casa independiente,Destacado,GHS-04220,True,True,independantHouse,Pino Alto - Navarredonda,,,,
109080169,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/9b/70/1093161974.webp,23,2,230000.0,flat,sale,47.0,True,1,1,"calle de Ramiro Molina, 10",Madrid,Madrid,es,40.4099568,-3.7366253,True,https://www.idealista.com/inmueble/109080169/,"OPORTUNIDAD DE INVERSIÓN. Se vende en exclusiva este apartamento completamente amueblado de un dormitorio y un baño en segunda y última planta exterior, con doble orientación este – oeste. Ubicado en un pequeño edificio de 1950 sin ascensor, con tan sólo 2 viviendas por planta, 6 vecinos en total. En una calle muy tranquila y silenciosa, pero ubicada junto al Paseo de Extremadura y la boca del Metro Alto de Extremadura. La vivienda se encuentra totalmente reformada y en muy buen estado de conservación, con buenas calidades y acabados. Se pone en venta totalmente amueblada y equipada, tal y como se ve en el reportaje fotográfico, lista para entrar a vivir o para poner en alquiler desde el primer día. Distribución: hall recibidor, cocina independiente amueblada y equipada con todos los electrodomésticos (lavadora, lavavajillas, frigorífico, vitrocerámica de 2 fuegos, campana extractora, horno eléctrico y microondas), salón comedor exterior, pasillo distribuidor con armario de almacenaje, baño completo con plato de ducha, y un dormitorio doble con armario empotrado. Todas las estancias tienen ventanas, dando el salón a la calle y el resto a un patio muy luminoso, al tratarse de la última planta. Calidades: Calefacción mediante emisores térmicos. Agua caliente mediante termo eléctrico. Aire acondicionado con bomba de calor en el dormitorio. Ventanas de aluminio con doble cristal climalit, abatibles y oscilobatientes. Suelos de tarima con acabado en roble, y gres en cocina y baño. Pintura lisa. Carpintería interior también en roble. Puerta de entrada acorazada con cerradura y herrajes de seguridad.  IEE favorable y válida hasta 2033. No hay derramas. IBI: 181,39 €/año. Comunidad: 55 €/mes. ZONA Y COMUNICACIONES: Junto a la boca del metro del Alto de Extremadura, en una calle muy tranquila perpendicular al Pº de Extremadura. A escasos metros de la Casa de Campo y la zona de pabellones y a tan sólo 1 km. del Parque Madrid Río. Barrio tranquilo, con todas las dotaciones y servicios y buenas comunicaciones. Centro de salud Puerta del Ángel, Centro de especialidades Avda. de Portugal, Colegio Salesianos de San Miguel Arcángel, IES Eijo y Garay. Supermercados DIA, Hiber, Eroski, Carrefour y Mercadona. Metro Alto de Extremadura (Línea 6). Líneas de autobuses EMT 31 Plaza Mayor, 33 Príncipe Pío, 36 Atocha, 39 Plaza de España, 65 Jacinto Benavente, nocturno N19. ATENCIÓN: Precio publicado en los anuncios no vinculante sino meramente orientativo. En caso de haber dos o más clientes interesados en la propiedad se tendrá en cuenta la oferta económica más alta, no condicionada, y sujeta a elección y aceptación de la propiedad. Pudiendo situarse las ofertas de compra en firme por encima del precio fijado en el presente anuncio.",True,good,False,False,4894.0,True,False,False,True,[],False,False,230000.0,€,flat,"Puerta del Ángel, Madrid","Piso en calle de Ramiro Molina, 10",Destacado,3248-25001,,,,Latina,Puerta del Ángel,,,
107920157,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/9b/91/1328329456.webp,45,1,535000.0,duplex,sale,180.0,True,5,3,Casco Histórico,Madrid,Alcalá de Henares,es,40.4848948,-3.3607489,False,https://www.idealista.com/inmueble/107920157/,"¡Tegeisa Vende Exclusivo Dúplex en pleno Casco Histórico de Alcalá de Henares! Estupenda y gran terraza de 50 mts2, única en la zona. Amplio y luminoso dúplex, es excelente opción si buscas comodidad, espacio y una ubicación privilegiada. Disfruta de una terraza única, muy espaciosa y con un diseño cuidado que invita a relajarse y compartir momentos especiales. Características de la propiedad: 5 habitaciones y 3 baños, ideales para familias numerosas o quienes valoran contar con espacios adicionales para trabajar, estudiar o recibir visitas. 2 terrazas: una principal de 50 m², muy amplia y con acceso directo desde el salón, perfecta para disfrutar del aire libre; y otra más íntima, ideal como rincón privado, conectada a una de las habitaciones. Cocina independiente, amplia, bien equipada y funcional, perfecta para el día a día. Cuenta con 4 armarios empotrados, agua caliente y calefacción central, hall de entrada y se distribuye cómodamente en dos plantas.   Garaje incluido, añadiendo un plus de comodidad y seguridad. Ubicado en el corazón del Casco Histórico, con acceso inmediato a transporte público, restaurantes, colegios, mercados y todos los servicios esenciales. ¡No dejes pasar esta oportunidad! Contáctanos para más información y agenda tu visita. NO COBRAMOS HONORARIOS AL COMPRADOR IMPUESTO Y GASTOS DE COMPRAVENTA NO INCLUIDOS, NOTARIA, GESTORIA, ITP y REGISTRO.",True,good,False,True,2972.0,False,False,True,True,[],False,False,535000.0,€,flat,"Casco Histórico, Alcalá de Henares",Dúplex,Destacado,9115,True,True,duplex,Casco Histórico,,,,
81323502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/b9/a2/574598293.webp,39,,2600000.0,countryHouse,sale,1200.0,,8,5,El Gasco,Madrid,Torrelodones,es,40.5647846,-3.9418711,False,https://www.idealista.com/inmueble/81323502/,"Esta extensa y singular propiedad, conocida como “Casa Nueva del Enebrillo”, se encuentra situada en el centro del Parque Nacional del Curso Medio del Río Guadarrama, una ubicación de alto valor paisajístico y medioambiental, pues sus recursos naturales, flora, fauna y particular clima serrano la convierten en un verdadero paraíso natural. Este privilegiado emplazamiento, así como sus dimensiones, su paisaje, o el conjunto arquitectónico de sus edificaciones, de gran interés histórico, hacen de ella un lugar excepcional para el recreo, el descanso o el trabajo. Está localizada al norte de la Comunidad de Madrid, en el municipio serrano de Torrelodones -uno de los pueblos con más carácter de la Comunidad- y su ubicación próxima al centro urbano y su estación de tren le aportan la ventaja adicional de tener a su alcance buenas comunicaciones y cómodos servicios de todo tipo, a la vez que facilitan una privacidad completa. La casa nueva del Enebrillo: A primera vista más parece un cortijo de La Mancha que una casa de la Sierra, no es de granito ni tiene los tejados de pizarra, sino que sus muros están encalados y sus cubiertas son de teja árabe, aunque cuenta con varios detalles clásicos serranos, como las vallas de mampostería, los remates en bolas de granito, las escaleras y el jardín de secano y, antiguamente, las puertas que daban a la huerta o a los caminos estaban pintadas en un verde brillante muy de campo, muy de la zona. La propiedad, de 128.820 m2, está parcialmente enclavada en el Parque Natural, ya que una parte de sus terrenos se encuentran fuera del mismo, clasificados como “Suelo Urbanizable No Sectorizado”. Originalmente denominada “Casa Nueva del Enebrillo”, está actualmente segregada en tres fincas de idéntica superficie denominadas: Casa Nueva del Enebrillo, con una casa histórica de principios de siglo XX. Los Ángeles del Enebrillo, con una casa de los años 70. El Mirador, sin casa con 42,940, 10 m2 Las tres fincas suman un total de: 128.820, 32 m2. El conjunto de las tres fincas están afectadas por dos áreas de protección natural que tiene como resultado su clasificación urbanística según la vigente Ley del Suelo en: 55.256, 08 m2 de Suelo Urbanizable No Sectorizado. 73.564, 24 m2 de Suelo No Urbanizable de Protección.",True,renew,False,,2167.0,True,False,True,False,[],False,False,2600000.0,€,countryHouse,"El Gasco, Torrelodones",Finca rústica,Destacado,8891,True,True,countryHouse,El Gasco,,,,
101008663,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/9c/ea/1107016905.webp,54,8,400000.0,studio,sale,81.0,True,0,1,Barrio Palacio,Madrid,Madrid,es,40.4196103,-3.7082553,False,https://www.idealista.com/inmueble/101008663/,"CONSORCIO REAL ESTATE OPERA VENDE. Loft distribuido con un hall con armario empotrado, cocina independiente tipo office, baño completo y amplío salón-dormitorio con grandes ventanales.   La vivienda tiene calefacción y aire acondicionado central.  Portero físico y ascensor.  La vivienda se encuentra ubicada en el conjunto histórico y mas concretamente en Monumento de Madrid, frente al Real Monasterio de la Encarnación, convento de monjas agustinas recoletas ubicado en Madrid (España). La institución, a la que pertenecieron damas de la alta nobleza, fue fundada por la reina Margarita de Austria, esposa de Felipe III, a comienzos del siglo XVII. Debido a las colecciones artísticas que alberga es, junto con las Descalzas Reales, uno de los templos más destacados de la ciudad. Fue construido entre 1611 y 1616, aunque reformado varias veces posteriormente.    Las viviendas de la zona Palacio gozan del encanto de barrio histórico, que tras el paso de los años sigue conservando la esencia de la época de los Austrias.    Dicha zona delimitada entre la calle Bailén, la calle Mayor, Teatro de la Ópera y la grandiosa Plaza de Oriente, estupenda zona para pasear al lado del Palacio Real, Jardines de Sabatini y Campo del Moro, hacen de un entorno privilegiado para vivir y disfrutar del tiempo libre aún estando en el centro de Madrid.  A un paso encontramos la calle Arenal, que une la puerta del Sol con el Teatro Real, dónde nos podemos encontrar comercios, restaurantes, bancos …, y la fabulosa Gran Vía y Plaza de Callao con cines, los mejores teatros y más comercios.  Está ubicado en un barrio tranquilo y a la vez rodeado de todas las comodidades de una gran ciudad.",True,good,False,True,4938.0,True,False,True,False,[],False,False,400000.0,€,flat,"Palacio, Madrid",Estudio,Destacado,OP-15030423,,,studio,Centro,Palacio,,,
106726641,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/77/9f/1292145600.webp,22,,630000.0,chalet,sale,500.0,,6,5,El Molar,Madrid,El Molar,es,40.72936,-3.5847671,False,https://www.idealista.com/inmueble/106726641/,"Factor Norte servicios inmobiliarios ofrece venta esta magnífica vivienda independiente en El Molar. Descubre esta magnífica vivienda dispone de 500 m2 construidos sobre una parcela de 1.270 m2 y se sitúa en una zona muy tranquila dentro de la urbanización. Cuenta con dos plantas y piscina privada. Las características de la vivienda, tanto de su construcción, su interior como su emplazamiento hacen que sea una vivienda cómoda en dos plantas, encontrándose a 5 minutos a pie del centro de El Molar. Se trata de un cómodo chalet con espacios muy luminosos, y su exterior, con un magnífico jardín en una parcela plana. La entrada de la parcela se caracteriza por tener un acceso rodado rodeado de zona verde, lo que dota a la vivienda de una entrada apta para dejar vehículos. La vivienda se distribuye en dos plantas y dispone de unas inmejorables vistas. Cuenta con un gran salón con una amplia zona de estar, y una zona de comedor, una amplia cocina, 6 dormitorios, 5 cuartos de baño, zona de bodega y trastero. En la planta semisótano se dispone de un amplio garaje para 3 vehículos, una bodega y zona de trastero. En la zona de jardín cuenta con una piscina privada y una zona de barbacoa. En la entrada de vehículos cuenta con un aparcamiento con un acceso rodado frente a la vivienda y rodeado de jardín. La propiedad se encuentra en el municipio de El Molar, en la zona norte de Madrid, con una cómoda salida a la autovía A-1 y a la vez muy tranquila; se ubica en una zona muy tranquila del municipio, pero próximo al centro.",True,good,False,,1260.0,True,False,True,False,[],False,False,630000.0,€,chalet,El Molar,Casa independiente,Destacado,,True,True,independantHouse,,,,,
106682518,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/a0/d0/1292310883.webp,90,,620000.0,chalet,sale,601.0,,9,6,avenida de Andalucía s/n,Madrid,Colmenar Viejo,es,40.6713091,-3.7789079,True,https://www.idealista.com/inmueble/106682518/,"EN VENTA CHALET INDIVIDUAL DE ESQUINA CON POSIBLIDAD DE NEGOCIO  Se vende chalet individual ubicado en la mejor zona de Colmenar Viejo y que ha estado funcionando hasta hace un mes como residencia de la tercera edad. Dispone de licencia de actividad y ascensor.  Los usos permitidos (*) son vivienda unifamiliar, comercio de barrio, servicios personales, despachos profesionales, artesanía, residencias, garaje, uso cultural, religioso, y recreativo, deportivo, sanitario y asistencial, educativo. (*) Los usos deberán ser finalmente consultadas con el Ayuntamiento de Colmenar Viejo, para su aprobación en función del proyecto. Se compone de dos plantas y bajo cubierta. La planta baja está dividida en varias estancias, dos grandes y luminosos salones de 33m2 y 27m2 útiles, dos habitaciones grandes, dos cuartos de baño adaptados, distribuidor con escalera de subida a planta primera, cocina industrial y almacén de cocina. En la planta primera hay siete habitaciones y cuatro cuartos de baño, distribuidores de acceso y escalera de subida y bajada. La planta bajocubierta tiene una sala multiusos y varias estancias y baños.",False,renew,False,,1032.0,True,False,True,True,[],False,False,620000.0,€,chalet,"Fuente Santa, Colmenar Viejo",Casa independiente en avenida de Andalucía s/n,Destacado,3248-24301,,,independantHouse,Fuente Santa,,,,
