propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
109125452,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/ae/33/1365081253.webp,63,,435000.0,chalet,sale,227.0,,4,3,Mataelpino,Madrid,Mataelpino,,es,,40.7302116,-3.9449903,False,https://www.idealista.com/inmueble/109125452/,"Vivir en Mataelpino es calidad de vida, por eso es uno de los pueblos más demandados de la Sierra de Madrid.  Te presentamos este precioso chalet adosado con unas vistas incomparables en la zona más tranquila del pueblo. Despertarás cada mañana con el aire fresco de la montaña y las impresionantes vistas de la sierra como telón de fondo. La vivienda se distribuye de la siguiente manera: •Accedemos a la parcela por una amplia zona solada que da paso a la primera terraza desde la que ya podemos disfrutar de una preciosas vistas a la montaña. •En la planta baja encontramos la cocina, totalmente equipada, un aseo y el magnífico salón comedor con chimenea y terraza de orientación este. El salón es el corazón de la casa: un espacio luminoso y abierto, perfecto para tardes de invierno junto al fuego o reuniones con amigos disfrutando de las vistas. •La planta alta nos ofrece 4 acogedoras habitaciones y 2 baños completos. La habitación principal es una preciosa suite con zona de vestidor y baño, desde la que podrás ver el amanecer gracias a su orientación y a sus vistas totalmente despejadas. Todas las habitaciones tienen armarios empotrados y además, dos de ellas tienen terraza. •Subimos una planta más para acceder a la buhardilla, el sitio perfecto para crear una zona de juegos, un gimnasio, un despacho… •Dispone de garaje privado para 2 coches con zona de almacenamiento y bodega, lo que facilita mantener el orden y aprovechar cada rincón.  •El jardín, con zona de barbacoa, es el escenario perfecto para compartir veladas en familia, celebrar encuentros con amigos o simplemente desconectar en plena naturaleza. Ubicación privilegiada. Mataelpino es un entorno natural incomparable, tendrás la tranquilidad de la sierra sin renunciar a la cercanía de Madrid y todos los servicios necesarios para el día a día. Es un pueblo muy bien comunicado, tanto a Plaza de Castilla como a Moncloa. Con todos los servicios a mano, sigue siendo un pequeño pueblo de sierra, pero con todas las comodidades actuales. El sitio ideal para amantes de la naturaleza, ya que podrás salir de casa y sumergirte en la naturaleza sin necesidad de coger el coche. Este chalet es mucho más que una casa, es un estilo de vida, un refugio donde sentir la calma de la naturaleza y la comodidad de un hogar lleno de luz y calidez. Además ofrece la amplitud perfecta para familias grandes. Contáctanos y ven a descubrirlo.",True,good,False,,1916.0,False,False,False,False,[],False,False,435000.0,€,True,True,chalet,Mataelpino,Chalet adosado,Destacado,3303-03188,,,,terracedHouse
108948946,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/d5/97/1359793986.webp,32,1,600000.0,flat,sale,100.0,True,2,1,Barrio Prosperidad,Madrid,Madrid,Chamartín,es,Prosperidad,40.4463176,-3.6609549,False,https://www.idealista.com/inmueble/108948946/,"Estamos emocionados de presentarles esta fabulosa vivienda, ubicada en pleno barrio de Prosperidad, en la calle Martín Machío. Este amplio piso de 100 metros cuadrados de 2 dormitorios y 1 baño y completamente exterior, ideal para quienes buscan un hogar cómodo y con muchas posibilidades.  Al entrar, serás recibido por un amplio hall que te dará la bienvenida a tu nuevo hogar. Desde aquí, accedemos al luminoso salón-comedor, que se conecta con una hermosa terraza alargada y acristalada. La cocina es completa y cuenta con un office, ofreciendo un espacio adicional para relajarte mientras cocinas, además de tener acceso a una terraza perfecta para disfrutar de momentos agradables con amigos y familia. La vivienda se distribuye de manera funcional, con un primer dormitorio, un baño completo y un segundo dormitorio al final del pasillo. Todas las estancias tienen ventilación natural, lo que garantiza un ambiente fresco y agradable. Aunque la vivienda está para reformar, es un lienzo completamente en blanco que te permitirá diseñarla a tu gusto y convertirla en el hogar de tus sueños.  Es importante mencionar que, aunque actualmente la finca no cuenta con ascensor, ya está aprobada la instalación del mismo, lo que aumentará la comodidad en el futuro. La comunidad es muy tranquila y familiar, y la vivienda cuenta con gas natural. La finca fue construida en 1970, y la próxima ITE se deberá pasar en 2028.  El barrio de Prosperidad es una zona encantadora y bien comunicada. Se encuentra cerca de los parques Luis de Trelles y el Parque del Gato, ideales para disfrutar de un paseo al aire libre. Además, está bien conectado con las calles Clara del Rey, Corazón de María y Padre Claret, donde encontrarás una variedad de comercios, mercados y tiendas que te brindarán todo lo necesario para tu día a día. La parada de metro más cercana es Alfonso XIII (Línea 4), y también hay varias líneas de autobuses, como el 43, 72 y 40, además de un fácil acceso a la M-30 y a la A-2.  Si tienes alguna duda o deseas más información sobre esta maravillosa vivienda, no dudes en ponerte en contacto con Kason Asesores. ¡Estamos aquí para ayudarte a encontrar tu nuevo hogar! [IW].",True,good,False,False,6000.0,True,True,False,False,[],False,False,600000.0,€,,,flat,"Prosperidad, Madrid",Piso,Destacado,MACHIO42,,,,
107907737,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/d8/62/1328002436.webp,10,bj,250000.0,flat,sale,48.0,True,1,1,"calle de Santa Saturnina, 10",Madrid,Madrid,Carabanchel,es,San Isidro,40.3989261,-3.7179295,True,https://www.idealista.com/inmueble/107907737/,"Vivienda de obra nueva, completamente reformada ubicada en la planta baja de la zona de Marques de Vadillo. Vivienda con mucha luz natural y bien ubicada junto al parque Madrid Río. Ideal para inversores que busquen viviendas para alquilar y mantener en rentabilidad y también para aquellos que busquen un espacio amplio y muy bien aprovechado para vivir. Disponibles otras tres viviendas con mayor superficie. Visita nuestra web y contacta con nosotros para ampliar información y agendar visita.",True,good,False,False,5208.0,True,False,False,False,[],False,False,250000.0,€,,,flat,"San Isidro, Madrid","Piso en calle de Santa Saturnina, 10",Destacado,,,,,
108279710,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/a5/26/1339377113.webp,3,1,330000.0,flat,sale,40.0,False,1,1,"calle de Fernández de los Ríos, 70",Madrid,Madrid,Chamberí,es,Gaztambide,40.4354716,-3.7125721,True,https://www.idealista.com/inmueble/108279710/,"**Piso en Venta en Chamberí, Madrid - Oportunidad Única, PRECIO NEGOCIABLE, EN EL PRECIO DE LA VENTA ESTA INCLUIDA LA REFORMA ** Descubre este encantador piso de 37 m² en el corazón de Chamberí, una de las zonas más cotizadas de Madrid. En proceso de reforma, este hogar combina un diseño moderno y funcional que se adapta a las necesidades actuales. Al entrar, te recibe un amplio salón-comedor, ideal para disfrutar de momentos inolvidables con familiares y amigos, parte izquierda del salon comedor cocina y cuarto de baño.  El dormitorio cuenta con un cómodo vestidor, perfecto para mantener el orden y la organización. Además, el baño completo está diseñado con acabados de calidad, ofreciendo un espacio relajante para tus rutinas diarias. Este piso es perfecto para teletrabajar o disfrutar de una buena lectura en un ambiente tranquilo.  Las ventanas con 5 capas de aislante garantizan un confort acústico y térmico excepcional. Los suelos de madera añaden calidez y elegancia a cada rincón del hogar. La vivienda cuenta con aire acondicionado por conductos, asegurando un clima agradable durante todo el año. Ubicado en la primera planta de un edificio con ascensor y con orientación sur-oeste, este piso es apto para personas con movilidad reducida, lo que lo convierte en una opción accesible para todos. Además, el precio es negociable, lo que te brinda la oportunidad de hacer de este lugar tu nuevo hogar. No dejes pasar esta oportunidad única de vivir en una zona privilegiada de Madrid. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,True,8250.0,True,False,False,False,[],False,False,330000.0,€,,,flat,"Gaztambide, Madrid","Piso en calle de Fernández de los Ríos, 70",Destacado,AC-LOLA-004,,,,
104223541,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/fa/f8/1280297440.webp,14,2,2000000.0,flat,sale,218.0,True,4,2,Barrio Niño Jesús,Madrid,Madrid,Retiro,es,Niño Jesús,40.410927,-3.6767115,False,https://www.idealista.com/inmueble/104223541/,"Olisson Club pone a su disposición este espectacular piso reformado, con piscina y a un paso de el Parque del Retiro. El piso de está actualmente dividido en dos viviendas, pero pueden unirse los dos pisos y hacer una única vivienda muy espaciosa. Este fantástico piso de 218 m2, situado en una segunda planta con vistas espectaculares con grandes ventanales, todos exteriores, cuenta con una amplia zona de día. El salón-comedor con cocina integrada completamente equipada con todos los electrodomésticos.    Ambas casas están compuestas por un grana salón comedor con cocina integrada. Dos espaciosos dormitorios y un baño. Los pisos cuentan con mucho espacio de almacenamiento, tienen muchos armarios de suelo a techo. El edificio del año 1971 se encuentra en perfecto estado de conservación, con portal bien cuidado y ofrece servicio de conserjería y seguridad 24 horas y dos ascensores. Portal amplio, con ascensor y accesible para movilidad reducida.  El proyecto de reforma de esta vivienda destaca por el buen uso y aprovechamiento de los espacios, así, como el empleo de materiales de primera calidad utilizados. Todas las estancias permiten el paso de una gran cantidad de luz que hace que la vivienda sea muy luminosa.  Ubicado en la zona de Ibiza, cerca del parque del Retiro. Esta zona, animada y residencial cuenta con una amplia oferta de ocio, comercio y servicios, y está perfectamente comunicada con distintas líneas de autobuses y próxima a la parada de metro de Príncipe de Vergara y Ibiza. También es perfecta para los desplazamientos en coche gracias a su situación cercana al aeropuerto y la entrada a Madrid por la M-30. [IW].",False,good,False,True,9174.0,False,False,False,False,[],False,False,2000000.0,€,,,flat,"Niño Jesús, Madrid",Piso,Destacado,nij034MS,,,,
108855144,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/75/05/1357095573.webp,9,,450000.0,chalet,sale,178.0,,4,2,avenida Estrasburgo I,Madrid,Eurovillas,,es,,40.3618662,-3.2596919,False,https://www.idealista.com/inmueble/108855144/,"Descubre esta vivienda situada en la Urbanización Eurovillas, perteneciente a la zona de Nuevo Baztán. Está diseñada con una atención exquisita a cada detalle y utilizando los materiales más vanguardistas. Este hogar te ofrece un equilibrio perfecto entre elegancia, funcionalidad y espacios amplios que hacen de ella la casa de tus sueños. Con una superficie total de 178 m², la vivienda cuenta con cuatro dormitorios dobles. El salón, comedor y cocina se integran en un espacio abierto de 46 m², donde los ventanales hacia el jardín permiten una entrada constante de luz natural a lo largo del día. Además, la zona de lavandería está convenientemente ubicada en el cuarto técnico. Características destacadas: •Acabados de alta calidad: suelo porcelánico y ventanas de PVC con rotura de puente térmico para un aislamiento superior. •Comodidades adicionales:  - Cuarto técnico con tomas de agua para lavandería.  - Caldera de aerotermia Panasonic. •Exteriores de ensueño:  - La parcela se entrega limpia.  - Entrada y rodeo de la casa en hormigón impreso con dibujo de adoquín. Construcción de máxima calidad: •Muros de 30 cm con ladrillo de termoarcilla, lana de roca, poliespán y SATE para un aislamiento térmico excepcional. •Cubierta con 6 cm de panel sándwich y 20 cm de lana de roca. •Sistema de suelo radiante y refrigerante marca Uponor, para un confort climático inigualable. ¡Una vivienda pensada para ti! No dejes pasar la oportunidad de visitarla y convertirla en tu hogar. *El vídeo es de otra vivienda similar, no corresponde con la ofertada en este anuncio* La información que se detalla en este anuncio, se muestra a título informativo, no es contractual ni vinculante y puede contener errores. [IW].",True,good,False,,2528.0,True,False,False,False,[],False,False,450000.0,€,,,chalet,Eurovillas,Casa independiente en avenida Estrasburgo I,Destacado,CHA0328,,,,independantHouse
109093333,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/2e/da/1364460723.webp,18,bj,270000.0,flat,sale,113.0,True,3,1,calle Treinta y Tres,Madrid,El Escorial,Navalquejigo - Los Arroyos,es,,40.6023447,-4.0595533,False,https://www.idealista.com/inmueble/109093333/,"Royal House ofrece en VENTA este estupendo PISO con garaje y trastero, situado en la tranquila y consolidada urbanización de Los Arroyos. completamente reformado con calidades modernas y funcionales,  La vivienda dispone de un amplio y luminoso salón-comedor, con chimenea y acceso directo a una agradable terraza, ideal para disfrutar de momentos al aire libre. La cocina está totalmente renovada, ha sido ampliada incorporando el antiguo tendedero, ganando así espacio y luminosidad, Tiene tres dormitorios con a/e y baño completo con plato de ducha, distribución cómoda y práctica para el día a día.  Toda la reforma se ha realizado con atención al detalle, incluyendo la actualización completa de la instalación eléctrica y fontanería. Entre las mejoras destacan: Suelos de tarima C5 en color gris claro (máxima resistencia) Ventanas de PVC blanco con sistema oscilobatiente en toda la casa Paredes lisas y carpintería interior en blanco Calefacción individual de gas natural con caldera nueva marca Junkers Además, la vivienda incluye en el precio una plaza de garaje y un trastero, lo que aporta un valor añadido importante. Como opción adicional, los residentes pueden disfrutar del uso de la piscina comunitaria abonando una cuota anual. Ubicado en una zona rodeada de naturaleza, pero con buenos accesos y servicios cercanos, este piso es una excelente opción tanto para primera residencia como para inversión. En Royal House NO COBRAMOS honorarios AL CLIENTE COMPRADOR, nos tienes a tu lado durante el proceso de venta y te ayudamos a conseguir la mejor financiación. Gestión integral de alquileres, con todas las garantías para propietarios e inquilinos, contrato de alquiler, seguro de impagos, depósito de fianza, cambio de suministros. Nuestro equipo destaca por su amplia experiencia, compromiso, dedicación, cercanía y profesionalidad. Trabajando con el objetivo de asegurar un proceso de compra-venta eficaz. Royal House, a tu lado desde 1992.",False,good,False,False,2389.0,False,False,False,False,[],False,False,270000.0,€,True,True,flat,"Navalquejigo - Los Arroyos, El Escorial",Piso en calle Treinta y Tres,Destacado,2614,,,,
107999715,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/41/86/1330733309.webp,10,6,1363950.0,flat,sale,130.0,False,2,2,calle del General Díaz Porlier,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4281627,-3.6753255,False,https://www.idealista.com/inmueble/107999715/,"K&N ELITE le ofrece este encantador piso, que combina confort y estilo en un entorno acogedor. Con 2 habitaciones, este hogar es ideal para parejas, profesionales o pequeños núcleos familiares que buscan un espacio funcional y bien distribuido. Ambas habitaciones cuentan con baños en suite, lo que proporciona una comodidad excepcional y privacidad para cada residente. Este diseño es perfecto para disfrutar de un estilo de vida moderno, donde cada uno puede tener su propio espacio personal. El piso tiene una orientación oeste, lo que permite disfrutar de luz natural durante las tardes, creando un ambiente cálido y acogedor. Aunque las vistas son al interior, la disposición del espacio garantiza que los ambientes sean tranquilos y agradables. El edificio cuenta con ascensor, facilitando el acceso al piso, y está equipado con calefacción y aire acondicionado, asegurando una temperatura agradable en cualquier época del año. Amueblado con un estilo contemporáneo, el hogar ofrece un ambiente acogedor y listo para habitar. Además, incluye un práctico aseo adicional, lo que añade comodidad para tus visitas y para las rutinas diarias. Para mayor seguridad y comodidad, el edificio también ofrece servicio de portería, brindando un toque adicional de exclusividad a tu vida diaria. Este piso es una oportunidad única para disfrutar de un estilo de vida cómodo y moderno. ¡No dudes en visitarlo y descubrir todo lo que tiene para ofrecer!",True,good,False,True,10492.0,True,False,False,False,[],False,False,1363950.0,€,,,flat,"Goya, Madrid",Piso en calle del General Díaz Porlier,Destacado,PIS_277,,,,
109110188,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/cb/72/1364636461.webp,26,bj,300000.0,flat,sale,94.0,True,3,2,calle Doctor Michavila,Madrid,Coslada,Coslada Pueblo,es,,40.4286379,-3.5627636,False,https://www.idealista.com/inmueble/109110188/,"Espectacular piso 3 dormitorios reformado a nuevo! Descubre este luminoso y soleado piso de 94 metros cuadrados, perfecto para quienes buscan comodidad y funcionalidad en una vivienda reformada íntegramente. Este hogar cuenta con tres dormitorios uno de ellos con amplio vestidor y baño en suite con bañera y un moderno plato de ducha, ademas cuenta con armarios empotrados que ofrecen un amplio espacio de almacenamiento. La vivienda dispone de dos baños completos, una cocina equipada lista para entrar a vivir cuenta con una isla moderna con electrodomésticos de primera marca panelados e integrados en la decoración. Sus ventanas con cristales Climalit garantizan un excelente aislamiento térmico y acústico. La puerta blindada añade un nivel extra de seguridad, y su orientación exterior permite disfrutar de abundante luz natural en todas las estancias. Este piso es una opción ideal para quienes valoran un hogar luminoso, en buen estado con una reforma integral desde la instalación eléctrica a tuberías y cañerías con un diseño y gusto exquisito. La vivienda se encuentra en una de las zonas mas tranquilas y mejor comunicadas de Coslada, un entorno residencial con todos los servicios a mano. Coslada es un barrio Dinámico y familiar combinando la comodidad de tenerlo todo cerca con la paz de una zona residencial. Cuando el detalle realmente importa.",False,good,False,False,3191.0,False,False,False,False,[],False,False,300000.0,€,,,flat,"Coslada Pueblo, Coslada",Piso en calle Doctor Michavila,Destacado,1042,,,,
109051439,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/3e/d2/1362795058.webp,18,1,349000.0,flat,sale,163.0,True,3,2,calle Urquiola,Madrid,San Lorenzo de El Escorial,La Pizarra,es,,40.619887,-4.113829,False,https://www.idealista.com/inmueble/109051439/,"Dúplex en excelente estado ubicado en la urbanización ""La Pizarra"", en el municipio San Lorenzo de El Escorial de la provincia de Madrid. Tiene una superficie de 159,54 m2 aproximadamente, distribuidos en dos plantas. Consta de salón-comedor, cocina, tres dormitorios y dos baños. Tiene anejos un trastero y plaza de garaje. El inmueble se encuentra perfectamente conservado en zona residencial tranquila. Posee variedad de servicios y comercios disponibles a 1 Km; tales como supermercados, colegios restauración, estación de autobuses, etc. Tiene buena accesibilidad a través de la M-600 y se sitúa a tan solo 45 minutos del centro de la ciudad de Madrid.",False,good,False,True,2141.0,False,False,False,False,[],False,False,349000.0,€,True,True,flat,"La Pizarra, San Lorenzo de El Escorial",Piso en calle Urquiola,Destacado,CS-15035-0001,,,,
108565640,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/c0/9f/1348659667.webp,57,,740000.0,chalet,sale,227.0,,5,3,Rivas Urbanizaciones,Madrid,Rivas-Vaciamadrid,Rivas Urbanizaciones,es,,40.3693017,-3.5286395,False,https://www.idealista.com/inmueble/108565640/,"CHALET INDEPENDIENTE DE 519m DE PARCELA CON PISCINA Exesrivas presenta chalet independiente de 227m2 en Rivas Urbanizaciones, con gran parcela de 519m2 En un entorno tranquilo, con servicios y transporte publico, con muchas zonas verdes, junto a la avenida de los Almendros, colegios e institutos. a 400m del cerro del telégrafo y zonas de picnic. Dispone de 2 plantas. Primera planta: Nos recibe un hall de distribución con armario de tres puertas, a la derecha un gran salón comedor divido en dos ambientes con grandes ventanales lo que permite que entre mucha luz, con salida directa a jardín con piscina.  Baño completo con plato de ducha y ventana en misma planta. 4 Habitaciones dobles con armarios empotrados, la principal en suite con plato de ducha y ventana. 2 de estas habitaciones comunicadas entre sí. Amplia y bien distribuida cocina con ampliación para zona office semi exterior, muy cómodo. Da paso a parcela lateral ajardinada. La cocina se puede abrir al salón con una obra menor muy sencilla. Planta buhardilla - Distribuida en dormitorio con armario empotrado baño completo con plato de ducha y salón. Muy iluminado ya que tiene 4 ventanas. Todo un apartamento de 60m2. A tener en cuenta:  - Jardín exterior con espectacular piscina de formas redondeadas. - Todos los baños (3) exteriores y con plato de ducha y mampara en cristal. - AACC en el salón, Suite y toda la buhardilla. - Rejas macizas en toda la casa. - Suelo de tarima y pvc. - Independiente, con parcela grande y todo el perímetro ajardinado. - acceso y peldaños exteriores en pizarra. - Escalera interior en mármol. - Video portero. Venga a visitarlo sin compromiso. Exesrivas, te ayuda a conseguir la mejor financiación. Pregúntenos.",True,good,False,,3260.0,True,False,False,False,[],False,False,740000.0,€,True,True,chalet,"Rivas Urbanizaciones, Rivas-Vaciamadrid",Casa independiente,Destacado,,,,,independantHouse
107724247,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/79/9d/1366701566.webp,38,1,1340000.0,flat,sale,112.0,True,3,3,calle de Lombía,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4237357,-3.6721867,False,https://www.idealista.com/inmueble/107724247/,"A estrenar en Barrio de Salamanca (Goya): 112 m² exterior, 3D/3B, amueblado y conserje. Aerotermia con suelo radiante/refrescante y A/A por conductos. VIVIENDA • 112 m² exteriores en 1ª planta con ascensor. • 3 dormitorios (principal en suite) y 3 baños (2 completos + aseo de cortesía). • Salón–comedor luminoso y cocina de diseño con electrodomésticos Bosch integrados. • Lavandería independiente con lavadora y secadora Bosch. • Armarios a medida lacados, de suelo a techo, con cajones de cierre amortiguado. • Se entrega completamente amueblada. CONFORT Y EFICIENCIA • Aerotermia (bomba de calor aire-agua) para calefacción y agua caliente, con suelo radiante y refrescante. • Aire acondicionado por conductos. • Carpinterías con doble acristalamiento y rotura de puente térmico; persianas motorizadas. • Iluminación LED y excelente aislamiento térmico/acústico. ACABADOS • Suelo de roble natural en espiga. • Baños con porcelánico rectificado de gran formato, sanitarios empotrados y doble lavabo en la suite. • Puertas lacadas de suelo a techo; calidades de primer nivel. EDIFICIO Y SERVICIOS • Portero físico y portal representativo. • Dos ascensores; entrada principal y entrada de servicio. • Gastos de comunidad: aprox. 175 €/mes. • Certificado energético en trámite. • Plano y dosier de calidades disponibles. UBICACIÓN • Goya (Barrio de Salamanca), con metro, buses, restauración y comercios a pie de calle. • A pocos minutos del Parque del Retiro y de las mejores direcciones de Madrid. ENTREGA • Amueblado incluido en el precio. • Visitas con cita previa.",False,good,False,True,11964.0,True,False,False,False,[],False,False,1340000.0,€,,,flat,"Goya, Madrid",Piso en calle de Lombía,Destacado,,,,,
108693793,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/8b/83/1353448384.webp,35,2,1150000.0,flat,sale,115.0,True,3,2,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4247899,-3.699547,False,https://www.idealista.com/inmueble/108693793/,"Espectacular inmueble exterior recién reformado a estrenar con dos balcones a la calle. Muy luminoso y con vistas despejadas. Consta de un amplio salón-comedor con grandes ventanales a la calle, que crea crea un ambiente sofisticado y acogedor. , La cocina totalmente equipada con electrodomésticos de alta gama y diseñada para ofrecer funcionalidad y estilo. Cuenta con tres dormitorios, dos baños completos y armarios empotrados que maximizan el almacenamiento. Una oportunidad única para disfrutar de un hogar con carácter en una ubicación inmejorable. MUCHOS DE NUESTROS INMUEBLES SOLO ESTÁN EN NUESTRA WEB; VISITANOS PARA VERLOS. Le gestionamos la venta de su casa de principio a fin, nos encargamos de todo para que no se preocupe por nada. Valoración gratuita, gestión de visitas, inversión en el activo para obtener el máximo beneficio, gestión documental y trámites con la notaría para realizar su venta con tranquilidad. INMOMA nace de la consecución de muchos años dedicados al sector inmobiliario, satisfaciendo con éxito las necesidades de nuestros clientes. Enfocados especialmente en la compraventa de inmuebles en las zonas prime de Madrid.",True,good,False,True,10000.0,True,False,False,False,[],False,False,1150000.0,€,,,flat,"Chueca-Justicia, Madrid",Piso,Destacado,JM14-1,,,,
