propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,highlight.groupDescription
108490431,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/01/55/1346474318.webp,,23,2,237000.0,flat,sale,58.0,True,3,1,calle de Barcelona,Madrid,Alcobendas,Alcobendas Centro,es,40.5433564,-3.6269461,False,https://www.idealista.com/inmueble/108490431/,"Agencia Inmobiliaria en Ensanche y Centro Alcobendas - Tecnocasa CONSULTING ALCOBENDAS SL; ofrece:  EN VENTA: Piso de 3 dormitorios, totalmente REFORMADO.  Se ubica en la segunda planta de finca sin ascensor, con vistas exteriores y orientación hacia el Este y Oeste.  Este inmueble ha sido reformado totalmente hace 4 años, cambiado su distribución y ampliando la zona de estar y cocina, integrando el salón con la cocina americana, lo que le proporciona zonas con mayor amplitud y luminosidad. Seguidamente tenemos el baño completo con ducha y por último 3 Dormitorios, dos de ellos de tamaño doble y el principal con acceso independiente a la terraza con vistas exteriores.  Se encuentra en excelente estado, ideal para entrar a vivir.  Entre sus características podemos destacar la carpintería interior en PVC Climalit, oscilobatientes y con puente térmico, paredes lisas, puertas lacadas en banco, calefacción individual de gas natural, suelos vinílicos en toda la superficie. Además la vivienda se entrega con todos los Electrodomésticos de cocina.  Se ubica en excelente zona, a 1 minuto andando de la Av. España, y junto a todos los servicios, próximo a paradas de buses, estación de metro y a pocos pasos de todos los comercios y servicios básico de la zona.  Consulte nuestra posibilidad de financiación al 100%. Le asesoramos de forma gratuita y sin compromiso.",False,good,False,False,4086.0,True,False,False,False,[],False,False,237000.0,€,flat,"Alcobendas Centro, Alcobendas",Piso en calle de Barcelona,,,,,,,,
108237105,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/95/ab/1338323131.webp,2001/20010001/654,38,2,365000.0,flat,sale,115.0,True,2,2,Barrio Ensanche de Vallecas - La Gavia,Madrid,Madrid,Villa de Vallecas,es,40.3653542,-3.6195816,False,https://www.idealista.com/inmueble/108237105/,"""ESTUPENDA VIVIENDA EN VENTA Excelente vivienda de dos dormitorios y dos baños. Se encuentra en la 2ª planta de un edificio residencial. y cuenta con garaje y trastero. Dispone de ascensor. Situado en ENSANCHE DE VALLECAS en el distrito de Villa de Vallecas. La vivienda se distribuye en dos dormitorios, armarios empotrados, salón-comedor, cocina independiente y dos baños. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. Dispone de calefacción. Dispone de piscina. Se encuentra ubicado en Ensanche de Vallecas, Villa de Vallecas (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público.    La parada de metro más cercana es Congosto y se encuentra a menos de 20 minutos andando. La parada de autobús más cercana es Granja San Ildefonso-Batres y se encuentra a menos de 5 minutos andando.    En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 610 metros, la farmacia más cercana se encuentra a 150 metros, el colegio más cercano se encuentra a 140 metros. Además, a menos de 500 metros también puedes encontrar un banco.    La zona cuenta con una amplia oferta de entretenimiento con 2 gimnasios, 17 parques, bares, restaurantes y comercios a pocos minutos de la vivienda. En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Eje Sureste, Avenida de La Gavia y la Avenida del Cerro Milano. Estado de la vivienda: vacante  Nº de registro Aicat 11378"".",True,good,False,True,3174.0,True,False,True,False,[],False,False,365000.0,€,flat,"Ensanche de Vallecas - La Gavia, Madrid",Piso,Ensanche de Vallecas - La Gavia,,,,,True,True,
108954027,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/b3/a9/1360270828.webp,,45,2,445000.0,flat,sale,118.0,True,3,3,calle Leoncio Rojas,Madrid,Getafe,San Isidro,es,40.3010666,-3.7291598,False,https://www.idealista.com/inmueble/108954027/,"Inmobiliaria JOYCA te invita a ¡Descubrir tu nuevo hogar en el corazón de Getafe! Este espectacular piso a estrenar, construido en 2024, ofrece 118 metros cuadrados construidos y 90 metros útiles, ideales para disfrutar de la comodidad y el espacio.  Con tres amplios dormitorios, un salón luminoso que se abre a una encantadora terraza, una cocina moderna completamente equipada con electrodomésticos de primeras marcas. Además, cuenta con tres cuartos de baño completos, para adaptarse a tus necesidades. Casa rincón está diseñado para ofrecerte calidad y confort. Los acabados son de última generación, con suelos de gres que imitan la madera y carpintería interior en blanco lacado, creando un ambiente acogedor, también dispone de ventanas Climalit con puente térmico y armarios empotrados de Gran capacidad.  La vivienda está equipada con un sistema de climatización por AEROTÉRMIA que garantiza un ambiente agradable durante todo el año al tener suelos radiantes y refrescantes y el agua caliente sanitaria por aerotérmia. Ubicado junto a la catedral y rodeado de un barrio consolidado que ofrece todos los servicios necesarios: supermercados, colegios, hospitales y universidades. Las excelentes comunicaciones te permitirán desplazarte fácilmente gracias a las diversas opciones de transporte público (tren, metro y autobuses) y accesos por carretera a la capital y la zona sur (A42, A4, M45 y M50).  Además, incluye plaza de garaje y trastero en el precio, lo que añade un valor extra a esta magnífica propiedad. No pierdas la oportunidad de vivir en un hogar que combina modernidad, comodidad y una ubicación inmejorable. ¡Ven a visitarlo y déjate enamorar!",False,good,False,True,3771.0,True,False,False,False,[],False,False,445000.0,€,flat,"San Isidro, Getafe",Piso en calle Leoncio Rojas,,,,,,True,True,Destacado
108889260,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/12/6b/1358031694.webp,2201/22010039/265,32,3,260000.0,flat,sale,66.0,True,3,1,Barrio Puerta del Ángel,Madrid,Madrid,Latina,es,40.4069881,-3.7339325,False,https://www.idealista.com/inmueble/108889260/,"¡ALTA DE SUMINISTROS GRATIS! Excelente vivienda de tres dormitorios y un baño. Se encuentra en la 3ª planta de un edificio residencial. No dispone de ascensor. Situado en PUERTA DEL ANGEL en el distrito de Latina. La vivienda se distribuye en tres dormitorios y, salón-comedor con acceso a terraza, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora.  Se encuentra ubicado en Puerta del Angel, Latina. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Lucero y se encuentra a menos de 20 minutos andando. La parada de autobús más cercana es Paseo de los Jesuitas - Mercado y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 660 metros, el hospital más cercano se encuentra a 560 metros, existen 5 farmacias a menos de 300 metros, el colegio más cercano se encuentra a 270 metros. Además, a menos de 500 metros también puedes encontrar 3 supermercados.  La zona cuenta con una amplia oferta de entretenimiento con 12 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Suroeste, Paseo de Extremadura y la Calle de la Huerta de Castaneda.    Requisitos:  - 1 mes de fianza  - Seguro del hogar a la firma del contrato.  - Antigüedad laboral ininterrumpida superior a un año.  - No aparecer en ningún fichero de morosidad.  - Disponer de una ratio de solvencia* de entre un 30% y 35% dependiendo de la zona. *Solo se tendrán en cuenta ingresos demostrables para acreditar el ratio.",True,good,False,False,3939.0,True,False,True,False,[],False,False,260000.0,€,flat,"Puerta del Ángel, Madrid",Piso,Puerta del Ángel,,,,,,,
108433177,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/94/f9/1344717351.webp,pl. avenida de pablo neruda,31,3,290000.0,flat,sale,100.0,True,3,2,avenida de Pablo Neruda,Madrid,Madrid,Puente de Vallecas,es,40.3924032,-3.6418534,False,https://www.idealista.com/inmueble/108433177/,"¡Luminoso piso en venta en excelente finca junto a Moratalaz! Se vende amplio y luminoso piso ubicado en una finca en muy buen estado, equipada con dos ascensores y montacargas, lo que aporta comodidad y accesibilidad a todos los residentes. Situado en una buena zona de Vallecas, a un paso de Moratalaz —separados únicamente por un puente—, disfrutarás de una ubicación estratégica con excelente comunicación en transporte público y fácil acceso a principales vías, comercios, colegios y servicios. La vivienda cuenta con 3 habitaciones, siendo la principal tipo suite con baño incorporado y armario empotrado. Todas las habitaciones tienen salida directa a una gran terraza cerrada, perfecta para disfrutar del espacio exterior durante todo el año. Además, el salón también tiene acceso directo a la terraza, lo que aporta gran luminosidad al ambiente. Dispone de 2 baños completos con bañera, una cocina espaciosa con gran potencial y múltiples posibilidades de actualización para adaptarla a tu gusto. El piso está actualmente alquilado, ideal tanto para inversión como para vivienda habitual tras reforma. Para más información o concertar una visita, no dudes en contactarnos. ¡Una gran oportunidad que no puedes dejar pasar!",True,renew,False,True,2900.0,True,False,False,False,[],False,False,290000.0,€,flat,"Palomeras sureste, Madrid",Piso en avenida de Pablo Neruda,Palomeras sureste,,,,,,,
108389253,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/6b/93/1342665124.webp,2001/20010001/549,30,2,275000.0,flat,sale,50.0,True,2,1,Barrio Canillejas,Madrid,Madrid,San Blas,es,40.4448792,-3.6111755,False,https://www.idealista.com/inmueble/108389253/,"""ESTUPENDA VIVIENDA EN VENTA Excelente vivienda de dos dormitorios y un baño. Se encuentra en la 2ª planta de un edificio residencial. Dispone de ascensor. Situado en CANILLEJAS en el distrito de San Blas. La vivienda se distribuye en dos dormitorios, armarios empotrados, salón-comedor con acceso a terraza, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de gres en cocina y baño y tarima en el resto de estancias. Dispone de calefacción. Se encuentra ubicado en Canillejas, San Blas (Noreste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Torre Arias y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es San Mariano-Nectar y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando. En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 170 metros, existen 5 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 3 bancos, una oficina de correos. La zona cuenta con una amplia oferta de entretenimiento con una biblioteca, un teatro, 10 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovía del Nordeste, Calle de Alcalá y la Avenida de Logroño.  Estado de la vivienda: vacante. "".",True,good,False,True,5500.0,True,False,True,False,[],False,False,275000.0,€,flat,"Canillejas, Madrid",Piso,Canillejas,,,,,,,
108732334,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/78/a2/1353504107.webp,639598b7-736c-4ffa-8e70-8ef537e061bc-0,6,1,1350000.0,flat,sale,210.0,True,3,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.4230339,-3.7055505,False,https://www.idealista.com/inmueble/108732334/,"Gran piso con terraza en finca clásica en pleno Malasaña – ¡Ideal para reforma y con mucho potencial! En una de las calles más auténticas del centro de Madrid, la Corredera Baja de San Pablo, presentamos esta joya con infinitas posibilidades. Se trata de una amplia vivienda de 210 m², ubicada en una finca clásica con ascensor, en el corazón del vibrante barrio de Malasaña. El piso, de segunda mano y en buen estado de conservación, ofrece un magnífico lienzo para quienes buscan diseñar su hogar a medida. Actualmente dispone de 3 amplias habitaciones, 2 baños completos, una espaciosa zona de estar, y una terraza que aporta luz natural y un desahogo perfecto en pleno centro urbano. Además, cuenta con calefacción individual por Gas Natural, lo que garantiza confort todo el año. La finca conserva el encanto de la arquitectura clásica madrileña, con elementos originales y elegantes zonas comunes. ¿Por qué vivir en Malasaña? Malasaña es uno de los barrios más emblemáticos y demandados de Madrid. Con una mezcla perfecta entre historia, cultura, modernidad y creatividad, ofrece una calidad de vida única. Sus calles están repletas de cafeterías con encanto, galerías de arte, tiendas vintage, restaurantes de autor y una agenda cultural constante. A tan solo unos minutos de Gran Vía y perfectamente conectado con el resto de la ciudad, Malasaña es un epicentro de vida urbana, ideal tanto para familias como para profesionales y creativos que buscan un entorno inspirador y cosmopolita. Esta propiedad es una oportunidad única para crear un hogar espectacular o una inversión de alto valor en uno de los barrios con más personalidad de Madrid. ¿Te imaginas viviendo aquí? Llámanos para concertar una visita y descubrir todo el potencial que tiene este piso para ti.",False,renew,False,True,6429.0,False,False,False,False,[],False,False,1350000.0,€,flat,"Malasaña-Universidad, Madrid",Piso,Malasaña-Universidad,,,,,,,
108002903,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/7d/a0/1330835659.webp,,41,3,2350000.0,flat,sale,238.0,True,3,3,calle de Alonso Cano,Madrid,Madrid,Chamberí,es,40.4386226,-3.6979278,False,https://www.idealista.com/inmueble/108002903/,"Almagro, a estrenar Edificio de calidad situado en el Barrio de Almagro, a dos manzanas de General Martínez Campos, el barrio más elegante del castizo distrito de Chamberí, finca con buen portal, amplios rellanos, ascensor, portero, trastero privado y calefacción y agua caliente centrales. A la venta piso exterior de 238 m2 que se distribuyen en vestíbulo señorial, gran salón en varios ambientes (salón, comedor y zona de trabajo) con tres puertas de salida a balconada de orientación este, tres dormitorios, cocina independiente de gran tamaño, dos baños y un aseo de cortesía. El dormitorio principal está en suite con un enorme vestidor, uno de los baños incoporado y terraza exterior. La vivienda disfruta de una cocina completamente amueblada, buenos armarios empotrados en los dormitorios y otros dos en recibidor y pasillo, baños con elementos de almacenaje, una iluminación muy cuidada, calefacción y agua caliente centrales y aire acondicionado en todas las estancias. Se vende a estrenar con todos los detalles y las mejores calidades, diseñado en un estilo elegante y sencillo resulta una vivienda señorial y cómoda. Almagro, localización de lujo.",True,good,False,True,9874.0,True,True,False,False,[],False,False,2350000.0,€,flat,"Almagro, Madrid",Piso en calle de Alonso Cano,Almagro,,,,,,,
108955795,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/ef/83/1361415525.webp,del/az15,21,3,665000.0,flat,sale,105.0,True,3,2,paseo de las Delicias,Madrid,Madrid,Arganzuela,es,40.3963075,-3.6958726,False,https://www.idealista.com/inmueble/108955795/,"¡Descubre tu nuevo hogar!  Este espectacular piso reformado a estrenar se encuentra en una de las arterias principales del barrio, ofreciendo comodidad y estilo en cada rincón. Con 105 m² construidos, cuenta con 3 dormitorios, uno de ellos con baño completo incorporado, ideal para disfrutar de privacidad y confort. Los dos dormitorios dobles están equipados con armarios empotrados totalmente vestidos, perfectos para maximizar el espacio. La cocina es un sueño hecho realidad: completamente amueblada y equipada con electrodomésticos de primeras marcas, lista para que prepares deliciosas comidas.  Los acabados de primera calidad se reflejan en los suelos de tarima de roble y en los baños, que cuentan con acabados de Porcelanosa y grifería empotrada. Además, la carpintería exterior de aluminio con climalit asegura un excelente aislamiento térmico y acústico. Imagina disfrutar del balcón con una magnífica orientación sur y este, donde la luz natural inunda cada habitación. El edificio tiene acceso adaptado para personas con movilidad reducida y cuenta con ascensor. La calefacción eléctrica y el aire acondicionado garantizan el máximo confort durante todo el año. Con el metro y buses a la puerta, la ubicación es inmejorable. No dejes pasar la oportunidad de vivir en un hogar que combina elegancia, funcionalidad y una ubicación privilegiada. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,True,6333.0,True,False,False,False,[],False,False,665000.0,€,flat,"Delicias, Madrid",Piso en paseo de las Delicias,Delicias,,,,,,,
106964801,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/05/af/1299519966.webp,Navalafuente Las Praderas,43,,280000.0,chalet,sale,82.0,,3,1,avenida de las Praderas,Madrid,Navalafuente,,es,40.8182583,-3.6821999,False,https://www.idealista.com/inmueble/106964801/,"Chalet independiente en Urbanización Las Praderas, parcela de 460 m, llana. El Chalet dispone de dos plantas, en la planta principal, tiene vestíbulo que distribuye la cocina, la escalera de acceso al piso superior y el acceso al salón (con chimenea), al baño (con plato de ducha), a una pequeña despensa y a dos dormitorios. En la planta primera tiene ámplia habitación abuhardillada y trastero. Riego automático instalado. Calefacción de gasoil con depósito de 700 litros. Leñera y cuarto de herramientas. Se vende sin muebles ni electrodomésticos. Impuestos de trasmisión no incluidos. Ducan Inmobiliaria.",False,good,False,,3415.0,True,False,False,False,[],False,False,280000.0,€,chalet,Navalafuente,Casa independiente en avenida de las Praderas,,independantHouse,,,,,,
108723469,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/d5/d4/1353215673.webp,,20,1,1550000.0,flat,sale,192.0,True,5,3,calle de Diego de León,Madrid,Madrid,Barrio de Salamanca,es,40.4333206,-3.6790451,False,https://www.idealista.com/inmueble/108723469/,"SALAMANCA Piso para reforma integral, con muchas posibilidades, semiesquina a Príncipe de Vergara 192m2 en Catastro (165 + 27m2) Tiene 3 ventanales a Diego de León. Actualmente distribuido en amplio salón comedor, cocina con tendedero. Dormitorio principal en suite, otros 4 dormitorios con 2 cuartos de baño. Techos de 2.80m. Garaje en edificio de enfrente Trastero Portero Gastos comunidad 320€ incluye calefacción central IBI 1.600€ Gas natural. Piso para reforma integral, con muchas posibilidades, semiesquina a Príncipe de Vergara 192m2 en Catastro (165 + 27m2) Tiene 3 ventanales a Diego de León. Actualmente distribuido en amplio salón comedor, cocina con tendedero. Dormitorio principal en suite, otros 4 dormitorios con 2 cuartos de baño. Techos de 2.80m. Garaje en edificio de enfrente Trastero Portero Gastos comunidad 320€ incluye calefacción central IBI 1.600€ Gas natural.",True,renew,False,True,8073.0,True,False,False,False,[],False,False,1550000.0,€,flat,"Lista, Madrid",Piso en calle de Diego de León,Lista,,,,,True,True,
100975684,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/5d/49/1105772358.webp,3316,41,4,690000.0,flat,sale,75.0,False,2,2,calle de Fuencarral,Madrid,Madrid,Centro,es,40.4220958,-3.701859,False,https://www.idealista.com/inmueble/100975684/,"Altor Asesores pone a su disposición en venta exclusiva vivienda en plena Gran Vía de Madrid, con muchísima luz y con ascensor. El inmueble se encuentra a estrenar, cuenta con un diseño de primeras calidades, con setenta y cinco metros cuadrados distribuidos en: Amplio salón-comedor abierto a cocina hecha a medida, totalmente amueblada y equipada con todos los electrodomésticos. Dos dormitorios dobles. El principal, con baño en suite y plato de ducha. Baño principal totalmente equipado con plato de ducha. La vivienda cuenta con calefacción y aire acondicionado por conductos en todas las estancias, techos altos y ventanas dobles de climalit. Finca señorial representativa de la zona. La ubicación es inmejorable: perfectamente comunicado con cualquier punto de la ciudad a través de diversas líneas de autobús y las paradas de metro de Chueca Gran Vía (líneas 1 y 5), que se encuentran a escasos metros de la vivienda. Todo tipo de restaurantes, comercios y centros culturales al alcance de la mano.",False,good,False,True,9200.0,False,False,False,False,[],False,False,690000.0,€,flat,"Chueca-Justicia, Madrid",Piso en calle de Fuencarral,Chueca-Justicia,,,,,,,
