propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,externalReference,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108738568,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/0c/07/1353703066.webp,29,,220000.0,chalet,sale,70.0,,4,1,calle de Ferraz s/n,Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,40.4889397,-3.3625959,True,https://www.idealista.com/inmueble/108738568/,"AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES, VENDE CASA ADOSADA EN BARRIO DE LA ESTACION La zona destaca por su cómoda accesibilidad desde la Nacional A-2, además cuenta con numerosas paradas de autobús urbano e interurbano, y la estación de Alcalá de Henares a sólo 5 minutos andando. Además la zona cuenta con una gran variedad de servicios como: Colegios, Institutos, centro de especialidades, Centro comercial Alcalá Magna, además de bancos, farmacias, bares y todo tipo de comercios. La vivienda está distribuida en dos plantas, se compone de: Planta Baja: Hall de entrada, salón, gran cocina, baño completo y un dormitorios. Patio con acceso al dormitorio de la panta baja Primera planta: Dos amplios dormitorios, un vestidor y terraza, que comunica uno de los dormitorios con otro No lo dude y venga a visitarlo sin compromiso. Y NO OLVIDE QUE PODEMOS CONSEGUIR HASTA EL 100% DE FINANCIACIÓN GRACIAS A NUESTRO DEPARTAMENTO DE INTERMEDIACIÓN FINANCIERA KIRON. ESTUDIOS DE VIABILIDAD GRATUITOS.",False,good,False,,3143.0,False,False,False,False,[],False,False,220000.0,€,,,chalet,"San Isidro - Los Almendros, Alcalá de Henares",Chalet adosado en calle de Ferraz s/n,terracedHouse,,,235000.0,15000.0,6.0,
109075246,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/22/7e/1363658437.webp,67,,488000.0,chalet,sale,194.0,,3,3,CL HAYA DE LA,Madrid,Móstoles,Coimbra - Guadarrama,es,40.3111968,-3.9283394,False,https://www.idealista.com/inmueble/109075246/,"Fantastico chalet adosado en Parque Coimbra. Distribuido en 4 plantas, se compone de: Planta Sotano: garaje antiguamente diafano, actualmente con capacidad para dos coches, con puerta automatizada, salon de verano de unos 30 metros con acceso directo a patio trasero y cuarto trastero. Planta baja: Hall de entrada con cerramiento, amplia cocina con mesa esquinera para comer, aseo de servicio para dicha planta y salon independiente en L con acceso a terracita y bajada a zona de patio trasero. Planta primera: Compuesta por tres dormitorios, uno de ellos de matrimonio con baño integrado y otro baño completo para dar servicio a las otras dos habitaciones.  Planta Buhardilla: Zona diafana multiuso no escriturada, preparada para si se quiere hacer otra habitacion. Dispone de calefaccion en esta planta y ventilacion mediante ventana. Vivienda es estado excelente, con poco o nada que hacer si se quiere entrar a vivir. Calefaccion de gas natural individual.",False,good,False,,2515.0,True,False,False,False,[],False,False,488000.0,€,True,True,chalet,"Coimbra - Guadarrama, Móstoles",Chalet adosado en CL Haya De La,terracedHouse,,,,,,
108939356,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/59/46/1364447130.webp,40,1,849750.0,flat,sale,98.0,True,3,1,calle de Fuencarral,Madrid,Madrid,Chamberí,es,40.4313763,-3.702368,False,https://www.idealista.com/inmueble/108939356/,"Don Chamberí Inmobiliaria presenta en exclusiva esta interesante propiedad a reformar, ubicada en la emblemática calle de Fuencarral, a escasos metros de la glorieta de Quevedo y muy próxima a la renovada Plaza de Olavide, uno de los enclaves con más vida y personalidad del distrito de Chamberí. Situada en una primera planta exterior de un edificio representativo de estilo castizo madrileño, esta vivienda de 98 m² construidos conserva el carácter de las fincas clásicas de la zona, con dos balcones a la calle que aportan luz natural y vistas directas a una de las arterias más dinámicas del barrio. La propiedad se organiza en torno a un luminoso patio interior, lo que garantiza luz en prácticamente todas sus estancias. Actualmente requiere una reforma integral, ofreciendo así una magnífica oportunidad para diseñar una vivienda a medida, con el estilo y distribución que el comprador desee. Aspectos destacados: • Exterior, con dos balcones a la calle • Edificio con encanto, de corte clásico madrileño • Excelente orientación y entrada de luz natural • Ubicación privilegiada en una de las zonas más deseadas de Chamberí • Gran potencial de revalorización tras reforma Entorno único: En plena calle Fuencarral, con una oferta incomparable de tiendas, restaurantes, cafés, espacios culturales y excelentes conexiones de transporte.  Ideal tanto para vivir como para invertir en una de las zonas con mayor demanda del centro de Madrid. No dejes pasar esta oportunidad. Contacta con Don Chamberí Inmobiliaria y agenda una visita sin compromiso. Don Chamberí, tu inmobiliaria especializada en Chamberí.",False,renew,False,True,8671.0,True,True,False,False,[],False,False,849750.0,€,,,flat,"Trafalgar, Madrid",Piso en calle de Fuencarral,,562668,Trafalgar,,,,
108667984,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/c1/e1/1352658492.webp,11,5,2559000.0,flat,sale,183.0,True,3,3,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,40.4347297,-3.6752753,False,https://www.idealista.com/inmueble/108667984/,"Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les ofrece esta luminosa propiedad en quinta planta, totalmente reformada, exterior y en esquina, con una privilegiada orientación a dos calles y nada menos que seis ventanales que inundan la vivienda de luz natural durante todo el día. La vivienda cuenta con una excelente distribución con amplio salón comedor con salida directa a una terraza de 6m², cocina abierta, moderna y totalmente equipada, integrada en la zona social. La zona de noche se compone de tres dormitorios: dos de ellos en suite, y un tercero con baño independiente en el pasillo. El dormitorio principal destaca por su ubicación en esquina, gran capacidad de almacenaje, zona de tocador y baño privado. Se entrega totalmente amueblada y equipada, lista para entrar a vivir. Incluye además plaza de garaje de acceso directo, incluida en el precio. Próximamente publicaremos las fotos del estado finalizado.",False,good,False,True,13984.0,True,False,False,False,[],False,False,2559000.0,€,True,True,flat,"Lista, Madrid",Piso,,79797,Lista,,,,
108123647,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/f1/52/1334556307.webp,69,6,11900000.0,penthouse,sale,605.0,True,5,5,plaza del Marqués de Salamanca,Madrid,Madrid,Barrio de Salamanca,es,40.4298759,-3.6814988,False,https://www.idealista.com/inmueble/108123647/,"Maravilloso ático exterior con terraza y piscina privada, donde la luz y las vistas a Madrid son las protagonistas. La distribución está pensada al detalle. Cuenta con un amplio hall, por donde se accede a un magnífico salón y comedor independiente. Por otro lado, descubrimos cuatro dormitorios con cuarto de baño ensuite. Se diferencia la zona de servicio con una espaciosa cocina- office independiente, cuarto de plancha y dormitorio de servicio con su correspondiente cuarto de baño, creando de esta forma un área privada y recogida que dará servicio discreto a las zonas principales de la vivienda. Dispone de agradables terrazas, con piscina privada y solarium. Materiales nobles como suelo de pino, piedra natural y detalles como las molduras en las paredes aportan la calidez que hace de una vivienda un hogar. Incluye trastero y una plaza de garaje. Las zonas comunes incluyen un moderno gimnasio y piscina, completamente equipado con las mejores instalaciones para mantenerse en forma. Un wellness center para hacer que cualquier propietario disfrute sin salir de casa de momentos de relajación y cuidado. Servicio Concierge, aparcamiento privado con control de acceso restringido, acceso de servicio independiente y seguridad 24h.",True,good,False,True,19669.0,True,False,False,False,[],False,False,11900000.0,€,True,True,flat,"Castellana, Madrid",Ático en plaza del Marqués de Salamanca,penthouse,,Castellana,,,,
109063683,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/fd/69/1363306454.webp,47,8,245000.0,flat,sale,66.0,True,3,1,avenida Juan de Austria,Madrid,Alcalá de Henares,Juan de Austria,es,40.4869469,-3.3537397,False,https://www.idealista.com/inmueble/109063683/,"Piso reformado en Avenida Juan de Austria – listo para entrar a vivir ¡Estupenda oportunidad! Vivienda totalmente reformada, situada en una de las zonas más demandadas, a menos de 10 minutos a pie del centro. Cuenta con 3 dormitorios, 1 baño completo con plato de ducha, salón con acceso a terraza y cocina independiente equipada con electrodomésticos. Características principales:  • Calefacción individual por gas natural  • Aire acondicionado  • Ventanas Climalit oscilobatientes  • Suelos de tarima  • Puerta blindada  • Muy luminosa  · Ascensor   Ubicada en una zona con todos los servicios: supermercados, colegios, transporte público y comercios. Ideal para entrar a vivir o como inversión. ¡No dejes pasar esta oportunidad!",False,good,False,True,3712.0,False,False,False,False,[],False,False,245000.0,€,,,flat,"Juan de Austria, Alcalá de Henares",Piso en avenida Juan de Austria,,00880B,,249000.0,4000.0,2.0,
107446998,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/57/89/1312883348.webp,14,7,7350000.0,flat,sale,438.0,True,4,5,Barrio Almagro,Madrid,Madrid,Chamberí,es,40.4324773,-3.6942067,False,https://www.idealista.com/inmueble/107446998/,"DIZA Consultores les presenta señorial piso con grandes ventanales al exterior, en edificio representativo en la mejor zona de Almagro. En la séptima planta de un edificio construido a mediados del siglo XX, encontramos este piso de techos altos con 438 metros cuadrados, cuatro dormitorios, cinco baños y aseo para reformar. El salón se divide en diferentes y amplias estancias. Biblioteca, zona de estar, gran comedor.. . todas ellas con muchísima luz.  La zona de descanso está compuesta por cuatro dormitorios con baño en suite. La cocina cuenta con office, comedor de uso diario y zona de servicio. Los grandes y luminosos espacios de esta vivienda, permiten hacer volar la imaginación, convirtiéndola en una vivienda moderna de aire clásico en la mejor zona de la capital. La finca cuenta con portero físico todos los días de la semana, calefacción central y soberbio portal clásico. La propiedad incluye una plaza de garaje doble. El barrio de Almagro perteneciente al distrito Chamberí, se trata de una de las zonas más lujosas y con mejor calidad de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,renew,False,True,16781.0,False,False,False,False,[],False,False,7350000.0,€,True,True,flat,"Almagro, Madrid",Piso,,DS-P77195B,Almagro,,,,
108982705,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/79/b6/1367350149.webp,39,bj,620000.0,flat,sale,75.0,True,3,1,calle de Andrés Mellado,Madrid,Madrid,Chamberí,es,40.4370676,-3.7150261,False,https://www.idealista.com/inmueble/108982705/,"  Descubre este encantador piso en planta baja, situado en una de las calles más emblemáticas y demandadas de Chamberí. Una vivienda que combina amplitud, luz natural y una ubicación inmejorable. Características que te enamorarán: 3 dormitorios de buen tamaño, perfectos para familia o despacho Salón espacioso con luz natural durante todo el día Cocina independiente con múltiples posibilidades de reforma Baño completo Altura de techos que aporta mayor amplitud Excelente orientación que garantiza luminosidad incluso en planta baja Ubicación privilegiada: En pleno corazón de Chamberí, la calle Andrés Mellado ofrece todos los servicios al alcance de tu mano: supermercados, comercios de barrio, restaurantes, centros de salud y zonas de ocio. Conectado con varias líneas de metro y autobús, y fácil acceso a las principales vías de Madrid. Ideal para vivir o invertir Una opción perfecta para quien busque una vivienda lista para habitar o un proyecto de reforma con gran potencial de revalorización. Alta rentabilidad en alquiler debido a la fuerte demanda en la zona. No dejes pasar esta oportunidad única en uno de los barrios más cotizados de Madrid. Llámanos hoy mismo y agenda tu visita.",False,good,False,True,8267.0,True,True,False,False,[],False,False,620000.0,€,,,flat,"Gaztambide, Madrid",Piso en calle de Andrés Mellado,,562790,Gaztambide,,,,
108538934,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/f4/b8/1347897674.webp,52,,697900.0,chalet,sale,316.0,,5,4,calle Gregorio Ordóñez,Madrid,Algete,,es,40.6118171,-3.5413301,False,https://www.idealista.com/inmueble/108538934/,"S I N H O N O R A R I O S AL C O M P R A D O R  � Chalet Adosado de Lujo en Soto del Duque – 317 m² de Elegancia, Espacio y Funcionalidad Con taller en buhardilla, zona de recreo en sótano y jardín privado. Una joya única en Algete. Exclusiva vivienda de alto standing en la prestigiosa urbanización Soto del Duque (Algete). Diseñada para quienes valoran la calidad, el espacio y la tranquilidad, esta propiedad ofrece un equilibrio perfecto entre funcionalidad, estilo y confort. � Distribución inteligente y versátil: Con 317 m² construidos, esta propiedad se distribuye en 4 plantas con espacios diferenciados y pensados para disfrutar cada rincón: � Planta principal (98 m²): Acceso desde jardín delantero con espacio para 2 vehículos Elegante hall recibidor, aseo de cortesía Cocina independiente completamente equipada, con zona office y salida a lavandería Espacioso salón comedor con chimenea de leña y acceso directo a la terraza y jardín privado Grandes ventanales y luz natural en todas las estancias � Primera planta (76 m²): 3 dormitorios amplios con armarios empotrados Dormitorio principal tipo suite con vestidor y baño privado Segundo baño completo y distribuidor central �️ Buhardilla (48 m²): Espacio diáfano con gran altura, perfecto como estudio, oficina o taller creativo Instalaciones preparadas para baño adicional Posibilidad de redistribución en hasta 2-3 habitaciones extra � Semisótano con luz natural (91 m²): Espacio multiusos con gran amplitud: zona de juegos, gimnasio, sala de cine o bodega Cuarto de plancha, trastero, aseo y espacio para bicicletas Excelente ventilación y luz natural, ideal también como zona de invitados � Exterior y entorno: Jardín privado con sistema de riego automático y zona de barbacoa Acceso a piscina comunitaria, zonas ajardinadas y parques infantiles Urbanización cerrada con vigilancia 24h, ideal para familias ⚙️ Equipamiento y calidades: Calefacción por gas natural Preinstalación de aire acondicionado Escalera de mármol en toda la vivienda Carpintería en madera natural, suelos impecables Puerta blindada, videoportero y salida de humos Galería, lavandería y trastero Instalación de fibra y línea telefónica � Ubicación privilegiada: Rápido acceso a la A-1 (Madrid y Sierra), transporte público, centros educativos, supermercados y zonas comerciales a pocos minutos. Todo lo que necesitas para vivir con tranquilidad y comodidad. � Una casa de lujo con alma práctica. Ideal para quienes buscan espacio para vivir, trabajar y disfrutar. ¡Solicita tu visita y siente la diferencia! DEHESA NORTE ¡ Permítenos guiarte a casa!",True,good,False,,2209.0,True,False,True,False,[],False,False,697900.0,€,True,True,chalet,Algete,Chalet adosado en calle Gregorio Ordóñez,terracedHouse,VIVI00028,,,,,
108628539,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/14/37/1362447329.webp,31,bj,220000.0,flat,sale,50.0,False,1,1,paseo de Delicias,Madrid,Madrid,Arganzuela,es,40.3909321,-3.6866252,False,https://www.idealista.com/inmueble/108628539/,"EXCLUSIVA – DM Servicios Inmobiliarios presenta encantadora vivienda en Paseo de las Delicias (zona Legazpi) Ponemos a tu disposición esta acogedora planta baja de 50 m² construidos, una opción ideal tanto para inversión como para quienes buscan un hogar confortable en una de las áreas con mayor proyección de Madrid. La vivienda dispone de una habitación con armario empotrado, salón-comedor de distribución práctica y cómoda, perfecto para el día a día. Dispone además de cocina independiente totalmente equipada y baño completo con plato de ducha. Entre sus características destacan: •Suelos de tarima flotante •Ventanas de climalit •Puertas de madera •Aire acondicionado con bomba frío-calor •Calefacción eléctrica El edificio, construido en 1925 y en buen estado de conservación, dispone de ascensor. Su ubicación es inmejorable: a pocos metros de la estación de metro Legazpi (líneas 3 y 6), con excelentes conexiones de autobús y rodeada de todos los servicios: supermercados, comercios, restaurantes y zonas de ocio. A escasos minutos se encuentran Matadero Madrid, Madrid Río, el Parque Tierno Galván y el centro de la ciudad. Una oportunidad perfecta para inversores o particulares que busquen una vivienda lista para entrar a vivir en una zona dinámica y muy demandada de Madrid. � Contáctanos para ampliar información o concertar una visita.",True,good,False,True,4400.0,True,False,False,False,[],False,False,220000.0,€,,,flat,"Legazpi, Madrid",Piso en paseo de Delicias,,DMPD033,Legazpi,223000.0,3000.0,1.0,
106526862,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/94/59/1285552394.webp,11,7,4100000.0,flat,sale,195.0,True,3,3,Barrio Ibiza,Madrid,Madrid,Retiro,es,40.4232465,-3.6793389,False,https://www.idealista.com/inmueble/106526862/,"DIZA Consultores les presenta piso alto con espectaculares vistas al Retiro. En una de las plantas altas de un edificio construido en los años 70, nos encontramos este exclusivo piso con unas vistas de ensueño, 195 metros cuadrados y una plaza de parking. Actualmente el piso se encuentra para reformar existiendo diferentes propuestas para ello. En la primera propuesta el salón-comedor con concina integrada quedaría muy amplio y luminoso con una isla preciosa. Tres dormitorios amplios, ambos con baño en suite y el principal con vestidor grande. Desde los grandes ventanales del salón y del dormitorio se puede contemplar el pulmón de la ciudad, el Parque del Retiro. En la segunda propuesta la zona de día quedaría un salón amplio y luminoso con una de las mejores vistas de todo Madrid y una cocina totalmente independiente para mayor comodidad. La casa quedaría con dos dormitorios amplios, ambos con baño en suite, aseo de cortesía y el principal con vestidor grande. La finca dispone de servicio de conserjería, vigilancia nocturna y zonas comunes. Situado en la zona residencial cerca de todos los comercios, colegios, tiendas, restaurantes y museos del barrio de Salamanca y a menos de 1 minuto andando del Retiro, se trata de una excelente vivienda para vivir o invertir. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,good,False,True,21026.0,False,False,False,False,[],False,False,4100000.0,€,,,flat,"Ibiza, Madrid",Piso,,DS-P77642B,Ibiza,,,,
