propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
106994296,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/fd/2d/1299846619.webp,M11254V,45,3990000.0,penthouse,sale,160.0,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,40.4296956,-3.6799099,False,https://www.idealista.com/inmueble/106994296/,"Descubre la exquisitez de este increíble ático reformado, ubicado en el distinguido barrio de Recoletos. Con una distribución elegante y cuidadosamente diseñada, esta vivienda ofrece un entorno de lujo y confort. La propiedad cuenta con tres espaciosas habitaciones, cada una concebida para brindar un ambiente acogedor y lleno de estilo. Los cuatro cuartos de baño, meticulosamente diseñados, ofrecen un toque de sofisticación y funcionalidad. La amplia zona de salón se fusiona armoniosamente con una cocina integrada, creando un espacio central que invita a la convivencia y al disfrute cotidiano. Desde el salón, se accede a una agradable terraza, el lugar perfecto para disfrutar de momentos al aire libre, ya sea relajándose con un libro o socializando con amigos. Este ático exclusivo no solo destaca por su diseño interior, sino también por su ubicación privilegiada en el codiciado barrio de Recoletos. Rodeado de boutiques de alta costura, restaurantes de renombre y espacios culturales, ofrece un estilo de vida único en el corazón de Madrid. Si buscas la combinación perfecta de lujo, comodidad y una ubicación inmejorable, este ático reformado en Recoletos es la elección ideal. ¡Contáctanos para obtener más detalles y descubre el placer de vivir en este enclave excepcional! Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en las principales ubicaciones de Madrid, Barcelona y Costa Brava. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",False,good,False,,24938.0,True,False,False,False,[],False,False,3990000.0,€,,,flat,penthouse,"Recoletos, Madrid",Ático,6,True,Recoletos,True,,,,
108474806,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/cc/c4/1345724690.webp,Vivienda 3,14,1435000.0,chalet,sale,285.0,3,4,"calle Ramón Gómez de la Serra, 60",Madrid,Madrid,Fuencarral,es,40.4818234,-3.7265068,True,https://www.idealista.com/obra-nueva/108474806/,"Exclusiva promoción de 5 viviendas unifamiliares en una de las mejores zonas de Madrid. Ubicadas en un entorno privilegiado, rodeadas de espacios naturales, zonas de ocio y todos los servicios necesarios para una vida cómoda y plena. Cada vivienda ha sido diseñada para ofrecer una experiencia única, con jardín privado, piscina, amplias terrazas y zonas polivalentes, ideales para el bienestar diario y momentos especiales en familia. Una promoción de alto nivel, construida con materiales de primera calidad, que combina elegancia, confort y funcionalidad para crear el hogar perfecto.",True,,True,False,5035.0,True,False,False,False,[],False,False,1435000.0,€,True,True,chalet,semidetachedHouse,"Peñagrande, Madrid","Chalet pareado en calle Ramón Gómez de la Serra, 60",,,Peñagrande,,,,,
108367464,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/2d/41/1341998097.webp,206 B V-1,12,600000.0,chalet,sale,187.0,3,3,"calle Denébola, 204",Madrid,Móstoles,Sur,es,40.3110036,-3.8517175,True,https://www.idealista.com/obra-nueva/108367464/,"¡OBRAS INICIADAS! ¡ENTREGA ANTES DE DICIEMBRE DE 2026!  *Descubre Villa 2 en Móstoles: Tu Nuevo Hogar Exclusivo* Presentamos 17 chalets de obra nueva, distribuidos en dos parcelas, con opción de solárium, ubicados en Móstoles, una de las localidades más atractivas de Madrid. Villa 2 ofrece chalets exclusivos diseñados para maximizar la luz natural, con jardín privado y un amplio solárium que proporciona un espacio adicional versátil y acogedor. Nos centramos en la calidad de cada proyecto, cuidando cada detalle para que disfrutes de un hogar confortable, eficiente y adaptado a las necesidades actuales. *Sostenibilidad y Confort Asegurados* Nuestro compromiso con la sostenibilidad se refleja en soluciones constructivas que reducen las emisiones y el consumo energético. Gracias a una envolvente de edificio optimizada, alto aislamiento térmico, sistema de aerotermia con suelo radiante-refrescante, carpintería exterior de calidad, doble acristalamiento, sistema de ventilación mecánica y placas fotovoltaicas, estas viviendas alcanzan estándares de consumo casi nulo, garantizando el máximo confort. *Diseño de Vanguardia y Personalización* Disfruta de un diseño de vanguardia con acabados de primeras marcas y cocinas amuebladas. Nuestro proyecto es moderno y te permitirá elegir entre diversas opciones sin coste adicional, para que puedas personalizar tu vivienda y hacerla realmente tuya. La entrega de las viviendas está prevista para el cuarto trimestre del año 2026. Si necesitas ayuda para vender tu vivienda de segunda mano, te ofrecemos asesoramiento en la gestión de compraventa. No dejes escapar esta oportunidad única de adquirir uno de estos exclusivos chalets de obra nueva en Villa 2 Móstoles. En Grupo Bafre, te lo ponemos fácil.",False,newdevelopment,True,False,3209.0,True,False,False,False,[],False,False,600000.0,€,True,True,chalet,semidetachedHouse,"Sur, Móstoles","Chalet pareado en calle Denébola, 204",,,,,,,,
105789747,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/12/65/1263069597.webp,P1AD,11,610000.0,penthouse,sale,60.0,1,1,"de Sebastián Elcano, 8",Madrid,Madrid,Arganzuela,es,40.4042414,-3.7005057,True,https://www.idealista.com/obra-nueva/105789747/,"ÚLTIMO ÁTICO DISPONIBLE Espectacular ático de 1 dormitorio con terraza de 34m2, ubicado en el centro de Madrid, a tan solo 5 minutos andando de la estación de Atocha. Se encuentra en un edificio de 6 plantas con 30 viviendas diseñadas y equipadas con un estilo vanguardista y moderno que conectan con la estética singular del edificio. Un residencial que ofrece las mayores comodidades y servicios a través de sus magníficas amenities donde encontramos piscina, zonas ajardinadas, un completo y equipado gimnasio, zona chill out en la azotea y un espacio dedicado al coworking. No dude en contactarnos para mayor información.",False,,True,False,10167.0,True,False,False,False,[],False,False,610000.0,€,True,True,flat,penthouse,"Palos de la Frontera, Madrid","Ático en de Sebastián Elcano, 8",5,True,Palos de la Frontera,True,,,,
108081370,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/a7/d9/1367260553.webp,4C,23,345500.0,flat,sale,76.0,2,2,Juan Marichal s/n,Madrid,Alcalá de Henares,La Garena,es,40.4785912,-3.3946399,True,https://www.idealista.com/obra-nueva/108081370/,"“Próximo inicio de obras” PRECOMERCIALIZACION FASES I-IV- Residencial NAO, una magnifica promoción de 136 viviendas de 2 y 3 dormitorios en Ciudad Garena 10 con plaza de garaje, trastero, piscina y amplias zonas comunes. Además de las viviendas tipo, las plantas bajas disponen de una terraza adicional ultimas plantas tipo dúplex con amplias terrazas. A destacar, sus grandes ventanales que aportan luminosidad a sus estancias, así como una distribución del espacio muy cuidada junto con la elección de materiales y acabados hace que Residencial Nao tenga lo necesario para que la conviertas en tu hogar. Además con aerotermia con suelo radiante refrescante para un óptimo confort. Como cada detalle es importante, también podrás elegir entre diferentes acabados, calidades y materiales, así como opciones de mejoras para que puedas personalizar la vivienda a tu estilo. La Garena, un enclave privilegiado donde se combina la calidad de vida de Alcalá de Henares a 20 minutos de Madrid. “Ciudad Garena Diez” se encuentra frente a la estación de cercanías de La Garena y a tan solo a 5 minutos a pie del centro comercial “La Garena”, el Hipercor y el centro de salud. En su entorno se encuentran dos colegios que figuran entre los 100 mejores de España, concretamente el CEIP La Garena en el noveno puesto y el CEIP Antonio Mingote en el puesto 40. Dispone de una amplia oferta de servicios ocio, restaurantes, supermercados y deportes, destacando la ciudad deportiva “El Juncal”, uno de los mayores centros de Alcalá de Henares y el centro de negocios “Garena Plaza”, una zona en auge para nuevas implantaciones comerciales. Conectado al centro histórico mediante el carril bici de la Avenida de Madrid. Comunicación directa a principales vías de comunicación A-2 y R-2 y cuenta con variedad transporte público, urbano e interurbano. Zonas comunes: Ascensor, zona infantil, zona de esparcimiento al aire libre, zonas verdes, piscina de adultos e infantil.",False,,True,False,4546.0,True,False,False,False,[],False,False,345500.0,€,True,True,flat,,"La Garena, Alcalá de Henares",Piso en Juan Marichal s/n,4,True,,True,,,,
108355843,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/3d/7e/1341654351.webp,21985,25,990000.0,flat,sale,119.0,3,2,Barrio Sol,Madrid,Madrid,Centro,es,40.4162667,-3.703424,False,https://www.idealista.com/inmueble/108355843/,"Se presenta esta encantadora y acogedora vivienda amueblada, situada en la segunda planta de un edificio histórico de principios del siglo XX, ubicado en una apacible calle peatonal del vibrante barrio de Sol. Con una superficie útil de 110 m² (119 m² construidos), esta propiedad destaca por su carácter singular y atmósfera cálida. La distribución interior comprende dos dormitorios con baños en suite, así como una estancia independiente junto al salón-comedor que puede destinarse a un tercer dormitorio, oficina u otro uso según las necesidades del propietario. La cocina, completamente equipada y de gran funcionalidad, se integra armónicamente con el estilo general de la vivienda. Entre sus elementos arquitectónicos más destacados se encuentran una pared de ladrillo visto en el salón-comedor, vigas de madera expuestas, suelos de tabla de madera y radiadores de época, los cuales contribuyen a crear un ambiente auténtico, cálido y lleno de personalidad. Desde cualquiera de sus tres balcones, se puede disfrutar de una vista parcial del emblemático edificio de Telefónica en la Gran Vía, considerado el primer rascacielos de Europa. La propiedad cuenta con sistema de calefacción central individualizado y aire acondicionado por split, lo que garantiza confort térmico durante todo el año. Situada a menos de cinco minutos a pie de la Puerta del Sol y la Plaza Mayor, esta vivienda goza de una ubicación privilegiada en uno de los barrios más emblemáticos y dinámicos de Madrid. Está rodeada de una amplia oferta comercial —incluido El Corte Inglés de Sol y el mercado de flores de Tirso de Molina— así como de numerosos restaurantes y excelentes conexiones de transporte.",True,good,False,,8319.0,True,False,False,False,[],False,False,990000.0,€,,,flat,,"Sol, Madrid",Piso,2,True,Sol,False,,,,
108081420,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/1f/ee/1357044458.webp,8 B,23,483000.0,duplex,sale,131.0,2,2,Juan Marichal s/n,Madrid,Alcalá de Henares,La Garena,es,40.4785912,-3.3946399,True,https://www.idealista.com/obra-nueva/108081420/,"“Próximo inicio de obras” PRECOMERCIALIZACION FASE I Y FASE II- Residencial NAO, una magnifica promoción de 136 viviendas de 2 y 3 dormitorios en Ciudad Garena 10 con plaza de garaje, trastero, piscina y amplias zonas comunes. Además de las viviendas tipo, las plantas bajas disponen de una terraza adicional ultimas plantas tipo dúplex con amplias terrazas. A destacar, sus grandes ventanales que aportan luminosidad a sus estancias, así como una distribución del espacio muy cuidada junto con la elección de materiales y acabados hace que Residencial Nao tenga lo necesario para que la conviertas en tu hogar. Además con aerotermia con suelo radiante refrescante para un óptimo confort. Como cada detalle es importante, también podrás elegir entre diferentes acabados, calidades y materiales, así como opciones de mejoras para que puedas personalizar la vivienda a tu estilo. La Garena, un enclave privilegiado donde se combina la calidad de vida de Alcalá de Henares a 20 minutos de Madrid. “Ciudad Garena Diez” se encuentra frente a la estación de cercanías de La Garena y a tan solo a 5 minutos a pie del centro comercial “La Garena”, el Hipercor y el centro de salud. En su entorno se encuentran dos colegios que figuran entre los 100 mejores de España, concretamente el CEIP La Garena en el noveno puesto y el CEIP Antonio Mingote en el puesto 40. Dispone de una amplia oferta de servicios ocio, restaurantes, supermercados y deportes, destacando la ciudad deportiva “El Juncal”, uno de los mayores centros de Alcalá de Henares y el centro de negocios “Garena Plaza”, una zona en auge para nuevas implantaciones comerciales. Conectado al centro histórico mediante el carril bici de la Avenida de Madrid. Comunicación directa a principales vías de comunicación A-2 y R-2 y cuenta con variedad transporte público, urbano e interurbano. Zonas comunes: Ascensor, zona infantil, zona de esparcimiento al aire libre, zonas verdes, piscina de adultos e infantil.",False,,True,False,3687.0,True,False,False,False,[],False,False,483000.0,€,True,True,flat,duplex,"La Garena, Alcalá de Henares",Dúplex en Juan Marichal s/n,8,True,,True,,,,
108709278,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/7c/be/1352798964.webp,9946-SS,7,1403500.0,chalet,sale,260.0,4,4,"Calle Mérida, 17",Madrid,Pozuelo de Alarcón,Somosaguas,es,40.4103769,-3.7802945,True,https://www.idealista.com/obra-nueva/108709278/,"Tu casa, tu espacio, tu ritmo. Vive en un chalet independiente junto a la Casa de Campo y a un paso de Madrid.  Tras el éxito de la nuestra primera fase, ponemos en marcha iKasaClass Lantana II, chalets independientes que se desarrollarán en régimen de Cooperativa, en la exclusiva Colonia de los Ángeles, en Pozuelo de Alarcón.  Disfruta de la independencia de una vivienda unifamiliar, con la amplitud y comodidad que tu familia necesita, en un entorno verde y rodeado de servicios.  Además, tú decides si quieres que tu casa tenga planta sótano o no.  - Gran salón- comedor con chimenea, que se abre al jardín privado, creando un entorno luminoso, amplio y acogedor. - Posibilidad de elegir entre cocina abierta o cerrada, creando espacios para disfrutar en familia. - Espacio en planta baja, perfecto como habitación, despacho o sala de juegos. - Cuatro dormitorios en planta primera, con opción a configurar la planta de arriba en tres dormitorios. El dormitorio principal cuenta con amplio vestidor. - Jardín privado con posibilidad de piscina opcional (con coste adicional)   Calidad, elegancia y diseño se unen para crear un hogar moderno, donde cada detalle cuenta.  Una ubicación que lo tiene todo en Colonia de los Ángeles. Estarás rodeado de naturaleza gracias a la proximidad de la Casa de Campo, sin renunciar a los servicios y las buenas conexiones:  - Centro Comercial Ciudad de la Imagen. - Colegios, escuelas infantiles y Centros Sanitarios cercanos. - Restaurantes y zonas de ocio. - Metro ligero y fácil acceso a las principales vías A-5, M-503, M-502 y M-40.   Espacio, independencia y vida en iKasaClass Lantana II, una oportunidad única de vivir en un chalet independiente en Pozuelo de Alarcón.  Para visitar la oficina comercial, es necesario concertar cita previa a través del teléfono de contacto o del formulario en nuestra web.",False,newdevelopment,True,False,5398.0,True,False,False,False,[],False,False,1403500.0,€,True,True,chalet,independantHouse,"Somosaguas, Pozuelo de Alarcón","Casa independiente en Calle Mérida, 17",,,Somosaguas,,,,,
108776271,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/b0/8c/1354793950.webp,,32,900000.0,flat,sale,145.0,4,3,Barrio Peñagrande,Madrid,Madrid,Fuencarral,es,40.4698787,-3.7195362,False,https://www.idealista.com/inmueble/108776271/,"Exclusiva vivienda reformada en urbanización con piscina y jardines Gilmar presenta esta espectacular vivienda de 145 m² construidos y 127 m² útiles, completamente reformada y con una distribución pensada para el máximo confort. La luminosidad es uno de sus grandes atractivos, gracias a su triple orientación norte, sur y este, que permite disfrutar de luz natural durante todo el día. Cuenta con cuatro dormitorios y tres baños, destacando la suite principal, que dispone de un amplio baño y un gran vestidor. La segunda suite también cuenta con baño en suite, un espacioso armario empotrado y una terraza privada. Los otros dos dormitorios, igualmente luminosos, tienen armarios empotrados, lo que garantiza un excelente espacio de almacenamiento. El salón-comedor es amplio y acogedor, con dos grandes ventanales que inundan la estancia de luz. Uno de ellos da acceso a una terraza de unos 6 metros cuadrados, perfecta para disfrutar del aire libre. La cocina es independiente y está equipada con un gran tendedero. En cuanto a acabados, la vivienda ha sido reformada con materiales de alta calidad. Los suelos de mármol en el salón, pasillo y dormitorios aportan elegancia y calidez, mientras que en la cocina y los baños se ha optado por suelo porcelánico. Las ventanas de PVC con apertura oscilobatiente y rotura de puente térmico garantizan aislamiento y eficiencia energética. Además, dispone de calefacción y agua caliente individual con una caldera de gas nueva y aire acondicionado Daikin con bomba de frío y calor en salón y dormitorios. El piso incluye una amplia plaza de garaje con acceso directo por ascensor. Se encuentra en una urbanización privada con piscina comunitaria, amplias zonas ajardinadas, parque infantil y portero físico, ideal para quienes buscan tranquilidad sin renunciar a todas las comodidades. La ubicación es inmejorable, en una zona residencial tranquila, entre el Parque Rodríguez Sahagún y la Dehesa de la Villa. Además, está perfectamente comunicada: A solo 150 metros de la estación de metro Valdezarza. Con paradas de autobús a 100 metros. Acceso rápido al centro por el Túnel de Valle de Mena y excelente conexión con la M-30 norte y sur a través de la calle Sinesio Delgado. Una vivienda lista para entrar a vivir, con todas las comodidades y en una ubicación privilegiada. No pierdas la oportunidad de visitarla. Contacta con Gilmar para más información.",False,good,False,,6207.0,True,False,False,False,[],False,False,900000.0,€,True,False,flat,,"Peñagrande, Madrid",Piso,2,True,Peñagrande,True,,,,28000.0
106201367,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/81/f0/1324935264.webp,COOP-826@VT11-ÁT.A,9,831500.0,penthouse,sale,176.0,2,1,"VILLAESCUSA, 62",Madrid,Madrid,Ciudad Lineal,es,40.41962,-3.62887,True,https://www.idealista.com/obra-nueva/106201367/,"LAS ROSAS PLAZA (PERALEDA URBAN, S. COOP. -Fase Villaescusa). ¡LICENCIA DE OBRA CONCEDIDA! Futuro residencial formado por 24 viviendas de 1 y 2 dormitorios en régimen de cooperativa (promueve Peraleda Urban, S. COOP. ) gestionada por Prygesa, (Grupo Pryconsa). LICENCIA DE OBRA CONCEDIDA Dispondrá de piscina, jardines y conserjería. Además, cuentan con 1 o 2 plazas de garaje según vivienda, y trastero incluido en el coste. La urbanización privada estará situada en C/ VILLAESCUSA, 62 Las Rosas, Pueblo Nuevo (Madrid). Suelo en propiedad. • Financiación prevista: hasta el 80% • Entrega estimada: 2028 • Personalización de Espacios con Elección de Acabados. NOTA: A los costes indicados hay que añadir el 10% de IVA.",False,newdevelopment,True,False,4724.0,True,False,False,False,[],False,False,831500.0,€,True,True,flat,penthouse,"Pueblo Nuevo, Madrid","Ático en Villaescusa, 62",7,True,Pueblo Nuevo,True,,,,
108149558,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/20/d6/1367590887.webp,07400,60,615000.0,chalet,sale,345.0,4,5,La Navata,Madrid,Galapagar,La Navata,es,40.5981353,-3.9918948,False,https://www.idealista.com/inmueble/108149558/,"ELEPHANT REAL ESTATE NO COBRA HONORARIOS AL COMPRADOR EN ESTA OPERACION MAGNIFICO CHALET PAREADO EN LA NAVATA Si estás buscando un chalet amplio, con todas las comodidades y en una ubicación privilegiada, no busques más, esta vivienda lo tiene todo!. Es un lugar donde podrás disfrutar de la vida con la máxima tranquilidad, en una zona residencial pero cercana al núcleo urbano y a la estación de Renfe, colegios, etc... ESTE CHALET ES ESPECIAL: Porque es una vivienda muy cómoda, sus estancias son muy amplias y luminosas, tiene piscina privada y unas vistas espectaculares a la sierra.   Dispone de un dormitorio con baño propio en la planta principal, lo que supone un extra de comodidad para quien no desee subir escaleras o como dormitorio de invitados. DISTRIBUCION: La vivienda tiene 326m2 construidos, distribuidos en 4 plantas: PLANTA PRINCIPAL: Accedemos a esta planta subiendo unas escaleras y atravesamos un agradable porche de entrada. En esta planta encontramos un amplio y luminoso salón comedor, cocina muy espaciosa con salida a una terraza trasera, un dormitorio con baño propio y un aseo en el distribuidor. 101m2 PLANTA PRIMERA: En esta planta encontramos el dormitorio principal, muy espacioso con baño en suite con bañera de hidromasaje y ducha independiente, otro dormitorio muy amplio, un segundo baño completo en el descansillo y una terraza. 84m2 PLANTA SÓTANO: Garaje grande con espacio para dos coches, cuarto de lavandería, bodega con chimenea y zona de ocio, un aseo y caldera de Gasoil. 84m2 BUHARDILLA: Totalmente acondicionada, paredes forradas de madera, se divide en dos estancias, una de ellas es actualmente un dormitorio, y la otra como zona de estudio o despacho, pero pueden utilizarse según las necesidades. 57m2 ES IMPORTANTE SABER QUE: Se han realizado importantes mejoras, que estrenarán los nuevos propietarios como: - Pintura nueva en toda la vivienda, también en puertas y armarios. - Lavabos, ducha, grifería y muebles nuevos en los tres baños completos. - Arreglo del jardín, instalando cesped en varias zonas y pintura de puertas de acceso y barandilla de escalera. La vivienda cuenta con una parcela 363m2, está solada en gran parte y cuenta con piscina privada, totalmente vallada y puerta de entrada para vehículos motorizada. COMUNICACIONES Y TRANSPORTE: Excelentes comunicaciones por carretera, con la A6 a 4 kms y a 20 minutos de Madrid. Por lo que respecta al transporte público, cuenta con la estación de Renfe a 17 minutos a pie, 3 minutos en coche y muy cerca la parada del autobús directo a Moncloa (632 y 635), y la línea 634 (que une la universidad de Colmenarejo con la estación de Renfe de La Navata). SERVICIOS Y OCIO: A 3 minutos en coche tenemos el supermercado SuperCor, y además de tener muy cercanos varios supermercados de Galapagar como Mercadona, Ahorramás, DIA, BM, etc... y todo el comercio del casco urbano, farmacias, ferreterías, bares, restaurantes, cafeterías, bancos e iglesia. COLEGIOS Y UNIVERSIDADES: Dispone de una amplia red de colegios e institutos tanto públicos CEIP La Navata ( 9 minutos a pie), San Gregorio, Carlos Ruiz, Jacinto Benavente, Instituto Cañada Real, Instituto Infanta Elena) como privados (Gondomar, Veracruz Parque), así como tres universidades en sus cercanías (Nebrija de Hoyo de Manzanares- Carlos III de Colmenarejo y UDIMA de Villalba). HOSPITALES: En el municipio de Galapagar encontramos un moderno centro de salud, además de varios centros médicos privados. Los hospitales más cercanos son Hospital Puerta de Hierro, Hospital de Villalba y Hospital de El Escorial. A 5 kilómetros tenemos el Hospital HM Torrelodones. Ven a verlo, te sorprenderá!",True,good,False,,1783.0,True,False,False,False,[],False,False,615000.0,€,True,True,chalet,semidetachedHouse,"La Navata, Galapagar",Chalet pareado,,,,,,,,
109192030,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/5c/22/1367001941.webp,LHV0950-D,35,895000.0,flat,sale,141.0,3,2,calle del Monasterio de Sobrado,Madrid,Madrid,Fuencarral,es,40.5101737,-3.6947892,False,https://www.idealista.com/inmueble/109192030/,"Piso a estrenar en Montecarmelo – Reformado íntegramente Fantástica vivienda de 3 dormitorios y 2 baños, con plaza de garaje con preinstalación para coche eléctrico y trastero incluidos. La vivienda cuenta con una superficie total de 141 m² construidos incluyendo pp de elementos comunes, 100 m² construida propia y 87 m² útiles. Ubicada en 3ª planta con orientación este-oeste, muy luminosa durante todo el día. Reforma integral con excelentes calidades: suelos de tarima, carpintería de aluminio, armarios empotrados, aire acondicionado por conductos y calefacción individual de gas natural. Distribución: -Salón-comedor amplio y luminoso -Cocina semi-incorporada equipada, con office y tendedero -Dormitorio principal en suite -2 dormitorios adicionales + 1 baño completo Gastos de comunidad de la vivienda: 160 €/mes IBI: 710 €/año Urbanización privada con piscina, zonas verdes, infantil, local comunitario equipado con nevera y mobiliario y conserjería 24h. Zona tranquila, rodeada de servicios (colegios, restaurantes, bancos, farmacias…) y muy bien comunicada: Metro Montecarmelo (L10) a 7 min andando y varias líneas de autobús próximas. Una vivienda lista para estrenar en una de las mejores zonas residenciales de Madrid.",False,good,False,,6348.0,True,False,False,False,[],False,False,895000.0,€,True,True,flat,,"Montecarmelo, Madrid",Piso en calle del Monasterio de Sobrado,3,True,Montecarmelo,True,,,,
108922520,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/00/ef/1359030102.webp,W-030K58,35,2480000.0,chalet,sale,252.0,3,3,Barrio El Plantío,Madrid,Madrid,Moncloa,es,40.4718903,-3.8344713,False,https://www.idealista.com/inmueble/108922520/,"Coqueto y exclusivo unifamiliar, su oasis junto a Madrid Engel & Völkers te invita a descubrir este encantador chalet independiente, donde cada rincón ha sido concebido para disfrutar del confort, la privacidad y el bienestar. Situado en una tranquila y cotizada zona residencial próxima a Madrid, en El Plantío, Aravaca, esta propiedad representa la perfecta fusión entre funcionalidad y estilo de vida. Distribuido en dos plantas, el hogar ofrece tres confortables dormitorios, el principal en la planta de acceso es amplio y luminoso con baño en suite, también en esta planta, dispone de un aseo de cortesía, una luminosa cocina y un acogedor salón comedor presidido por una chimenea que invita a disfrutar de reuniones cálidas y memorables.  En la planta inferior dotada de luz natural y altura, se encuentran los otros dos dormitorios, uno de ellos con baño en suite y el garaje cerrado actualmente usado como zona multifuncional, zona de lavandería.  En el exterior, un cuidado jardín rodea la vivienda, ofreciendo un oasis de serenidad con un elegante cenador e iluminación ambiental que transforma las noches en momentos especiales. La piscina, orientada al sur, se convierte en un refrescante refugio durante los días de verano, enmarcada por una atmósfera privada y apacible. La propiedad cuenta con una plaza de garaje cubierta y otra descubierta y destaca por su sólida construcción, su fachada discreta, acústica y térmicamente aislada y la amplitud de sus estancias, hacen de esta vivienda un hogar singular, diseñado para quienes valoran la funcionalidad, la privacidad, la luz natural y la proximidad a la ciudad, priorizando la tranquilidad. Una oportunidad excepcional para vivir en una de las zonas más consolidadas y mejor comunicadas del noroeste de Madrid. Dotada de todos los servicios con fácil acceso por distintos accesos a Madrid y con líneas urbanas y acceso al tren caminando a cinco minutos y acceder al Monte del Pilar donde realizar multitud de actividades en plena naturaleza. Descubra un estilo de vida incomparable en Aravaca, un exclusivo enclave madrileño que combina la serenidad de un entorno residencial privilegiado con la proximidad a la vibrante energía de la capital. Esta excepcional propiedad se encuentra en una zona residencial, ideal para familias que buscan un ambiente tranquilo y seguro, con fácil acceso a colegios internacionales de prestigio y una amplia gama de servicios de primera clase. La infraestructura de la zona es inmejorable. Disfrute de una red de transporte público eficiente, con conexiones directas al centro de Madrid en aproximadamente 15 minutos en coche o 20 minutos en transporte público. En las inmediaciones encontrará una amplia selección de restaurantes de alta cocina, boutiques exclusivas y centros comerciales de lujo, satisfaciendo las necesidades más exigentes. Aravaca ofrece una amplia gama de actividades de ocio. Los amantes del deporte podrán disfrutar de campos de golf de renombre internacional, pistas de tenis y centros ecuestres, todo ello a poca distancia. Para los que buscan un contacto más cercano con la naturaleza, ofrece extensos espacios verdes ideales para paseos, ciclismo y actividades al aire libre. Además, la proximidad al Monte del Pilar y a la Casa de Campo permite disfrutar de un entorno natural privilegiado a pocos minutos de la propiedad.",True,good,False,,9841.0,True,False,True,False,[],False,False,2480000.0,€,True,True,chalet,independantHouse,"El Plantío, Madrid",Casa independiente,,,El Plantío,,,,,
