propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
109025953,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/87/da/1363403915.webp,PRIMERAPLANTA HOGARES BELLAVISTA ,20,1,250000.0,flat,sale,108.0,True,4,2,plaza de Galicia,Madrid,Rivas-Vaciamadrid,Covibar - Pablo Iglesias,es,40.3674737,-3.5474018,False,https://www.idealista.com/inmueble/109025953/,"¡ HOGARES RIVAS VACIAMADRID VENDE! FANTÁSTICA primera planta con ASCENSOR y TRASTERO en el barro de Covibar Rivas Vaciamadrid.  Distribuido en hall de entrada, amplia cocina con tendedero, gran salón comedor para disfrutar de momentos en familia y amigos. 3 habitaciones exteriores de buen tamaño y una habitación de matrimonio acompañados de dos baños completos. Todas las estancias incluyen armarios empotrados, radiadores con calefacción individual de gas natural y dobles ventanas. Además la finca incluye un trastero de 7 metros.  La vivienda se encuentra rodeada de numerosas zonas ajardinadas, amplia oferta en ocio, comercio y centros educativos. A escasos minutos andando del metro Rivas Urbanizaciones y salida a la carretera A-3.  Además, podrás optar al 100% de la FINANCIACIÓN gracias a nuestro departamento FINANHOGAR. No dudes en visitar el que puede ser tu nuevo Hogar. REPORTAJE FOTOGRÁFICO PRÓXIMAMENTE.",True,renew,False,True,2315.0,True,True,False,False,[],False,False,250000.0,€,,,flat,,"Covibar - Pablo Iglesias, Rivas-Vaciamadrid",Piso en plaza de Galicia,Destacado,,275000.0,25000.0,9.0,
108908879,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/86/7b/1358606625.webp,EG6450,62,9,247000.0,flat,sale,92.0,True,3,2,Venecia - Nueva Alcalá,Madrid,Alcalá de Henares,Venecia - Nueva Alcalá,es,40.4750613,-3.3650305,False,https://www.idealista.com/inmueble/108908879/,"Alcalá Inmobiliaria presenta este acogedor piso con ascensor  en zona de Nueva Alcalá con 88 metros construidos, 3 dormitorios, 2 baños salón comedor con terraza, cocina amueblada con electrodomésticos (placa, horno y campana) Entramos por un recibidor y a mano izquierda está la cocina y al frente amplísimo salón con aire acondicionado y acceso a terraza cerrada con magnificas vistas A continuación contamos con 3 dormitorios ( uno de ellos doble) y 2 baños completos reformados Buena conservación y cuenta con reformas varias, suelos de parque, baños y cocina reformados, 2 aires acondicionados El edificio cuenta con mejoras de aislamiento en fachada Excelente ubicación con varias líneas de autobús a Madrid y Alcalá de Henares  No cobramos comisión al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? Llámanos sin compromiso y programaremos una visita. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.   En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,True,2685.0,False,False,False,False,[],False,False,247000.0,€,,,flat,,"Venecia - Nueva Alcalá, Alcalá de Henares",Piso,Destacado,,,,,
109089945,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/03/1e/907602857.webp,,16,1,410000.0,flat,sale,45.0,False,1,1,guzman el bueno,Madrid,Madrid,Chamberí,es,40.4341282,-3.7135711,False,https://www.idealista.com/inmueble/109089945/,"Estupendo apartamento reformado completamente amueblado en la mejor zona de Guzmán el Bueno. La vivienda consta de salón de 20 m con cocina abierta equipada con muebles de gran almacenaje y todos los electrodomésticos (frigorífico, lavavajillas, lavadora, horno y placa de vitrocerámica). Un dormitorio independiente con armario empotrado, cama con canapé de 1,35cm y baño reformado con plato de ducha.  Muy buenas calidades: suelo de tarima, pintura lisa, carpintería lacada en blanco, ventanas climalit, armario empotrado en entrada, halógenos, estores screen, calefacción individual por gas natural. La vivienda totalmente amueblada y equipada con sofa-cama en salón, menaje y ropa de cama.  Finca con servicio de recogida de basura y portero físico. Opcionalmente también está en venta una plaza muy amplia de garaje en el mismo edificio por 45.000 euros. En la actualidad, la vivienda se encuentra alquilada desde Enero del 2023 con una duración de contrato hasta Enero del 2028 con perfil de inquilinos solventes y sin ningún impago pendiente.  La plaza de garaje también se encuentra alquilada, pero si se desea comprar, se podrá disponer de ella de forma inmediata.  Gran oportunidad inversores.",False,good,False,True,9111.0,False,False,False,False,[],False,False,410000.0,€,True,False,flat,,"Gaztambide, Madrid",Piso en guzman el bueno,Destacado,Gaztambide,465000.0,55000.0,12.0,45000.0
109000053,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/97/11/1361311633.webp,RP1802025140781,18,7,739000.0,flat,sale,85.0,True,3,2,calle de la Cruz del Sur,Madrid,Madrid,Retiro,es,40.4120226,-3.6686782,False,https://www.idealista.com/inmueble/109000053/,"Hay casas que se sienten bien desde el primer paso. Esta es una de ellas. Totalmente exterior, orientada al sur y bañada por la luz natural durante todo el día, esta vivienda ha sido reformada con mimo y buen gusto por prestigiosa diseñadora con materiales de alta calidad, pensando en quienes valoran el diseño, el confort y la calidez de un verdadero hogar.  - ¿Qué encontrarás aquí?  Un salón amplio y luminoso para disfrutar en familia o recibir amigos con estilo y comodidad.  Tres habitaciones con grandes ventanas, silenciosas y llenas de luz, ideales para descansar, teletrabajar o crecer en familia.  Una cocina moderna e independiente, con luz natural y espacio más que suficiente para inspirarte cada día.  Dos baños elegantes y prácticos que harán más cómoda la rutina diaria.  Un recibidor con carácter que, creando una conexión perfecta de todas las estancias marca la diferencia desde que entras. Además con un gran armario empotrado. Todo ello, con suelos de madera, ventanas Climalit, aire acondicionado, y una estética acogedora y actual que invita a quedarse.  - Detalles que marcan la diferencia:  85 m² construidos, muy bien distribuidos.  Reforma integral reciente  Séptima planta exterior con ascensor  Plaza de garaje incluida  Edificio cuidado, tranquilo y con buenos vecinos  - Una ubicación donde todo está cerca, rodeada de zonas ajardinadas.  En el barrio de La Estrella, junto al Retiro, vives con la tranquilidad de una zona residencial y la comodidad de tener todo a mano: colegios, parques, comercios, transporte público (Metro Sainz de Baranda y Conde de Casal), y salida directa a M-30.  Si buscas algo especial, este piso está listo para convertirse en tu hogar.  Llama y ven a verlo. Te encantará.  Para más información contacte con el asesor Ruben Zarate (seis. seis. cuatro. seis. seis. cuatro. siete. tres. uno. ) HORARIO: DE 10 A 14 Y DE 17 A 20.  De acuerdo con el RD 515/1989, del 21 de Abril, se informa al cliente que los gastos notariales, registrales, I. T. P. o equivalente, gastos financieros y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda.",False,good,False,True,8694.0,False,False,False,False,[],False,False,739000.0,€,True,True,flat,,"Estrella, Madrid",Piso en calle de la Cruz del Sur,Destacado,Estrella,749000.0,10000.0,1.0,
109095802,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/6c/8d/1364235063.webp,3248-25002,18,4,255000.0,studio,sale,32.0,True,0,1,calle de Santa Casilda,Madrid,Madrid,Arganzuela,es,40.4050611,-3.7120772,False,https://www.idealista.com/inmueble/109095802/,"IDEAL INVERSORES: Amplio estudio luminoso con vistas, piscina, trastero, un baño y cocina. Buen edificio con buen portal. Preguntar si hay plazas de garaje disponibles en el edificio.",False,good,False,True,7969.0,False,False,False,False,[],False,False,255000.0,€,,,flat,studio,"Imperial, Madrid",Estudio en calle de Santa Casilda,Destacado,Imperial,,,,
109176333,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/c0/44/1366526475.webp,RP972025139624,30,2,455000.0,flat,sale,102.0,True,3,1,paseo de la Ermita del Santo,Madrid,Madrid,Latina,es,40.4050736,-3.723155,False,https://www.idealista.com/inmueble/109176333/,"¡Redpiso Puerta del Ángel tiene el placer de presentar esta magnífica oportunidad! Se vende piso a reformar en la codiciada zona de Paseo de la Ermita del Santo, dentro de una mancomunidad privada que ofrece tranquilidad y exclusividad. Ubicado en una 2ª planta con ascensor, esta vivienda cuenta con una distribución ideal: amplio salón comedor lleno de posibilidades, tres dormitorios, baño con plato de ducha, y una terraza cerrada (no incorporada a la vivienda), perfecta para crear un espacio adicional de relax o almacenamiento. Además, dispone de trastero y acceso a parking en superficie de uso exclusivo para vecinos, un auténtico privilegio en la zona. La vivienda goza de una excelente orientación norte, suelos de parquet, calefacción central con contadores individualizados, y una habitación principal con armarios empotrados, todo ello en una finca cuidada y bien comunicada. Detalles como las paredes de gotelé, ventanas de aluminio gris y puertas de madera ofrecen una base sólida para personalizar y modernizar el inmueble a tu gusto. Situada en una zona privilegiada, lo que te permitirá llegar al centro de Madrid en pocos minutos. La zona también cuenta con varias líneas de autobuses (25, 31, 33, 36, 39, 65, 158, etc), facilitando la movilidad. Cerca del inmueble, podrás disfrutar de múltiples servicios como supermercados, escuelas, centros de salud y tiendas locales. Además, estarás a un paso de amplias zonas verdes como Casa de Campo y Madrid Río, ideales para paseos o actividades al aire libre. En los alrededores también hay una variada oferta de bares y restaurantes, perfectos para disfrutar de la gastronomía local. Además, contamos con un servicio de asesoramiento financiero gratuito a través DCREDIT, donde nuestros expertos te podrán ayudar a conseguir las mejores condiciones del mercado hipotecario. ¡VENGA A VISITARLA SIN COMPROMISO! REDPISO PUERTA DEL ANGEL: Su agencia inmobiliaria líder en compraventa y alquiler en Madrid. Nota legal: El precio indicado no incluye los impuestos aplicables (como el Impuesto de Transmisiones Patrimoniales), ni los gastos notariales, registrales u otros costes asociados a la compraventa. Tampoco se incluyen los honorarios de intermediación a cargo del comprador. La información contenida en este anuncio tiene carácter meramente informativo y no constituye un compromiso contractual.",False,renew,False,True,4461.0,False,False,False,False,[],False,False,455000.0,€,True,True,flat,,"Los Cármenes, Madrid",Piso en paseo de la Ermita del Santo,Destacado,Los Cármenes,464900.0,9900.0,2.0,
107571418,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/f9/7c/1316552294.webp,8620,75,,1549000.0,chalet,sale,550.0,,5,5,calle Islas Canarias,Madrid,Boadilla del Monte,Valdepastores - Las Encinas,es,40.4254424,-3.8901301,False,https://www.idealista.com/inmueble/107571418/,"CASA TRANQUILITY   ¿Te imaginas descansando en este chaise-longue, disfrutando de la paz y la tranquilidad de una noche de luna llena?   Este puede ser tu nuevo hogar en esta propiedad ubicada en un paraje arbolado, exclusivo y tranquilo.   A escasos 20 minutos del Hotel Riu Plaza España y de la icónica calle Gran vía, en la Urbanización privada "" Calme -House "" con acceso restringido, vigilancia 24 horas y presencia física de conserje todos los días del año puedes disfrutar de este espacio de 740mts2 de parcela con estancias repartidas en 550 mts decoradas y pensadas para vivir en paz dentro de ellas.   Una inversión siempre segura en la segunda localidad de Madrid con mayor renta per-cápita.   La vivienda podrás comprarla con el mobiliario exceptuando sus objetos personales tanto de la planta baja así como del porche que es el pulmón y el lugar mágico de la casa.   Garaje para 3 vehículos, cocina equipada, salón con chimenea, de 50 mts2 repartidos en dos ambientes, cocina y aseo en planta baja así como sus 4 dormitorios en planta de descanso. Añadiremos 2 suites completas con amplio dormitorio y materiales nobles en su baño de suite principal y dos terrazas en planta primera con cerramiento para destinarla al uso que consideres más adecuado a tus necesidades.   Para la zona de servicio, contarás con la planta semisótano con diversidad de estancias que te harán tener un gran desahogo para el día a día y tener tu futura casa perfectamente ordenada. Si es de tu agrado, podrás realizar alguna pequeña adecuación y preparar un gym, una zona de lectura, quizás una sala de música o adecuarla para tus hobbies.   Dispone de amplios exteriores, jardín en perfecto cuidado, cascada, iluminación exterior minimalista y zona de relax. En el exterior te encontrarás dos porches cubiertos cuidados al detalle para deleitarte y celebrar momentos únicos con tus familiares y amigos.   Otra de las joyas de las que podrás disfrutar de esta propiedad llena de rincones que te harán desconectar por completo es esta piscina de invierno climatizada con zona de descanso.   Suelos nobles en madera de sapelly, carpintería exterior en aluminio con puente térmico, puertas interiores en madera natural, paredes lisas enteladas con aislamiento acústico y calefacción eléctrica.   Si quieres deleitarte en persona y soñar cómo verte dentro de ella, contacta conmigo en el y estaré encantada de mostrártela.",True,good,False,,2816.0,True,True,False,True,[],False,False,1549000.0,€,True,True,chalet,semidetachedHouse,"Valdepastores - Las Encinas, Boadilla del Monte",Chalet pareado en calle Islas Canarias,Destacado,,,,,
108377262,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/8f/93/1342294923.webp,nij042IZ,24,1,1625000.0,flat,sale,190.0,True,4,3,Barrio Niño Jesús,Madrid,Madrid,Retiro,es,40.4101558,-3.6760299,False,https://www.idealista.com/inmueble/108377262/,"Olisson Club pone a su disposición esta increíble vivienda con vistas al Retiro. La propiedad cuenta con 190 m² construidos, está recién reformada con calidades premium y un diseño sofisticado. Situada en una de las zonas más exclusivas de Madrid, dispone de un amplio salón-comedor con luz natural y una cocina totalmente equipada, semiintegrada en el espacio. Esta se conecta visualmente a través de una elegante puerta acristalada, que aporta estilo y permite mantener cierta independencia sin perder la sensación de amplitud. Los suelos son de roble natural y la vivienda cuenta con numerosos armarios empotrados. En la zona de noche se encuentran cuatro dormitorios y tres baños, dos de ellos en suite. Además, dispone de gran capacidad de almacenamiento, trastero, conserje, calefacción central, preinstalación de aire acondicionado y es accesible para personas con movilidad reducida. Un oasis de confort y elegancia. [IW].",True,good,False,True,8553.0,False,False,False,True,[],False,False,1625000.0,€,,,flat,,"Niño Jesús, Madrid",Piso,Destacado,Niño Jesús,,,,
108338273,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/71/79/1341149301.webp,,99,,1500000.0,chalet,sale,600.0,,6,4,Bonanza,Madrid,Boadilla del Monte,Bonanza,es,40.4479552,-3.8967802,False,https://www.idealista.com/inmueble/108338273/,"EXCLUSIVO CHALET INDEPENDIENTE EN BOADILLA DEL MONTE – 600M² CONSTRUIDOS EN PARCELA DE 2.000M² CON PISCINA Y ZONA DE SOLÁRIUM Esta impresionante propiedad, ubicada en una de las urbanizaciones más demandadas de Boadilla del Monte, ofrece un entorno único de privacidad, amplitud y elegancia. Con 600 m² construidos distribuidos en tres cómodas plantas y asentado sobre una magnífica parcela de 2.000 m², este chalet independiente ha sido diseñado para disfrutar en familia y con amigos, tanto en el interior como en el exterior. PLANTA PRINCIPAL Accedemos a un gran hall de entrada que da paso a las principales estancias: un amplio salón con chimenea, lleno de luz natural gracias a sus grandes ventanales, un comedor formal ideal para celebraciones, una acogedora sala de estar, y una moderna cocina abierta, perfectamente integrada y con acceso directo a todas las zonas comunes, lo que permite una fluida comunicación entre espacios. En esta planta también encontramos un aseo de cortesía y un dormitorio principal en suite, de generosas dimensiones, con un gran baño privado y vestidor. Un espacio pensado para el confort y la privacidad. PLANTA INFERIOR En la planta baja, orientada al ocio y al relax, destaca una sala de juegos multifuncional, un salón con barra de bar perfecto para reuniones sociales, una cómoda zona de estar, un baño completo y acceso directo a la terraza cubierta, la zona de solárium y una espectacular piscina privada, rodeada de vegetación y con espacio para disfrutar del buen tiempo en total tranquilidad. PLANTA SUPERIOR Dedicada íntegramente al descanso, esta planta alberga cuatro amplios dormitorios, uno de ellos con una gran sala de estar anexa y baño, ideal como zona privada para adolescentes, invitados o despacho en casa. Todas las estancias son exteriores, con vistas despejadas y gran luminosidad. SOBRE BOADILLA DEL MONTE Vivir en Boadilla del Monte es disfrutar de uno de los entornos residenciales más codiciados del noroeste de Madrid. Con una excelente calidad de vida, este municipio combina naturaleza, seguridad y servicios de primer nivel. Rodeado de parques, zonas verdes y áreas protegidas como el Monte de Boadilla, es ideal para quienes buscan tranquilidad sin renunciar a estar bien conectados con el centro de Madrid. Dispone de una amplia oferta educativa (colegios públicos, concertados e internacionales), centros deportivos, comercios, restaurantes y acceso rápido por carretera (M-50, M-503) y transporte público (Metro Ligero y autobuses interurbanos). Una propiedad única para quienes valoran la exclusividad, el espacio y el entorno. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.",True,good,False,,2500.0,True,True,False,False,[],False,False,1500000.0,€,True,True,chalet,independantHouse,"Bonanza, Boadilla del Monte",Casa independiente,Destacado,,,,,
109159163,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/4b/00/1366012465.webp,RETAMA,18,2,260000.0,duplex,sale,82.0,True,3,2,calle Retama,Madrid,San Lorenzo de El Escorial,Zaburdón - Monte Escorial,es,40.6029357,-4.1306297,False,https://www.idealista.com/inmueble/109159163/,"GARSIERRA. Espacioso piso en San Lorenzo de El Escorial, Madrid, perfecto para parejas. La vivienda cuenta con una superficie de 81 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y dos aseos. Está situado en el centro de San Lorenzo de El Escorial cerca de Royal Site of San Lorenzo de El Escorial y Frailes Garden, en sus alrededores encontramos la Escuela de Educación Infantil Trébol, supermercados, bancos, farmacias, oficinas de correos y varias paradas de autobús. Cuenta con fácil acceso a C. las Pozas.",False,good,False,False,3171.0,False,False,False,False,[],False,False,260000.0,€,True,True,flat,duplex,"Zaburdón - Monte Escorial, San Lorenzo de El Escorial",Dúplex en calle Retama,Destacado,,,,,
109019338,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/68/37/1361859908.webp,EG6467,67,2,239900.0,flat,sale,93.0,True,3,2,San Agustin de Guadalix,Madrid,San Agustin de Guadalix,,es,40.6774612,-3.6164821,False,https://www.idealista.com/inmueble/109019338/,"ALCALA INMONBILIARIA presenta este bonito y céntrico piso de tres dormitorios que destaca por su excepcional ubicación en pleno centro urbano de San Agustín de Guadalix, a escasos metros de la iglesia. Este piso cuenta con un amplio salón con zona de comedor y aire acondicionado de unos 25 metros cuadrados aproximadamente, una cocina independiente de  gran tamaño con una zona de tendedero que da a un patio de luces... un baño completo y un aseo.  Tres amplias habitaciones con sus armarios empotrados. Además el piso tiene una amplísima terraza que se puede o no incorporar al salón. El piso además necesita solo reforma a nivel de acabados. Calidades: suelos de gres, paredes pintadas con gotelé, puertas macizas de sapelli, doble ventana de aluminio, aire acondicionado en el salón, armarios empotrados, y calefacción por gas natural. Otras características: agua incluida en la comunidad y doble ventana. San Agustín del Guadalix, como puente de unión entre el área metropolitana de Madrid y la Sierra Norte, es una población prolija en servicios y comodidades. Su ambiente es mayormente residencial y abundan las comunidades de reciente construcción habitadas por familias de buen nivel económico (no en vano se encuentra en el Top 20 de municipios con más alta Renta per Cápita de España). Entre sus ventajas se incluyen: el fácil acceso a la A-1, la presencia de un Instituto y dos colegios públicos bilingües, varios supermercados de reconocidas distribuidoras, servicio regular de autobuses con Madrid, rutas naturales, centro de salud, biblioteca, polideportivo, academias de idiomas, peluquerías, restaurantes, guarderías, etc. Además, la cercanía al Hospital Infanta Sofía, al Aeropuerto y, en fin, a los servicios que ofrecen localidades cercanas como San Sebastián de los Reyes, Alcobendas o Colmenar Viejo, configuran San Agustín del Guadalix como una población en un enclave estratégico e idóneo para poder tenerlo todo a un paso de casa. No cobramos comisión al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? Llámanos sin compromiso y programaremos una visita. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.  En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,False,2580.0,False,False,False,False,[],False,False,239900.0,€,,,flat,,San Agustin de Guadalix,Piso,Destacado,,,,,
108470575,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/c3/b9/1349351476.webp,MON DAVID,29,1,352500.0,flat,sale,113.0,True,4,2,calle Polonia,Madrid,Leganés,El Carrascal,es,40.3389188,-3.7445834,False,https://www.idealista.com/inmueble/108470575/,"HOGARES LEGANÉS pone a la venta en exclusiva esta FANTÁSTICA VIVIENDA en una de las mejores zonas del barrio de El Carrascal. Ubicado en una primera planta, considerada 2ª. La vivienda de 113 M2 dispone de un hall recibidor, que distribuye la vivienda a salón y cocina. Su salón independiente con doble ventana que abre a una gran terraza completamente abierta. Dispone de 4 dormitorios totalmente independientes, 2 de ellos con armario empotrado y 2 cuartos de baño. Además dispone de una plaza de garaje en el bloque opcional y un amplio trastero independiente. Destacar la gran luminosidad en la vivienda a lo largo del día. Dispone además de un portero durante 12 horas para la seguridad del bloque. Si buscas una vivienda muy amplia, con mucha luz, en una ubicación inmejorable estación de Renfe a 2 min, próxima a toda clase de servicios y comercios; parada de metro El Carrascal 5 min, paradas de autobús, supermercados, colegios, bares y restaurantes. ¡ESTA ES TU CASA! ¡No pierdas la oportunidad de visitar esta vivienda! ¡FINANCIACIÓN HASTA EL 100%!",False,good,False,True,3119.0,True,True,False,False,[],False,False,352500.0,€,True,False,flat,,"El Carrascal, Leganés",Piso en calle Polonia,Destacado,El Carrascal,363500.0,11000.0,3.0,10000.0
108901325,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/5d/8d/1358387487.webp,,82,,1640000.0,chalet,sale,816.0,,5,5,Barrio Club de Golf,Madrid,Las Rozas de Madrid,Club de Golf,es,40.5510313,-3.9026324,False,https://www.idealista.com/inmueble/108901325/,"^**^CHALET INDEPENDIENTE DE LUJO EN CLUB DE GOLF, LAS ROZAS — VIVIENDA ÚNICA EN ENTORNO EXCLUSIVO^**^ Presentamos esta exclusiva vivienda unifamiliar en una de las urbanizaciones más prestigiosas y demandadas de la zona noroeste de Madrid: el Club de Golf de Las Rozas. Una localización privilegiada que combina seguridad, privacidad y un entorno natural inigualable, con zonas verdes, vistas despejadas y acceso directo a servicios de primer nivel. A tan solo 20 minutos del centro de Madrid y con excelentes comunicaciones, esta zona ofrece colegios internacionales, centros comerciales, restauración selecta y una oferta deportiva de élite. Con una superficie construida de 679 m² sobre una impresionante parcela ajardinada de 2.622 m², esta propiedad representa el equilibrio perfecto entre lujo, diseño y confort. Reformada para crear espacios amplios, modernos y funcionales, cada rincón ha sido pensado para quienes valoran la elegancia sin renunciar a la comodidad. La planta principal acoge un gran vestíbulo distribuidor que marca el carácter señorial de la casa. Desde aquí se accede a una estancia vestidor, ideal como zona de bienvenida o galería. La cocina, completamente equipada y con una espectacular isla en forma de U, se abre a un amplio comedor formal y conecta directamente con una preciosa terraza acristalada, integrada como una estancia más en la vivienda. Este espacio fluye con naturalidad hacia el salón principal —con doble ambiente y chimenea— y hacia un acogedor cuarto de estar también con chimenea y salida directa a otra terraza privada. Además, la cocina cuenta con una gran despensa, cuarto de lavado y comedor informal, completando una planta pensada para el día a día y la vida social. En esta misma planta se encuentran los dos garajes cerrados, el cuarto de calderas y un trastero. En la planta baja, un espacio diáfano y luminoso con ventanales al jardín se ofrece como salón de verano o zona de ocio, con la preinstalación para un baño completo. También se ubican aquí dos dormitorios (uno de ellos muy amplio, ideal para gimnasio, sala de juegos o suite de invitados), un baño completo y un aseo. La planta superior alberga el espectacular dormitorio principal con gran vestidor, un baño en suite digno de un hotel de lujo y salida a una terraza privada. Completan esta planta un segundo dormitorio en suite con armarios empotrados y terraza, y un tercer dormitorio de diseño exclusivo, distribuido en dos alturas, con zona de estar y juegos y terraza privada. En conjunto, esta vivienda destaca no solo por sus calidades, su distribución y su tamaño, sino por ofrecer un estilo de vida de alto nivel en una de las mejores zonas residenciales de Madrid. Es, sin duda, una propiedad única, sofisticada y muy especial, difícil de encontrar en el mercado actual. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.",True,good,False,,2010.0,True,True,False,False,[],False,False,1640000.0,€,True,True,chalet,independantHouse,"Club de Golf, Las Rozas de Madrid",Casa independiente,Destacado,Club de Golf,,,,
