propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
109218591,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/8c/45/1367796728.webp,,31,2,540000.0,flat,sale,141.0,True,3,2,calle de la Infanta Catalina Micaela,Madrid,Madrid,Hortaleza,es,Sanchinarro,40.4883276,-3.654516,False,https://www.idealista.com/inmueble/109218591/,"Piso luminoso de 3 dormitorios y 2 baños con plaza de garaje y piscina en Sanchinarro Se vende excelente vivienda ubicada en una zona residencial tranquila y familiar de Sanchinarro, en la calle Infanta Catalina Micaela, con todos los servicios básicos al alcance y bien conectada con el centro de Madrid. La vivienda consta de tres dormitorios, dos cuartos de baño, un amplio salón y cocina completa. Además, cuenta con un balcón exterior, aportando una excelente combinación de funcionalidad y confort. Los cerramientos de ventanas son de doble acristalamiento CLIMALIT y la vivienda cuenta con aire acondicionado, además de calefacción individual por gas natural, asegurando el confort en todas las estaciones. Se trata de una finca del año 2004, con una comunidad muy cuidada y ambiente apacible, que dispone de portero físico durante 12 horas del día, los 7 días de la semana, lo que potencia la seguridad y la tranquilidad del entorno. Además, la vivienda incluye una plaza de garaje y un trastero, dos extras muy valorados por su comodidad y capacidad de almacenamiento, y el edificio cuenta con piscina comunitaria, una ventaja destacada para disfrutar del tiempo libre sin salir de casa. La zona ofrece una completa red de servicios básicos en las inmediaciones: supermercados como el Día, Alcampo o Mercadona quedan a pocos minutos andando, o incluso centros comerciales como El Corte Ingles de Sanchinarro.  En cuanto a las conexiones y el transporte público, la comunicación con el resto de la ciudad es muy fluida. Las paradas de autobús más cercanas son Antonio Saura, Pza. Alcalde Moreno Torres o Francisco Pi y Margall – Príncipe Carlos, todas dentro radio de unos 200–300 metros. También existen conexiones con líneas de autobús como la 150, 158, 172, 174 y la nocturna N1; además, circulan trenes de Cercanías (líneas C1, C2, C7), Metro (líneas M-1 y M-4) y tren ligero ML-1, según los trayectos disponibles en la zona. Una vivienda ideal para familias o para quienes priorizan espacios bien distribuidos, con excelentes calidades, extras como garaje, trastero y piscina, y en un enclave con tranquilidad, seguridad y una zona bien consolidada. ¡Ven a conocer tu nuevo hogar en Sanchinarro y enamórate de esta oportunidad!",False,good,False,True,,3830.0,False,False,False,False,[],False,False,540000.0,€,flat,"Sanchinarro, Madrid",Piso en calle de la Infanta Catalina Micaela,True,True,,,,,
109173065,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/14/21/1366429027.webp,31242,7,4,407486.0,flat,sale,143.0,True,3,2,"avenida de los Quiñones, 11",Madrid,San Sebastián de los Reyes,Dehesa Vieja-Puente Cultural,es,,40.5654065,-3.6154542,True,https://www.idealista.com/obra-nueva/109173065/,"TU NUEVO HOGAR EN CERRO DEL BAILE, SAN SEBASTIÁN DE LOS REYES FIRMADO CONTRATO COMPRAVENTA PARCELA ¿Imaginas estrenar tu primera vivienda en un entorno natural, moderno en San Sebastián de los Reyes? Descubre VIVE Cerro del Baile, una promoción de 80 viviendas de precio limitado (VPPL) en régimen de cooperativa, de 2 y 3 dormitorios. La promoción se sitúa en Cerro del Baile, el nuevo desarrollo urbanístico de San Sebastián de los Reyes.  La Cooperativa ha firmado en julio el contrato de compraventa de la parcela.  TU HOGAR, TU ESPACIO • Las viviendas destacan por sus amplias estancias, con distribuciones prácticas que aprovechan al máximo el espacio. • La luz natural llena cada rincón gracias a que todas las viviendas son exteriores y cuentan con amplias terrazas que invitan a disfrutar del aire libre. •Todos los dormitorios cuentan con amplios armarios empotrados, un espacio de almacenaje para que el orden y la organización formen parte de tu vida diaria sin esfuerzo. •Trastero y dos o tres plazas de garaje para tu comodidad.  •Disfrutarás de un hogar con Alta Calificación Energética, que cuida del planeta mientras reduces el consumo energético diario sin renunciar al confort. ESPACIOS COMUNES PARA DISFRUTAR SIN SALIR DE CASA La promoción cuenta con zonas comunes pensadas para tu bienestar: piscina con área de solarium para refrescarte en verano, área de juegos infantiles donde los más pequeños vivirán grandes aventuras, y zonas verdes que invitan al descanso y la desconexión. UN BARRIO DISEÑADO PARA EL FUTURO Cerro del Baile se sitúa al norte de San Sebastián de los Reyes, a solo 15 minutos de Madrid, en un enclave privilegiado junto a la Dehesa Boyal y el Parque Regional de la Cuenca Alta del Manzanares.  El Ayuntamiento ha aprobado de forma definitiva en junio de 2025 el proyecto de urbanización de Cerro del Baile. La entrega de las viviendas está prevista para el 2030. Cerro del Baile supone uno de los desarrollos más ambiciosos del Norte de Madrid. Su privilegiada ubicación junto a la Dehesa Boyal, uno de los espacios naturales más amplios de la región, ofrece un equilibrio perfecto entre naturaleza y ciudad. Un entorno tranquilo y seguro, ideal para vivir con calidad de vida, sin renunciar a la cercanía y ventajas que ofrece una gran ciudad. Solicita una visita con nuestro comercial y descubre todos los detalles de este exclusivo proyecto.",False,newdevelopment,True,True,False,2850.0,True,False,False,False,[],False,False,407486.0,€,flat,"Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes","Piso en avenida de los Quiñones, 11",True,True,,,,,
108030862,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/16/c6/1331725000.webp,Piso planta 3,18,3,1300000.0,flat,sale,129.0,True,3,2,"calle Manuel Fernández González, 15",Madrid,Madrid,Centro,es,Huertas-Cortes,40.4152042,-3.6992857,True,https://www.idealista.com/obra-nueva/108030862/,"Piso de obra nueva en Huertas-Cortes, en el centro de Madrid. Muy próximo a la Plaza de Santa Ana y a la calle de Alcalá.  Se ubica en la tercera planta de un edificio recién rehabilitado con zonas comunes muy bien cuidadas. Cuenta con ascensor que da acceso directo a la vivienda.  Tiene una superficie de 129 m2, distribuidos en una amplia zona social con salón de dos estancias con salida a dos balcones, zona de comedor y cocina semi independiente, completamente equipada con electrodomésticos de alta gama de la marca Miele, un baño completo que da servicio a las visitas y una zona de lavandería independiente.  Al estar en proceso de construcción, se puede escoger la distribución de la zona de noche. Puede tener un dormitorio con amplio vestidor y baño en suite, o dos o tres dormitorios, manteniendo el principal en suite. Se adjuntan los planos de las tres opciones de reforma.  Al estar en proceso de obra, la vivienda se puede ajustar a tus gustos y necesidades. Podrás escoger los retoques finales del proyecto. Se vende sin amueblar, listo para hacer mudanza.",False,newdevelopment,True,True,False,10078.0,True,False,False,False,[],False,False,1300000.0,€,flat,"Huertas-Cortes, Madrid","Piso en calle Manuel Fernández González, 15",,,,,,,
107943256,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/df/31/1329030765.webp,,20,7,208800.0,studio,sale,21.0,True,0,1,"de las Fuerzas Armadas, 328",Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4818068,-3.6205463,True,https://www.idealista.com/obra-nueva/107943256/,"HOTEL101 MADRID – Descubre forma inteligente de invertir a través de la propiedad inmobiliaria. Global, simple y con plena propiedad del inmueble. Hotel101-Madrid es una oportunidad única para invertir en el creciente sector turístico e inmobiliario de Madrid, bajo un modelo innovador que combina propiedad individual y gestión hotelera profesional. Ubicado en Valdebebas, una de las zonas de mayor proyección de la capital, el hotel se encuentra en la Avenida de las Fuerzas Armadas, a pocos minutos del aeropuerto de Madrid-Barajas, del centro de convenciones IFEMA y de la Ciudad Deportiva del Real Madrid. Además, estará frente al futuro circuito de Fórmula 1, lo que aumentará su atractivo turístico. ¿Qué significa ser dueño de una habitación con Hotel101? Hotel101 ofrece la posibilidad de comprar una habitación de hotel como unidad independiente con título de propiedad registral, generando ingresos pasivos mensuales sin preocuparse por la gestión operativa. •Rentabilidad Mensual Esperada: Rendimiento histórico con una rentabilidad superior al 7% •100 % sin complicaciones y sin costos ocultos: Deje que Hotel101 gestione completamente su unidad y asuma los gastos operativos, reparaciones y mantenimiento. •Sea propietario de una unidad hotelera y gane con los ingresos del hotel: Reciba una parte igual de los ingresos brutos por habitación generados por todo el hotel, independientemente de la ocupación de su unidad individual. •10 noches gratuitas al año para disfrutar en cualquier Hotel101 del mundo (5 en Madrid y 5 internacionales). ¿Cómo son las habitaciones? Las unidades tipo “HappyRoom” tienen un diseño moderno, funcional y totalmente estandarizado, lo que optimiza su eficiencia operativa. •21 m² totalmente equipados •1 cama Queen + 1 cama individual •Kitchenette con nevera y microondas •Aire acondicionado y calefacción con control individual •Baño privado con ducha de agua caliente •TV de 55”, wifi, caja fuerte, escritorio y enchufes universales •Construcción de alta eficiencia energética y sostenibilidad Instalaciones del hotel: •680 habitaciones en un edificio de 8 plantas •Restaurante 24h, piscina exterior y bar •Gimnasio, salas de reuniones y centro de negocios •Recepción y seguridad 24/7 •Lavandería, consigna y tienda de conveniencia 24h ¿Quién está detrás del proyecto? Hotel101 Global Pte. Ltd., registrada en Singapur, es la rama de expansión hotelera global de DoubleDragon Corporation, una destacada empresa inmobiliaria con sede en Filipinas que cotiza en la Bolsa de Valores de Filipinas, y que cuenta con más de 3.000 millones de dólares estadounidenses en activos totales. El modelo se basa en un enfoque “asset-light”, escalable y eficiente.",False,,True,True,False,9943.0,False,False,False,False,[],False,False,208800.0,€,flat,"Valdebebas - Valdefuentes, Madrid","Estudio en de las Fuerzas Armadas, 328",,,studio,,,,
107943221,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/32/13/1329030640.webp,,20,6,208800.0,studio,sale,21.0,True,0,1,"de las Fuerzas Armadas, 328",Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4818068,-3.6205463,True,https://www.idealista.com/obra-nueva/107943221/,"HOTEL101-Madrid - Explora el valor a largo plazo a través de la propiedad inmobiliaria. Global, simple y con plena propiedad del inmueble. Hotel101-Madrid es una oportunidad única para invertir en el creciente sector turístico e inmobiliario de Madrid, bajo un modelo innovador que combina propiedad individual y gestión hotelera profesional. Ubicado en Valdebebas, una de las zonas de mayor proyección de la capital, el hotel se encuentra en la Avenida de las Fuerzas Armadas, a pocos minutos del aeropuerto de Madrid-Barajas, del centro de convenciones IFEMA y de la Ciudad Deportiva del Real Madrid. Además, estará frente al futuro circuito de Fórmula 1, lo que aumentará su atractivo turístico. ¿Qué significa ser dueño de una habitación con Hotel101? Hotel101 ofrece la posibilidad de comprar una habitación de hotel como unidad independiente con título de propiedad registral, generando ingresos pasivos mensuales sin preocuparse por la gestión operativa. •Rentabilidad Mensual Esperada: Rendimiento histórico con una rentabilidad superior al 7% •100 % sin complicaciones y sin costos ocultos: Deje que Hotel101 gestione completamente su unidad y asuma los gastos operativos, reparaciones y mantenimiento. •Sea propietario de una unidad hotelera y gane con los ingresos del hotel: Reciba una parte igual de los ingresos brutos por habitación generados por todo el hotel, independientemente de la ocupación de su unidad individual. •10 noches gratuitas al año para disfrutar en cualquier Hotel101 del mundo (5 en Madrid y 5 internacionales). ¿Cómo son las habitaciones? Las unidades tipo “HappyRoom” tienen un diseño moderno, funcional y totalmente estandarizado, lo que optimiza su eficiencia operativa. •21 m² totalmente equipados •1 cama Queen + 1 cama individual •Kitchenette con nevera y microondas •Aire acondicionado y calefacción con control individual •Baño privado con ducha de agua caliente •TV de 55”, wifi, caja fuerte, escritorio y enchufes universales •Construcción de alta eficiencia energética y sostenibilidad Instalaciones del hotel: •680 habitaciones en un edificio de 8 plantas •Restaurante 24h, piscina exterior y bar •Gimnasio, salas de reuniones y centro de negocios •Recepción y seguridad 24/7 •Lavandería, consigna y tienda de conveniencia 24h ¿Quién está detrás del proyecto? Hotel101 Global Pte. Ltd., registrada en Singapur, es la rama de expansión hotelera global de DoubleDragon Corporation, una destacada empresa inmobiliaria con sede en Filipinas que cotiza en la Bolsa de Valores de Filipinas, y que cuenta con más de 3.000 millones de dólares estadounidenses en activos totales. El modelo se basa en un enfoque “asset-light”, escalable y eficiente.",False,,True,True,False,9943.0,False,False,False,False,[],False,False,208800.0,€,flat,"Valdebebas - Valdefuentes, Madrid","Estudio en de las Fuerzas Armadas, 328",,,studio,,,,
108106530,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/09/17/1334018872.webp,1ºA,20,1,298800.0,flat,sale,54.0,True,1,1,"calle Nuestra Señora de Valverde, 16",Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4936168,-3.6870155,True,https://www.idealista.com/obra-nueva/108106530/,"Viviendas en promoción de obra nueva situadas en Nuestra Señora de Valverde 16, en el corazón del barrio Fuencarral, zona residencial tranquila con todos los servicios a tu alcance. Zona bien comunicada con las estaciones de metro Tres Olivos, Fuencarral y de cercanías RENFE Fuencarral, además de varias líneas de autobuses, así como fácil conexión con M30, M607, A1 y M40. Actualmente, la promoción se halla en fase de construcción y su finalización está prevista para el último trimestre del año 2025. La promoción se ha proyectado con excelentes calidades, habiendo sido la sostenibilidad y la eficiencia energética criterios de diseño primordial. A su vez, el proyecto queda integrado en el entorno histórico, continuando con la belleza y el carácter del barrio. Las viviendas, todas exteriores, se distribuyen en planta baja con jardín de un dormitorio, plantas tipo de un dormitorio y tipo estudio y áticos dúplex de uno y dos dormitorios. Directamente de la propiedad. No dudes en contactarnos para más información.",False,newdevelopment,True,True,False,5533.0,True,False,False,False,[],False,False,298800.0,€,flat,"Tres Olivos - Valverde, Madrid","Piso en calle Nuestra Señora de Valverde, 16",,,,,,,
108475254,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/f2/d7/1346077338.webp,Ático A,16,,615000.0,penthouse,sale,148.0,True,2,2,"Calle de Pinos Baja, 64",Madrid,Madrid,Tetuán,es,Valdeacederas,40.4694766,-3.7016559,True,https://www.idealista.com/obra-nueva/108475254/,"Promoción Arroyo – Viviendas que combinan diseño, eficiencia y confort La nueva promoción Arroyo presenta un conjunto exclusivo de 7 viviendas de obra nueva, concebidas con una distribución cuidadosamente estudiada para adaptarse a diferentes estilos de vida. El proyecto ofrece viviendas de 1 y 2 dormitorios, ideales para singles, parejas o pequeñas familias, además de un espectacular ático dúplex de 2 dormitorios, la joya de la promoción, que destaca por sus amplios espacios interiores y una generosa terraza privada. Cada vivienda ha sido diseñada con un enfoque moderno y funcional, apostando por la sostenibilidad y la eficiencia energética. Gracias a la incorporación de energías renovables y a su certificación energética A, estas viviendas no solo reducen el impacto ambiental, sino que también aseguran un notable ahorro en consumo energético, optimizando al máximo la luz natural y el aprovechamiento del espacio. Los interiores se caracterizan por su diseño abierto y versátil, con zonas de salón-comedor integradas a cocinas tipo americana, promoviendo un estilo de vida actual, práctico y confortable. Los acabados de alta calidad —en suelos, revestimientos, carpintería y pintura— aportan elegancia, además de una gran resistencia y durabilidad. Arroyo es mucho más que un conjunto de viviendas: es una propuesta de calidad de vida. Viviendas acogedoras, eficientes y listas para entrar a vivir, perfectas tanto como residencia habitual como inversión inteligente.",False,newdevelopment,True,True,False,4155.0,True,False,False,False,[],False,False,615000.0,€,flat,"Valdeacederas, Madrid","Ático en Calle de Pinos Baja, 64",,,penthouse,,,,
107568629,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/a4/93/1348899651.webp,0096-01014,30,,550000.0,flat,sale,166.0,True,4,4,"avenida de la Costa de Madrid, 124",Madrid,San Martín de Valdeiglesias,,es,,40.3896463,-4.3697945,True,https://www.idealista.com/inmueble/107568629/,"301 Conjunto de cuatro apartamentos totalmente reformados y amueblados en el Pantano de San Juan, en San Martin de Valdeiglesias. Este pantano es uno de los referentes en la Comunidad de Madrid para la realización de deporte acuáticos.  El verdadero valor añadido de este conjunto de apartamentos es que lleva implicita la gestión turística de los mismos, ya en funcionamiento y con una alta rentabilidad totalmente demostrable y con capacidad de crecimiento intensificando su gestión en base a estrategias de marketing mediante empresas especializadas Los 4 apartamentos totalmente amueblados y equipados con electrodomésticos tienen las siguientes características - 2 apartamentos de 36 metros cuadrados distribuidos en salón, habitación, cocina y baño. Su capacidad estimada es de 5 personas -2 apartamentos de 46 metros cuadrados distribuidos en salón, habitación, cocina y baño. Su capacidad estimada es de seis personas Lo ideal es la adquisición de los cuatro apartamentos en su conjunto si bien cabe la posibilidad de la venta de forma individualizada.",False,good,False,False,,3313.0,False,False,False,False,[],False,False,550000.0,€,flat,San Martín de Valdeiglesias,"Piso en avenida de la Costa de Madrid, 124",,,,,,,
103707144,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/b4/ba/1218177181.webp,W-02T2V7,26,1,2350000.0,flat,sale,261.0,True,4,5,calle de la Reina,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4209293,-3.7005011,False,https://www.idealista.com/inmueble/103707144/,"Espectacular propiedad en Chueca-Justicia Engel & Völkers presenta esta espectacular propiedad de 261 m2 ubicada en el codiciado barrio de Justicia-Chueca, en una finca elegante y singular. La vivienda a estrenar, ha sido totalmente reformada en el 2023 con materiales de alta calidad y acabados de lujo. Con sus amplios espacios, sus techos altos, sus bellos ventanales dejando entrar la luz natural, esta propiedad combina perfectamente la belleza de lo clásico con el confort del moderno. Al entrar, encontramos un amplio espacio salón comedor con tres grandes ventanales con balcón orientados al Sur, que se comunica con una cocina abierta diseñada con materiales nobles y equipada con modernos electrodomésticos a estrenar.  El dormitorio principal se abre a la calle con un amplio bello ventanal y tiene su propio baño en suite. El resto de dormitorios se ubican en la zona de noche, todos con baños en suite. Dos de ellos muy amplios tienen ventanales con vistas a un bonito patio interior. En el pasillo encontramos también el dormitorio de servicio más pequeño con su baño propio, el lavadero y un aseo de cortesía.  Cabe destacar los numerosos frentes de armarios empotrados y con elegante diseño en toda la vivienda así como la alta calidad de los materiales. Esta espectacular vivienda es ideal para quienes deseen disfrutar de espacio, belleza y tranquilad en el corazón del vibrante barrio de Chueca-Justicia La vivienda se encuentra en el céntrico Barrio de Chueca-Justicia, uno de los más cotizado de la capital. Se trata de una zona con un encanto especial, chic y bohemio, que concentra simultáneamente una amplia oferta cultural; gastronómica, y de moda, así como la bellísima arquitectura de sus edificios de comienzos del siglo XX. Es uno de los barrios más cosmopolitas de Madrid que regala así una amplia oferta en ocio para todos los públicos. Algunos de los puntos de interés que rodean a esta propiedad son los conocidos mercados de San Antón, San Ildefonso y Barceló, las muy concurridas calles de Fuencarral y Hortaleza, restaurantes de reputación así como bares, pequeños cafés, comercios de alimentación de nueva generación y galerías de arte. A pocos minutos andando, encontraremos también numerosos museos, el Parque del Retiro, la emblemática plaza de Colón y la calle que nunca duerme; la Gran Vía. El barrio Chueca-Justicia se encuentra muy bien comunicado mediante transporte público, tanto autobuses urbanos como las estaciones de metro Alonso Martínez, Chueca, Tribunal, así como el servicio de bicicletas eléctricas de Madrid.",False,good,False,True,,9004.0,True,False,False,False,[],False,False,2350000.0,€,flat,"Chueca-Justicia, Madrid",Piso en calle de la Reina,,,,,,,
109216066,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/a2/12/1367712791.webp,,17,bj,107500.0,flat,sale,52.0,True,3,1,calle de las Moreras,Madrid,Aranjuez,Foso-Moreras,es,,40.034349,-3.5951333,False,https://www.idealista.com/inmueble/109216066/,"Agencia inmobiliaria de Aranjuez zona Nuevo Aranjuez Tecnocasa Estudio Nuevo Aranjuez S. L Presentamos un piso en planta baja, situado en la calle Moreras.  Nos encontramos a escasos metros la iglesia de Alpajés, la comisaria de la policía Nacional, los jardines del Príncipe, ideales para pasear o hacer deporte y estamos a tan solo 10 minutos del centro de Aranjuez. El inmueble cuenta con dos dormitorios, un luminoso salón de paso que da acceso a la cocina la cual es ideal para quien venga la amueble a su gusto y forma. Cuenta con otro dormitorio que se ha aprovechado en forma de trastero o despensa, ideal para el desahogo y una mejor organización. La vivienda tiene un cuarto de baño, con plato de ducha. En la vivienda se han realizado mejoras como la renovación de cables eléctricos y cuadro de luz, suelos, cambio de ventanas de aluminio La vivienda se encuentra en buen estado de conservación. La comunidad de propietarios totalmente asequible con un pago mensual de 30€, incluye el agua comunitaria.  Podrás disfrutar también de todas las facilidades que ofrece la zona, como paradas de autobús, supermercados, parques, colegios, farmacias y otros servicios cercanos. Ofrecemos la posibilidad de *financiación hasta el 100%* y un estudio financiero para que puedas hacer realidad el sueño de tener tu propio hogar. Estudio financiero gratuito y sin compromiso.  *Consultar condiciones*. No pierdas la oportunidad de visitar esta magnífica propiedad. Agenda tu cita previa y ven a conocer tu futuro hogar en Aranjuez. ¡Te esperamos!",False,good,False,False,,2067.0,False,False,False,False,[],False,False,107500.0,€,flat,"Foso-Moreras, Aranjuez",Piso en calle de las Moreras,,,,,,,
107943231,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/f6/99/1329030641.webp,,20,2,208800.0,studio,sale,21.0,True,0,1,"de las Fuerzas Armadas, 328",Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4818068,-3.6205463,True,https://www.idealista.com/obra-nueva/107943231/,"HOTEL101 MADRID – Descubre forma inteligente de invertir a través de la propiedad inmobiliaria. Global, simple y con plena propiedad del inmueble. Hotel101-Madrid es una oportunidad única para invertir en el creciente sector turístico e inmobiliario de Madrid, bajo un modelo innovador que combina propiedad individual y gestión hotelera profesional. Ubicado en Valdebebas, una de las zonas de mayor proyección de la capital, el hotel se encuentra en la Avenida de las Fuerzas Armadas, a pocos minutos del aeropuerto de Madrid-Barajas, del centro de convenciones IFEMA y de la Ciudad Deportiva del Real Madrid. Además, estará frente al futuro circuito de Fórmula 1, lo que aumentará su atractivo turístico. ¿Qué significa ser dueño de una habitación con Hotel101? Hotel101 ofrece la posibilidad de comprar una habitación de hotel como unidad independiente con título de propiedad registral, generando ingresos pasivos mensuales sin preocuparse por la gestión operativa. •Rentabilidad Mensual Esperada: Rendimiento histórico con una rentabilidad superior al 7% •100 % sin complicaciones y sin costos ocultos: Deje que Hotel101 gestione completamente su unidad y asuma los gastos operativos, reparaciones y mantenimiento. •Sea propietario de una unidad hotelera y gane con los ingresos del hotel: Reciba una parte igual de los ingresos brutos por habitación generados por todo el hotel, independientemente de la ocupación de su unidad individual. •10 noches gratuitas al año para disfrutar en cualquier Hotel101 del mundo (5 en Madrid y 5 internacionales). ¿Cómo son las habitaciones? Las unidades tipo “HappyRoom” tienen un diseño moderno, funcional y totalmente estandarizado, lo que optimiza su eficiencia operativa. •21 m² totalmente equipados •1 cama Queen + 1 cama individual •Kitchenette con nevera y microondas •Aire acondicionado y calefacción con control individual •Baño privado con ducha de agua caliente •TV de 55”, wifi, caja fuerte, escritorio y enchufes universales •Construcción de alta eficiencia energética y sostenibilidad Instalaciones del hotel: •680 habitaciones en un edificio de 8 plantas •Restaurante 24h, piscina exterior y bar •Gimnasio, salas de reuniones y centro de negocios •Recepción y seguridad 24/7 •Lavandería, consigna y tienda de conveniencia 24h ¿Quién está detrás del proyecto? Hotel101 Global Pte. Ltd., registrada en Singapur, es la rama de expansión hotelera global de DoubleDragon Corporation, una destacada empresa inmobiliaria con sede en Filipinas que cotiza en la Bolsa de Valores de Filipinas, y que cuenta con más de 3.000 millones de dólares estadounidenses en activos totales. El modelo se basa en un enfoque “asset-light”, escalable y eficiente.",False,,True,True,False,9943.0,False,False,False,False,[],False,False,208800.0,€,flat,"Valdebebas - Valdefuentes, Madrid","Estudio en de las Fuerzas Armadas, 328",,,studio,,,,
109194814,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/a5/a0/1367077205.webp,,9,2,295000.0,flat,sale,67.0,True,2,1,"calle de la Cal, 30",Madrid,Madrid,Usera,es,12 de Octubre-Orcasur,40.3808192,-3.6929041,True,https://www.idealista.com/obra-nueva/109194814/,"¡Obra nueva en la calle de la Cal 30, barrio de Almendrales! Te presentamos una oportunidad única para estrenar tu nuevo hogar en una de las zonas más vibrantes y en crecimiento de Madrid. Este nuevo desarrollo ofrece viviendas modernas y funcionales de 1 y 2 dormitorios, con cocina americana, adaptándose a tus preferencias y necesidades. Características de las viviendas: Dormitorio: Espacios diseñados para aprovechar al máximo cada metro cuadrado, proporcionando un ambiente acogedor y práctico. Cocina americana: Disfruta de un concepto abierto que integra la cocina con el salón, ideal para quienes valoran la amplitud y la fluidez en sus espacios. Balcones privados: Un rincón al aire libre para relajarte, tomar un café por la mañana o simplemente contemplar el entorno urbano. Descripción del entorno: El barrio de Almendrales es conocido por su ambiente acogedor y familiar, con una mezcla de tradición y modernidad que lo convierte en un lugar especial para vivir. La calle de la Cal está estratégicamente situada, ofreciendo fácil acceso a una variedad de servicios y comodidades: Servicios Centros Comerciales: A pocos minutos se encuentran varios centros comerciales como Plaza Río 2, que ofrece una amplia variedad de tiendas, restaurantes y opciones de entretenimiento, además de su cercanía a espacios verdes. Supermercados: En sus proximidades, pueden encontrar supermercados como Mercadona a tan solo 3 minutos. Colegios: La oferta educativa en la zona es variada, con colegios tanto públicos como privados (CEIP Nuestra Señora de la Fuencisla o Kids & Us). Accesibilidad y Transporte Transporte Público: La Calle Cal está bien conectada mediante varias líneas de metro y autobuses, facilitando el acceso al centro de Madrid y otras zonas importantes. en transporte público, a través del metro Almendrales y Doce de Octubre y del Cercanías (C-5) a tan solo 10 minutos, como también en transporte privado, con fáciles accesos con el nudo de la M-30, A-4 y A-42. Cercanía al Centro: La ubicación de la calle permite un acceso rápido al centro de Madrid, lo que es ideal para quienes trabajan o estudian en el corazón de la ciudad. Espacios Verdes y Ocio Parques y Zonas Recreativas: La cercanía al Parque de Pradolongo y el Parque del Manzanares proporciona espacios para disfrutar de actividades al aire libre, así como zonas de juego para niños, lo que contribuye a un estilo de vida activo y saludable. Ocio y Restauración: La oferta gastronómica amplia y diversa que enriquece la vida social del barrio. Eficiencia y Ahorro Energético  Cuidar del medio ambiente es responsabilidad de todos. Por eso, tu nueva casa contará con una calificación energética A tanto en consumo de energía como en emisiones gracias a la implementación de fuentes de energía renovables y soluciones constructivas como el sistema por Aerotermia de calefacción y climatización y fachada con acabado de sistema SATE, que garantiza el aislamiento térmico y acústico. En definitiva, este desarrollo no solo te ofrece una vivienda, sino un estilo de vida. Las viviendas están construidas con materiales de alta calidad y un diseño contemporáneo que maximiza el confort. Cada detalle ha sido cuidadosamente pensado para crear espacios luminosos, funcionales y acogedores. La inclusión de balcones privados en todas las unidades añade un valor incalculable, permitiéndote disfrutar de tu propio espacio al aire libre en pleno entorno urbano.",False,,True,True,False,4403.0,True,False,False,False,[],False,False,295000.0,€,flat,"12 de Octubre-Orcasur, Madrid","Piso en calle de la Cal, 30",,,,,,,
