propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107918390,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/31/e3/1328274766.webp,16,1,541000.0,flat,sale,102.0,True,2,2,calle del Golfo de Salónica,Madrid,Madrid,Ciudad Lineal,es,Costillares,40.4802687,-3.6652211,False,https://www.idealista.com/inmueble/107918390/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. Oportunidad de inversión: inmueble en rentabilidad. Viviendas actualmente alquiladas. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. *No se admiten visitas a la vivienda Estupenda vivienda en urbanización privada con piscina Amplia vivienda distribuida en un luminoso salón-comedor, cocina, 2 habitaciones y 2 baños completamente equipados. Cuenta con suelos laminados, armarios empotrados y aire acondicionado. La cocina está totalmente amueblada y equipada con electrodomésticos de primeras marcas. Los baños disponen de muebles y mamparas para mayor comodidad. Plaza de garaje y trastero incluidos en el precio. La urbanización privada ofrece servicio de portería, amplias zonas comunes ajardinadas, zona chill-out, parque infantil, piscina exterior, gimnasio y jardín privado. Las zonas comunes han sido recientemente reformadas, proporcionando un entorno moderno y acogedor. Ubicada en Pinar de Chamartín, una tranquila zona residencial rodeada de parques y jardines, con multitud de servicios próximos, como colegios, restaurantes, comercios, centros sanitarios y hospitales. Está perfectamente comunicada mediante varias líneas de autobús y metro. Las conexiones en transporte privado son excelentes, con un acceso inmediato tanto al centro de Madrid como al aeropuerto. ¡Una oportunidad única para vivir en un entorno tranquilo y con todas las comodidades! Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas. Consulte condiciones y disponibilidad.  *No se admiten visitas a la vivienda  En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles.  *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,5304.0,False,False,False,False,[],False,False,541000.0,€,flat,"Costillares, Madrid",Piso en calle del Golfo de Salónica,R10069,True,True,,,,
108029625,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/a8/1f/1331677190.webp,25,4,340000.0,flat,sale,83.0,True,2,2,calle de Puentedey,Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3682778,-3.6118802,False,https://www.idealista.com/inmueble/108029625/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. Oportunidad de inversión: inmueble en rentabilidad. Viviendas actualmente alquiladas. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. *No se admiten visitas a la vivienda Estupenda vivienda de dos dormitorios en perfecto estado de compra.  Cuenta con un amplio salón, una cocina totalmente amueblada y con electrodomésticos de excelente calidad, de 2 dormitorios con armarios empotrados y 2 baños amueblados y completamente equipados.  La vivienda dispone de calefacción individual en todas las estancias a través de conducto. Cuenta con suelo laminado, ventanas de aluminio en gris con Climalit; y baños con porcelánico y lavabo flotante. En sus zonas comunes dispone de una zona deportiva, parking comunitario, zona infantil, sala social, gimnasio, espacios ajardinados y piscina. Además, cuenta con servicio de portería y vigilancia 24h. ¡Todo a tu alcance con tu nuevo hogar! El inmueble está muy bien ubicado en el Ensanche de Vallecas, a pocos minutos del acceso a la M-45, y del C. C. La Gavia, también en la zona cuenta con distintas opciones de restauración, colegios, institutos, centros comerciales, hospitales etc. Además, dispone de fácil acceso a transporte público gracias a su cercanía a la estación de metro de La Gavia, al igual que una amplia multitud de líneas de autobuses a sus alrededores. *No se admiten visitas a la vivienda En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles.  *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,4096.0,False,False,False,False,[],False,False,340000.0,€,flat,"Ensanche de Vallecas - La Gavia, Madrid",Piso en calle de Puentedey,R10162,True,True,,,,
108043128,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/3e/54/1332110448.webp,24,2,228000.0,flat,sale,71.0,True,2,1,calle de Navalcarnero,Madrid,Colmenar Viejo,El Olivar - La Magdalena,es,,40.6574947,-3.7663656,False,https://www.idealista.com/inmueble/108043128/,"Cruz&Asociados VENDE Precioso piso abuhardillado para entrar a vivir. Ideal para tu primera vivienda o para compra para invertir y luego alquilar.  Piso situado en planta segunda se distribuye a través de hall de entrada, salón comedor, cocina amueblada con muebles altos y bajos, terraza tipo tendedero, dos (2) dormitorios con armarios y cuarto de baño completo con ducha con columna hidromasaje. Calefacción y agua caliente individual eléctrica y cuenta además con estufa de pellet de apoyo. Bomba de aire frío y caliente en salón comedor. Edificio tranquilo con pocos vecinos. Situado cerca del Polideportivo Lorenzo Rico y de zona centro cuenta con todos los servicios ( educativos, financieros, farmacias, parada de autobús, etc) cerca. Cruz&Asociados NO COBRA HONORARIOS AL CLIENTE COMPRADOR. Agente de la Propiedad Inmobiliaria 1.367. Miembro de del Registro de Agentes Inmobiliarios de la Comunidad de Madrid 353. Contamos con seguro de Caución y de Responsabilidad Civil para tu tranquilidad.",False,good,False,False,3211.0,True,False,False,False,[],False,False,228000.0,€,flat,"El Olivar - La Magdalena, Colmenar Viejo",Piso en calle de Navalcarnero,,,,,,,
109052600,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/86/da/1362840306.webp,14,3,1209000.0,flat,sale,101.0,True,3,3,calle de Don Ramón de la Cruz,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4295108,-3.6724857,False,https://www.idealista.com/inmueble/109052600/,"Domus Aurea Capital presenta esta vivienda ubicada en el demandado barrio de Lista - Salamanca, en la calle Don Ramón de la Cruz, La propiedad ofrece 101 m² con una distribución funcional de tres dormitorios y tres baños. Se sitúa en una tercera planta exterior y su balcón proporciona una excelente entrada de luz natural, garantizando un ambiente acogedor y luminoso. Con calefacción comunitaria y aire acondicionado, esta propiedad ofrece el confort necesario para una vida moderna. Su distribución y características la convierten en una opción atractiva para quienes buscan un hogar o una inversión en una de las mejores zonas de la capital. El edificio dispone de servicio de portería. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores. La mayoría de las propiedades que tenemos disponibles no están publicadas en los portales inmobiliarios, para conocerlas todas consulta nuestra web.",False,good,False,True,11970.0,True,False,False,False,[],False,False,1209000.0,€,flat,"Lista, Madrid",Piso en calle de Don Ramón de la Cruz,5185,,,,,,
106223682,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/7a/e3/1327366280.webp,19,3,290000.0,flat,sale,44.0,False,1,1,"calle de Isabel la Católica, 11",Madrid,Madrid,Centro,es,Palacio,40.4213297,-3.7093026,True,https://www.idealista.com/inmueble/106223682/,"¡Descubre tu nuevo hogar en pleno corazón de la ciudad! Vendemos dos apartamentos mas en la misma finca. (Segunda y primera planta) Este increíble piso, ubicado en la tercera planta y a tan solo 30 metros de la famosa Gran Vía, te ofrece todo lo que necesitas para disfrutar de la vida urbana con máximo confort y estilo.  Con 45 m² de espacio perfectamente distribuido, este luminoso apartamento cuenta con un acogedor dormitorio independiente, un salón comedor ideal para relajarte y una cocina completamente equipada. El baño, moderno y funcional, ha sido diseñado para tu comodidad. Además, el apartamento está amueblado con gusto y cuenta con electrodomésticos de alta calidad, incluyendo una pantalla de TV de 50"" para tus momentos de ocio.  Para que disfrutes todo el año, el aire acondicionado en el salón y el dormitorio garantiza el clima perfecto en cualquier estación. El edificio, con una fachada remodelada en 1981, está en excelentes condiciones y cuenta con ascensor, facilitando tu acceso al hogar.  Los armarios empotrados ofrecen un práctico almacenamiento, mientras que la calefacción por bomba de frío/calor y gas natural asegura que siempre te sientas cómodo. Esta es la oportunidad perfecta tanto si buscas una inversión rentable como si deseas un hogar donde empezar tu nueva etapa.  ¡No dejes pasar la oportunidad de vivir en una ubicación inmejorable, con todas las comodidades que necesitas! ¡Ven a visitarlo y empieza a imaginar tu vida aquí!",True,good,False,True,6591.0,True,False,False,False,[],False,False,290000.0,€,flat,"Palacio, Madrid","Piso en calle de Isabel la Católica, 11",,,,,,,
109186809,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/ed/52/1366842361.webp,26,1,187260.0,flat,sale,91.0,True,3,2,"calle Gabriela Mistral, 3",Madrid,San Martín de la Vega,,es,,40.2037723,-3.5818812,True,https://www.idealista.com/inmueble/109186809/,"✨ Piso reformado de 93 m² con terraza y ascensor Te presentamos esta vivienda de 93 m² construidos, con una distribución funcional y espacios amplios, perfecta para entrar a vivir. Cuenta con una cocina completamente reformada, moderna y equipada, con isla central ideal para el día a día. El salón es muy amplio y luminoso, con acceso directo a una terraza perfecta para disfrutar al aire libre. Dispone de tres dormitorios exteriores que ofrecen luz natural durante todo el día, y un cuarto dormitorio interior que puede usarse como despacho, vestidor o zona de almacenaje. El baño también ha sido reformado íntegramente, con materiales actuales y de calidad. El edificio cuenta con ascensor, lo que añade comodidad al conjunto. Una vivienda con todas las comodidades, ideal para familias o como inversión.",False,good,False,True,2058.0,False,False,False,False,[],False,False,187260.0,€,flat,San Martín de la Vega,"Piso en calle Gabriela Mistral, 3",,,,,,,
108722114,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/29/1f/1353175391.webp,42,7,1712250.0,flat,sale,364.0,True,6,6,calle de la Costa Brava,Madrid,Madrid,Fuencarral,es,Mirasierra,40.5005878,-3.7092683,False,https://www.idealista.com/inmueble/108722114/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. ¿Te imaginas disfrutando de tu hogar en propiedad en una excelente ubicación en una de las mejores zonas residenciales de Madrid? ¡Testa Homes lo hace realidad! *La vivienda y fotos publicadas corresponden a una vivienda tipo, para más información consulte a su gestor comercial. Vivienda TRIPLEX de 364m2 construidos y distribuidos en 3 alturas que necesita reforma y actualizarse siendo 6 habitaciones + 6 baños: Planta 1: Una habitación de servicio + baño en suite + amplia cocina de varias zonas + generoso salón con varios ambientes + 1 habitación con baño en suite y gran terraza con una parte cerrada. Planta: 4 habitaciones con baño en suite + vestidor en escaleras + segunda terraza  Planta 3: Gran Azotea 3 Plazas Parking + Trastero incluidos en el precio. Piscina Control Acceso y finca perimetrada. El inmueble está muy bien ubicado en una de las mejores zonas residenciales de Madrid, a pocos minutos del acceso a la M-30 y M40, así como de varias paradas de autobús y estaciones de metro como Paco de Lucía. La vivienda se encuentra rodeada por diversos parques y un sin fin de opciones de ocio y restauración, colegios, institutos, hospitales etc.  Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas. Consulte condiciones y disponibilidad. **Las imágenes corresponden a un apartamento tipo. **Viviendas sujetas a disponibilidad. *Tour virtual de vivienda tipo. En Testa te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles. También, si lo necesitas, te asesoramos y hacemos realidad la reforma de tu casa para que la disfrutes cómo si fuera nueva. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,4704.0,False,False,False,False,[],False,False,1712250.0,€,flat,"Mirasierra, Madrid",Piso en calle de la Costa Brava,7713,True,True,,,,
108839121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/b2/74/1356617216.webp,42,2,775000.0,flat,sale,147.0,True,3,2,"CL DOCTOR ESQUERDO, 154",Madrid,Madrid,Retiro,es,Pacífico,40.4036408,-3.6729995,True,https://www.idealista.com/inmueble/108839121/,"¡Descubre tu nuevo hogar en el corazón de la ciudad! Este amplio piso de 147 m², situado en la segunda planta de un edificio con conserje, ofrece un sinfín de posibilidades. Con tres luminosos dormitorios y dos baños, cada rincón se puede transformar en el espacio de tus sueños. La cocina y el salón-comedor son perfectos para disfrutar de momentos inolvidables en familia o con amigos.  Los armarios empotrados en todas las habitaciones brindan un gran espacio de almacenamiento, mientras que la calefacción por gas natural garantizan tu comodidad durante todo el año. Además, el inmueble es apto para personas con movilidad reducida, lo que lo convierte en una opción ideal para todos. Ubicado a pocos pasos de la estación de metro de Pacífico y con varias líneas de autobuses cercanasSEN), tendrás acceso rápido y fácil a toda la ciudad. Aunque necesita reforma, este piso tiene un gran potencial para convertirse en tu refugio personal. ¡No pierdas la oportunidad de visitarlo y comenzar a imaginar tu futuro aquí!",True,renew,False,True,5272.0,False,False,False,False,[],False,False,775000.0,€,flat,"Pacífico, Madrid","Piso en CL Doctor Esquerdo, 154",,,,,800000.0,25000.0,3.0
108012058,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/bd/d8/1331144883.webp,17,1,265000.0,flat,sale,103.0,True,3,2,calle de la Rejilla,Madrid,Móstoles,Centro,es,,40.3256597,-3.8643472,False,https://www.idealista.com/inmueble/108012058/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. Oportunidad de inversión: inmueble en rentabilidad. Viviendas actualmente alquiladas. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. *No se admiten visitas a la vivienda Estupenda vivienda que cuenta con cocina con electrodomésticos de máxima calidad, salón, 3 dormitorios con armarios empotrados y baño completamente equipado.  Todas las estancias disponen de excelente iluminación gracias a sus amplios ventanales. El inmueble cuenta con suelo laminado, y ventanas con acristalamiento tipo Climalit. El inmueble está muy bien ubicado en Móstoles, a pocos minutos del acceso a la M-50, A-5 y la R-5; la vivienda se encuentra rodeada por diversos parques y distintas opciones de restauración, colegios, institutos, hospitales etc. Además, dispone de fácil acceso a transporte público gracias a su cercanía a la estación cercanías de Móstoles (C5) y el metro de Pradillo (L12) al igual que varias líneas de autobuses a sus alrededores. *No se admiten visitas a la vivienda En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles.  *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,2573.0,False,False,False,False,[],False,False,265000.0,€,flat,"Centro, Móstoles",Piso en calle de la Rejilla,R10147,True,True,,,,
107552960,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/39/ef/1315981136.webp,20,2,480000.0,flat,sale,96.0,True,3,2,calle del Convento,Madrid,Boadilla del Monte,Casco Antiguo,es,,40.4070432,-3.8778109,False,https://www.idealista.com/inmueble/107552960/,"¡Descubre tu nuevo hogar en el corazón de Boadilla del Monte! Este espectacular piso de 96 m² ha sido reformado para ofrecerte el máximo confort y estilo. Ubicado en una segunda planta con ascensor, disfrutarás de una vivienda exterior y luminosa, perfecta para quienes valoran la luz natural. Consta de tres amplios dormitorios, uno de ellos con bañera y otro con plato de ducha, ideales para adaptarse a tus necesidades. Los armarios empotrados y las ventanas climalit aseguran un espacio funcional y bien aislado. La calefacción individual de gas y el suelo de madera de pergo proporcionan calidez y elegancia a cada estancia. Las puertas lacadas en blanco añaden un toque moderno y sofisticado. Además, contarás con una plaza de garaje independiente de 10 m² y un trastero de 5 m² para tu comodidad. Todo esto a tan solo 5 minutos del tren, facilitando tus desplazamientos diarios. No pierdas la oportunidad de vivir en un entorno privilegiado con todas las comodidades al alcance de tu mano. ¡Ven a verlo y enamórate!",False,good,False,True,5000.0,True,False,False,False,[],False,False,480000.0,€,flat,"Casco Antiguo, Boadilla del Monte",Piso en calle del Convento,,True,True,,500000.0,20000.0,4.0
108102273,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/cf/fa/1333888828.webp,27,1,162000.0,studio,sale,31.0,True,0,1,calle de Santa Ana Baja,Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4944008,-3.6888015,False,https://www.idealista.com/inmueble/108102273/,"Venta de Piso con Terraza en Santa Ana Baja, Tres Olivos – ¡Tu Nuevo Hogar Te Espera! ASÍ Hogar tiene el placer de presentar esta excelente oportunidad en la venta de un acogedor piso tipo estudio ubicado en la tranquila y céntrica calle Santa Ana Baja, en Tres Olivos. Este piso de 34 metros cuadrados está perfectamente distribuido para aprovechar al máximo cada rincón, ofreciendo comodidad y funcionalidad. El espacio se distribuye en salón-comedor-habitación, cocina y un baño ideal para tus momentos de relajación y convivencia. Con una orientación Norte, la vivienda disfruta de una agradable frescura natural durante todo el día. Una de las joyas de esta propiedad es su terraza de 50 metros cuadrados, un espacio exterior que no solo ofrece un lugar perfecto para disfrutar del aire libre, sino que también permite la entrada de luz natural, brindando luminosidad y creando una atmósfera cálida y acogedora. Oportunidad atractiva para inversores, la vivienda está actualmente alquilada, inquilino al corriente de pagos, posibilidad de revisar renta a la finalización del contrato. También es atractivo para compradores que no tengan prisa en instalarse en la vivienda, comprar a buen precio y obtener unas rentas hasta ese momento. ¡Consúltanos! Zonas y servicios cercanos: Esta propiedad se encuentra rodeada de una amplia variedad de servicios que harán tu día a día mucho más cómodo. En la zona podrás disfrutar de restaurantes como Casa Pedro o el Kebab Fuencarral para tus momentos de ocio. También contarás con varias farmacias cercanas como Farmacia Casero Carretero, Farmacia Vega y Farmacia Ramos Juárez Francisco. Para las familias, hay excelentes opciones educativas como el Centro Privado de Educación Infantil, Primaria y Colegio de Educación Especial Francisco del Pozo, Colegio concertado Sagrado Corazón, garantizando una gran oferta escolar a pocos pasos de tu nuevo hogar. En cuanto a supermercados y comercios de proximidad, podrás visitar El Obrador de Valentín Baena, Frutería Fuencarral o el Mini supermercado, todos a pocos minutos de la propiedad, para hacer tus compras diarias de forma fácil y rápida. Por si fuera poco, en cuanto a servicios médicos, tendrás a tu disposición el Hospital Universitario Ramón y Cajal, uno de los principales hospitales de la zona, para cualquier necesidad de salud. El transporte público es también una de las grandes ventajas de esta ubicación. Estarás muy cerca de paradas como Nuestra Señora de Valverde-Sumatra, Afueras a Valverde, y Nuestra Señora Valverde Manuel Villarta, facilitando tus desplazamientos a cualquier punto de la ciudad. En las estaciones cercanas a Santa Ana 21 y Tres Olivos, podrás tomar diversas líneas de autobuses, como el bus 154, bus 66 y bus 137 que conectan rápidamente con otras zonas de Madrid. También contarás con la cercanía de la estación de metro de Fuencarral y la estación de Renfe de Fuencarral, lo que te permitirá moverte de manera eficiente tanto dentro de la ciudad como hacia otras localidades. Si lo tuyo es disfrutar de la naturaleza, tendrás a tu disposición varios parques cercanos como el Parque Fuente Chica, el Parque de Santa Ana y el Parque Fuencarral, perfectos para paseos y actividades al aire libre. Esta propiedad es una oportunidad única tanto si buscas tu primer hogar como si deseas invertir en una excelente ubicación. ¡No dejes pasar esta ocasión! Contáctanos para más información o para agendar tu visita. ¡Este puede ser el hogar que estabas buscando! NOTA: Contamos con más propiedades disponibles además de las que ves en Idealista. Te invitamos a descubrirlas visitando nuestra página web. Atención: La información contenida en este anuncio es orientativa, no contractual, y puede estar sujeta a cambios por parte de la propiedad.",True,good,False,False,5226.0,True,False,False,False,[],False,False,162000.0,€,flat,"Tres Olivos - Valverde, Madrid",Estudio en calle de Santa Ana Baja,AHV069,,,studio,,,
107857473,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/b6/75/1326399100.webp,31,bj,260000.0,flat,sale,49.0,True,1,1,calle del Castillo,Madrid,Villaviciosa de Odón,Castillo - Campodón,es,,40.3556896,-3.895869,False,https://www.idealista.com/inmueble/107857473/,"INMODON VENDE APARTAMENTO DE 1 DORMTORIO ¡Descubre este encantador apartamento en VENTA en la exclusiva Urb. El Castillo! Con un diseño acogedor y funcional, este piso de 49 m² construidos cuenta con 1 dormitorio y 1 baño, ideal para disfrutar de la tranquilidad y comodidad que ofrece la zona. La cocina amueblada se integra perfectamente con el salón comedor en dos alturas, creando un espacio luminoso y acogedor. Además, podrás relajarte en la terraza o el balcón mientras contemplas las impresionantes vistas al Castillo de Villaviciosa de Odón. Situado a solo 5 minutos a pie del casco urbano, este apartamento ofrece la combinación perfecta de tranquilidad y accesibilidad. La calefacción por bomba de calor y el aire acondicionado garantizan un ambiente agradable durante todo el año. Incluye una plaza de garaje en el precio, lo que añade un plus de comodidad. La vivienda está en buen estado y lista para entrar a vivir, con armarios empotrados que optimizan el espacio. Actualmente esta alquilado.  Este piso es ideal para quienes buscan un hogar en una zona privilegiada y muy tranquila, rodeada de naturaleza, ya que está junto al jardín histórico y el forestal. No dejes pasar la oportunidad de vivir en este maravilloso apartamento. ¡Contáctanos para más información y ven a verlo!",True,good,False,False,5306.0,True,False,False,False,[],False,False,260000.0,€,flat,"Castillo - Campodón, Villaviciosa de Odón",Piso en calle del Castillo,apar1cas,True,True,,,,
105032814,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/db/15/1239664750.webp,35,3,919000.0,flat,sale,96.0,False,3,3,calle de la Montera,Madrid,Madrid,Centro,es,Sol,40.4192584,-3.7031937,False,https://www.idealista.com/inmueble/105032814/,"CEDNTRO//SOL Espectacular vivienda en pleno centro de la capital de 96 m², totalmente reformado. El estudio de Arquitectura Arctempus ha renovado este inmueble La con ubicación del inmueble es excelente. Cuenta con tres habitaciones, una de ellas con baño en suite. La cocina está equipada con electrodomésticos de alta gama, se vende completamente amueblado con muebles de diseño hechos a medida, acabados en madera y una excelente iluminación mediante luces LED y decorado. La propiedad se encuentra en el distrito Centro, situada a pocos metros de la emblemática Plaza Mayor. Cuenta con una ubicación inmejorable en el centro de Madrid, donde se puede disfrutar de todo tipo de oferta de ocio como,   restaurantes,   bares,   teatros y una gran oferta comercial. Una gran parte del barrio está incluido dentro del Área de Prioridad Residencial, se traduce en un entorno peatonal y el tráfico está limitado a transporte público y residentes.   En el precio están excluidos el Impuesto sobre Transmisiones Patrimoniales y los gastos de Notaría y Registro de la propiedad.",False,good,False,True,9573.0,True,False,False,False,[],False,False,919000.0,€,flat,"Sol, Madrid",Piso en calle de la Montera,12873,,,,,,
