propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,neighborhood,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108576729,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/88/40/1348932445.webp,RP1402025139341,33,885000.0,flat,sale,132.0,3,2,Barrio Castilla,Madrid,Madrid,es,40.4742714,-3.687848,False,https://www.idealista.com/inmueble/108576729/,"Redpiso ofrece a la venta espectacular piso sobre Paseo de la Castellana, junto a la Business Área de las 4 torres, la universidad IE, y el Hospital de la Paz. A 5 minutos de la estación de Renfe de Chamartín y del Intercambiador de Plaza de Castilla. Hablamos de una segunda planta exterior, con orientación este y oeste, que consta de 132 m2 distribuidos en: recibidor, amplio salón comedor, 3 dormitorios con armarios empotrados y el principal con vestidor, 2 baños con plato de ducha, cocina espaciosa totalmente equipada. Los suelos son de madera sintética, gres y cemento, posee bomba de frío/calor en todas las estancias, la vivienda está en perfecto estado de conservación reformado con muy altas calidades, ideal para entrar a vivir El edificio posee conserje, ascensor y plazas de garaje a las cuales se accede desde el ascensor (a la vivienda le corresponden 2 plazas de garaje) Su ubicación es ideal, se encuentra en una de las mejores zonas comunicadas de la ciudad, con todo tipo de servicios, colegios, restaurantes, universidades y el nuevo centro comercial Caleido. Contáctanos y coordinaremos una visita.",False,good,False,6705.0,True,False,True,False,[],False,False,885000.0,€,flat,,"Castilla, Madrid",Piso,Destacado,2,True,Chamartín,Castilla,True,True,True,,,,
108540525,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/4c/02/1352992332.webp,303,17,250000.0,flat,sale,79.0,3,1,Barrio Casco Histórico de Vallecas,Madrid,Madrid,es,40.3734234,-3.6204802,False,https://www.idealista.com/inmueble/108540525/,"Se vende gran vivienda totalmente exterior de 79 metros construidos y 70 metros útiles, ideal para familias o aquellos que buscan espacio y comodidad. Distribuido en 3 habitaciones luminosas, baño completo, salón comedor y cocina independiente ambos con salida a terraza de 11 m2. Este hogar ofrece todo lo que necesitas para disfrutar de la vida en uno de los barrios más emblemáticos de Madrid. Características: suelo de tarima, calefacción de gas natural con contador individual, aire acondicionado en salón y dos dormitorios, ventanas de climalit y puerta principal blindada.  Se encuentra ubicado cerca del casco histórico de Vallecas, podrás disfrutar de la rica cultura, la gastronomía local y la cercanía a todos los servicios que necesitas. Su excelente conexión de transporte a 5 minutos andando del metro de Villa de Vallecas te permitirá moverte con facilidad por la ciudad.  En el precio de venta no están incluidos los gastos de compra (Impuesto de transmisiones patrimoniales / notaría - gestoría / registro/ intermediación inmobiliaria y/o financiera).  No lo dude más, si busca dar el paso y comprar el que sin duda puede ser su hogar en Villa de Vallecas, solicite una visita a nuestro departamento comercial y su próxima visita puede marcar su vida.",False,good,False,3165.0,True,False,True,False,[],False,False,250000.0,€,flat,,"Casco Histórico de Vallecas, Madrid",Piso,Destacado,3,True,Villa de Vallecas,Casco Histórico de Vallecas,False,,,,,,
108820681,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/e7/88/42/1356101263.webp,,46,975000.0,chalet,sale,453.0,7,5,"CL TRAMONTANA, 1",Madrid,Las Rozas de Madrid,es,40.480542,-3.8527193,True,https://www.idealista.com/inmueble/108820681/,"NO COBRAMOS COMISION AL COMPRADOR.  INMOHEN VENDE MAGNIFICO CHALET PAREADO. Situado en la Urbanización Bellavista. con mas de 5.000m2 de zonas verdes (piscina zona deportiva, padel). Amplia vivienda con 7 dormitorios y 5 baños. Sótano de 100m2, con acceso directo a la parcela privada de unos 400m2, que a su vez accede a la zona común. Se encuentra magníficamente situado con salida directa a la A6. Estaremos encantados de mostrárselo.",False,good,False,2152.0,True,False,True,False,[],False,False,975000.0,€,chalet,semidetachedHouse,"Yucatán- Las Cornisas, Las Rozas de Madrid","Chalet pareado en CL Tramontana, 1",Destacado,,,Yucatán- Las Cornisas,Yucatán- Las Cornisas,,True,True,,,,
108738077,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/99/11/1353687600.webp,,44,349000.0,chalet,sale,150.0,3,3,calle de la Libertad,Madrid,Mejorada del Campo,es,40.3966964,-3.4923365,False,https://www.idealista.com/inmueble/108738077/,"SM HOMES Gestión Inmobiliaria, ofrece en exclusiva estupenda CASA BAJA completamente reformada en una de las MEJORES UBICACIONES de Mejorada del Campo. Esta vivienda dispone de las siguientes características: - Amplio salón con acceso a cocina. - Cocina completamente reformada. - Tres baños, uno de ellos en suite y un aseo en planta baja. - 3 dormitorios. - Aire acondicionado frio/calor en todos los dormitorios. - Azotea de 60m2 aproximadamente. - Cuenta con estufa de pellets canalizable. Cabe destacar que la vivienda se encuentra en una de las zonas mas tranquilas y céntricas de Mejorada del Campo. Contamos con departamento financiero, estamos consiguiendo a nuestros clientes entre el 90%, 95% y en algunos casos el 100%, consulte condiciones. ¡No pierda la oportunidad de venir a visitarlo y llámanos o escríbenos para concertar una visita!",True,good,False,2327.0,False,False,True,False,[],False,False,349000.0,€,chalet,independantHouse,Mejorada del Campo,Casa independiente en calle de la Libertad,Destacado,,,,,,,,,,,
106643571,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/21/be/1289690153.webp,,40,1230000.0,chalet,sale,254.0,4,3,calle Eduardo Terán,Madrid,Madrid,es,40.4441028,-3.6146078,False,https://www.idealista.com/inmueble/106643571/,"SM HOMES Gestión Inmobiliaria ofrece en exclusiva un espectacular chalet a pocos metros de la calle Alcalá. El chalet se distribuye en tres plantas, con las siguientes características: Planta Calle: Amplio recibidor que puede unirse al salón para ganar mayor amplitud. Salón con acceso a comedor independiente. Cocina con acceso tanto al comedor como al jardín. Primera Planta: 4 habitaciones, una de ellas, la principal, conecta con la otra que hace de vestidor. 2 baños completos: uno en el pasillo distribuidor y otro en suite. Planta Inferior: Garaje con espacio para 2 coches. Sala de gimnasio. Zona de reuniones y eventos con barra de bar y vinoteca. Cuarto de calderas. Jardín: 200 m² distribuidos en entrada, un lateral y parte trasera. Pérgola en la parte trasera y toldos en la parte delantera. Piscina. Características Adicionales: Armarios empotrados en todas las habitaciones. Vivienda muy eficiente con ventanas anti-calor y frío. 12 placas solares instaladas. Barra de bar de madera de cerezo. Suelo de tarima y paredes lisas. Encimera doble de Silestone. Caldera de gasóleo de 5.000 litros. Persianas eléctricas en toda la vivienda. ¡No pierda la oportunidad de visitarlo, estaremos encantados de ayudarle!",True,good,False,4843.0,False,False,True,False,[],False,False,1230000.0,€,chalet,semidetachedHouse,"Canillejas, Madrid",Chalet pareado en calle Eduardo Terán,Destacado,,,San Blas,Canillejas,,True,True,,,,
108126335,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/1d/17/1131857626.webp,ático,19,11900000.0,duplex,sale,605.0,5,5,"plaza Marqués de Salamanca, 11",Madrid,Madrid,es,40.4298621,-3.6804344,True,https://www.idealista.com/obra-nueva/108126335/,"Ático con piscina en venta en Plaza Marqués de Salamanca 11 Sup. Terraza Exterior: 171m2 Descubre el último ático disponible en el exclusivo edificio Marqués de Salamanca 11, una joya arquitectónica en una de las plazas más emblemáticas de Madrid. Esta propiedad única combina diseño contemporáneo, confort de alto nivel y una ubicación privilegiada. Ubicado en un edificio señorial rehabilitado, este ático dúplex destaca por sus impresionantes terrazas, su piscina privada con vistas al atardecer madrileño, y su cuidada distribución en espacios amplios, elegantes y llenos de luz natural. Características destacadas: Doble terraza con 171 m² en total, diseñada para disfrutar todo el año. Piscina privada en la azotea con vistas panorámicas. Salón amplio con acceso directo a la terraza principal. Cocina de diseño equipada con electrodomésticos Gaggenau. Comedor independiente conectado al salón. 4 dormitorios en suite, incluyendo un dormitorio principal con vestidor y baño de diseño. Zona de servicio independiente. Un estilo de vida exclusivo: 2 plazas de garaje robotizado y trastero incluidos. Servicio de conserjería y vigilancia 24h. Wellness Center en planta baja: piscina climatizada, gimnasio, sauna, área de masajes y pozas de contraste frío/calor. Zonas comunes: Ascensor Parking Piscina interior climatizada Gimnasio Sauna y área de wellness Servicio de masajes Una propiedad de lujo pensada para quienes buscan lo mejor del confort, el diseño y la exclusividad en el corazón de Madrid.",False,,True,19669.0,True,False,False,False,[],False,False,11900000.0,€,flat,duplex,"Castellana, Madrid","Dúplex en plaza Marqués de Salamanca, 11",Destacado,6,True,Barrio de Salamanca,Castellana,True,True,True,True,,,
106066363,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/3e/13/1271466028.webp,Duplex BB2+oficina,27,359700.0,duplex,sale,136.0,3,3,"calle Federico Orellana, 15",Madrid,San Lorenzo de El Escorial,es,40.595415,-4.1343848,True,https://www.idealista.com/obra-nueva/106066363/,"“Vive en rodeado de naturaleza y cerca un municipio histórico’ Situada en una de las mejores zonas de San Lorenzo de Escorial en la calle Federico Orellana, 15, en un entorno natural, apacible, seguro y consolidado cerca de centros deportivos y comerciales, además del hospital. Ideal para los amantes del senderismo y mountain bike. San Lorenzo del Escorial es un municipio histórico, turístico, universitario, con campo de Golf, innumerables servicios y buena comunicación con Tren de Cercanías y autobús que conectan con Madrid Capital. La promoción está compuesta por tres pintorescos edificios con fachada a dos aguas y tonalidades suaves. Cada uno de los bloques están formados por 4 viviendas en formato dúplex bien orientados al sur. Cada uno de ellos dispondrá jardín, terraza ó abuhardillado. Desde ahí podrá disfrutar de las excelentes vistas al horizonte con el pantano Valmayor, sus vistas laterales al Monasterio del Escorial, así como el Pico Abantos. Tiene una distribución muy estudiada y funcional, que se adapta según sus necesidades familiares y de teletrabajo (ver planos). Son viviendas de buenas calidades con las cocinas completamente amuebladas y completamente equipadas con todos los electrodomésticos, calefacción por gas natural, tarima de gran resistencia imitación madera. Disponemos de un piso piloto completamente amueblado. Estaremos encantados de atenderle y mostrarle las calidades que dispone la promoción.",False,newdevelopment,True,2645.0,True,False,False,False,[],False,False,359700.0,€,flat,duplex,"Centro - Casco Histórico, San Lorenzo de El Escorial","Dúplex en calle Federico Orellana, 15",Destacado,bj,True,Centro - Casco Histórico,,False,True,True,False,,,
109175786,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/f6/f6/1366508979.webp,MOLINO-02,25,205000.0,flat,sale,70.0,2,1,calle de Villaviciosa de Odón,Madrid,Fuenlabrada,es,40.2859976,-3.7980818,False,https://www.idealista.com/inmueble/109175786/,"ESPECTACULAR PISO TOTALMENTE REFORMADO HACE 7 AÑOS CON FINANCIACIÓN HASTA EL 100%! La agencia inmobiliaria HOGARES FUENLABRADA VENDE EN EXCLUSIVA piso con 75m compuesto por 2 amplios dormitorios, 1 baño completo con plato de ducha, salón independiente muy luminoso y cocina independiente muy amplia.  Dispone de suelos de tarima, puertas de roble lacadas en blanco, ventanas de climalit oscilobatientes, cocina totalmente equipada, 1 Split de bomba de calor ubicado en salón, calefacción Eléctrica, 2 armarios empotrados.  Próximo a todos los servicios: colegios, supermercados, centro de salud, zonas deportivas y a escasos minutos de transporte, a 10min Renfe y Metro Fuenlabrada Central VISÍTALO SIN COMPROMISO, TE CONSEGUIMOS HASTA EL 100% DEL PRECIO DE COMPRA CON LAS MEJORES CONDICIONES!",True,good,False,2929.0,True,False,False,False,[],False,False,205000.0,€,flat,,"Centro, Fuenlabrada",Piso en calle de Villaviciosa de Odón,Destacado,bj,True,Centro,,False,,,,211000.0,6000.0,3.0
108364347,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/a8/0e/1341907215.webp,1654,66,950000.0,chalet,sale,315.0,8,4,Parque de la Coruña - Las Suertes,Madrid,Collado Villalba,es,40.6178074,-4.0101747,False,https://www.idealista.com/inmueble/108364347/,"Villas de Bravante gestiona en exclusiva y sin honorarios para el comprador la venta de este espectacular chalet independiente con 315 m² construidos sobre una parcela de 1.218 m², ubicado en una de las mejores zonas residenciales entre Galapagar y Collado Villalba, a tan solo 5 minutos de la estación de tren, colegios, supermercados y centros de salud. La vivienda cuenta con dos plantas: Planta Baja: • Acceso desde un zaguán acristalado que da paso a un elegante recibidor con doble altura.  •Amplio salón-comedor con ventanal al jardín y piscina, chimenea en esquina y salida directa al porche cubierto, equipado con barbacoa, horno, fregadero y mesa de granito.  •Cocina de 14 m², completamente equipada, con acceso directo al garaje.  •Tres habitaciones con diferentes usos actuales: sala de estar, gimnasio y dormitorio de servicio.  •Un baño completo y un aseo, ambos en excelente estado y con ventilación natural.  Planta Primera: •Dormitorio principal tipo suite, con:    Entrada independiente desde el distribuidor de escalera.   Amplio baño privado con doble lavabo, ducha con mampara de vidrio y luz natural.   Vestidor con armarios empotrados forrados y con puertas correderas de espejo.    Dormitorio con techos altos, ventanas a dos fachadas y excelente aislamiento térmico y acústico (paredes de ladrillo de doble hueco). •Cuatro dormitorios adicionales, amplios y luminosos, con ventanas oscilobatientes, armarios empotrados y suelos en perfecto estado.  •Un baño compartido de más de 5 m², completamente equipado y con ventana al exterior.  Exterior y Parcela  •Jardín con orientación Este-Oeste, cuidado al detalle con plantas aromáticas, árboles como cipreses, mimosas, palmeras y cedros, césped natural y una casa de madera para bricolaje.  •Piscina de 16 x 5 metros, rodeada de bloques de granito con cascada, creando un entorno natural y elegante.  •Zona de porche muy completa y decorada con mobiliario de forja y elementos en latón.  •Iluminación estratégica en el jardín para disfrutar del espacio también por la noche.  •Zona de aparcamiento para hasta 8 vehículos (4 cubiertos y 4 descubiertos), con puerta motorizada.  •Fachada con diseño moderno, combinando piedra natural, monocapa y teja árabe. Este chalet destaca por su amplitud, luminosidad, diseño elegante y privacidad, ideal para familias que buscan confort, espacio y conexión con la naturaleza sin renunciar a la cercanía con servicios y transporte público.   En Colonia de San Antonio, a 5 minutos de la estación de tren y autobuses de Collado Villalba, a 5 minutos del colegio Mariano Benlliure. Supermercados (a 7 minutos del Mercadona), centro de salud y centros deportivos. La mejor zona residencial entre Galapagar y Collado Villalba.",True,good,False,3016.0,True,False,True,False,[],False,False,950000.0,€,chalet,independantHouse,"Parque de la Coruña - Las Suertes, Collado Villalba",Casa independiente,Destacado,,,Parque de la Coruña - Las Suertes,,,True,True,,1012000.0,62000.0,6.0
107177499,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/3e/13/1271466028.webp,Duplex BBdcha,24,279700.0,duplex,sale,78.0,2,2,"calle Federico Orellana, 15",Madrid,San Lorenzo de El Escorial,es,40.595415,-4.1343848,True,https://www.idealista.com/obra-nueva/107177499/,"“Vive en rodeado de naturaleza y cerca un municipio histórico’ Situada en una de las mejores zonas de San Lorenzo de Escorial en la calle Federico Orellana, 15, en un entorno natural, apacible, seguro y consolidado cerca de centros deportivos y comerciales, además del hospital. Ideal para los amantes del senderismo y mountain bike. San Lorenzo del Escorial es un municipio histórico, turístico, universitario, con campo de Golf, innumerables servicios y buena comunicación con Tren de Cercanías y autobús que conectan con Madrid Capital. La promoción está compuesta por tres pintorescos edificios con fachada a dos aguas y tonalidades suaves. Cada uno de los bloques están formados por 4 viviendas en formato dúplex bien orientados al sur. Cada uno de ellos dispondrá jardín, terraza ó abuhardillado. Desde ahí podrá disfrutar de las excelentes vistas al horizonte con el pantano Valmayor, sus vistas laterales al Monasterio del Escorial, así como el Pico Abantos. Tiene una distribución muy estudiada y funcional, que se adapta según sus necesidades familiares y de teletrabajo (ver planos). Son viviendas de buenas calidades con las cocinas completamente amuebladas y completamente equipadas con todos los electrodomésticos, calefacción por gas natural, tarima de gran resistencia imitación madera. Disponemos de un piso piloto completamente amueblado. Estaremos encantados de atenderle y mostrarle las calidades que dispone la promoción.",False,newdevelopment,True,3586.0,True,False,False,False,[],False,False,279700.0,€,flat,duplex,"Centro - Casco Histórico, San Lorenzo de El Escorial","Dúplex en calle Federico Orellana, 15",Destacado,bj,True,Centro - Casco Histórico,,False,True,True,False,,,
108242924,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/c9/33/1338237789.webp,FHOG-3025,24,309000.0,flat,sale,55.0,1,1,calle Pinos Alta,Madrid,Madrid,es,40.466095,-3.6980101,False,https://www.idealista.com/inmueble/108242924/,"¡Descubre tu nuevo hogar en Valdeacederas, Tetuán! Este encantador piso de 55 m² construidos y 45 útiles, construido en 2008, es perfecto para quienes buscan comodidad y modernidad en una ubicación céntrica. Con un dormitorio amplio y un baño completo, este apartamento destaca por su luminosidad y su orientación norte, lo que garantiza una agradable entrada de luz natural durante todo el día. La cocina americana, completamente equipada y amueblada, se integra perfectamente con el salón, creando un espacio ideal para disfrutar de momentos inolvidables. El piso cuenta con armarios empotrados que ofrecen un amplio espacio de almacenamiento, así como calefacción individual de gas natural para mantenerte cálido en los meses más fríos. Además, su estado es excelente, listo para entrar a vivir. La propiedad es accesible para personas con movilidad reducida y dispone de ascensor, lo que añade un plus de comodidad. La seguridad está garantizada con una puerta blindada y un sistema de alarma. Ubicado en una zona tranquila y bien comunicada, este piso es ideal tanto para parejas como para profesionales que buscan un espacio acogedor y funcional. ¡No dejes pasar la oportunidad de visitarlo! Soluciones a su medida.",True,good,False,5618.0,False,False,True,False,[],False,False,309000.0,€,flat,,"Valdeacederas, Madrid",Piso en calle Pinos Alta,Destacado,2,True,Tetuán,Valdeacederas,True,,,,,,
106302996,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/8d/e4/1278762467.webp,V chalet castillo,37,499000.0,chalet,sale,300.0,5,4,Suroeste,Madrid,Torrejón de Ardoz,es,40.4373077,-3.4725455,False,https://www.idealista.com/inmueble/106302996/,"Se ofrece en venta este magnífico chalet, en un excelente estado y con una distribución que maximiza la luz y el confort. Con una superficie de 300 m2 construidos, este luminoso chalet está ubicado en una zona de privilegiada de Torrejon de Ardoz. Al entrar encontrarás un elegante hall distribuidor que te conducirá, por un lado, a la cocina y baño y por el otro al garaje y salón, desde el salón se hace de al jardín y al cuarto lavadero también a un sótano donde hay un magnifico gimnasio y un ascensor el cual se puede utilizar para las dos plantas incluso se podría subir a la buhardilla, el salón cuenta con aire acondicionado y donde se fusionan el área de estar y el comedor en un ambiente acogedor y luminoso, perfecto para reuniones familiares y momentos de relax. Las cinco habitaciones son amplias y muy luminosas, ideales para descansar y relajarse. Cuentan con amplios armarios empotrados, donde existe también un área de vestidor también con aire acondicionado. Cuenta con tres baños, dos de ellos con ducha, uno ubicado en la habitación principal que es amplísimo y que te proporciona privacidad otro en la planta buhardilla y otro en la planta principal, Ambos están equipados con todas las comodidades necesarias en el día a día. Una amplia cocina completamente amueblada. además con una plaza de garaje, que te ofrece seguridad y tranquilidad para el estacionamiento de tu vehículo. El chalet se encuentra en una zona muy consolidada de Torrejón que te ofrece una amplia gama de servicios y comodidades como centros educativos, hospitales y centro de salud… así como numerosas zonas verdes y deportivas y el conocido Parque Europa. Además y si lo necesitas, dispones de varias opciones de transporte público, tren (Renfe Soto del Henares) y autobús (urbano, interurbano en la puerta), y conexiones con la A-2, así como una variada oferta de ocio y restauración (C. C. Oasiz). Esta conveniente ubicación te garantiza un estilo de vida cómodo y accesible. En resumen, esta casa ofrece una combinación perfecta de funcionalidad y ubicación privilegiada, convirtiéndolo en una opción ideal para los que buscan un hogar moderno y confortable en una zona con todos los servicios, bien conectada y llena de vida.",False,good,False,1663.0,True,False,True,False,[],False,False,499000.0,€,chalet,terracedHouse,"Suroeste, Torrejón de Ardoz",Chalet adosado,Destacado,,,Suroeste,,,True,True,,,,
