propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
107078983,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/dc/d6/1366139576.webp,P2_4ºC,5,4,649500.0,penthouse,sale,246.0,True,4,3,"avenida Provisional Ahijones Nueve, 90",Madrid,Madrid,Vicálvaro,es,Los Ahijones,40.3894362,-3.573151,True,https://www.idealista.com/obra-nueva/107078983/,"¡Descubre el ático de tus sueños! Situado en una ubicación inmejorable, a escasos metros de la Línea 9, este inmueble ofrece comodidad y modernidad en cada rincón. Ubicado en una planta 4 disfrutarás de luz natural durante todo el día. Con 4 dormitorios, 3 baños y 102 m² de terrazas, esta vivienda está diseñada para satisfacer las necesidades de toda la familia. La climatización mediante aerotermia garantiza un ambiente perfecto durante todo el año, con suelos radiantes y refrescantes. La clase energética A asegura un consumo eficiente, cuidando tanto de tu bolsillo como del medio ambiente. Además, la plaza de garaje y el trastero están incluidos en el precio, brindando una solución práctica para tu día a día. Relájate en la piscina comunitaria o pasea por la zona ajardinada, ideal para desconectar del bullicio de la ciudad. No pierdas la oportunidad de vivir en un entorno que combina tranquilidad y accesibilidad. ¡Ven a conocer tu futuro hogar y enamórate de cada detalle! ¡No dejes pasar esta oportunidad única!",False,newdevelopment,True,True,False,2640.0,True,False,False,False,[],False,False,649500.0,€,flat,"Los Ahijones, Madrid","Ático en avenida Provisional Ahijones Nueve, 90",True,True,penthouse,
108496777,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/f7/a8/1346648797.webp,W-030H0T,16,bj,920000.0,flat,sale,74.0,True,1,1,calle de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4258353,-3.6756046,False,https://www.idealista.com/inmueble/108496777/,"Exclusiva Vivienda de Lujo en Calle Hermosilla Engel & Volkers tiene el placer de presentarle en exclusiva esta espectacular vivienda de 74m² ubicada en un edificio de nueva construcción en la prestigiosa Calle Hermosilla, en pleno corazón del Barrio de Salamanca. La propiedad cuenta con un dormitorio amplio y luminoso, una elegante sala de estar con acceso a una acogedora terraza privada de unos 25 metros cuadrados, perfecta para disfrutar del aire libre en plena ciudad. Incluye plaza de garaje en el mismo edificio por 70.000€ adicionales y ofrece acceso a unas completas zonas comunes: piscina, sauna, gimnasio totalmente equipado y pista de pádel, ideales para quienes valoran el bienestar y un estilo de vida activo sin salir de casa. Un hogar moderno, cómodo y funcional, diseñado con materiales de alta calidad y pensado para quienes buscan exclusividad en una de las zonas más deseadas de Madrid. ¡No dejes pasar esta oportunidad única! La zona de Goya, situada en el prestigioso barrio de Salamanca, es una de las áreas más codiciadas de Madrid por su combinación de elegancia, servicios y excelente comunicación. Se caracteriza por sus amplias avenidas arboladas, arquitectura señorial y una oferta comercial de primer nivel, con tiendas exclusivas, grandes firmas, centros comerciales como El Corte Inglés y una variada propuesta gastronómica. Además, cuenta con todos los servicios necesarios para la vida diaria —colegios, centros de salud, instalaciones deportivas y espacios culturales— y una excelente conexión mediante varias líneas de metro (Goya, Lista, Velázquez) y autobuses. Su proximidad al parque del Retiro y a las principales arterias de la ciudad, como la calle Alcalá, la Milla de Oro o la plaza de Felipe II, la convierten en una ubicación privilegiada, ideal tanto para residir como para invertir.",True,good,False,True,,12432.0,True,False,True,False,[],False,False,920000.0,€,flat,"Goya, Madrid",Piso en calle de Hermosilla,True,False,,70000.0
108012392,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/f6/66/1331158964.webp,Ático C,17,,271000.0,penthouse,sale,75.0,True,2,2,"calle Vicente Carballal, 14",Madrid,Madrid,Villaverde,es,Butarque,40.353224,-3.6818186,True,https://www.idealista.com/obra-nueva/108012392/,"""Descubre Tu Nuevo Hogar en Villaverde Bajo: Modernidad, Accesibilidad y Conexión. Presentamos Villaba Homes, un proyecto residencial innovador en régimen de cooperativa en una zona en constante transformación, Villaverde Bajo. Este desarrollo ofrece viviendas modernas y funcionales, diseñadas para quienes buscan un hogar de calidad en una ubicación estratégica de Madrid. El Proyecto Villaba Homes destaca por sus espacios personalizables y acabados modernos. Cada vivienda combina diseño, estética y funcionalidad para adaptarse a tus necesidades, ofreciendo un entorno cómodo y de alta calidad. Características de las Viviendas: • Espacios de 2 y 3 dormitorios: Ideales para quienes desean comodidad y versatilidad en un entorno moderno y bien distribuido. • Áreas de estar abiertas: Espacios luminosos que conectan interior y exterior, diseñados para brindar una atmósfera acogedora. • Posibilidad de Trastero y Garaje para las primeras solicitudes. • Diseño contemporáneo y funcional: Materiales de calidad que destacan en cada espacio. La Zona: Villaverde Bajo, Conectividad y Transformación Villaba Homes está ubicado en un área bien comunicada, ideal para quienes valoran la accesibilidad y la cercanía a servicios. Villaverde Bajo está en constante desarrollo, con una mejora continua de su infraestructura y un aumento en servicios comerciales y recreativos. Ventajas de Vivir en Villaba Homes: • Acceso a servicios y colegios cercanos: Una ubicación conveniente para familias. • Zona en crecimiento: Villaverde Bajo es una apuesta segura para el futuro, con desarrollo constante y excelentes conexiones. • Conectividad con el centro de Madrid: Con acceso fácil a transporte público y vías principales, Villaba Homes ofrece cercanía y conexión con toda la ciudad. Un Estilo de Vida Ideal Villaba Homes no es solo una vivienda; es una inversión en calidad de vida. Cada espacio está diseñado para ofrecerte un ambiente de paz y comodidad, ideal para construir el hogar que siempre has deseado con tu familia. "".",False,newdevelopment,True,True,False,3613.0,True,False,False,False,[],False,False,271000.0,€,flat,"Butarque, Madrid","Ático en calle Vicente Carballal, 14",,,penthouse,
109175968,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/a9/32/1366515799.webp,,8,bj,485000.0,flat,sale,96.0,True,2,2,"de Almendrales, 33",Madrid,Madrid,Usera,es,Almendrales,40.3858532,-3.7002055,True,https://www.idealista.com/obra-nueva/109175968/,"¡Diferénciate con tu nuevo hogar en Madrid Río! Lasabia Living te presenta nuestra exclusiva promoción de Obra Nueva, compuesta por 71 modernas viviendas de 1, 2 y 3 dormitorios diseñadas para ofrecerte el máximo confort y estilo de vida. Descubre Almendrales 33, viviendas diferentes que te presentan tu nueva forma de vida en una ubicación privilegiada a escasos metros de Madrid Río. Un concepto de diseño muy potente que se diferencia de las viviendas tradicionales aportando valor añadido a través del alto diseño de fachada, zonas comunes cuidadas hasta el último detalle, incorporación de la vegetación creando oasis urbanos, espacios amplios y funcionales en cada viviendas y terrazas privativas para disfrutar del exterior en un clima tan agradable como el de Madrid. Características principales: -Viviendas con terraza privada para disfrutar del exterior. -Bajos con jardín privado y áticos con espectaculares terrazas. -Impresionante piscina y solárium en la cubierta con vistas sobre el skyline madrileño. -Completo gimnasio equipado para mantener un estilo de vida activo y saludable. -Gastroteca, el lugar perfecto para compartir momentos culinarios con amigos y familiares. -Amplio lobby de acceso y jardín interior común con zonas de descanso. -Trastero y garaje privado para tu comodidad y seguridad. Ubicación privilegiada: Pegada a Madrid Río, Almendrales se ha convertido en el barrio de moda de la zona sur. La influencia clara de Matadero, a tan sólo 10 min a pie, ha hecho que la zona se transforme ofreciendo una oferta cultural muy interesante. Esta promoción te ofrece la combinación perfecta entre la tranquilidad de vivir junto a Madrid Río y la comodidad de tener todos los servicios a tu alcance. Disfruta de paseos por parques cercanos y una amplia oferta de ocio y servicios a tu alcance. Además, está perfectamente comunicada tanto en transporte público gracias al metro de Almendrales a sólo 5 min. , como en transporte privado con salida directa a la M30. ¡No pierdas la oportunidad de vivir en este exclusivo enclave junto al río! Contáctanos hoy mismo para ampliar información.",False,newdevelopment,True,True,False,5052.0,True,False,False,False,[],False,False,485000.0,€,flat,"Almendrales, Madrid","Piso en de Almendrales, 33",True,True,,
108585819,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/c6/de/1359777679.webp,W-030I4G,36,bj,795000.0,duplex,sale,120.0,True,2,2,calle de Juan de la Hoz,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4374332,-3.673814,False,https://www.idealista.com/inmueble/108585819/,"Singular dúplex estilo loft en Guindalera Engel & Volkers le presenta este único dúplex de dos dormitorios, dos baños, gimnasio, garaje y un gran patio interno, en el barrio de Guindalera, Salamanca. En un particular edificio de estilo industrial con una bonita fachada, este piso de diseño de autor y toques neoyorquinos, ofrece la posibilidad de vivir en el corazón de la capital Española. Suelo de hormigón pulido, ventanas de vidrio U-glass que permiten una iluminación constante, unido a la máxima privacidad. Vigas y estructura de hormigón armado visto, cocina de acero inoxidable, techos de más de tres metros abovedados y suelo de madera en la habitación principal.  La iluminación es magnífica durante todo el día, debido a sus cristaleras. Cuenta con cámara de aire para mayor aislamiento, así como pequeñas rendijas entre cristales para una buena ventilación.  Luces en el perímetro del techo así como diferentes puntos de luz para una perfecta y agradable iluminación en cada rincón.  Gimnasio, amplia plaza de garaje en finca y gran patio exterior donde se han rodado escenas cinematográficas y realizado catas de vino. Un lugar pintoresco y magnífico para disfrutar de días soleados, tardes de verano y naturaleza en casa.  Aire acondicionado, calefacción individual y placas solares para un mayor ahorro energético.  La habitación principal tiene una altura de dos metros, aunque apenas se aprecia en las fotografías. Excelente ubicación en el distrito Salamanca, junto a Parque de las Avenidas, Cartagena y avenida de América, rodeado de calles anchas, zonas ajardinadas y de esparcimiento con abundante arbolado y unas modernas instalaciones deportivas. La zona posee varios parques, para su disfrute en familia o práctica de diferentes deportes. El grado de comunicación con el resto de la ciudad es muy completo con red de metro a un paso (línea 7) y autobuses línea 74. La avenida principal es avenida de Camilo José Cela. En la avenida de Bruselas con Camilo José Cela, nos encontramos con las líneas 43, 48 y N3. Supermercado debajo del mismo edificio, se encuentra Alcampo. El aeropuerto, el AVE y el Ifema se alcanzan en apenas 15 minutos, y se tiene acceso directo a la M-30, NII (A-2) y las diferentes arterias de la ciudad.",True,good,False,True,,6625.0,True,False,True,False,[],False,False,795000.0,€,flat,"Guindalera, Madrid",Dúplex en calle de Juan de la Hoz,True,False,duplex,35000.0
106070774,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/90/6c/1285328499.webp,,34,,334900.0,chalet,sale,108.0,,3,2," Batres, 20",Madrid,Cubas de la Sagra,,es,,40.1922712,-3.8404876,True,https://www.idealista.com/obra-nueva/106070774/,"HOGARES - AGENCIA INMOBILIARIA DE GRIÑON, pone a su disposición un nuevo proyecto residencial de viviendas pareadas. 16 chalets distribuidos en planta con semisótano construido en parcela de 300 m2. Ubicadas en Cubas de la Sagra, cercano a todos los servicios básicos. Un diseño único, creado a petición de números clientes, pensando en la comodidad de los suyos y sacar el máximo partido a todos sus espacios. *abierto a personalización y ampliaciones en la vivienda. Vivienda eficiente; equipada con placas solares y aerotermia mediante suelo radiante/refrescante. Compuesta por 3 dormitorios y 2 baños, se distribuye en; - hall de entrada, cocina, salón-comedor, patio de luz interior, 2 baños completos y 3 dormitorios. -aparcamiento exterior para varios vehículos con adaptador carga eléctrica. Entrega en un plazo máximo de 15 meses. Inicio de obra inmediata.",True,,True,,False,3101.0,True,False,False,False,[],False,False,334900.0,€,chalet,Cubas de la Sagra,"Chalet pareado en Batres, 20",True,True,semidetachedHouse,
108473804,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/78/fd/1345987246.webp,W-030G6D,24,6,3199000.0,flat,sale,286.0,True,4,4,calle de las Mártires Concepcionistas,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4283929,-3.6696772,False,https://www.idealista.com/inmueble/108473804/,"¡Espectacular piso reformado de lujo con terraza de 25m² y garaje en finca en pleno Barrio de Salamanca! Ubicado en una sexta planta exterior, esta joya inmobiliaria lo tiene todo: luz natural a raudales, terraza de 25m2 aproximadamente para disfrutar al aire libre, una reforma impecable con calidades de alta gama y plaza de aparcamiento en la misma finca con acceso directo desde la vivienda. Situado en una de las fincas más imponentes y elegantes del barrio, un edificio clásico de 1958, destaca por su arquitectura cuidada y su portería impresionante, decorada con esculturas, cristales originales y materiales nobles, que transmite categoría desde el primer instante. Cuenta además con servicio de portero residente, lo que aporta comodidad, seguridad y un valor añadido muy apreciado en esta zona. La vivienda ha sido reformada íntegramente con calidades premium y está lista para entrar a vivir. Se vende completamente amueblada y equipada, con todo el mobiliario de diseño y cada detalle pensado para una entrada llave en mano: incluye ropa de cama, toallas, enseres de cocina, vajilla, cubertería, copas, pequeños electrodomésticos como cafetera y microondas, lámparas decorativas y mucho más. El piso cuenta con cuatro dormitorios amplios, todos con baño en suite, lo que garantiza privacidad y confort en todas las estancias. Los techos altos, los acabados sofisticados y una distribución funcional hacen de esta vivienda un lugar ideal tanto para vivir como para invertir. La terraza de 25 m², con espacio más que suficiente para comidas, reuniones o simplemente disfrutar del sol, se convierte en un verdadero refugio urbano en una de las zonas más exclusivas de Madrid. Como valor diferencial, dispone de plaza de garaje en la misma finca, algo muy poco habitual en este entorno, lo que garantiza comodidad y exclusividad total. Un inmueble único, elegante y listo para disfrutar, en una finca de referencia en el Barrio de Salamanca.  ¡No lo dudes y ven a conocerlo, te encantará! Ubicado dentro del prestigioso Barrio de Salamanca, el barrio de Lista ofrece una combinación perfecta entre la vida residencial tranquila y el acceso inmediato a todos los servicios que hacen de esta zona una de las más cotizadas de Madrid. Lista se caracteriza por sus calles arboladas, fachadas señoriales y ambiente distinguido, donde conviven la tradición y la modernidad. A tan solo unos pasos se encuentran tiendas de autor, boutiques de lujo, mercados tradicionales como el de Diego de León, y una oferta gastronómica que abarca desde tabernas castizas hasta restaurantes de alta cocina. Además, cuenta con una excelente conexión con el resto de la ciudad gracias a varias líneas de metro (Lista, Diego de León, Manuel Becerra) y múltiples líneas de autobús. Su ubicación estratégica permite llegar en pocos minutos tanto al centro histórico como al aeropuerto Adolfo Suárez Madrid-Barajas, lo que la convierte en una zona ideal tanto para vivir como para invertir. En Lista también se encuentran colegios reconocidos, hospitales de referencia, centros deportivos y zonas verdes, todo ello en un entorno seguro, cómodo y con el encanto propio de uno de los distritos más emblemáticos de Madrid.",False,good,False,True,,11185.0,True,False,False,False,[],False,False,3199000.0,€,flat,"Lista, Madrid",Piso en calle de las Mártires Concepcionistas,True,True,,
108797326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/4e/a5/1223015022.webp,PB B,16,bj,880000.0,flat,sale,108.0,True,2,1,"José Silva, 17",Madrid,Madrid,Ciudad Lineal,es,San Juan Bautista,40.4542293,-3.6590701,True,https://www.idealista.com/obra-nueva/108797326/,"VIVIENDAS DE 2 DORMITORIOS TODAS CON TERRAZAS, EN EDIFICIO CON GARAJE, PISCINA COMUNITARIA DE GRAN TAMAÑO Y JARDINES. EN C/ JOSÉ SILVA 17 | ARTURO SORIA. A 10 MINUTOS DEL CENTRO Y DE SANTIAGO BERNABEÚ. Obra finalizada, viviendas listas para entregar y visitar de inmediato. CARÁCTERISTICAS •2 dormitorios y 2 baños •Terraza o jardín privado en todas las viviendas •Garaje en el edificio, incluido en el precio. Posibilidad de garaje adicional •Piscina grande, gimnasio y zonas ajardinadas •Ascensor y accesos sin barreras arquitectónicas •Espacios bien aprovechados y acabados modernos y de calidad UBICACIÓN Y ENTORNO •Metro Avenida de la Paz y Metro Arturo Soria a 4 min andando •Líneas de autobús en el entorno inmediato •Conexión rápida con M-30, M-40 y A-2 •Amplia oferta de colegios públicos, concertados y privados  •Polideportivo San Juan Bautista que cuenta con zonas verdes, piscinas, pistas de tenis y campo de fútbol, a 10m minutos andando •Hospital Nuestra Señora de América y clínicas privadas cercanas •Supermercados a menos de 5 minutos andando y grandes cadenas a menos de 5 minutos en coche •A 10 minutos en coche del Santiago Bernabéu y su amplia oferta de ocio y restauración ESTADO DE LA OBRA Obra terminada. Viviendas disponibles para entrega inmediata. Se pueden visitar ya con cita previa. Promueve: Orinoquia Promociones Más de 25 proyectos ejecutados en Madrid. Arquitecto: Olalquiaga Arquitectos.",True,newdevelopment,True,True,False,8148.0,True,False,False,False,[],False,False,880000.0,€,flat,"San Juan Bautista, Madrid","Piso en José Silva, 17",True,True,,
109215224,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/8c/d3/1367691455.webp,AD08009,9,1,1650000.0,flat,sale,260.0,True,4,4,Barrio Argüelles,Madrid,Madrid,Moncloa,es,Argüelles,40.4255202,-3.7198744,False,https://www.idealista.com/inmueble/109215224/,"ADELANTE ofrece magnífico piso en venta, un verdadero oasis urbano que combina amplitud y confort. Este hogar cuenta con un espacioso salón comedor bañado en luz natural gracias a sus grandes ventanales. La cocina, amplia y completamente equipada, es perfecta para los amantes de la gastronomía, con fogones, electrodomésticos y un pequeño espacio ideal para preparar bebidas y almacenar vinos. El inmueble ofrece cinco dormitorios, todos con armarios empotrados, destacando el dormitorio principal que cuenta con baño en suite. Además, el baño principal incluye una relajante bañera de hidromasaje, ideal para desconectar después de un largo día. Las estancias son extremadamente silenciosas y luminosas, ya que dan a un amplio patio de manzana, garantizando privacidad y tranquilidad. La propiedad se encuentra en un edificio en perfecto estado de conservación, con conserje disponible y ascensor. Incluye una plaza de garaje en el precio, lo que añade un valor significativo a esta oferta. Disfruta de la comodidad de tener calefacción central y aire acondicionado por split en todo el piso. También podrás relajarte en la pequeña terraza cerrada, perfecta para tus plantas. No dejes pasar la oportunidad de vivir en este espectacular piso que lo tiene todo: amplitud, confort y una ubicación inmejorable. ¡Ven a verlo y enamórate de tu nuevo hogar!",False,renew,False,True,,6346.0,True,False,False,False,[],False,False,1650000.0,€,flat,"Argüelles, Madrid",Piso,True,True,,
108559258,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/00/4c/1345659781.webp,Tipo 001,20,3,898000.0,flat,sale,134.0,True,3,2,"bulevar Picos de Europa, 34",Madrid,San Sebastián de los Reyes,Tempranales,es,,40.5565853,-3.6522393,True,https://www.idealista.com/obra-nueva/108559258/,"Dos plazas de garaje incluidas en el precio. Olea de Tempranales, un complejo residencial único en una de las zonas más exclusivas de San Sebastián de Los Reyes.  Le presentamos Olea de Tempranales, una promoción de vivienda libre estratégicamente ubicada en San Sebastián de Los Reyes: una apuesta decidida por la calidad de vida. En Tempranales podrá encontrar numerosas y amplias zonas verdes, dotaciones deportivas, equipamientos educativos, sanitarios y comerciales. En entorno tranquilo y perfectamente conectado con Madrid. La promoción dispone de 52 viviendas en torno a un gran espacio central con numerosas zonas verdes y un cuidado paisajismo. Olea de Tempranales contará con numerosos equipamientos comunes que permitirán disfrutar de todo tipo de actividades para toda la familia:        _Piscina exterior desbordante de 200m2 de superficie, cloración salina e iluminación nocturna, permite disfrutar de un refrescante chapuzón a cualquier hora del día.       _Jardín florar, la arquitectura y el paisajismo te envuelven guiándote en un recorrido único donde las pérgolas y la vegetación generan distintas áreas de descanso.       _Club social, completamente equipado. Un espacio destinado al ocio y la convivencia de los residentes.       _Gimnasio, totalmente equipado, permite entrenamientos intensivos. Con una zona exterior para el bienestar al aire libre.       _Zona exterior de juegos infantiles. Los más pequeños contarán con un parque infantil y mesas de Ping Pong para su diversión y desarrollar su aprendizaje. Se trata de un edificio de viviendas diseñado con una visión singular y una delicada atención a los detalles, buscando una mayor eficiencia para un bajo consumo energético. Contará con calificación A, la máxima calificación energética, reduciendo la huella de carbono y las emisiones y repercutiendo favorablemente en el consumo y ahorro energético. Existen distintas tipologías de vivienda de 3, 4 y 5 dormitorios, todas ellas con doble o triple orientación y con una cuidada distribución interior con dos plazas de garaje y trastero.  Naiz Homes ofrece un servicio adicional de personalización con variadas alternativas en cuanto a distribuciones, acabados interiores, instalaciones o mobiliario con la que poder adecuar cada vivienda a sus preferencias y necesidades. Le invitamos a visitar la página web de la promoción donde podrá encontrar los planos de las viviendas disponibles e imágenes de la promoción. Así mismo, si desea ampliar la información puede reservar una cita, tanto de manera presencial como por videollamada a través de la plataforma Zoom, en el apartado ""Reservar cita"" en la web o contactándonos en el teléfono. No olvide visitar nuestras redes sociales donde podrá conocer las últimas novedades y actualización de las obras.",True,,True,True,False,6701.0,True,False,False,False,[],False,False,898000.0,€,flat,"Tempranales, San Sebastián de los Reyes","Piso en bulevar Picos de Europa, 34",True,True,,
109210526,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/fc/f6/1367563839.webp,ORIENTE,9,2,315000.0,flat,sale,92.0,True,3,1,"calle Oriente, 7",Madrid,Majadahonda,Casco Antiguo,es,,40.4728827,-3.8752092,True,https://www.idealista.com/inmueble/109210526/,"""***""GARSIERRA. Amplio y luminoso piso de 92 m2 construidos, con 3 dormitorios, baño completo. Cerca de transporte público: cercanías y múltiples autobuses. Cerca de colegio y parada de múltiples rutas escolares, varias escuelas infantiles(pública y privadas), parques y tiendas, el barrio es muy seguro. conexión rápida con a6. "". "". "".",False,good,False,False,,3424.0,False,False,False,False,[],False,False,315000.0,€,flat,"Casco Antiguo, Majadahonda","Piso en calle Oriente, 7",,,,
108798383,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/da/60/1286845443.webp,,43,,384900.0,chalet,sale,182.0,,4,3," Batres, 20",Madrid,Cubas de la Sagra,,es,,40.1922712,-3.8404876,True,https://www.idealista.com/obra-nueva/108798383/,"HOGARES - AGENCIA INMOBILIARIA DE GRIÑON, pone a su disposición un nuevo proyecto residencial de viviendas pareadas. 16 chalets distribuidos en dos plantas construido en parcela de 300 m2. Ubicadas en Cubas de la Sagra, cercano a todos los servicios básicos. Un diseño único, creado a petición de números clientes, pensando en la comodidad de los suyos y sacar el máximo partido a todos sus espacios. *Abierto a personalización y ampliaciones en la vivienda. Vivienda eficiente; equipada con placas solares y aerotermia mediante suelo radiante/refrescante. Compuesta por 4 dormitorios y 3 baños, se distribuye en; - Hall de entrada, cocina, salón-comedor, 1 baño completo, 1 dormitorio en planta, porche trasero con salida desde el salón y cocina. -Planta superior con 2 dormitorios dobles, uno de ellos con terraza, cuarto de baño completo, 1 dormitorio principal con baño en siute.  -Aparcamiento exterior para varios vehículos con adaptador carga eléctrica, sistema de recogida y reciclaje de aguas pluviales. *Piscina opcional* Entrega en un plazo máximo de 15 meses. INICIO DE OBRA INMEDIATO. *Aprovecha nuestros servicios FINANCIEROS exclusivos y realiza un estudio personalizado. Gracias a nuestras condiciones, conseguimos la mejor financiación para su vivienda. Visite nuestra oficina en c/ Juan Carlos I nº2, Griñón (Madrid) para más información. Realizamos todas las gestiones a su medida, para la COMPRA-VENTA-ALQUILER de su actual o futuro Hogar.",True,newdevelopment,True,,False,2115.0,True,False,False,False,[],False,False,384900.0,€,chalet,Cubas de la Sagra,"Chalet pareado en Batres, 20",True,True,semidetachedHouse,
