propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
108454816,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/64/6c/1345394357.webp,W-02ZW80,26,4,1400000.0,flat,sale,173.0,True,3,3,calle de Gaztambide,Madrid,Madrid,Chamberí,es,Gaztambide,40.4337314,-3.7153522,False,https://www.idealista.com/inmueble/108454816/,"Vivienda exterior amueblada con magnífica reforma en Chamberí Engel & Völkers les presenta esta exclusiva vivienda exterior en Chamberí que se entrega con excelente reforma integral a estrenar y completamente amueblada. El inmueble consta de aproximadamente 173 metros cuadrados construidos distribuidos del siguiente modo: al entrar tenemos una luminosa y gran zona social de aproximadamente 60 metros cuadrados que integra salón, comedor y cocina (que fácilmente podría ser independiente si se deseara). La zona de descanso, al fondo, dispone de tres habitaciones dobles y tres baños (dos de ellos en suite). Todos los dormitorios disponen de armarios empotrados así como el pasillo distribuidor del área de noche donde se encuentra la zona lavandería. A destacar la excelente luminosidad de la casa tanto en su parte exterior como en la zona interior a gran patio de manzana. La propiedad cuenta con acabados de buena calidad, máximo aprovechamiento del espacio y cuidados detalles como chimenea de bioetanol, persianas motorizadas, moldura con iluminación indirecta en salón, comedor y dormitorios... Su estudiado proyecto de interiorismo consigue una casa moderna que aúna funcionalidad y confort.  Actualmente se encuentra en obras por lo que las fotos publicadas no son reales pero sirven de orientación para poder ver las calidades finales de la reforma. La vivienda se encuentra ubicada en la cuarta planta de un cuidado y bonito edificio de los años 60, en el barrio de Gaztambide, distrito Chamberí.   En definitiva, una propiedad excepcional en uno de los barrios más cotizados de Madrid. Una oportunidad única. Ubicada en el corazón del prestigioso barrio de Chamberí, la propiedad en Calle de Gaztambide ofrece un entorno de elegancia y distinción. Chamberí es conocido por su arquitectura clásica y sus calles arboladas, atrayendo a aquellos que buscan una combinación de historia y modernidad. Este exclusivo enclave es hogar de embajadas, boutiques de lujo, y algunos de los restaurantes más renombrados de la ciudad, convirtiéndolo en un destino codiciado para los compradores más exigentes. La infraestructura de la zona es impecable, con excelentes conexiones de transporte. La estación de metro Moncloa, a solo 5 minutos a pie, facilita el acceso rápido al centro de Madrid y más allá. Además, la proximidad a la autovía A-6 ofrece una conveniente salida hacia otras partes de España. Para los amantes de la cultura, el Museo Sorolla y el Teatro de la Abadía se encuentran a corta distancia, brindando una rica oferta de actividades artísticas.",False,good,False,True,,8092.0,True,False,False,False,[],False,False,1400000.0,€,flat,"Gaztambide, Madrid",Piso en calle de Gaztambide,Top,,,,,,,
106570357,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/43/ed/1316052639.webp,W-02XNIF,29,1,1350000.0,flat,sale,142.0,True,3,3,calle de Viriato,Madrid,Madrid,Chamberí,es,Almagro,40.4348695,-3.6972048,False,https://www.idealista.com/inmueble/106570357/,"Maravillosa propiedad en Almagro Engel & Völkers presenta esta luminosa propiedad reformada hace siete años con tres dormitorios y tres baños.  Al entrar nos encontramos un amplio salón comedor que da paso a una cocina independiente totalmente equipada con electrodomésticos y con zona de lavandería para la lavadora-secadora. La zona de descanso está conformada por tres dormitorios, ambos con baños en suite y uno independiente. Una propiedad perfecta para familias, profesionales o inversores que deseen una propiedad en una de las áreas con mayor demanda de la ciudad. Hablar del Triángulo de Oro de Almagro (Castellana-Génova-Almagro) es hablar de exclusividad, prestigio y seguridad. Históricamente conocido por albergar las residencias más señoriales de la capital, esta reducida zona dispone asimismo de todos los servicios e infraestructuras imaginables. Alberga también diversas embajadas, organismos oficiales y numerosas galerías de arte. En concreto, esta propiedad se ubica muy cercana a los barrios de Recoletos y Justicia. En el primero de ellos podemos encontrar las firmas de moda internacionales más exclusivas; mientras que Justicia se define por su dinamismo y ambiente bohemio, concentrando los locales de hostelería más influyentes de la capital. La vivienda se encuentra ubicada en una de las vías principales del barrio, teniendo muy buenas comunicaciones y todos los servicios de un barrio consolidado. Próximo a vías principales como Paseo de la Castellana, Santa Engracia, o plazas como la plaza de Colón o plaza de la Villa de Paris, esta propiedad está situada en una ubicación estratégica.",False,good,False,True,,9507.0,True,False,False,False,[],False,False,1350000.0,€,flat,"Almagro, Madrid",Piso en calle de Viriato,Top,,,,,,,
107943214,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/c7/3c/1329030570.webp,,20,3,208800.0,studio,sale,21.0,True,0,1,"de las Fuerzas Armadas, 328",Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4818068,-3.6205463,True,https://www.idealista.com/obra-nueva/107943214/,"HOTEL101 MADRID – Descubre forma inteligente de invertir a través de la propiedad inmobiliaria. Global, simple y con plena propiedad del inmueble. Hotel101-Madrid es una oportunidad única para invertir en el creciente sector turístico e inmobiliario de Madrid, bajo un modelo innovador que combina propiedad individual y gestión hotelera profesional. Ubicado en Valdebebas, una de las zonas de mayor proyección de la capital, el hotel se encuentra en la Avenida de las Fuerzas Armadas, a pocos minutos del aeropuerto de Madrid-Barajas, del centro de convenciones IFEMA y de la Ciudad Deportiva del Real Madrid. Además, estará frente al futuro circuito de Fórmula 1, lo que aumentará su atractivo turístico. ¿Qué significa ser dueño de una habitación con Hotel101? Hotel101 ofrece la posibilidad de comprar una habitación de hotel como unidad independiente con título de propiedad registral, generando ingresos pasivos mensuales sin preocuparse por la gestión operativa. •Rentabilidad Mensual Esperada: Rendimiento histórico con una rentabilidad superior al 7% •100 % sin complicaciones y sin costos ocultos: Deje que Hotel101 gestione completamente su unidad y asuma los gastos operativos, reparaciones y mantenimiento. •Sea propietario de una unidad hotelera y gane con los ingresos del hotel: Reciba una parte igual de los ingresos brutos por habitación generados por todo el hotel, independientemente de la ocupación de su unidad individual. •10 noches gratuitas al año para disfrutar en cualquier Hotel101 del mundo (5 en Madrid y 5 internacionales). ¿Cómo son las habitaciones? Las unidades tipo “HappyRoom” tienen un diseño moderno, funcional y totalmente estandarizado, lo que optimiza su eficiencia operativa. •21 m² totalmente equipados •1 cama Queen + 1 cama individual •Kitchenette con nevera y microondas •Aire acondicionado y calefacción con control individual •Baño privado con ducha de agua caliente •TV de 55”, wifi, caja fuerte, escritorio y enchufes universales •Construcción de alta eficiencia energética y sostenibilidad Instalaciones del hotel: •680 habitaciones en un edificio de 8 plantas •Restaurante 24h, piscina exterior y bar •Gimnasio, salas de reuniones y centro de negocios •Recepción y seguridad 24/7 •Lavandería, consigna y tienda de conveniencia 24h ¿Quién está detrás del proyecto? Hotel101 Global Pte. Ltd., registrada en Singapur, es la rama de expansión hotelera global de DoubleDragon Corporation, una destacada empresa inmobiliaria con sede en Filipinas que cotiza en la Bolsa de Valores de Filipinas, y que cuenta con más de 3.000 millones de dólares estadounidenses en activos totales. El modelo se basa en un enfoque “asset-light”, escalable y eficiente.",False,,True,True,False,9943.0,False,False,False,False,[],False,False,208800.0,€,flat,"Valdebebas - Valdefuentes, Madrid","Estudio en de las Fuerzas Armadas, 328",Top,,,,,,,studio
109188224,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/7a/05/1366888718.webp,W-046CK7,15,2,2150000.0,flat,sale,208.0,True,4,3,calle de Castelló,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4365603,-3.6817209,False,https://www.idealista.com/inmueble/109188224/,"Propiedad para reformar en la calle Castelló, con plaza de garaje en finca Engel & Völkers presenta esta excepcional propiedad en una de las zonas residenciales más demandadas de Madrid, ubicada en el prestigioso barrio de Castellana. Situada en una finca señorial de los años 60, con un elegante portal. Cuenta con servicio de portero físico que vive en la finca, la vivienda se distingue por su luminosidad, que inunda todas las estancias durante todo el día gracias a sus grandes ventanales.  El inmueble, que se encuentra para reformar, ofrece una distribución cuadrada que permite infinidad de posibilidades para adaptarlo a sus necesidades y gustos personales. Con más de 200 metros cuadrados construidos, la propiedad se convierte en una excelente opción para familias que buscan amplitud, comodidad y una excelente ubicación.  Su segunda planta proporciona una gran cantidad de luz natural, especialmente en el salón y la habitación principal, donde destaca un enorme ventanal recuperable como terraza. El resto de las habitaciones dan a un amplio y tranquilo patio, lo que garantiza privacidad y tranquilidad. La vivienda también cuenta con plaza de garaje en finca con acceso directo y un trastero, está perfectamente conectada a todos los servicios, así como a pocos pasos del IE.  Además, el edificio, con un aire de lujo en cada rincón, dispone de ascensor, montacargas y un portal decorado con cuadros y sofás, lo que resalta aún más su exclusividad. No pierdas la oportunidad de vivir en un lugar único y transformarlo en el hogar de tus sueños. El distrito de Salamanca es uno de los veintiún distritos que forman el municipio de Madrid. Mandado a construir por el malagueño José de Salamanca y Mayol, Marqués de Salamanca, a finales del siglo XIX, se trata de un exclusivo barrio en el que conviven las firmas más lujosas del país con impresionantes palacetes, edificios de ensueño, embajadas y todo tipo de servicios destinados tradicionalmente a hacer las delicias de la aristocracia y personalidades más destacadas de todos los rincones del mundo. Sus calles albergan las últimas tendencias de moda de más alto nivel en impresionantes boutiques en las que se dan cita las firmas más exclusivas: Loewe, Prada, Valentino, Miu Miu y Cartier, entre otras, se encuentran ubicadas en las cuidadas avenidas de la denominada Milla de Oro. Esta exclusiva pasarela de moda es también un lugar idóneo para el disfrute de los paladares más exquisitos. Aquí encontramos los locales más destacados de la ciudad, en los que se brinda la posibilidad de degustar las recetas de los chefs más destacados de nuestro país. El lujo y el glamour de la restauración llevado a su extremo más puro conviven en esta zona con locales de comida tradicional, lugares en los que poder disfrutar de las más exquisitas tapas de Madrid. Destaca también los comercios de alimentación en los que contemplar y adquirir todo tipo de productos de categoría extra, es el caso del Mercado de la Paz o la exclusiva frutería Vázquez de la calle Ayala. Un lujo para todos los sentidos.",False,good,False,True,,10337.0,True,False,False,False,[],False,False,2150000.0,€,flat,"Castellana, Madrid",Piso en calle de Castelló,Top,True,True,,,,,
107154653,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/7b/26/1304630851.webp,VM2501052,34,2,875000.0,flat,sale,140.0,True,3,2,"paseo de la Dirección, 161",Madrid,Madrid,Tetuán,es,Valdeacederas,40.4679358,-3.7086742,True,https://www.idealista.com/inmueble/107154653/,"PISO CON TERRAZA EN URBANIZACIÓN CON PISCINA EN VALDEACEDERAS aProperties presenta estupendo apartamento en la exclusiva urbanización Skyline Park (construcción de 2022 con sello BREEAM de Sostenibilidad).    El apartamento se compone de salón-comedor con acceso a una agradable terraza con vistas despejadas a la Sierra de Madrid, cocina con terraza tendedero, 3 dormitorios y 2 baños. Se vende amueblado y la cocina íntegramente equipada.     Disfruta de fantásticas zonas comunes: piscina en planta baja, piscina panorámica en la planta 25, zona coworking, sala celebraciones, jardines, gimnasio, sauna, huerto urbano y conserjería con servicio 24 horas, 365 días al año.     El precio incluye una plaza de garaje de tamaño grande y trastero.   Skyline tiene una ubicación estratégica, en una de las zonas con más proyección de la capital, con vistas panorámicas sobre todo Madrid y La Sierra y a pocos minutos del Paseo de la Castellana, las 4 Torres, Azca, la estación de Chamartín, los accesos norte y nordeste de la M-30 y multitud de zonas verdes y deportivas.   ¿Te imaginas vivir aquí?    Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,,6250.0,True,False,False,False,[],False,False,875000.0,€,flat,"Valdeacederas, Madrid","Piso en paseo de la Dirección, 161",Top,True,True,,,,,
104614289,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/86/61/1221015710.webp,V09,19,,1109000.0,chalet,sale,308.0,,4,4,J. Carlos Ureta Saorín s/n,Madrid,Torrelodones,Las Marías,es,,40.5725118,-3.9401607,True,https://www.idealista.com/obra-nueva/104614289/,"LICENCIA CONCEDIDA. Descubre Agara, el nuevo proyecto de Circular Homes en el exclusivo enclave de Las Marías, Torrelodones. Estas 14 viviendas unifamiliares de 4 y 5 dormitorios, con piscina y jardín privado de más de 400 m2 ofrecen la oportunidad de disfrutar de vistas impresionantes hacia la majestuosa sierra gracias a su ubicación privilegiada en la cota más elevada del nuevo ámbito. Además, su lindero con el bosque protegido y no urbanizable garantiza un entorno natural excepcional que promueve la tranquilidad y el bienestar. Su diseño lleva la firma de Burgos&Garrido, autores de proyectos tan reconocidos y premiados internacionalmente como Madrid Río. La imagen de las viviendas es el resultado de una arquitectura sofisticadamente sobria, intemporal, de espacios interiores y paisajismo muy elaborados que se ponen al servicio de una vida confortable y plena, en la que caben serenos rincones íntimos, grandes terrazas y vivos espacios sociales. Las estancias de la casa se ordenan en tres piezas dispuestas para captar simultáneamente el sol y enmarcar las privilegiadas vistas próximas y lejanas.    Estos hogares han sido concebidos bajo los principios de la economía circular. Su construcción busca reducir la huella hídrica, y hace un uso responsable de la energía. Se pretende eliminar la toxicidad de los materiales utilizados y las técnicas de construcción procuran la circularidad y minimizan el consumo de recursos fósiles, tanto en el proceso constructivo como en el uso diario de la vivienda. Sus orientaciones, protecciones solares adecuadas y un sistema de aislamientos y de instalaciones altamente eficaz, hacen de estas viviendas hábitats sostenibles y cuidan la salud de quienes las habitan.   Su ubicación estratégica te permite disfrutar de lo mejor de dos mundos: a tan solo 20 minutos tanto de la ciudad de Madrid como de las verdes montañas de la sierra. Todo ello, disponiendo de los abundantes servicios del municipio de Torrelodones al alcance tu mano. Agara se erige como el lugar ideal para aquellos que buscan una combinación perfecta entre la comodidad urbana y la belleza natural.",True,newdevelopment,True,,False,3601.0,True,False,False,False,[],False,False,1109000.0,€,chalet,"Las Marías, Torrelodones",Chalet adosado en J. Carlos Ureta Saorín s/n,Top,True,True,,,,,terracedHouse
107585855,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/52/68/1316930848.webp,BFO-V1350,19,1,525000.0,flat,sale,119.0,True,2,2,calle del Prado,Madrid,Madrid,Centro,es,Huertas-Cortes,40.416179,-3.699103,False,https://www.idealista.com/inmueble/107585855/,"CONTACTAR CON EXTENSIÓN Nº2 Contactad con extensión nº2, EXCLUSIVA VIVIENDA EN EL CORAZON DE MADRID – A un paso de Plaza Santa Ana Vivir en pleno centro de Madrid es un privilegio, y esta espectacular vivienda te brinda la oportunidad de hacerlo en uno de los barrios más exclusivos y emblemáticos de la ciudad. Ubicada en una finca histórica, a pocos metros de Plaza Santa Ana, esta propiedad destaca por su amplitud, luminosidad y una reforma reciente, ofreciendo el máximo confort en una zona vibrante y llena de vida. Características principales: Superficie: 119 m² construidos, con una distribución espaciosa y funcional. 2 habitaciones dobles: Dormitorio principal con vestidor y baño en suite, proporcionando intimidad y comodidad. Segunda habitación doble, perfecta como dormitorio secundario o despacho. Doble zona de estar: Dos salones independientes, ideales para diferenciar espacios de ocio y descanso. Sala de estar y comedor, con una distribución acogedora y elegante. Cocina completamente equipada, con diseño moderno y funcional. 2 baños completos, con acabados actuales y en excelente estado. Balcón exterior, permitiendo disfrutar de luz natural y vistas a la calle. Detalles adicionales Reforma reciente (hace un año), con materiales de alta calidad. Calefacción eléctrica y tres máquinas de aire acondicionado, asegurando confort en todas las estaciones. Suelos de gres imitación tarima, que aportan elegancia y fácil mantenimiento. Ventanas Climalit, que garantizan aislamiento térmico y acústico. Orientación sur, proporcionando una excelente iluminación natural. Edificio en buen estado, con ascensor desde la primera planta. Hay que sumar al valor de la compra 5.000 € por el mobiliario. Ubicación privilegiada Situado en pleno centro de Madrid, en una de las zonas más demandadas y con más historia de la ciudad: A un paso de Plaza Santa Ana, en un entorno rodeado de cultura, gastronomía y ocio. Perfectamente comunicado con transporte público, con varias líneas de metro y autobuses en las inmediaciones. Cercano a Puerta del Sol, Gran Vía, el Barrio de las Letras y el Retiro, zonas icónicas de la ciudad. Una oportunidad única Esta vivienda es ideal para quienes buscan un hogar en el centro de Madrid, con el encanto de una finca clásica y todas las comodidades de una reforma moderna. También es una excelente oportunidad de inversión en una de las zonas con mayor demanda. ¡No dejes pasar esta oportunidad! Contáctanos para más información o para concertar una visita.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual.) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,True,,4412.0,True,True,False,False,[],False,False,525000.0,€,flat,"Huertas-Cortes, Madrid",Piso en calle del Prado,Top,,,,548000.0,23000.0,4.0,
91106420,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/b1/13/1327477636.webp,MAV01991,42,,5500000.0,chalet,sale,1017.0,,8,8,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4571352,-3.631768,False,https://www.idealista.com/inmueble/91106420/,"DE SALAS LUXURY HOMES MAV01991 les presenta esta fantástica vivienda. MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA. CONSULTE EN NUESTRA PÁGINA WEB DE “De Salas”, PARA VER MÁS VIVIENDAS EN EXCLUSIVA. Sobre una impresionante parcela de 1.300 m2 se asienta este exquisito chalet independiente de 1.017 m2 construidos. El impecable jardín rodea la espectacular casa y, al entrar en ella, el gran hall de recepción nos da paso a dos grandes salones en distintas alturas y espacios, teniendo salida al porche y jardín por la zona del comedor. La amplia cocina tiene acceso a la zona de servicio con 2 dormitorios y baño. Tenemos también un despacho y un coqueto aseo de cortesía para los invitados. MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA. CONSULTE EN NUESTRA PÁGINA WEB DE “De Salas”, PARA VER MÁS VIVIENDAS EN EXCLUSIVA. En la primera planta se encuentran 4 dormitorios, todos amplios, y 2 baños. El dormitorio principal es fantástico: en suite y con un inmenso vestidor. El baño tiene, además, jacuzzi. El dormitorio de invitados también es en suite y tiene acceso a la gran terraza. Hay otros 2 dormitorios que comparten un baño completo. A ésta planta la bordea la preciosa terraza. La segunda planta tiene otros 2 dormitorios y 2 baños. Hay un formidable cuarto de estar con acceso a otra impresionante terraza de 130 m2. La planta sótano es el enclave que sostiene la vertiente práctica de la casa: otra zona de servicio con lavandería, alguna otra estancia polivalente y un maravilloso spa y gimnasio con acceso al jardín y piscina. Tenemos en ésta planta también el garaje, con capacidad para 6 coches. La calefacción es la más eficiente: gas natural por suelo radiante. En el espectacular jardín podemos disfrutar de la gran piscina en piedra caliza y de la bonita zona de barbacoa. Hay garita de seguridad. Es, sin duda, una maravillosa opción de compra. DESCRIPCIÓN: 8 Dormitorios + 7 Baños + Aseo de cortesía PLANTA PRINCIPAL: Gran hall de entrada - 2 Salones en distintas alturas con gran comedor y salida al porche y piscina - Cocina con acceso a zona servicio con 2 dormitorios y 1 baño - Despacho y aseo de invitados PRIMERA PLANTA: 4 Dormitorios + 3 Baños - Terraza bordeando casa SEGUNDA PLANTA: Cuarto de estar y terraza (130m) - 2 Dormitorios y 2 Baños PLANTA SÓTANO: Cuarto polivalente y baño - Zona servicio con lavandería - Spa y gimnasio con baño y acceso a jardín Calefacción gas natural suelo radiante / A/A Garaje (6 coches) Jardín bordeando la casa Gran piscina de piedra caliza con spa y zona barbacoa Garita seguridad.",True,good,False,,,5408.0,True,False,False,False,[],False,False,5500000.0,€,chalet,"Conde Orgaz-Piovera, Madrid",Casa independiente,Top,True,True,,,,,independantHouse
108580595,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/11/7c/1349046168.webp,BFO-V1411,26,1,305000.0,flat,sale,88.0,True,3,1,calle de Marcelo Usera,Madrid,Madrid,Usera,es,Zofío,40.3860329,-3.7132162,False,https://www.idealista.com/inmueble/108580595/,"CONTACTAR CON EXTENSIÓN Nº2 Oportunidad en Plaza Elíptica: piso exterior con ventilación cruzada y excelente ubicación Se vende fantástico piso en la Calle Marcelo Usera, próximo al metro de Plaza Elíptica, en una de las zonas más dinámicas y bien comunicadas de Madrid. La vivienda cuenta con una superficie construida de 88 m², muy bien distribuida y lista para entrar a vivir, ya que se entrega amueblada y equipada. La distribución del inmueble es ideal: -Acogedor recibidor-pasillo que da paso al resto de estancias -Amplio salón-comedor, muy luminoso gracias a su orientación y grandes ventanales -Cocina independiente equipada, con espacio de almacenamiento adicional gracias a un trastero abierto -Tres habitaciones exteriores, todas con buena iluminación natural -Baño completo Destaca por su excelente ventilación cruzada (orientación este-oeste), lo que proporciona luz natural durante todo el día y una temperatura agradable en cualquier época del año. Entre sus equipamientos, la vivienda cuenta con: -Aire acondicionado -Armarios empotrados -Trastero -Estacionamiento rotativo para residentes El edificio fue construido en 1960, cuenta con ascensor y ha pasado la ITE favorablemente. La ubicación es inmejorable: a escasos minutos de Plaza Elíptica, perfectamente comunicado por metro (Línea 6 y 11), intercambiador de autobuses, y con fácil acceso a las principales vías de la ciudad (A-42, M-30, M-40). Zona consolidada con todos los servicios: comercios, colegios, centros médicos y espacios verdes. Una excelente oportunidad tanto para familias como para inversores, gracias a su ubicación estratégica y distribución funcional.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,True,,3466.0,True,True,False,False,[],False,False,305000.0,€,flat,"Zofío, Madrid",Piso en calle de Marcelo Usera,Top,,,,315000.0,10000.0,3.0,
108440419,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/06/c4/1344944257.webp,V14,17,,1319000.0,chalet,sale,395.0,,5,4,J. Carlos Ureta Saorín s/n,Madrid,Torrelodones,Las Marías,es,,40.5725118,-3.9401607,True,https://www.idealista.com/obra-nueva/108440419/,"LICENCIA CONCEDIDA. Descubre Agara, el nuevo proyecto de Circular Homes en el exclusivo enclave de Las Marías, Torrelodones. Estas 14 viviendas unifamiliares de 4 y 5 dormitorios, con piscina y jardín privado de más de 400 m2 ofrecen la oportunidad de disfrutar de vistas impresionantes hacia la majestuosa sierra gracias a su ubicación privilegiada en la cota más elevada del nuevo ámbito. Además, su lindero con el bosque protegido y no urbanizable garantiza un entorno natural excepcional que promueve la tranquilidad y el bienestar. Su diseño lleva la firma de Burgos&Garrido, autores de proyectos tan reconocidos y premiados internacionalmente como Madrid Río. La imagen de las viviendas es el resultado de una arquitectura sofisticadamente sobria, intemporal, de espacios interiores y paisajismo muy elaborados que se ponen al servicio de una vida confortable y plena, en la que caben serenos rincones íntimos, grandes terrazas y vivos espacios sociales. Las estancias de la casa se ordenan en tres piezas dispuestas para captar simultáneamente el sol y enmarcar las privilegiadas vistas próximas y lejanas.    Estos hogares han sido concebidos bajo los principios de la economía circular. Su construcción busca reducir la huella hídrica, y hace un uso responsable de la energía. Se pretende eliminar la toxicidad de los materiales utilizados y las técnicas de construcción procuran la circularidad y minimizan el consumo de recursos fósiles, tanto en el proceso constructivo como en el uso diario de la vivienda. Sus orientaciones, protecciones solares adecuadas y un sistema de aislamientos y de instalaciones altamente eficaz, hacen de estas viviendas hábitats sostenibles y cuidan la salud de quienes las habitan.   Su ubicación estratégica te permite disfrutar de lo mejor de dos mundos: a tan solo 20 minutos tanto de la ciudad de Madrid como de las verdes montañas de la sierra. Todo ello, disponiendo de los abundantes servicios del municipio de Torrelodones al alcance tu mano. Agara se erige como el lugar ideal para aquellos que buscan una combinación perfecta entre la comodidad urbana y la belleza natural.",True,newdevelopment,True,,False,3339.0,True,False,False,False,[],False,False,1319000.0,€,chalet,"Las Marías, Torrelodones",Chalet pareado en J. Carlos Ureta Saorín s/n,Top,True,True,,,,,semidetachedHouse
100478694,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/b6/96/1088792996.webp,Vivienda F,13,,2455000.0,chalet,sale,504.0,,5,6, del Naranjo de Bulnes s/n,Madrid,Ciudalcampo,,es,,40.6272365,-3.6119637,True,https://www.idealista.com/obra-nueva/100478694/,"En Ciudalcampo, Blossom presenta Qhomes 6. 6 Viviendas independientes en un excepcional emplazamiento, en parcelas desde 2.500 m2 hasta los 4.000 m2  El singular diseño de las viviendas tiene su origen en la unión entre un minucioso análisis del entorno natural en el que se ubica y las excepcionales características que cada Qhome debe atesorar.  El juego flexible de volúmenes que caracteriza esta promoción permite sacar el máximo partido al entorno, consiguiendo unas increíbles vistas desde todas las viviendas y siempre respetando la valiosa arboleda preexistente.  El resultado es una armoniosa composición geométrica, elegante y rotunda, integrada en un paisaje verde donde cada vivienda conserva su privacidad gracias a la orientación y composición de las zonas comunes y zonas privadas. Los grandes ventanales y la orientación de los mismos hacen que la luz natural bañe cada estancia, consiguiendo además una transición interior/exterior única.   La organización interna de la vivienda se genera desde el vestíbulo principal, que es el gran protagonista. Un amplio espacio de entrada con un gran ventanal a doble altura y vistas al jardín divide la zona de día de la zona de noche.  El proyecto ofrece eficiencia energética y sostenibilidad ambiental. Qhomes ofrece la posibilidad de personalización tanto en diseño interior como en los acabados, incluso ampliación del programa de vivienda.",True,newdevelopment,True,,False,4871.0,True,False,False,False,[],False,False,2455000.0,€,chalet,Ciudalcampo,Casa independiente en del Naranjo de Bulnes s/n,Top,True,True,,,,,independantHouse
107986591,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/01/c3/1330299376.webp,VM2504051,25,2,1729000.0,flat,sale,166.0,True,3,3,calle de Montesa,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4286509,-3.671147,False,https://www.idealista.com/inmueble/107986591/,"PISO REFORMADO A ESTRENAR EN MONTESA Una segunda planta exterior en la zona más comercial para el día a día de Goya. Reformado, amueblado y equipado con gusto, esta vivienda ideal para invertir en Madrid, se distribuye en 3 dormitorios dobles, dos de ellos en suite, un tercer baño completo, y una cocina abierta, con comedor formal independiente. Una finca representativa de finales de los años 40, con conserje, calefacción central y orientación oeste que le proporcionan buena luz todo el año. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,,10416.0,True,False,False,False,[],False,False,1729000.0,€,flat,"Goya, Madrid",Piso en calle de Montesa,Top,,,,,,,
108264614,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/b2/3a/1338929083.webp,VM2505086,21,8,2729000.0,flat,sale,177.0,True,3,4,calle Alcalá,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4243278,-3.6738504,False,https://www.idealista.com/inmueble/108264614/,"PISO EXTERIOR A ESTRENAR CON TERRAZA EN GOYA Vivienda exclusiva a estrenar con una gran terraza junto a la zona más comercial de Goya. En la calle Alcalá puede disfrutar de una vivienda amplia de 3 dormitorios dobles y tres baños en suite, aseo de cortesía, cocina equipada y un gran salón con salida a una terraza de más de 40m2 con varios ambientes, perfecta para reuniones familiares y de amigos con vistas privilegiadas. La vivienda, domotizada, además dispone de trastero y plaza de garaje. La finca cuenta con portero y servicios centrales para mayor comodidad. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,,15418.0,True,False,False,False,[],False,False,2729000.0,€,flat,"Goya, Madrid",Piso en calle Alcalá,Top,,,,,,,
