propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108765248,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/a2/db/1255884078.webp,3D,12,679000.0,flat,sale,99.0,3,2,"calle de Asturias, 47",Madrid,Tres Cantos,Primera Fase - Nuevo Tres Cantos,es,40.6170952,-3.7219683,True,https://www.idealista.com/obra-nueva/108765248/,"Le presentamos Jardines de Tres Cantos, un proyecto diseñado con los mayores estándares de calidad y bienestar y cuya arquitectura será destacada en el entorno de Tres Cantos. Una promoción de 136 magníficas viviendas exteriores, de tres y cuatro dormitorios con terraza, que buscan el beneficio máximo de la luz natural y que están pensadas para ser vividas y disfrutadas con la mayor comodidad. El proyecto explora y persigue la máxima conexión de los edificios con la belleza exterior del cuidado paisajismo. La ubicación se convierte en el destino predilecto de muchas familias que buscan vivir en una zona tranquila, en un entorno natural único bien conectado y con todos los servicios al alcance. Su gran urbanización de 8.700 m2 es una perfecta prolongación del paisaje natural en el que se ubica la promoción. Jardines de Tres Cantos cuenta con una selección de las mejores estancias comunitarias y servicios, creados como espacios únicos que ofrecen experiencias centradas en el bienestar y disfrute de la comunidad: fabulosa piscina orgánica de 210 m2 con iluminación nocturna con solarium completamente equipado, chill out con lobby exterior para inolvidables veladas, sala fitness interior con espacio exterior para ponerse en forma siempre en contacto con la naturaleza y parque infantil para el máximo disfrute de los pequeños de la casa. Se trata de un edificio de viviendas diseñado buscando una mayor eficiencia para un bajo consumo energético que favorece el uso racional de la energía, cuidando al mismo tiempo el medio ambiente, la calidad y el confort climático dentro de la vivienda. La vivienda contará con la máxima calificación energética: calificación A tanto en consumo como en emisiones. Deseamos que disfrute del máximo bienestar, por lo que le ofrecemos viviendas de primera calidad: una construcción de diseño contemporáneo para la que Amenabar ha contado con la experiencia y el saber hacer del prestigioso estudio F&G Arquitectos, encargado del proyecto arquitectónico. La promoción contará con los mejores acabados: ventanas y puertaventanas de PVC, suelo radiante y refrescante, carpintería interior lacada en blanco, solado laminado en color roble, opción de equipamiento de cocina con mobiliario y electrodomésticos con coste adicional, armarios empotrados lacados en blanco con tirador, aerotermia para producción de calefacción y ACS y paneles fotovoltaicos para producción de energía eléctrica. La entrega de las viviendas está prevista para finales del 2026.",False,newdevelopment,True,False,6859.0,True,False,False,False,[],False,False,679000.0,€,True,True,flat,,"Primera Fase - Nuevo Tres Cantos, Tres Cantos","Piso en calle de Asturias, 47",,True,,True,,,,
108629320,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/e6/9f/1351254255.webp,VT 3.2,6,498000.0,flat,sale,112.0,3,2,"avenida Caballero de la Triste Figura, 9",Madrid,Getafe,Los Molinos,es,40.3177119,-3.7009469,True,https://www.idealista.com/obra-nueva/108629320/,"Descubre Suite Los Molinos, una exclusiva promoción de obra nueva en una de las zonas con mayor proyección de Getafe: el barrio de Los Molinos. Viviendas diseñadas para brindarte calidad de vida, confort y todos los servicios que tú y tu familia necesitáis, a solo unos minutos de casa. Elige entre modernas viviendas de 2 y 3 dormitorios, amplias, luminosas y con una distribución funcional. Todas cuentan con excelentes calidades, garaje y trastero incluidos. Muy pronto, podrás disfrutar de zonas comunes pensadas para tu bienestar, ideales para relajarte, compartir momentos y disfrutar sin salir de casa. Suite Los Molinos destaca por su ubicación privilegiada, en un entorno consolidado con todo lo que necesitas a tu alcance: •Centros educativos y guarderías •Áreas verdes, parques y zonas de paseo •Transporte público: Cercanías, autobuses y estación de Metro Los Espartales (Línea 3) a pocos minutos •Supermercados, comercios y servicios de proximidad •Centros de salud y equipamientos deportivos   Suite Los Molinos es tu oportunidad de vivir mejor, en una zona en pleno crecimiento y con excelentes comunicaciones.   Contáctanos y reserva ya tu vivienda.",False,,True,False,4446.0,True,False,False,False,[],False,False,498000.0,€,True,True,flat,,"Los Molinos, Getafe","Piso en avenida Caballero de la Triste Figura, 9",4,True,,True,,,,
108628721,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/1d/94/1350370974.webp,VT 2.2,7,220200.0,flat,sale,165.0,2,2,"avenida del Arroyo Juncal, 20",Madrid,Navalcarnero,La Dehesa - El Pinar,es,40.2977776,-3.9780972,True,https://www.idealista.com/obra-nueva/108628721/,"Tu nuevo hogar de nuevo en Navalcarnero  ¡Ya está aquí la 4ª fase de uno de los proyectos residenciales más esperados de Navalcarnero! Tras el éxito de las fases anteriores, lanzamos Diverso Navalcarnero IV, un nuevo conjunto de viviendas en altura de 2 y 3 dormitorios, todas con terraza, plaza de garaje y trastero incluidos, en régimen de cooperativa VPPL.  Además, disfrutarás de zonas comunes ajardinadas, área infantil y distintas tipologías pensadas para adaptarse a tu estilo de vida: bajos con patios, áticos con terrazas y pisos en altura.  Tipologías destacadas   Bajos con grandes patios privados  Áticos con espectaculares terrazas  Viviendas en altura con terrazas adaptadas a ti   Zonas comunes que marcan la diferencia   Zonas ajardinadas para tu descanso  Espacios infantiles seguros  Espacios abiertos para relajarte.",False,newdevelopment,True,False,1335.0,True,False,False,False,[],False,False,220200.0,€,True,True,flat,,"La Dehesa - El Pinar, Navalcarnero","Piso en avenida del Arroyo Juncal, 20",bj,True,,True,,,,
104907403,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/2c/8b/1235513892.webp,3ºB,13,4037000.0,flat,sale,210.0,3,2,"calle Hermosilla, 60",Madrid,Madrid,Barrio de Salamanca,es,40.4260273,-3.6804088,True,https://www.idealista.com/obra-nueva/104907403/,"Situado en Madrid, en el corazón del Barrio de Salamanca, Hermosilla 60 es una exclusiva promoción de viviendas prime, donde la arquitectura y la historia conviven con la modernidad de una de las zonas más codiciadas de la capital. 14 viviendas, con unas calidades extraordinarias, y los servicios más modernos y exclusivos contemporáneos: piscina climatizada, gimnasio, piscina y zona social en cubierta. La unión entre ubicación, exclusividad, comodidad y arquitectura convierte a Recoletos en el distrito más deseado en la capital de España. La variedad de ocio es tan diversa como las calles que rodean el edificio. Desde clásicos establecimientos madrileños, santuarios de las marcas de moda más exclusivas, hasta acogedores bistrós y restaurantes internacionales, que reflejan la parte más cosmopolita. Con una fachada clásica que refleja la esencia del siglo XIX, el edificio se convierte en un refugio que honra su carácter tradicional, a la vez que se integra en el presente más vanguardista. Con zonas ajardinadas y rincones acogedores, el rooftop es el lugar perfecto para vivir momentos inolvidables en el centro de Madrid.",False,newdevelopment,True,False,19224.0,True,False,False,False,[],False,False,4037000.0,€,,,flat,,"Recoletos, Madrid","Piso en calle Hermosilla, 60",3,True,Recoletos,True,,,,
109130976,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/b4/a0/1365248347.webp,Vivienda 1,11,498000.0,duplex,sale,84.0,2,2,"Calle AGUSTIN DURAN, 4",Madrid,Madrid,Barrio de Salamanca,es,40.4352986,-3.6718033,True,https://www.idealista.com/obra-nueva/109130976/,"VIVIENDAS DUPLEX DE DOS DORMITORIOS Y DOS BAÑOS EN EL BARRIO DE SALAMANCA Viviendas desde 85 m2 en venta, con dos dormitorios y dos baños a estrenar. Ubicados en la calle Agustín Durán 4, en Guindalera en el barrio de Salmanca en Madrid.  Descubre esta espectacular promoción de dúplex con un diseño moderno y vanguardista donde se prioriza la máxima calidad, cocinas completamente amuebladas y equipadas con electrodomésticos de última generación, aislamientos acústicos y térmicos y tarimas vinílicas hidrófugas en color roble, armarios empotrados y aire acondicionado. Materiales de alta calidad que garantizan durabilidad y confort. Disfruta de un hogar diseñado a tu medida, que destaca por su extraordinaria ubicación y con entrega inmediata.",False,newdevelopment,True,False,5929.0,False,False,False,False,[],False,False,498000.0,€,,,flat,duplex,"Guindalera, Madrid","Dúplex en Calle Agustin Duran, 4",bj,True,Guindalera,True,,,,
108665870,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/9e/58/1351546750.webp,3º C,11,310900.0,flat,sale,102.0,3,2,"calle Aluminio, 6",Madrid,Madrid,Villaverde,es,40.3527907,-3.6794802,True,https://www.idealista.com/obra-nueva/108665870/,"MÁS DEL 50% DE LAS VIVIENDAS COMERCIALIZADAS  Presentamos la oportunidad de formar parte de un proyecto de viviendas libres de obra nueva en régimen de cooperativa en una de las zonas con mayor proyección de Madrid.  La futura cooperativa se desarrollará en el Barrio de Villaverde a pocos metros de la estación de Cercanías Villaverde Bajo y estará compuesta por 19 viviendas de 1, 2 y 3 dormitorios, donde la mayoría de ellas cuentan con unas estupendas terrazas.  Es un proyecto único que se ha diseñado como un nuevo concepto de vivienda uniendo vanguardia y modernidad con el objetivo de ser un referente en la renovación del barrio.  Disfruta de una vivienda con todas las comodidades manteniendo la ventaja de vivir en tu barrio de siempre y estando muy bien conectado a través de la red de Cercanías, que te trasportará en 15 minutos hasta el centro de Madrid (Atocha).  Este proyecto no solo busca beneficiar al propietario, sino también formar parte de un cambio hacia una forma de vivir más sostenible y eficiente. Por eso, las viviendas incluyen mejoras como aislamientos térmicos, de luz y de sonido, que ayudan a reducir el consumo de energía y a ahorrar en las facturas, haciendo que el hogar sea más cómodo y responsable con el medio ambiente.  Además, las viviendas están pensadas para adaptarse a cada persona. Se ofrecen diferentes opciones de acabados y distribución, para que cada comprador pueda elegir lo que mejor se ajusta a sus gustos y necesidades reales.  Si deseas obtener más información y pre-inscribirte con elección preferente de vivienda, no dudes en ponerte en contacto con nosotros.  INFOGRAFÍAS ILUSTRATIVAS, CORRESPONDIENTES A PROYECTOS DE CARACTERÍSTICAS Y CALIDADES SIMILARES.",False,newdevelopment,True,False,3048.0,True,False,False,False,[],False,False,310900.0,€,,,flat,,"Butarque, Madrid","Piso en calle Aluminio, 6",3,True,Butarque,True,,,,
108721353,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/95/fe/1353153532.webp,VT01B,20,646200.0,chalet,sale,187.0,4,4,"calle de las Cuatro Peñas, 6",Madrid,Manzanares el Real,,es,40.7291385,-3.8623032,True,https://www.idealista.com/obra-nueva/108721353/,"Galivivienda Montelago Residencial ¡Bienvenido a Montelago Residencial, tu refugio exclusivo en la mejor zona de Manzanares, donde la naturaleza y la comodidad se fusionan para ofrecerte un estilo de vida inigualable! Ubicado en un entorno natural privilegiado, ideal para los amantes del senderismo y la escalada, Montelago Residencial, una urbanización única de chalets en Manzanares te invita a vivir en armonía con la naturaleza. Con una conexión directa a la M-607 y transporte público mediante autobuses, disfrutarás de una ubicación inmejorable a tan solo treinta minutos de Madrid en coche. Imagina despertar cada día con vistas impresionantes a la Sierra de Guadarrama, junto al embalse de Santillana y el parque regional de la Cuenca Alta del Manzanares. Este entorno excepcional ofrece la tranquilidad de la naturaleza con la conveniencia de tener todos los servicios, comercios y colegios a tu alcance, disfrutando de un magnífico chalet adosado en Manzanares Montelago Residencialpresenta una oportunidad única con 26 exclusivos chalets de 4 dormitorios en régimen de cooperativa. La personalización de acabados te permitirá crear el hogar de tus sueños. Podrás elegir entre dos opciones, en dos o tres plantas, ajustándose a tus necesidades. Sus parcelas privadas te permitirán tener ese espacio exterior ideal para tus hobbys, la jardinería, cultivar un huerto, o para disfrutar de una deliciosa barbacoa. Además, disfruta de amplias zonas comunes que incluyen una refrescante piscina y un gimnasio al aire libre, creando un espacio perfecto para relajarte y mantenerte activo. En Montelago Residencial, no solo encontrarás una casa, sino un estilo de vida que combina la elegancia con la naturaleza. Descubre la comodidad de vivir en un entorno único, donde cada día es una aventura y cada rincón te inspira. No dejes la oportunidad de cumplir tus sueños y hacerte con un chalet de obra nueva en Manzanares el Real. No pierdas la oportunidad de ser parte de esta exclusiva comunidad. ¡Contáctanos ahora y comienza la experiencia única de Montelago Residencial!",False,,True,False,3456.0,True,False,False,False,[],False,False,646200.0,€,True,True,chalet,terracedHouse,Manzanares el Real,"Chalet adosado en calle de las Cuatro Peñas, 6",,,,,,,,
108729928,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/4d/f0/1353216449.webp,2,18,513785.0,chalet,sale,143.0,3,3,"avenida Estrella Polar, 9005",Madrid,Móstoles,Sur,es,40.3107523,-3.8507929,True,https://www.idealista.com/obra-nueva/108729928/,"Descubre tu nuevo chalet en Polar Móstoles Residencial, en el PAU – 4. Promoción de 11 viviendas unifamiliares adosadas en régimen de cooperativa. Tipologías de 2 a 4 dormitorios. Disponen de jardín, parking privado para un vehículo y solárium en cubierta.  Disfruta de tu independencia en una vivienda donde la calidad y sostenibilidad es esencial. Pensamos en las necesidades de la vida moderna: estancias amplias, luz natural, eficiencia energética y espacios exteriores privados donde disfrutar en familia.  Las viviendas contarán con acabados de alta gama cuidando el máximo detalle desde la carpintería exterior con aislamiento térmico y acústico, cocinas equipadas con materiales actuales y sistemas de climatización eficientes.",False,newdevelopment,True,False,3593.0,True,False,False,False,[],False,False,513785.0,€,True,True,chalet,terracedHouse,"Sur, Móstoles","Chalet adosado en avenida Estrella Polar, 9005",,,,,,,,
108721639,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/95/fe/1353153532.webp,VT03,20,539600.0,chalet,sale,205.0,4,4,"calle de las Cuatro Peñas, 6",Madrid,Manzanares el Real,,es,40.7291385,-3.8623032,True,https://www.idealista.com/obra-nueva/108721639/,"Galivivienda Montelago Residencial ¡Bienvenido a Montelago Residencial, tu refugio exclusivo en la mejor zona de Manzanares, donde la naturaleza y la comodidad se fusionan para ofrecerte un estilo de vida inigualable! Ubicado en un entorno natural privilegiado, ideal para los amantes del senderismo y la escalada, Montelago Residencial, una urbanización única de chalets en Manzanares te invita a vivir en armonía con la naturaleza. Con una conexión directa a la M-607 y transporte público mediante autobuses, disfrutarás de una ubicación inmejorable a tan solo treinta minutos de Madrid en coche. Imagina despertar cada día con vistas impresionantes a la Sierra de Guadarrama, junto al embalse de Santillana y el parque regional de la Cuenca Alta del Manzanares. Este entorno excepcional ofrece la tranquilidad de la naturaleza con la conveniencia de tener todos los servicios, comercios y colegios a tu alcance, disfrutando de un magnífico chalet adosado en Manzanares Montelago Residencialpresenta una oportunidad única con 26 exclusivos chalets de 4 dormitorios en régimen de cooperativa. La personalización de acabados te permitirá crear el hogar de tus sueños. Podrás elegir entre dos opciones, en dos o tres plantas, ajustándose a tus necesidades. Sus parcelas privadas te permitirán tener ese espacio exterior ideal para tus hobbys, la jardinería, cultivar un huerto, o para disfrutar de una deliciosa barbacoa. Además, disfruta de amplias zonas comunes que incluyen una refrescante piscina y un gimnasio al aire libre, creando un espacio perfecto para relajarte y mantenerte activo. En Montelago Residencial, no solo encontrarás una casa, sino un estilo de vida que combina la elegancia con la naturaleza. Descubre la comodidad de vivir en un entorno único, donde cada día es una aventura y cada rincón te inspira. No dejes la oportunidad de cumplir tus sueños y hacerte con un chalet de obra nueva en Manzanares el Real. No pierdas la oportunidad de ser parte de esta exclusiva comunidad. ¡Contáctanos ahora y comienza la experiencia única de Montelago Residencial!",False,newdevelopment,True,False,2632.0,True,False,False,False,[],False,False,539600.0,€,True,True,chalet,terracedHouse,Manzanares el Real,"Chalet adosado en calle de las Cuatro Peñas, 6",,,,,,,,
108394197,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/bf/ff/1342850878.webp,P 52,14,479900.0,chalet,sale,155.0,4,3,"Calle Madrid, 53",Madrid,Fuente el Saz de Jarama,,es,40.6389482,-3.5115992,True,https://www.idealista.com/obra-nueva/108394197/,"Último chale en esquina! Vive el verdadero lujo: bienestar naturaleza y diseño. CÉNIT no es solo una promoción de viviendas: es una forma de vivir. Forma parte de la exclusiva Eterna Collection de Nido Capital, y se compone de 14 chalets únicos, pareados e individuales, diseñados para ofrecer la máxima calidad de vida. Con posibilidad de piscina privada y parcelas independientes, cada hogar ha sido concebido para fusionar el confort interior con la belleza del entorno natural. Aquí vivirás con calma, respirando mejor, reconectando con lo esencial. A solo 30 minutos del centro de Madrid, con acceso directo por la A-1, CÉNIT se sitúa en un enclave estratégico: rodeado de naturaleza, pero perfectamente conectado. Fuente el Saz de Jarama es uno de los municipios con mayor proyección al norte de la capital.  Consolidado y con más de 6.000 habitantes, cuenta con todo lo necesario para el día a día.",False,newdevelopment,True,False,3096.0,True,False,False,False,[],False,False,479900.0,€,True,True,chalet,semidetachedHouse,Fuente el Saz de Jarama,"Chalet pareado en Calle Madrid, 53",,,,,,,,
108729981,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/6a/e4/1353216412.webp,7,18,507455.0,chalet,sale,143.0,3,3,"avenida Estrella Polar, 9005",Madrid,Móstoles,Sur,es,40.3107523,-3.8507929,True,https://www.idealista.com/obra-nueva/108729981/,"Descubre tu nuevo chalet en Polar Móstoles Residencial, en el PAU – 4. Promoción de 11 viviendas unifamiliares adosadas en régimen de cooperativa. Tipologías de 2 a 4 dormitorios. Disponen de jardín, parking privado para un vehículo y solárium en cubierta.  Disfruta de tu independencia en una vivienda donde la calidad y sostenibilidad es esencial. Pensamos en las necesidades de la vida moderna: estancias amplias, luz natural, eficiencia energética y espacios exteriores privados donde disfrutar en familia.  Las viviendas contarán con acabados de alta gama cuidando el máximo detalle desde la carpintería exterior con aislamiento térmico y acústico, cocinas equipadas con materiales actuales y sistemas de climatización eficientes.",False,,True,False,3549.0,True,False,False,False,[],False,False,507455.0,€,True,True,chalet,terracedHouse,"Sur, Móstoles","Chalet adosado en avenida Estrella Polar, 9005",,,,,,,,
108665848,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/1d/a5/1351546760.webp,1º D,11,304900.0,flat,sale,117.0,3,2,"calle Aluminio, 6",Madrid,Madrid,Villaverde,es,40.3527907,-3.6794802,True,https://www.idealista.com/obra-nueva/108665848/,"MÁS DEL 50% DE LAS VIVIENDAS COMERCIALIZADAS  Presentamos la oportunidad de formar parte de un proyecto de viviendas libres de obra nueva en régimen de cooperativa en una de las zonas con mayor proyección de Madrid.  La futura cooperativa se desarrollará en el Barrio de Villaverde a pocos metros de la estación de Cercanías Villaverde Bajo y estará compuesta por 19 viviendas de 1, 2 y 3 dormitorios, donde la mayoría de ellas cuentan con unas estupendas terrazas.  Es un proyecto único que se ha diseñado como un nuevo concepto de vivienda uniendo vanguardia y modernidad con el objetivo de ser un referente en la renovación del barrio.  Disfruta de una vivienda con todas las comodidades manteniendo la ventaja de vivir en tu barrio de siempre y estando muy bien conectado a través de la red de Cercanías, que te trasportará en 15 minutos hasta el centro de Madrid (Atocha).  Este proyecto no solo busca beneficiar al propietario, sino también formar parte de un cambio hacia una forma de vivir más sostenible y eficiente. Por eso, las viviendas incluyen mejoras como aislamientos térmicos, de luz y de sonido, que ayudan a reducir el consumo de energía y a ahorrar en las facturas, haciendo que el hogar sea más cómodo y responsable con el medio ambiente.  Además, las viviendas están pensadas para adaptarse a cada persona. Se ofrecen diferentes opciones de acabados y distribución, para que cada comprador pueda elegir lo que mejor se ajusta a sus gustos y necesidades reales.  Si deseas obtener más información y pre-inscribirte con elección preferente de vivienda, no dudes en ponerte en contacto con nosotros.  INFOGRAFÍAS ILUSTRATIVAS, CORRESPONDIENTES A PROYECTOS DE CARACTERÍSTICAS Y CALIDADES SIMILARES.",False,newdevelopment,True,False,2606.0,True,False,False,False,[],False,False,304900.0,€,,,flat,,"Butarque, Madrid","Piso en calle Aluminio, 6",1,True,Butarque,True,,,,
