propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
106586565,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/51/15/1289129681.webp,5358,57,,1570000.0,chalet,sale,398.0,,4,3,paseo del Embajador,Madrid,Ciudalcampo,,es,,40.6166972,-3.6212043,False,https://www.idealista.com/inmueble/106586565/,"REA Inmobiliaria presenta en Exclusiva este acogedor chalet independiente con espléndido y bellísimo jardín en muy buena localización de Ciudalcampo. Varias reformas (la última hace dos años) lo han transformado en un inmueble moderno, de impecable estado y alta eficacia energética, pero con la calidez y comodidad de la vivienda familiar tradicional.  La casa tiene 400 m2 construidos dentro de una parcela de algo más de 2.500 m2. Cuenta con cuatro dormitorios y dos baños más un aseo. Su distribución es como sigue: La planta principal se despliega a partir de un bonito vestíbulo con aseo de cortesía. A la derecha encontramos la cocina, equipada con electrodomésticos de alta gama y con salida al jardín, más concretamente a una zona de huerto y a una pérgola donde pueden estacionarse hasta cuatro vehículos. La cocina ha sido objeto de una amplia reforma para hacerla más grande, moderna y funcional. A la izquierda del hall se localiza el salón comedor, donde la luz se convierte en protagonista gracias a unos ventanales de techo a suelo en ambos lados. Tiene chimenea de cassette y salida a un bonito porche techado con comedor de verano. En este nivel se ubican también tres dormitorios de buen tamaño que comparten un baño. La planta primera alberga el dormitorio principal, que tiene vestidor y baño en suite, y un vistoso despacho con salida a una terraza con vistas a la zona de piscina del jardín. En la planta sótano destaca una enorme habitación con luz natural que hace las veces de cuarto de estar o salón de TV. Además, encontramos un holgado trastero y el cuarto de calderas. El garaje original se ha convertido en un amplio cuarto de lavado y plancha con vinoteca y depósito de agua.  La calefacción es por gasoil y hay instaladas placas solares para un más eficiente consumo eléctrico. Tanto la caldera como las placas tienen menos de dos años. Dormitorios, salón, cocina y despacho tienen aparatos de A/A. En cuanto a las calidades, destacan los suelos de mármol en salón y vestíbulo, suelos de tarima en los dormitorios, puertas de madera maciza lacadas en blanco, paredes lisas y ventanas de Climalit con mosquiteras y persianas automáticas. Toda las funciones de la casa se pueden controlar a través de una aplicación en el teléfono móvil. El jardín, con un precioso diseño paisajístico, tiene piscina de sal climatizada, zona de chill out y barbacoa de obra. Disponemos de otras muchas propiedades similares que no están publicadas en Idealista. Visite nuestra web reainmobiliaria.com Ciudalcampo es sin duda la urbanización más extensa de la zona norte de Madrid ubicada en el km. 28 de la autovía A-1, a 20 minutos de Madrid Plaza de Castilla.  La zona goza de unas vistas espectaculares a las fincas y grandes encinares del campo de Madrid y al fondo las montañas de la sierra de Madrid, y tiene además un club deportivo, el RACE, donde se puede disfrutar de todo tipo de deportes. Un campo de golf de 18 hoyos, hípica, piscina cubierta, piscina exterior, tenis, pádel y todo tipo de facilidades deportivas además de la vida social del club. Además de esto, la urbanización tiene también un colegio internacional, y muy próximo a la entrada una zona comercial con todo lo necesario para el día a día. Tiene un gran nombre su seguridad 24 horas gracias a su profesional patrulla de vigilancia. Cuenta con muy buena comunicación de autobuses que va por toda la urbanización y comunica con Plaza Castilla y Alcobendas/San Sebastián de los Reyes. Tienen además paradas intermedias en el metro de San Sebastián de los Reyes, junto al Hospital Público Infanta Sofía, hospital de reciente construcción con todas las especialidades. El Hospital se encuentra a 10 minutos en coche.",True,good,False,,3945.0,True,True,False,False,[],False,False,1570000.0,€,chalet,Ciudalcampo,Casa independiente en paseo del Embajador,Top,True,True,independantHouse,
107244303,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/95/a7/1307220301.webp,9109,75,,1275000.0,chalet,sale,394.0,,5,5,Madrid Fuente del Fresno,Madrid,Fuente del Fresno,,es,,40.5902297,-3.5878825,False,https://www.idealista.com/inmueble/107244303/,"REA Inmobiliaria presenta EN EXCLUSIVA este impecable pareado en una de las urbanizaciones más nuevas de Fuente del Fresno. Con casi 400 m2 construidos, dispone de cuatro dormitorios y tres baños, sin contar con las dependencias de servicio. Su orientación suroeste asegura mucha luz y estupendas vistas. Destaca por sus estancias espaciosas y la calidad de sus materiales. Su estado es impecable.  El inmueble tiene tres plantas, que se distribuyen de la siguiente manera: - Planta principal: Consta de salón-comedor, cocina y aseo de visitas. El salón-comedor, de buenas dimensiones, tiene chimenea de leña con cassette y salida a una preciosa terraza con forma de ""ele"". La terraza, techada en parte, atesora unas magníficas vistas. La cocina, conectada con la zona de comedor del salón, es muy amplia y está dotada de unos grandes ventanales que le proporcionan mucha luz. Es un espacio ideal para la reunión de toda la familia. - Planta primera: Se accede a la misma mediante una bonita y ancha escalera. En ella se localiza la zona de descanso de la vivienda, que consta de cuatro dormitorios y tres baños. Dos de ellos (el principal y otro mas) tienen terraza privada y baño en suite. Los otros dos comparten un baño. Todas las habitaciones son holgadas y disponen de armarios empotrados. - Planta sótano: Pivota alrededor de una enorme sala multiusos, que puede emplearse como salón de recibo, área de trabajo, cuarto de juegos o gimnasio. Además, en este nivel se localizan un amplio trastero, el cuarto de calderas, una habitación de servicio con baño y un garaje con capacidad para tres coches. La calefacción es de suelo radiante por gas. Hay aire acondicionado por conductos en todas las habitaciones menos en el salón de abajo, que tiene un split. Todas tienen termostatos individuales. La vivienda cuenta además con placas solares de apoyo para reducir el consumo eléctrico. La urbanización cuenta con piscina comunitaria. Las viviendas tienen acceso directo desde la calle. Disponemos de otras muchas propiedades similares que no están publicadas en Idealista. Visite nuestra web reainmobiliaria.com Fuente del Fresno está situado en el norte del municipio de San Sebastián de los Reyes, aproximadamente en el km. 24 de la autovía A-1, quedando al oeste de la misma, a 15 minutos de Madrid Plaza de Castilla, con un acceso casi directo a la zona Norte de Moraleja, donde se sitúan la mayoría de sus colegios.  La urbanización limita con la finca de Viñuelas. Al norte, limita con una pequeña urbanización llamada Fresno Norte, con condominios de pisos principalmente entre 100 y 200 metros y chalets adosados de hasta 600 metros.  La urbanización e Fuente del Fresno cuenta con 626 parcelas y un total de 26 kilómetros de viales, además de numerosas zonas verdes.  Está formada por chalets de entre 200 m2 y 1.200 m2 sobre parcelas de un mínimo de 2.000 m2. Toda se destina a viviendas unifamiliares, tiene una seguridad y vigilancia 24 horas y un colegio internacional, así como una guardería de gran prestigio. Se trata de una zona muy familiar y acogedora. La zona central de la urbanización cuenta con un pequeño centro comercial, que incluye una farmacia, un bar, un pequeño supermercado, una papelería, una escuela de música, una peluquería y una clínica veterinaria entre otras cosas, además de un parque infantil. También dispone de un pequeño polideportivo, que cuenta con dos pistas de tenis, dos pistas de pádel y una pista de fútbol sala, además de un frontón y una canasta de baloncesto. Antiguamente se disponía de un picadero y una piscina comunitaria, si bien ésta ya no se usa debido a que casi todos los chalets de la urbanización cuentan con piscina privada. Asimismo, dispone de una parroquia, llamada Parroquia de Nuestra Señora de Fuente del Fresno. A 10 minutos en coche se encuentra el Hospital Público Infanta Sofía, hospital de reciente construcción con todas las especialidades.",True,good,False,,3236.0,True,True,False,False,[],False,False,1275000.0,€,chalet,Fuente del Fresno,Chalet adosado en Madrid Fuente del Fresno,Top,True,True,terracedHouse,
106664987,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/5e/79/1290287840.webp,lgc7.v.001,40,bj,3200000.0,duplex,sale,431.0,True,5,5,"avenida de Luis García Cereceda, 7",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4062857,-3.8008773,True,https://www.idealista.com/inmueble/106664987/,"Realizza La Finca, vende "" a estrenar "" este fantástico bajo con jardín y piscina en la urbanización de LGC7 en primera linea del golf, la vivienda tiene un superficie de 316 m2 construidos y 114 m2 de jardines piscinas y porches. La urbanziacion tiene seguridad 24 horas, piscina y gimnasia. La vivienda tiene un ascensor privado solo para el uso de la vivienda, geotermia, domótica y piscina privada. Nada mas entrar a la vivienda por el hall de entrada nos encontramos con un fantástico salón con vistas a los lagos y el golf, seguidamente una cocina totalmente amueblada, justo detrás del salón separado por una pared esta la zona de lavandera, despensa y dormitorio de servicio con baño en suite, además del baño del hall de entrada para las visitas. En la primera planta nos encontramos con 4 dormitorios todos ellos con baño en suite, el dormitorio principal tiene además otra estancia muy amplia de vestidor y vistas al campo del golf, además tiene una fantástica terraza privativa solo para le dormitorio principal. La vivienda tiene 5 plazas de garaje y un trastero.  La zona de La Finca tiene unas excelentes comunicaciones mediante transporte público, gracias al metro ligero y a los autobuses de línea que paran en los diferentes tramos de la urbanización La Finca. La zona también goza de un gran número de colegios privados como, Kesington Shool American School, British Council, Colegio Internacional, Los Rosales, y Retamar; centros comerciales como El Corte Inglés de Pozuelo, el centro comercial Zielo, El Zoco, y los multiciness de Kinepolis (con los cines más grandes de España); Centros deportivos como Rebook sport La Finca, y campos de golf como el Club de Golf Somosaguas.  Realizza La Finca, desde el año 2012 es la inmobiliaria de referencia en la urbanización de La Finca, ofrece una amplia selección de viviendas de lujo (adosados, bajos con jardín, áticos y chalets independientes) en compra y en alquiler, ubicadas en La Finca de Pozuelo, y se caracteriza por ofrecer exclusivamente viviendas ubicadas en esta privilegiada zona residencial de Madrid. Con experiencia de más de 12 años en La Finca y con conocimiento profundo de todas las urbanizaciones que la componen. Contamos para ello se con un equipo de gran experiencia en el mercado inmobiliario de lujo, y con una relación muy directa con La Finca desde sus inicios hasta hoy. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de lograr su satisfacción y confianza.",True,good,False,True,7425.0,True,True,False,False,[],False,False,3200000.0,€,flat,"La Finca, Pozuelo de Alarcón","Dúplex en avenida de Luis García Cereceda, 7",Top,True,True,duplex,
109026728,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/45/55/1362069358.webp,W-0464QP,27,1,525000.0,flat,sale,97.0,True,2,2,Barrio Sanchinarro,Madrid,Madrid,Hortaleza,es,Sanchinarro,40.5004425,-3.6567867,False,https://www.idealista.com/inmueble/109026728/,"Moderno y luminoso piso de 2 dormitorios en Sanchinarro Engel & Völkers presenta este moderno y luminoso piso en el PAU Norte de Sanchinarro. Al entrar, encontramos un corto pasillo que conecta las distintas estancias. Cerca de la entrada hay un pequeño aseo con ducha, seguido de un amplio salón-comedor que recibe abundante luz natural gracias a su mirador con orientación noroeste. Frente al salón se encuentra la cocina, que permite la instalación de una barra de desayuno y cuenta con un tendedero independiente. Los dos dormitorios disponen cada uno de un armario de tres puertas, y el dormitorio principal incluye un baño en suite. Entre las calidades del piso destacan el suelo porcelánico, una opción muy práctica y fácil de mantener, además de un sistema económico y ecológico de calefacción y refrigeración por suelo radiante refrescante. Las ventanas, tipo Climalit, son oscilobatientes. Las paredes lisas están recién pintadas, por lo que la vivienda está lista para entrar a vivir. La urbanización, construida en el año 2010, cuenta con un amplio y moderno gimnasio con abundante luz natural, piscina exterior, un pequeño parque infantil, una sala comunitaria, servicio de portería 24/7 y video vigilancia. El piso incluye una plaza de garaje y un trastero. Su ubicación dentro del barrio de Sanchinarro es inmejorable: Rodeado de varios colegios - públicos, como concertados y privados - y zonas verdes y parques infantiles se encuentra a 3 minutos a pie del Corte Inglés y el metro ligero y unos 10 minutos del centro médico y de la calle principal del barrio con sus comercios, restaurantes y bares. Sanchinarro es un barrio joven del Norte de Madrid que colinda con la emblemática urbanización de la Moraleja, los PAUs de Valdebebas y Las Tablas. A tan solo 15 minutos del centro de Madrid y a 10 minutos del aeropuerto, Sanchinarro se ha consolidado como una de las zonas de preferencia tanto para familias como para personas que buscan estar conectadas con el centro de la ciudad y la zona empresarial más prestigiosa de la capital, sin renunciar a la tranquilidad y comodidad que proporciona la vida de las urbanizaciones de Sanchinarro.",True,good,False,True,5412.0,True,True,False,False,[],False,False,525000.0,€,flat,"Sanchinarro, Madrid",Piso,Top,True,True,,
109078192,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/de/d6/1363744346.webp,W-0464LO,33,2,1950000.0,flat,sale,145.0,True,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.424369,-3.6789564,False,https://www.idealista.com/inmueble/109078192/,"Obra nueva con dos piscinas en finca. Diseño, tecnología y confort de lujo en el corazón de Barrio Salamanca Engel & Völkers presenta esta espectacular propiedad de 145 m² construidos, que combina diseño contemporáneo y tecnología de última generación para ofrecer un hogar único. Distribuida en dos amplias habitaciones y dos baños completos —uno de ellos en suite—, esta vivienda destaca por su luminosidad y amplitud gracias a sus grandes ventanales que integran el salón con la cocina abierta, creando un espacio diáfano y muy acogedor. Además, cuenta con un balcón exterior que permite disfrutar del aire libre y vistas a la emblemática calle Hermosilla. El interior refleja una perfecta armonía entre funcionalidad y estética, con acabados modernos y elegantes. Entre sus comodidades, destaca la calefacción por aerotermia y climatización por aire acondicionado con conductos, garantizando el máximo confort durante todo el año. La domótica integral permite controlar la iluminación, el sonido y las persianas desde cualquier dispositivo, adaptando el ambiente a tu gusto de forma inteligente y sencilla. Los armarios empotrados y las estancias amplias aportan espacio y organización para una vida cómoda y práctica. Este excepcional inmueble forma parte de un edificio con servicios premium pensados para enriquecer tu estilo de vida. En la azotea, una piscina exterior con vistas panorámicas de Madrid invita a relajarte y disfrutar de momentos inolvidables, mientras que la terraza común está diseñada para acoger eventos y celebraciones con familiares y amigos en un entorno exclusivo. El bienestar se completa con las zonas comunes interiores: una piscina interior climatizada, spa, sauna y gimnasio privado que te permitirán cuidar de tu salud y relajarte sin salir de casa. Vivir aquí es sinónimo de exclusividad, comodidad y modernidad, en un entorno privilegiado que ofrece todo lo que necesitas para tu día a día. Goya, el corazón elegante y vibrante del Barrio de Salamanca Vivir en Goya es abrazar un estilo de vida donde la distinción, la comodidad y la vitalidad urbana conviven en perfecta armonía. Situado en pleno Barrio de Salamanca, este enclave representa la esencia del Madrid más sofisticado: una zona de gran prestigio histórico que, sin renunciar a su tradición aristocrática, se ha transformado en uno de los epicentros más dinámicos, seguros y codiciados de la capital. A pocos pasos se alza el majestuoso Parque del Retiro, un auténtico pulmón verde. Goya vibra con una oferta gastronómica de autor sin igual: desde reconocidos chefs con estrellas Michelin hasta encantadores bistrós y terrazas donde cada comida se convierte en una experiencia. La zona acoge algunos de los templos gastronómicos más célebres de la ciudad, así como mercados gourmet y vinotecas especializadas que celebran el arte del buen vivir. A ello se suma un universo de tiendas de moda y boutiques de lujo, con las firmas internacionales más exclusivas y diseñadores emergentes conviviendo en armonía. El eje comercial de Goya y sus calles adyacentes como Serrano, Velázquez o Jorge Juan, forman parte de la célebre Milla de Oro, donde comprar es también un acto de elegancia y estilo. Seguridad, servicios y comodidad completan el atractivo de esta zona. Colegios de prestigio, centros de salud, clínicas privadas, gimnasios boutique, supermercados selectos, transporte público excelente y una atmósfera tranquila que combina el ritmo cosmopolita con la calidez de un barrio residencial consolidado. Goya no es solo una dirección. Es una declaración de intenciones. Es vivir Madrid desde su máxima expresión de belleza, confort y sofisticación.",True,good,False,True,13448.0,True,True,False,False,[],False,False,1950000.0,€,flat,"Goya, Madrid",Piso,Top,,,,
108517615,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/81/7c/1349175959.webp,,37,3,734900.0,flat,sale,159.0,True,4,3,calle de Juan Ramón Jiménez,Madrid,Alcobendas,Norte,es,,40.5476254,-3.6589231,False,https://www.idealista.com/inmueble/108517615/,"HOGARES ALCOBENDAS VENDE EN EXCLUSIVA fantástico tercero en una de las mejores y más novedosas zonas del municipio, próximo a todo tipo de servicios, colegios, zonas verdes, parques infantiles, paradas de autobús, estación de Renfe, parada de metro, supermercados, etc. La VIVIENDA se distribuye de la siguiente manera: - Encontramos nada más entrar un hall recibidor muy espacioso con acceso directo al amplio salón muy bien iluminado por la terraza. - En la cocina contamos con un espacio destinado como comedor más dinámico, office tendedero y ventana para poder facilitar el secado y la ventilación. - Salón-comedor de gran tamaño con vistas amplias al exterior para poder disfrutar de esa tranquilidad al aire libre. - Terraza muy privada de gran tamaño con acceso a zona de lavandería. - Aseo para dar apoyo a las visitas frente a la cocina. - Tres dormitorios secundarios espaciosos con armarios empotrados, muy luminosos y tranquilos. - Un baño completo complementario para dar servicio a las habitaciones suplementarias y a los invitados. Cuenta con bañera. - Dormitorio principal con baño en suite equipado con bidé y bañera. La URBANIZACIÓN contiene: - Piscina con zona asombrillada con césped natural. - Conserje y vigilancia 24h. - La vivienda dispone de 1 PLAZAS DE GARAJE Y TRASTERO incluidas en el precio. *Todas las ventanas de la vivienda son doble-climalit y con rotura de puente térmico y acústico. * NO PIERDAS LA OPORTUNIDAD, Y VEN A VER LA VIVIENDA SIN COMPROMISO. ¡FINANCIACIÓN 100%!",True,good,False,True,4622.0,True,True,False,True,[],False,False,734900.0,€,flat,"Norte, Alcobendas",Piso en calle de Juan Ramón Jiménez,Top,True,True,,
108651804,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/da/26/1351109741.webp,86076399,39,4,899000.0,flat,sale,75.0,False,2,2,calle del Monte Esquinza,Madrid,Madrid,Chamberí,es,Almagro,40.4267867,-3.6941868,False,https://www.idealista.com/inmueble/108651804/,"En una de las zonas más codiciadas y exclusivas de Madrid, Barnes presenta esta encantadora propiedad de 75 m² construidos, ubicada en una finca representativa que combina a la perfección el carácter clásico con las comodidades contemporáneas. Situada a escasos minutos a pie del Paseo de la Castellana y la Plaza de Colón, esta vivienda destaca por su privacidad, luminosidad y un diseño cuidadosamente optimizado para ofrecer confort y funcionalidad en cada uno de sus espacios. La distribución comienza con una habitación secundaria luminosa, equipada con ventana y baño en suite de diseño moderno con plato de ducha. A lo largo de un pasillo con luz natural encontramos un aseo de cortesía, un amplio armario empotrado de gran capacidad y el dormitorio principal, que cuenta con baño integrado, armarios empotrados y dos grandes ventanas que aportan calidez y amplitud. La zona de estar se compone de un elegante salón con tres ventanas exteriores y una chimenea de vapor decorativa que aporta un toque sofisticado. La cocina, completamente panelada y equipada con electrodomésticos de alta gama, se integra sutilmente en el espacio, logrando una atmósfera acogedora y contemporánea. El sistema de climatización por conductos garantiza una temperatura óptima durante todo el año. Ubicada en el prestigioso barrio de Almagro, dentro del distrito de Chamberí, esta propiedad goza de una excelente conexión con el centro de la ciudad, rodeada de boutiques, restaurantes, servicios de alta calidad y una vibrante oferta cultural. Se trata de una opción ideal tanto para residencia habitual como para inversión de alto nivel. Desde Barnes, le invitamos a descubrir esta magnífica propiedad, perfecta para quienes valoran la elegancia, la comodidad y una ubicación inmejorable en una de las zonas más emblemáticas de Madrid.",True,good,False,True,11987.0,True,True,False,False,[],False,False,899000.0,€,flat,"Almagro, Madrid",Piso en calle del Monte Esquinza,Top,,,,
107810830,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/15/ce/1324481475.webp,VM2504007,35,4,1325000.0,flat,sale,114.0,True,3,2,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4343816,-3.6751438,False,https://www.idealista.com/inmueble/107810830/,"PISO REFORMADO DE DISEÑO EN BARRIO DE SALAMANCA Ubicado en pleno corazón de Lista, en una de las arterias principales del barrio de Salamanca, nos encontramos esta vivienda moderna y funcional, ideal para familias que busquen comodidad sin renunciar a la estética. Accedemos al piso a través de un amplio pasillo distribuidor acabado en microcemento, revestido con un moderno panelado en madera que oculta las puertas de las dos habitaciones secundarias y de un baño. Este pasillo desemboca en un amplio y luminoso salón comedor, con una alegre de zona de trabajo, y presidido por una pared de ladrillo, dotando a la estancia de belleza y personalidad. Junto a él, una gran cocina semi independiente con doble entrada, completamente equipada y con una pared de almacenaje que hace las veces de separación con el salón, una pequeña península y una zona de lavandería muy práctica. El dormitorio principal consta de mucho espacio de almacenaje dada la cantidad de armarios de la que dispone, es exterior y dispone de otro cuarto de baño en suite. El inmueble, reformado hace pocos años, está lleno de detalles de diseño como los marcos de las ventanas en madera, paredes con ladrillo visto, vigas, enchufes retro. Sin duda, una propiedad ideal tanto para invertir dada su magnífica ubicación, como para vivir y disfrutar de todos los servicios con los que cuenta. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,11623.0,True,True,False,False,[],False,False,1325000.0,€,flat,"Lista, Madrid",Piso,Top,True,True,,
107992639,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/c1/50/1330506938.webp,85188544,40,1,2575000.0,flat,sale,238.0,True,3,3,calle de Cervantes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4129888,-3.6957372,False,https://www.idealista.com/inmueble/107992639/,"Exquisito Piso de Lujo a Estrenar en Cortes Un excepcional piso de lujo, recién reformado, está ahora disponible para la venta, ubicado en la prestigiosa Calle Cervantes, con impresionantes vistas a la icónica Fuente de Neptuno. Esta propiedad de ensueño combina un diseño moderno con acabados de alta calidad, ideal para quienes buscan comodidad y elegancia en su nuevo hogar. El piso cuenta con 238 m² y dispone de tres amplios dormitorios, dos de los cuales incluyen grandes vestidores, perfectos para los amantes de la moda. Ofrece tres baños completos y un aseo, todos diseñados con materiales de primera calidad. La cocina de diseño está totalmente equipada con electrodomésticos de alta gama, fusionando a la perfección estilo y funcionalidad. El luminoso y amplio salón-comedor recibe abundante luz natural y tiene acceso a dos encantadores balcones, ideales para relajarse o recibir invitados. La propiedad también incluye un sistema de aire acondicionado por zonas y calefacción eficiente mediante aerotermia. El diseño interior destaca por sus hermosos suelos de madera maciza en todo el piso, mientras que las ventanas con doble acristalamiento mejoran el confort y la insonorización. Para mayor seguridad, el apartamento cuenta con una puerta de seguridad reforzada, y la iluminación LED de bajo consumo crea una atmósfera moderna en toda la vivienda. La ubicación es inmejorable, en una zona céntrica pero tranquila, con todos los servicios a mano. Tendrá acceso conveniente al transporte público y a los tesoros culturales del Pasaje de la Luz. Los principales museos de la ciudad, como el Prado, Thyssen y Fundación Caixa, se encuentran a pocos minutos a pie, lo que convierte esta oferta en una oportunidad excepcional para vivir en una de las mejores zonas de la ciudad. No pierda esta oportunidad única de disfrutar de una vida de lujo en un piso a estrenar. Esta vivienda es, sin duda, una joya en el corazón de uno de los barrios más exclusivos de la ciudad. Le invitamos a visitar nuestra web donde descubrirá viviendas únicas.",True,good,False,True,10819.0,True,True,False,False,[],False,False,2575000.0,€,flat,"Huertas-Cortes, Madrid",Piso en calle de Cervantes,Top,,,,
107179382,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/81/2d/1327412064.webp,85614565,46,3,1638000.0,flat,sale,217.0,True,4,3,calle de la Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4235119,-3.6707869,False,https://www.idealista.com/inmueble/107179382/,"En el codiciado barrio de Salamanca, específicamente en la zona de Goya, Barnes Madrid presenta una exclusiva propiedad que destaca por su amplitud, luminosidad y el inmenso potencial para ser reformada según las necesidades de cada familia. Situada en una finca familiar de carácter único, donde cada planta alberga una sola propiedad, ofrece privacidad y tranquilidad en pleno centro de la ciudad. Con una superficie generosa, la vivienda dispone de 4 dormitorios, ideales para familias numerosas o quienes deseen tener espacio adicional para despacho o sala de ocio, y 3 baños completos, que aseguran comodidad para todos los miembros del hogar. La distribución actual puede ser rediseñada gracias a su sólida estructura de hormigón, permitiendo crear un espacio completamente personalizado. Además, la propiedad cuenta con un encantador balcón, que aporta luz natural y vistas despejadas, perfecto para disfrutar de momentos de relajación. Una de sus características más prácticas es la doble entrada, con acceso principal y de servicio, lo que facilita el día a día y las labores domésticas. Además, el inmueble incluye una plaza de garaje para residentes en el Wizink Center, con una concesión vigente hasta el año 2042, un valor añadido en una zona donde el estacionamiento es muy demandado. La ubicación es verdaderamente excepcional: a pocos minutos del icónico Parque del Retiro, un oasis verde ideal para paseos, deporte al aire libre o simplemente desconectar del ritmo urbano. Asimismo, la propiedad está rodeada de una amplia gama de servicios, desde tiendas, restaurantes y colegios, hasta centros culturales y deportivos, consolidándose como un lugar perfecto para la vida familiar. La conexión con el transporte público es inmejorable, con acceso a varias líneas de metro y autobuses que conectan rápidamente con el resto de Madrid. Esta propiedad es una oportunidad única para quienes buscan vivir en un entorno exclusivo, con todas las comodidades de una ubicación privilegiada, y la posibilidad de diseñar el hogar perfecto a su medida. Un lugar que combina elegancia, funcionalidad y una calidad de vida incomparable en uno de los barrios más prestigiosos de la capital. Lo invitamos a visitar nuestro sitio web donde podrá encontrar más propiedades como esta. Las imágenes presentadas han sido creadas por BARNES Interiors mediante home staging virtual para ilustrar el potencial de la vivienda. Es importante destacar que el inmueble se vende sin amueblar. BARNES Interiors también ofrece servicios de interiorismo para esta propiedad por un coste adicional.",True,renew,False,True,7548.0,True,True,False,False,[],False,False,1638000.0,€,flat,"Goya, Madrid",Piso en calle de la Fuente del Berro,Top,True,True,,
108378046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/f5/35/1354729047.webp,MH201821,35,3,850000.0,flat,sale,162.0,True,3,3,Barrio Peñagrande,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4781883,-3.7342979,False,https://www.idealista.com/inmueble/108378046/,"GILMAR MIRASIERRA & PUERTA DE HIERRO ofrece en exclusiva este amplio piso en la zona residencial de Peñagrande, límite con Arroyo Fresno y Fuentelarreina, una de las áreas más tranquilas y bien comunicadas del norte de Madrid. La vivienda cuenta con una superficie construida de 162 m² y destaca por su excelente luminosidad gracias a su orientación este y su agradable terraza. Desde la amplia entrada, se accede el salón con salida a una agradable terraza de 12 m², perfecta para disfrutar del sol de la mañana o para crear un pequeño rincón de descanso al aire libre. La cocina tiene entrada de servicio independiente, y cuenta con un aseo de cortesía, bien para visitas o bien para dar servicio a la cocina. La cocina tiene despensa, zona de office, zona de trabajo y tendedero.  El inmueble se distribuye en tres dormitorios, el dormitorio principal en suite con baño completo, y otro baño completo para los 2 dormitorios, todo en el pasillo de la zona de descanso. El piso se encuentra en estado original, lo que ofrece una magnífica oportunidad para reformarlo y adaptarlo a las necesidades y gustos del comprador, personalizando cada rincón según sus preferencias. La vivienda forma parte de una urbanización privada que ofrece excelentes zonas comunes y servicios, entre los que se incluyen piscina de adultos y piscina infantil, jardines, pista de tenis, y zona de juegos infantil, todo recién actualizado. La urbanización cuenta con portero físico con vigilancia las 24 horas. Además, dispone de calefacción central con contadores individuales, aire acondicionado en varias estancias y una plaza de garaje doble, para 2 coches, así como un amplio trastero, todo incluido en el precio. En resumen, una vivienda con grandes posibilidades, ubicada en un entorno seguro, bien cuidado y rodeado de naturaleza, el Anillo Verde, el Club de Golf de la Federación y múltiples colegios y zonas comerciales, ideal para familias que buscan espacio, tranquilidad y calidad de vida sin renunciar a la cercanía del centro de Madrid. Para más información o para concertar una visita, no dude en contactar con nosotros.",True,good,False,True,5247.0,True,True,False,False,[],False,False,850000.0,€,flat,"Peñagrande, Madrid",Piso,Top,True,True,,
