propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108774906,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/d6/3d/1354746754.webp,,48,1195000.0,chalet,sale,308.0,4,4,calle Angel Somalo,Madrid,Torrelodones,Colonia,es,40.5789558,-3.9477764,False,https://www.idealista.com/inmueble/108774906/,"TECNOCASA TORRELODONES presenta en exclusiva este espectacular chalet independiente de diseño moderno, prácticamente a estrenar, en la Colonia de Torrelodones. Construido en 2021 y entregado en 2022, este chalet de 308 m² sobre una parcela de 454 m² destaca por su arquitectura contemporánea, su alta eficiencia energética y por ofrecer el máximo confort en un entorno residencial tranquilo y bien comunicado. La vivienda se distribuye en tres plantas. En la planta baja encontramos un amplio salón-comedor de 35 m² con gran entrada de luz natural y salida directa al porche cubierto, ideal para disfrutar del exterior durante todo el año. La cocina, moderna y funcional, se conecta tanto con el salón como con el comedor exterior y la piscina privada. Esta planta también dispone de una habitación con baño en suite, perfecta como dormitorio de invitados o despacho, además de un aseo de cortesía y una práctica zona de lavandería. En la planta superior, al subir las escaleras, nos recibe una terraza principal con impresionantes vistas a la Sierra de Madrid. Desde el distribuidor se accede a tres dormitorios: el principal con vestidor y baño en suite, y dos dormitorios adicionales que comparten un baño completo y una segunda terraza con vistas despejadas. En el sótano, la vivienda ofrece un amplio espacio de 100 m² actualmente destinado al ocio, distribuido en zona de cine, gimnasio, barra de bar, espacio de pintura y zona de videojuegos. Además, cuenta con un gran trastero ideal para almacenamiento. La propiedad está equipada con aire acondicionado por conductos y suelo radiante en todas las plantas, lo que garantiza confort durante todo el año. Dispone también de un garaje con capacidad para dos vehículos y zonas exteriores ajardinadas que completan esta fantástica vivienda. Ubicada en una de las zonas más cotizadas de Torrelodones, combina privacidad, vistas, diseño y cercanía al centro de la Colonia, con todos los servicios al alcance y excelentes conexiones. Una vivienda exclusiva, moderna, funcional y lista para entrar a vivir. POSIBILIDAD DE FINANCIACIÓN 100%. Solicita tu visita sin compromiso.",True,good,False,3880.0,True,False,False,False,[],False,False,1195000.0,€,chalet,independantHouse,"Colonia, Torrelodones",Casa independiente en calle Angel Somalo,,,,,True,True,,,
108474654,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/7a/76/1251238691.webp,ALS2518,66,825000.0,flat,sale,73.0,2,2,"calle de Lope de Rueda, 9",Madrid,Madrid,Barrio de Salamanca,es,40.423013,-3.6771427,True,https://www.idealista.com/inmueble/108474654/,"Magnífico piso en Lope de Rueda en Madrid – Una oportunidad excepcional para alquilar o vender en el corazón de la capital ¿Estás buscando una inversión segura y rentable o un hogar cómodo en una de las zonas más demandadas de Madrid? Este magnífico piso de 2 dormitorios, 2 baños y un amplio salón con cocina americana es la opción perfecta para quienes desean aprovechar las ventajas de vivir o invertir en la capital española. Características principales:  Ubicación privilegiada: Situado en la calle Lope de Rueda, en una zona estratégica y de alta demanda, rodeada de comercios, restaurantes, parques y servicios esenciales. La cercanía a las principales vías de transporte público, como metro, autobuses y trenes, facilita desplazamientos rápidos y cómodos por toda Madrid y sus alrededores.  Luminosidad y diseño moderno: El salón, completamente amueblado, cuenta con tres ventanas que dan a la calle, permitiendo una entrada abundante de luz natural que crea un ambiente cálido y acogedor. La distribución moderna y funcional maximiza el espacio, ideal para vivir con comodidad o para atraer a inquilinos de calidad.  Dormitorios tranquilos y espaciosos: Ambos dormitorios tienen ventanas que dan a un patio amplio y silencioso, proporcionando un entorno de descanso perfecto en medio del bullicio urbano. La vivienda está diseñada para ofrecer privacidad y confort en cada rincón.  Equipamiento completo y servicios incluidos: La vivienda se alquila con todos los servicios contratados, incluyendo internet, agua, electricidad, sábanas, toallas y limpieza semanal, garantizando una estancia sin preocupaciones y con todas las comodidades.  Excelente inversión: Madrid continúa siendo uno de los destinos más atractivos para inversores, con una demanda constante de alquileres tanto de residentes como de estudiantes internacionales y profesionales. La ubicación, la calidad del piso y los servicios incluidos aseguran una alta rentabilidad y una valorización futura del inmueble.  Calidad de vida en la capital: Vivir en Madrid significa disfrutar de una vida cultural vibrante, con museos, teatros, eventos y una gastronomía de primer nivel. La ciudad ofrece un equilibrio perfecto entre dinamismo laboral y ocio, en un entorno seguro y con una infraestructura moderna. Además, la variedad de parques y espacios verdes cercanos permite desconectar y disfrutar del aire libre en cualquier momento. Condiciones:  Se requiere solvencia económica demostrada para garantizar una relación de alquiler segura y responsable. Este piso combina la comodidad de un hogar moderno con la oportunidad de inversión en una de las ciudades más importantes de Europa. Es ideal tanto para quienes desean vivir en el centro de Madrid como para inversores que buscan una propiedad con alta rentabilidad y potencial de crecimiento. ¿Interesado en comprar o alquilar? No dudes en contactarnos para más información o para concertar una visita. ¡Estaremos encantados de ayudarte a encontrar tu nuevo hogar o a maximizar tu inversión en Madrid!",True,good,False,11301.0,True,False,False,False,[],False,False,825000.0,€,flat,,"Goya, Madrid","Piso en calle de Lope de Rueda, 9",1,True,Goya,False,,,,,
107916399,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/cc/33/1353496368.webp,16145,31,214900.0,flat,sale,41.0,2,1,calle Tudelilla,Madrid,Madrid,Tetuán,es,40.4525256,-3.7117141,False,https://www.idealista.com/inmueble/107916399/,"Estupenda oportunidad bajo de 2 habitaciones y 1 baño, en Bellas Vistas.    41 m2 construidos. 38 m2 útiles. Orientación Sur - Este.    Salón de paso.    Cocina independiente.    Calefacción eléctrica y aire acondicionado.    Suelo de gres, ventanas climalit y puertas de madera.    Amueblado negociable.    Dispone de trastero.    NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA.    Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no.    INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio.    Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",False,good,False,5241.0,True,False,False,False,[],False,False,214900.0,€,flat,,"Bellas Vistas, Madrid",Piso en calle Tudelilla,bj,True,Bellas Vistas,False,,,,,
108859070,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/1b/7c/1357209920.webp,17393-2045,8,320000.0,flat,sale,87.0,3,1,calle de la Barca,Madrid,Madrid,Vicálvaro,es,40.3978249,-3.5948694,False,https://www.idealista.com/inmueble/108859070/,"¡ Piso con piscina comunitaria! Piso de 87 m² para reformar a la venta en el barrio de Vicálvaro, Madrid. La vivienda está distribuida en salón-comedor, tres dormitorios, cocina, cuarto de baño, terraza y vestíbulo. Además, se encuentra en una urbanización con piscina comunitaria. Cuenta con suelos de parquet, ventanas de aluminio, puertas de paso interiores de madera de sapelly, armarios empotrados.. . Precisa reforma integral para entrar a vivir, pero ofrece muchas posibilidades. Es una planta baja en un bloque residencial sin ascensor. Buenas comunicaciones por carretera (M-45) y transporte público, a menos de cinco minutos andando de la estación de tren de Vicálvaro. Próximo a todo tipo de servicios e infraestructuras como centros educativos (IES Villablanca), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,renew,False,3678.0,False,False,False,False,[],False,False,320000.0,€,flat,,"Los Berrocales, Madrid",Piso en calle de la Barca,bj,True,Los Berrocales,False,,,,,
109032890,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/25/5c/d5/1362246563.webp,,103,1500000.0,chalet,sale,680.0,6,4,"calle Playa de Menduiña, 10",Madrid,Boadilla del Monte,Bonanza,es,40.4481864,-3.892567,True,https://www.idealista.com/inmueble/109032890/,"� Chalet independiente en Urbanización Bonanza – 1.770 m² de parcela, 2 plantas, jacuzzi y aerotermia – 1.500. 000 € En la prestigiosa Urbanización Bonanza, una de las zonas más exclusivas de Boadilla del Monte, se encuentra este magnífico chalet independiente que combina lujo, privacidad y sostenibilidad. Construido sobre una amplia parcela de 1.770 m², la vivienda ofrece 338 m² distribuidos en 2 plantas, con estancias amplias, luminosas y cuidadosamente diseñadas para el confort diario. ✨ Distribución y puntos destacados: •Planta principal: •Espacioso salón-comedor con grandes ventanales y salida directa al jardín. •Cocina moderna y luminosa con zona de office. •Dormitorios amplios y baño completo. •Planta superior: •Suite principal con vestidor y baño privado. •Dormitorios adicionales y zona de estar. •Zona wellness: •Jacuzzi privado para relajarte sin salir de casa. •Aerotermia para climatización eficiente y sostenible durante todo el año. � Exterior y urbanización: •Jardín privado con espacio para piscina y áreas de ocio. •Parcela llana y aprovechable para múltiples usos. •Ubicada en una urbanización segura y tranquila, con vigilancia, zonas verdes y excelente comunidad. � Ubicación inmejorable: a pocos minutos del centro de Boadilla, con rápido acceso a la M-50 y principales vías a Madrid. Cerca de colegios internacionales, centros deportivos y todos los servicios. � Precio: 1.500. 000 € Vive en una de las urbanizaciones más prestigiosas de Madrid, en un hogar que lo tiene todo. � Contáctanos y agenda tu visita. Si.",False,good,False,2206.0,True,False,False,False,[],False,False,1500000.0,€,chalet,independantHouse,"Bonanza, Boadilla del Monte","Casa independiente en calle Playa de Menduiña, 10",,,,,True,True,,,
107920203,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/8d/0a/1328332306.webp,,32,1770000.0,flat,sale,220.0,2,2,calle de Narváez,Madrid,Madrid,Barrio de Salamanca,es,40.4220155,-3.6740683,False,https://www.idealista.com/inmueble/107920203/,"Exclusiva vivienda de lujo reformada en el corazón del distrito de Salamanca – Sin comisión para el comprador Urbantec Realty presenta esta impresionante vivienda totalmente reformada y amueblada con exquisito gusto, ubicada en una de las calles más representativas del prestigioso barrio de Salamanca. Desde el primer instante, esta propiedad enamora por su elegancia y sofisticación. Cada rincón ha sido diseñado por un arquitecto con atención al detalle y un cuidado extremo en la elección de materiales, combinando estilo contemporáneo y calidez en cada estancia. El amplio salón, bañado por luz natural, se asienta sobre un suelo de madera noble que transmite serenidad y confort. La cocina, integrada pero perfectamente delimitada, destaca por su diseño moderno, con mobiliario de alta gama y equipada con todos los electrodomésticos necesarios para disfrutar del arte culinario en casa. La zona de descanso ofrece dos dormitorios dobles de generosas dimensiones. El principal cuenta con un espectacular baño en suite con ducha y bañera exenta, un elegante vestidor y un espacio de trabajo ideal para quienes buscan funcionalidad sin renunciar al estilo. El segundo dormitorio, también amplio, dispone de su propio vestidor y acceso a un segundo baño completo. El inmueble forma parte de un edificio representativo de 1962, con portero, ascensor y en excelente estado de conservación. Todo ello en una ubicación inmejorable, a escasos pasos del Parque del Retiro, rodeado de las mejores boutiques, restaurantes y centros culturales de la ciudad. Vivir en el barrio de Salamanca es elegir calidad de vida, historia y distinción. Esta zona combina su carácter residencial con un entorno vibrante, conectado perfectamente con transporte público, acceso rápido al aeropuerto y principales vías de entrada y salida de Madrid. Y lo mejor de todo: en Urbantec Realty no cobramos comisión al comprador. Porque creemos que el lujo debe vivirse desde el primer momento.",True,good,False,8045.0,True,False,False,False,[],False,False,1770000.0,€,flat,,"Goya, Madrid",Piso en calle de Narváez,1,True,Goya,True,,,,,
109188210,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/24/c1/1366889872.webp,,30,390000.0,duplex,sale,116.0,4,3,calle Pablo Tejera,Madrid,Villanueva del Pardillo,Ibiza - San Pedro,es,40.4855615,-3.9635957,False,https://www.idealista.com/inmueble/109188210/,"HOGAR IDEAL INMOBILIARIA presenta exclusivo despacho profesional con reforma a estrenar en Villanueva del Pardillo. Una propiedad única que combina un diseño sofisticado, unas excelentes calidades con unos materiales y acabados de alta gama, ubicado en un edificio residencial construido en el año 2005. Sus 276m2, se distribuyen en dos plantas: En la planta principal encontramos el hall de entrada a un gran salón diáfano orientada al exterior que llenan de luz natural toda la estancia comparte espacio con la cocina amueblada de diseño hecha a medida para este proyecto, armarios con gran capacidad de almacenaje, equipada con electrodomésticos.  En esta misma planta se encuentra un baño de cortesía y un dormitorio con vestidor con ventana automática al patio interior. En la planta sótano al que se accede por una cómoda escalera de diseño nos encontramos con un gran pasillo distribuidor al que se accede a tres dormitorios todos ellos con armarios empotrados hechos a medida y con unos excelentes acabados y dos baños completos, uno de ellos en suite. Aire acondicionado con bomba de calor por conductos en toda la casa, la planta sótano cuenta con extractores para una correcta ventilación, pintura lisa, iluminación led. Llame e infórmese!",False,good,False,3362.0,False,False,False,False,[],False,False,390000.0,€,flat,duplex,"Ibiza - San Pedro, Villanueva del Pardillo",Dúplex en calle Pablo Tejera,bj,True,,True,,,,,
109155086,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/29/a2/1365931533.webp,,21,300000.0,flat,sale,59.0,2,1,CL GUADARRAMA,Madrid,Madrid,Latina,es,40.41216,-3.7318179,False,https://www.idealista.com/inmueble/109155086/,"Conoce ESTUCASA Madrid | Inmobiliaria en Puerta de Ángel ¡Descubre tu nuevo hogar en Madrid! Este encantador apartamento de 59 m² construidos te ofrece una ubicación inmejorable a solo 200 metros del Paseo de Extremadura. Situado en la segunda planta de un edificio con pocos vecinos, disfrutarás de una excelente conexión gracias a su proximidad al metro Puerta del Ángel y múltiples líneas de autobús. El piso cuenta con dos dormitorios, todas las estancias tienen ventana, lo que garantiza una luminosidad y ventilación excepcionales, ideales para crear un ambiente acogedor y confortable. El salón te invita a relajarte, mientras que la cocina independiente y el cuarto de baño equipado proporcionan todo lo necesario para tu día a día. Con orientación este, este espacio es perfecto para quienes buscan comodidad y calidad de vida. Además, la zona ofrece una amplia variedad de servicios, como supermercados, ocio y restauración, todo a pocos pasos de tu puerta. A tan solo 10 minutos del centro y con acceso directo a la M30, este apartamento es también una oportunidad de inversión con gran rentabilidad. No dejes pasar la oportunidad de reformar este espacio a tu gusto y convertirlo en el hogar de tus sueños.  ¡Ven a visitarlo y enamórate de su potencial!",False,good,False,5085.0,True,False,False,False,[],False,False,300000.0,€,flat,,"Puerta del Ángel, Madrid",Piso en CL Guadarrama,2,True,Puerta del Ángel,False,,,,,
109163839,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/9f/0c/1366431349.webp,Vent SB,32,1100000.0,flat,sale,125.0,3,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.427399,-3.7057815,False,https://www.idealista.com/inmueble/109163839/,"Estudio RAMIREZ DE PEÑALBA pone a su disposición magnifica vivienda en venta en la zona más demandada del Distrito de Centro- Universidad. Ubicada en el corazón de Malasaña, exterior y con dos amplios balcones a calle, esta vivienda es una oportunidad única para convertir sus 125 m2 construidos en su vivienda soñada en el centro de Madrid. El piso ha sido completamente reformado por estudio de arquitectura y se encuentra en la primera planta de un edificio que además dispone de ascensor. Desde el recibidor se accede a la zona social de la vivienda compuesta por dos estancias: un amplio y luminoso salón con dos balcones a la calle y espaciosa zona de comedor. A continuación, se encuentra la cocina, equipada con electrodomésticos de alta gama y dos amplios cuartos de baño completos y exteriores. En la zona privada de la vivienda se encuentran los tres dormitorios y el cuarto de lavadora e instalaciones. Este piso cuenta con ascensor y un amplio trastero incluido en la finca, lo que añade un valor extra a la propiedad.  Construido en 1900, el inmueble se encuentra en buen estado, conservando el encanto de la época. Su orientación permite disfrutar de los primeros rayos de sol cada mañana.  Si busca un activo exclusivo con gran potencial y ubicación privilegiada no deje pasar esta oportunidad y venga a visitarlo. RESUMEN: - Superficie construida 125 m2. Reformado por estudio de arquitectura. - 1ª planta. - Exterior. - 3 dormitorios. - 2 baños completos y exteriores. - Amplio y luminoso salón con dos balcones a calle principal. - Cocina con muebles y electrodomésticos de alta gama. - Calefacción y agua caliente individual de gas natural. - Ascensor. - Trastero. - Gran potencial de inversión. Contáctenos ahora para concertar una visita o ampliar información. Síganos en Instagram para ver toda la oferta de inmuebles y nuestros últimos proyectos. @estudioramirezdepenalba ¡Muchas gracias! Estudio RAMÍREZ DE PEÑALBA Gestión Inmobiliaria • Arquitectura T • Diseño Interior.",True,good,False,8800.0,True,False,False,False,[],False,False,1100000.0,€,flat,,"Malasaña-Universidad, Madrid",Piso,1,True,Malasaña-Universidad,True,,,,,
108520156,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/54/68/1347347499.webp,julianmanzano,28,190000.0,flat,sale,81.0,3,2,calle de Julián Manzano,Madrid,Colmenar Viejo,Centro,es,40.6639462,-3.771231,False,https://www.idealista.com/inmueble/108520156/,"MUNDHOGAR CONSULTING ofrece este fantástico piso de 79 metros cuadrados útiles distribuido en: 3 dormitorios amplios, uno de ellos con baño privado, un amplio patio interior privado, salón-comedor con terraza, cocina independiente amueblada y equipada y un segundo baño independiente. La vivienda destaca por la amplitud de sus estancias y el desahogo que proporciona su a gran patio y su terraza. Dormir en cama de matrimonio y disponer de un buen armario en tu dormitorio en el día a día se nota, "" Y MUCHO"" Se trata de una oportunidad perfecta para cualquier familia numerosa que quiera empezar una nueva vida por un precio asequible a tan solo 25 minutos en coche de Madrid Su ubicación es inmejorable ya que tiene a pocos minutos andando toda clase de servicios: tiendas, supermercados, farmacias, bares.. . Colmenar Viejo, un pueblo con encanto en la Sierra Norte de Madrid. Su ubicación privilegiada ofrece una combinación perfecta de naturaleza, historia y cultura. La arquitectura tradicional de sus calles empedradas y casas antiguas transporta a los visitantes a una época pasada, mientras que la gastronomía local deleita los sentidos con tapas y vinos de excelente calidad. El ambiente acogedor y familiar que se respira en el pueblo hace que sea un lugar ideal para relajarse y disfrutar del aire libre. Los senderos y rutas de naturaleza que rodean el pueblo ofrecen oportunidades infinitas para caminar, hacer deporte y conectar con la naturaleza. Además, Colmenar Viejo cuenta con una rica oferta cultural, con fiestas y eventos a lo largo del año que celebran la historia y la tradición del pueblo. Su buen acceso a Madrid y otros pueblos de la Sierra Norte lo convierte en un destino ideal para aquellos que buscan una escapada relajante y llena de actividades. Mundhogar Consulting Tu lugar en el mundo.",False,renew,False,2346.0,True,False,False,False,[],False,False,190000.0,€,flat,,"Centro, Colmenar Viejo",Piso en calle de Julián Manzano,1,True,,False,,,,,
