propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
107078308,https://img4.idealista.com/blur/480_360_mq/180/id.pro.es.image.master/ef/80/c4/1345084551.webp,EM-128,125,1795000.0,duplex,sale,595.0,5,5,paseo del Hontanar,Madrid,Pozuelo de Alarcón,es,40.4108364,-3.8026583,False,https://www.idealista.com/inmueble/107078308/,"Ático dúplex en urbanización de lujo La Finca, con control de accesos y vigilancia 24 h. El inmueble está distribuido en cinco plantas, con cinco dormitorios y cinco baños; cuenta con jardín y piscina privada y comunicadas con ascensor y escaleras, ambos en todas las plantas. La distribución es la siguiente: Planta calle: Hall de entrada, habitación utilizada como despacho(que puede ser un dormitorio), ascensor y acceso a escaleras. Planta primera: Despacho, tres dormitorios con baños en suite con plato de ducha. Segunda planta: Salón comedor con terraza cerrada con Lumon, amplia cocina amueblada con electrodomésticos con vistas a la urbanización, aseo de cortesía y habitación de servicio con baño completo con ducha. Planta sótano: Seis plazas de garaje, con una convertida en trastero, y con toma eléctrica para recarga. Calefacción por aerotermia y aire acondicionado por conductos. La Finca dispone de unas excelentes comunicaciones mediante transporte público, gracias al metro ligero y a los autobuses de línea que paran en los diferentes tramos de la urbanización La Finca. En la zona se encuentran varios centros comerciales como El Zoco o Zielo, zonas de restauración y ocio, gran oferta educativa (British Council, Instituto Veritas, Retamar,.. . ), centros deportivos (Reebok Sport Club La Finca).",False,good,False,3017.0,True,False,True,False,[],False,False,1795000.0,€,flat,duplex,"La Finca, Pozuelo de Alarcón",Dúplex en paseo del Hontanar,Destacado,2,True,Zona Prado de Somosaguas - La Finca,True,True,True,La Finca,,,,
108880058,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/ba/b6/1357774913.webp,RP962025140349,19,650000.0,flat,sale,72.0,1,1,calle de Ibiza,Madrid,Madrid,es,40.4164847,-3.6730251,False,https://www.idealista.com/inmueble/108880058/,"INMOBILIARIA REDPISO VENDE PISO EN BARRIO RETIRO Ático en la séptima planta, exterior con 72m2 construidos y 15m2 de terraza. Este piso cuenta con 1 habitación, 1 baño, cocina, salón - comedor, creando un espacio unificado, más amplio, luminoso y social.  Dando esa funcionalidad y modernidad donde se convierte en un área donde la familia o los invitados pueden reunirse.  Con aire acondicionado que proporciona confort térmico y una mejor calidad del aire, permitiendo mantener una temperatura estable. Excelente conexión a transporte público y rodeado de todos los servicios, estratégicamente ubicado a pocos metros del Parque del Retiro, así como de hospitales como el Gregorio Marañón y el Niño Jesús. Oportunidad ideal para disfrutar de uno de los mejores barrios de Madrid. Contáctanos para más información o para programar una visita.",True,good,False,9028.0,True,False,True,False,[],False,False,650000.0,€,flat,,"Ibiza, Madrid",Piso en calle de Ibiza,Destacado,7,True,Retiro,True,,,Ibiza,,,,
108790849,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/18/26/1355213338.webp,NM00972,13,345000.0,studio,sale,59.0,0,1,"calle de Rafael Bergamín, 20",Madrid,Madrid,es,40.4502049,-3.6615622,True,https://www.idealista.com/inmueble/108790849/,"inmoversion es la mejor opción para propietarios y compradores. No cobramos NADA al comprador y al propietario una tarifa fija. Somos la inmobiliaria sin comisión líder en la zona.  Vivienda situada en el DISTRITO DE CIUDAD LINEAL, en la mejor zona de SAN JUAN BAUTISTA.  Los dueños de esta vivienda han decidido ponerla a la venta. Es un estudio/apartamento con un gran salón, 1 baño y cocina independiente. Una acogedora vivienda con zonas comunes.  Es una vivienda ideal para inversión o como acceso a una primera vivienda. Si estás buscando una vivienda en la zona es una de las mejores opciones que actualmente hay en el mercado.  Características del edificio: Edificio construido en el año 1997. Promotor: PRYCONSA  Está ubicada en la planta CUARTA en una urbanización muy tranquila de tamaño Grande.   Características de la vivienda:  Superficie construida: 59m2. Superficie útil: 49m2  Lista para entrar a vivir. Totalmente exterior. Salón y cocina independientes. CLIMATIZACIÓN por conductos (A/A con bomba de calor).  La urbanización cuenta con PISCINA. Servicio de Conserjería 24 h. Opción recomendable como residencia. También es una buena elección para destinar al arrendamiento. La vivienda se vende sin amueblar. Gastos e impuestos: el precio indicado no incluye impuestos ni gastos de escrituración.  Las características de la vivienda son meramente informativas. No tienen valor contractual.  El mobiliario y enseres que puedan aparecer en las fotografías del anuncio no se encuentran incluidos en el precio de venta del inmueble.  GESTION DE VISITAS: Si consideras que esta vivienda te puede interesar y encaja con lo que buscas, te invitamos a conocerla. Para una mejor gestión te recomendamos RELLENAR EL FORMULARIO de contacto facilitando tu nombre, teléfono de contacto y disponibilidad para la visita.  ¿Necesitas vender tu vivienda para poder comprar? En inmoversion te podemos ayudar. Sin comisiones obtendrás mayor beneficio. Vendemos de media en 30-60 días, gracias a que ofrecemos el mejor precio garantizado y no cobramos nada al comprador.  Sobre nosotros:  inmoversion es una inmobiliaria que no cobra comisiones. El vendedor sólo paga una tarifa fija y no cobramos nada al comprador. El precio de la vivienda no soporta comisiones de agencia y esta ajustado al precio de mercado. Visita inmoversion. es y conoce como trabajamos.",False,good,False,5847.0,True,False,True,False,[],False,False,345000.0,€,flat,studio,"San Juan Bautista, Madrid","Estudio en calle de Rafael Bergamín, 20",Destacado,4,True,Ciudad Lineal,True,,,San Juan Bautista,,,,
109209900,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/29/2b/1367546354.webp,916493,31,875000.0,flat,sale,88.0,2,2,calle de la Santísima Trinidad,Madrid,Madrid,es,40.4379744,-3.7004025,False,https://www.idealista.com/inmueble/109209900/,"Housfy vende piso en Chamberí (Trafalgar) Madrid, Un hogar ideal para familias, parejas o profesionales que busquen un espacio moderno. Ubicado en una calle tranquila, a pocos pasos de la emblemática plaza de Olavide y de la vibrante calle Ponzano, este luminoso piso ofrece el equilibrio perfecto entre vida urbana y confort en un edificio histórico construido en 1918 con ascensor y portal renovado recientemente. Detalles del inmueble: - La vivienda dispone de 88 m2 con una distribución óptima: dos dormitorios, dos baños, cocina con comedor integrado y amplio salón. (Los metros cuadrados están verificados con la Dirección General de Catastro) - 3 Balcones exteriores - Orientación Este. - Dormitorio principal tipo suite con vestidor y baño privado. - Cocina reformada y equipada con electrodomésticos panelados de primeras marcas y acabados modernos. - Agradable y luminoso salón. - Puerta blindada para garantizar su seguridad en todo momento. - Disfruta de armarios empotrados en las habitaciones. - Calefacción individual de gas. - Aire acondicionado en salón y dormitorio principal - Ventanas climalit de excelente calidad y aislamiento - Posibilidad de adquirir parte del mobiliario actual. Entorno con comercios de barrio y todos los servicios necesarios a menos de 5 minutos a pie. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,9943.0,True,True,False,False,[],False,False,875000.0,€,flat,,"Trafalgar, Madrid",Piso en calle de la Santísima Trinidad,Destacado,1,True,Chamberí,True,,,Trafalgar,,,,
109213535,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/fd/a1/1367629187.webp,CUARTO SIN ASCENSOR,11,199900.0,flat,sale,77.0,3,1,calle Río Manzanares,Madrid,Leganés,es,40.3343785,-3.7675922,False,https://www.idealista.com/inmueble/109213535/,"¡HOGARES LEGANES SAN NICASIO VENDE! CUARTA PLANTA en el barrio de San Nicasio. A tan solo 3 minutos del Metro San Nicasio y a 5 minutos de Renfe Leganés Central. Con una superficie de 77m2, esta vivienda cuenta con un hall de entrada, un salón comedor, tres dormitorios, un baño y cocina con tendedero La zona cuenta con servicios cercanos como centro de salud, el Centro Comercial Plaza Nueva, paradas de autobús y diversas opciones de ocio y hostelería. Destacamos la posibilidad de financiación hasta el 100% gracias a FINANHOGAR, así como la opción de concertar una cita para visitarlo sin compromiso. Debido a la alta recepción de llamadas, iremos contactando con los interesados por la vivienda con la mayor brevedad posible.",False,good,False,2596.0,True,False,False,False,[],False,False,199900.0,€,flat,,"San Nicasio, Leganés",Piso en calle Río Manzanares,Destacado,4,True,San Nicasio - Campo de Tiro - Solagua,False,,,San Nicasio,,,,
107886593,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/cd/df/1347846450.webp,SG30 B,29,229000.0,flat,sale,48.0,2,1,"calle de Sierra Gádor, 30",Madrid,Madrid,es,40.3808461,-3.6259291,True,https://www.idealista.com/inmueble/107886593/,"VENTA DIRECTA PROPIEDAD. Se vende magnifica vivienda, con posibilidad de uso turístico VUT, completamente a estrenar (se corresponde con la vivienda B en el plano). Cuenta con dos dormitorios, y baño espacioso con plato de ducha. Con espacioso salón - comedor diseñado para el aprovechamiento de luz natural al máximo. La vivienda cuenta con reforma de diseño, aislamiento tanto acústico como térmico, iluminación led. Armarios lacados, compartimentados e iluminados interiormente, además de cocina equipada con todos los electrodomésticos integrados y encimera de formica con canto de 4 cm.  Climatización y agua caliente mediante CIRQ HP- MIDEA (Multisistema con recuperación de calor) -La unidad Multisistema con recuperación de calor de MIDEA en combinación con el nuevo depósito de ACS permite el funcionamiento de un sistema todo en uno. Realizando la climatización de la sala a través de unidades interiores de expansión directa y la producción de ACS con el depósito. -La tecnología de recuperación permite la producción de frio y ACS simultáneamente, esto se consigue aprovechando el calor extraído durante la producción de frío para producir ACS de forma gratuita. A pocos minutos de transporte público como línea de metro, autobús y Renfe, comunicado con supermercados y servicios de primera necesidad como centro sanitario y escuelas.",False,good,False,4771.0,True,False,True,False,[],False,False,229000.0,€,flat,,"Casco Histórico de Vallecas, Madrid","Piso en calle de Sierra Gádor, 30",Destacado,bj,True,Villa de Vallecas,True,,,Casco Histórico de Vallecas,,,,
108569764,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/bf/5e/1348736722.webp,RP962025139309,20,790000.0,flat,sale,100.0,3,2,calle del Alcalde Sainz de Baranda,Madrid,Madrid,es,40.4165653,-3.6769653,False,https://www.idealista.com/inmueble/108569764/,"INMOBILIARIA REDPISO VENDE PISO EN BARRIO RETIRO Piso en la segunda planta, semi exterior y totalmente reformado con 100 m2 construidos. Este piso cuenta con 3 habitaciones, 2 baños, salón con cocina américa, creando un espacio unificado, más amplio, luminoso y social. Dando esa funcionalidad y modernidad donde se convierte en un área donde la familia o los invitados pueden reunirse mientras cocina o come. Con aire acondicionado que proporciona confort térmico y una mejor calidad del aire, permitiendo mantener una temperatura estable. Excelente conexión a transporte público y rodeado de todos los servicios, estratégicamente ubicado a pocos metros del Parque del Retiro, así como de hospitales como el Gregorio Marañón y el Niño Jesús. Oportunidad ideal para disfrutar de uno de los mejores barrios de Madrid. Contáctanos para más información o para programar una visita.",False,good,False,7900.0,True,False,True,False,[],False,False,790000.0,€,flat,,"Ibiza, Madrid",Piso en calle del Alcalde Sainz de Baranda,Destacado,2,True,Retiro,True,,,Ibiza,,,,
109209908,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/fb/9c/1367546435.webp,918454,41,1286000.0,flat,sale,179.0,3,2,calle de Jesús Aprendiz,Madrid,Madrid,es,40.4122526,-3.6703373,False,https://www.idealista.com/inmueble/109209908/,"Housfy vende piso en Retiro, Madrid, una vivienda luminosa y ubicada en un entorno idóneo para disfrutarlo. Este estupendo piso fue construido en 1959 en Retiro. Con una distribución ideal para aprovechar al máximo sus 179 m2. Detalles del inmueble: - Espléndido piso de 179 m2 en Niño Jesús. (Los metros cuadrados están verificados con la Dirección General de Catastro) - En este piso encontraremos 3 habitaciones y 2 baños, perfecto para una familia. - Funcional salón-comedor amplio y luminoso, creando un precioso y único espacio. - Con una práctica cocina para toda la familia. - Cuenta con calefacción ideal para los meses de invierno. - Terraza amplia y acristalada que hace esquina. - Ascensor. - Exterior. - Rodeado de zonas verdes. - Este piso cuenta también con un adecuado trastero. Con todos los servicios que puedas necesitar para facilitar tus días en todo momento. Muy próximo a instituciones y centros educativos como: * Centro Privado de Educación Infantil y Primaria Arcángel. * Escuela Infantil Privada Educando Pitufos. * Real Escuela Superior de Arte Dramático (RESAD). * Colegio Pureza de María. *Colegio Santa Maria del Pilar. *Centro Privado de Educación Infantil, Primaria y Secundaria Reinado Del Corazón De Jesús. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,7184.0,True,True,False,False,[],False,False,1286000.0,€,flat,,"Niño Jesús, Madrid",Piso en calle de Jesús Aprendiz,Destacado,1,True,Retiro,True,,,Niño Jesús,,,,
107801953,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/e6/28/1324187031.webp,L12 SALVADOR 342,25,425000.0,flat,sale,178.0,4,2,plaza Salvador,Madrid,Leganés,es,40.3284869,-3.7657973,False,https://www.idealista.com/inmueble/107801953/,"LÍNEA 12 PROYECTOS INMOBILIARIOS VENDE: GRAN VIVIENDA en planta tercera con ascensor y TRASTERO en pleno casco antiguo de Leganés en zona de tránsito rodado solo para residentes. La vivienda se distribuye en hall de entrada, cocina, despensa, salón, cuatro dormitorios (Uno de ellos en suite) y vestidor, dos cuartos de baño y terraza. -Calefacción central. -AA/CC Con bomba de calor individual en todas las estancias (incluida cocina). -Azulejos y suelos de PORCELANOSA en cocina y baños. -Saneamientos y grifería de los baños marca DURAVIT. -Bañera y ducha marca Jacuzzi. Ducha con chorro masaje cervical, espalda, baño turco y sauna bañera con hidromasaje. -Fregadero cocina marca FRANKE. -Suelos de tarima rastrelada de madera de roble maciza de 22mm. -Ventanas de madera con vidrios de la marca CLIMALIT.  -7 armarios empotrados.  Se encuentra en pleno centro de la ciudad cerca del Hospital Universitario Severo Ochoa, cerca de diferentes comercios y cerca de todos los transportes públicos, Renfe de Leganés Central y metrosur correspondiente a la Línea 12. ¿Te interesa? ¡Llámanos para agendar una visita! Nuestro departamento financiero te puede ayudar a conseguirlo con muy buenas condiciones.",True,good,False,2388.0,True,False,True,False,[],False,False,425000.0,€,flat,,"Casco Antiguo, Leganés",Piso en plaza Salvador,Destacado,3,True,Centro,True,,,Casco Antiguo,,,,
108910521,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/6a/e9/1358665604.webp,EMANUEL,20,184900.0,flat,sale,64.0,2,1,Barrio Batallas,Madrid,Leganés,es,40.3332076,-3.7614,False,https://www.idealista.com/inmueble/108910521/,"HOGARES CENTRO VENDE EN EXCLUSIVA MARAVILLOSO PISO EN LEGANÉS La vivienda consta de; Hall de entrada, una increíble cocina totalmente equipada, 2 habitaciones de las cuales, una habitación individual con armario empotrado y una habitación principal, un salón con muy buena iluminación, un baño muy cómodo y espacioso.  La vivienda tiene orientación es Sureste.  Fácil conexión con las principales carreteras de Madrid. Comunidad muy tranquila y familiar. Increíble oportunidad para entrar a vivir directamente ya que la vivienda se encuentra en muy buenas condiciones. También destacar la ubicación de la vivienda ya que disponemos en sus proximidades de; supermercados, colegios, farmacias, colegios, farmacias, parques infantiles, hostelería, universidad y todos los transportes públicos (Autobús, Taxi, Renfe, Metro, etc. ) FINANCIACIÓN AL 100% PARA MÁS CONSULTAS, NO DUDÉIS EN LLAMARNOS Y CONCERTAR UNA CITA PARA VISITARLO SIN COMPROMISO.",False,good,False,2889.0,True,False,True,False,[],False,False,184900.0,€,flat,,"Batallas, Leganés",Piso,Destacado,bj,True,Centro,True,,,Batallas,189900.0,5000.0,3.0,
109216675,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/5b/5f/1367732027.webp,1057,26,114900.0,flat,sale,20.0,1,1,calle Río San Pedro,Madrid,Madrid,es,40.3865854,-3.6507217,False,https://www.idealista.com/inmueble/109216675/,"HF&HOUSE ofrece en exclusiva, estudio de un dormitorio en planta baja con trastero y acceso a patio comunitario en excelente zona de Vallecas (metro Buenos Aires). Su distribución es la siguiente: cocina totalmente amueblada y semi-equipada con 2 maleteros amplios, 1 baño completo con plato de ducha y mampara, 1 estancia (dormitorio/salón) con altillo para almacenaje o instalación de cama. Entre sus calidades podemos destacar; ventanas climalit lacadas en blanco y mosquiteras, suelos de tarima cambiados, pintura lisa, carpintería interior en color blanco y agua caliente por termo eléctrico.  Ubicada en Arroyo del Olivar, entre las principales avenidas de Vallecas como son: Buenos Aires, La Albufera y Pablo Neruda; junto a la Comisaría Municipal, Parque del SAMUR y rodeada de todos los servicios necesarios; centro de salud Alcalá de Guadaira (a 750 metros), muy próximo a farmacias, escuelas de enseñanza primaria y secundaria: C. P San Pablo, CEIP y Santo Domingo, varias entidades bancarias, zonas verdes e infantiles, áreas deportivas (gimnasio MABUNI), supermercados (Día, Alcampo) y diversos establecimientos comerciales (alimentación, confección, ocio, bienestar y belleza). Excelente comunicación con transporte público, se encuentra a unos 750 mts de las estaciones de metro de Buenos Aires y el Alto del Arenal, líneas de autobuses muy próximas (43, 58, 103, 136) además fácil y rápido acceso a la A-3, M-40 y M-30. Gastos comunitarios: 35€ Gastos IBI: 52€  ITE: Favorable Te invitamos a visitarnos en HF&HOUSE donde nuestros expertos te acompañarán en todo el proceso y te ayudarán a encontrar el hogar que siempre has soñado. Contamos con asesores inmobiliarios y del departamento financiero HOME & CREDIT, quienes te informarán sobre los gastos adicionales y te ofrecerán las mejores opciones de financiación. Nos encargamos de todo para que la adquisición de tu vivienda sea lo más sencilla y cómoda posible. Además, ofrecemos VALORACIONES GRATUITAS y sin compromiso. ¡Llama para consultarnos, te informamos sin compromiso!",True,good,False,5745.0,False,False,False,False,[],False,False,114900.0,€,flat,,"Portazgo, Madrid",Piso en calle Río San Pedro,Destacado,bj,True,Puente de Vallecas,False,,,Portazgo,,,,
109126829,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/35/56/1365128130.webp,COM1519,21,125000.0,flat,sale,30.0,2,1,calle Julia Nebot,Madrid,Madrid,es,40.3881105,-3.7357319,False,https://www.idealista.com/inmueble/109126829/,"GLOBALPISO CARABANCHEL VISTA ALEGRE vende en exclusiva local convertido en vivienda de 30 m2 distribuidos en salón con cocina americana, 2 dormitorios, cocina amueblada y equipada, baño con plato de ducha y ventana, cuenta también con un pequeño trastero, es exterior y luminoso. Excelente zona con todos los servicios metro vista alegre, metro carabanchel y metro oporto a pocos minutos, colegios, supermercados, Hospital Gomez Ulla, centros deportivos. Excelente oportunidad de inversión ya que se puede sacar una rentabilidad del 8% anual.  Globalpiso nunca solicitará documentación ni dinero sin haber realizado antes una visita a la vivienda. *Ofrecemos financiación del 100% a través de nuestro departamento financiero, H2b Hipotecas. La aprobación de la financiación está sujeta a las condiciones de la entidad financiera y se evaluará el perfil y solvencia del cliente. *De conformidad con el Artículo 6 del RD 515/1989, de 21 de abril, informamos a los clientes que los gastos notariales, registrales, Impuesto de Transmisiones Patrimoniales (I. T. P. ) gastos financieros e intermediación inmobiliaria y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. ""Se cumplen todos los requisitos y derechos referidos en la Ley 12/2023 por el Derecho a la Vivienda"".",False,good,False,4167.0,False,False,True,False,[],False,False,125000.0,€,flat,,"Vista Alegre, Madrid",Piso en calle Julia Nebot,Destacado,bj,True,Carabanchel,False,,,Vista Alegre,,,,
109068880,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/15/ea/1363452384.webp,BFP-V1447,41,529000.0,flat,sale,139.0,5,3,calle Autogiro,Madrid,Madrid,es,40.4721535,-3.5853049,False,https://www.idealista.com/inmueble/109068880/,"CONTACTAR CON EXTENSIÓN Nº3 VENTA DE 2 PISOS TOTALMENTE REFORMADOS:  EL 1º DE 3 DORMITORIOS Y 2 BAÑOS Y EL 2º DE 2 DORMITORIOS Y 1 BAÑO. GRAN INVERSIÓN. Piso en exclusiva en el distrito de Barajas reformado de 139 m², dividido en dos viviendas totalmente independientes, sin división horizontal, siendo una sola finca registral. Se presenta a la venta este magnífico inmueble de 139 m² totalmente reformado, distribuido en dos viviendas con accesos independientes desde el portal, lo que lo convierte en una opción versátil y con un enorme potencial de rentabilidad. •Primera vivienda: cuenta con 3 amplios dormitorios, 2 baños completos, salón-comedor luminoso y cocina equipada. •Segunda vivienda: dispone de 2 dormitorios, 1 baño completo, salón-comedor funcional y cocina totalmente reformada. Ambas viviendas han sido renovadas con materiales de calidad, ofrecen gran luminosidad, climatización, ventanas con aislamiento térmico y acústico, además de un diseño actual y elegante. La propiedad se transmite con una única referencia catastral, por lo que el comprador podrá realizar fácilmente la división horizontal si lo desea, incrementando así el valor del activo. Una opción perfecta para: •Inversores que busquen obtener alta rentabilidad por alquiler (dos viviendas listas para arrendar). •Familias que quieran disponer de un piso principal junto a otro apartamento independiente. •Profesionales que busquen compaginar vivienda y despacho/estudio privado. Ubicado en una zona consolidada, en el barrio Timón, rodeada de servicios, comercios, colegios y con excelentes comunicaciones por transporte público y rápido acceso tanto al aeropuerto como a las principales vías de la ciudad. (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,3806.0,True,True,False,False,[],False,False,529000.0,€,flat,,"Timón, Madrid",Piso en calle Autogiro,Destacado,1,True,Barajas,False,,,Timón,563745.0,34745.0,6.0,
106700409,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/d7/c8/1291393497.webp,MAD899,36,899000.0,flat,sale,75.0,2,2,calle del Monte Esquinza,Madrid,Madrid,es,40.4251448,-3.692415,False,https://www.idealista.com/inmueble/106700409/,"¡Sígusta Inversiones vende el hogar de tus sueños en el corazón de Madrid!  Este piso de 75 m² a estrenar en el prestigioso barrio de Almagro te ofrece una combinación perfecta de modernidad y elegancia clásica. Situado en un edificio histórico de 1926, completamente reformado bajo la dirección de un arquitecto de renombre, cada rincón ha sido diseñado para maximizar el confort y la privacidad. Con dos habitaciones y dos baños con acabados de alta calidad, disfrutarás de un espacio lleno de luz y sin vistas a vecinos, lo que garantiza tu tranquilidad. La cocina está equipada con electrodomésticos Miele de última generación, ideal para los amantes de la gastronomía. Además, el salón cuenta con una acogedora chimenea que añade un toque cálido y sofisticado. Se vende amueblado con muebles a medida, asegurando que cada detalle esté perfectamente integrado. El sistema de calefacción y aire acondicionado por aerotermia proporciona eficiencia energética sin sacrificar el confort. Ubicado en un barrio elegante y exclusivo del distrito de Chamberí, tendrás a tu disposición una amplia oferta cultural y gastronómica con restaurantes de alta calidad y galerías de arte. Este piso no solo es un lugar donde vivir, sino una oportunidad para disfrutar del estilo de vida madrileño en uno de sus barrios más prestigiosos. Con ascensor y apto para personas con movilidad reducida, este inmueble es la definición de lujo accesible. ¡No pierdas la oportunidad de hacerlo tuyo! Comunidad: 100€ (agua incluida) IBI: 480€.",True,good,False,11987.0,True,False,True,False,[],False,False,899000.0,€,flat,,"Almagro, Madrid",Piso en calle del Monte Esquinza,Destacado,4,False,Chamberí,True,,,Almagro,,,,
