propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,neighborhood,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
108844919,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/36/b5/1357718281.webp,14500,50,9800000.0,chalet,sale,1000.0,6,8,camino de las liebres,Madrid,La Moraleja,La Moraleja urbanización,es,40.5162422,-3.6417646,False,https://www.idealista.com/inmueble/108844919/,"Suma inmobiliaria ofrece chalet independiente de diseño de autor en la Moraleja, situado en una parcela en esquina de 2.500 m², con una superficie construida de 1.000 m² distribuidos en tres plantas: Se accede a la vivienda a través de un elegante hall longitudinal que deja ver el jardín y la piscina a su través. Este hall distribuye dos áreas de la vivienda, una el ""área social "" con las zonas de recibo y otra el ""área privada "" con dormitorios. El área social incluye amplio salón-estar y comedor principal, ambos con techos de doble altura que aportan luminosidad y una sensación de amplitud. La cocina principal, moderna y completamente equipada, cuenta con amplia isla central y se conecta directamente con el comedor. ""área privada"" dos dormitorios, cada uno con su baño en suite y vestidor, una sala de televisión y el dormitorio principal, que dispone de su propio baño y vestidor.  La planta alta alberga un dormitorio adicional con baño en suite y vestidor. La planta inferior: Zona de gimnasio, jacuzzi, spa, baño y ducha. incorpora zona de servicio independiente, equipada con dormitorios, cocina auxiliar y área de lavandería, - Zona de trabajo de 50 m2 con acceso al garaje - Trastero para almacenaje El exterior de la propiedad está rodeado por un jardín paisajístico cuidadosamente diseñado, que proporciona un entorno de tranquilidad y exclusividad. La zona exterior también cuenta con una piscina de diseño, espacio adicional para aparcar más de siete vehículos. En cuanto a las instalaciones, la residencia dispone de calefacción por hilo radiante y aire acondicionado por conductos, asegurando el máximo confort en todas las estaciones. Además, cuenta con un sistema integral de domótica que controla iluminación, climatización y seguridad, persianas motorizadas en toda la vivienda y un sistema de alarma interior y exterior.",True,good,False,9800.0,True,True,False,True,[],False,True,9800000.0,€,,,,chalet,independantHouse,"La Moraleja urbanización, La Moraleja",Casa independiente en camino de las liebres,Top+,,,,,True,True
109013245,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/08/83/1362441002.webp,AG212950,47,1790000.0,flat,sale,177.0,3,2,calle Mayor,Madrid,Madrid,Centro,es,40.4170111,-3.7126427,False,https://www.idealista.com/inmueble/109013245/,"Descubre el lujo y la elegancia en el corazón de Madrid con este exclusivo piso ubicado en el prestigioso barrio de Palacio, en el distrito Centro. Con una superficie construida de 177 m², esta vivienda se presenta como una joya arquitectónica que combina la historia y el encanto de la zona con una reforma moderna y exquisita. Su precio de 1.700. 000 euros refleja la calidad, el diseño y la ubicación privilegiada de este inmueble. La propiedad cuenta con tres amplios dormitorios y dos baños cuidadosamente diseñados, ideales para satisfacer las necesidades de quienes buscan confort y estilo. Uno de los aspectos más destacados de esta vivienda son sus siete balcones, que no solo aportan una luminosidad inigualable, sino que también ofrecen vistas a las calles llenas de historia del barrio. La reforma llevada a cabo en este inmueble ha respetado su esencia clásica, añadiendo toques contemporáneos para garantizar una experiencia de vida única. El barrio de Palacio es una de las zonas más icónicas y deseadas de Madrid. Con su proximidad al Palacio Real, la Plaza Mayor y el Teatro Real, la ubicación de este piso es simplemente inmejorable. Además, la oferta cultural, gastronómica y de ocio que ofrece el distrito Centro es inigualable. A menos de 10 kilómetros, encontrarás colegios de prestigio como el Colegio Nuestra Señora del Pilar, y podrás disfrutar de la cercanía de centros comerciales como el Mercado de San Miguel, perfecto para los amantes de la gastronomía gourmet. En cuanto al transporte, la vivienda está excelentemente comunicada. Las estaciones de metro más cercanas son Ópera (líneas 2 y 5) y Sol (líneas 1, 2 y 3), que también conecta con las líneas de cercanías C-3 y C-4. Además, la zona cuenta con una amplia red de autobuses urbanos que te permitirán moverte cómodamente por toda la ciudad. Desde 1983, GILMAR se ha consolidado como líder en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Nuestro equipo de profesionales está comprometido con la excelencia y la atención personalizada. Si deseas más información sobre este inmueble, no dudes en contactar con nuestro equipo de la oficina de Centro, ubicada en Plaza de Herradores, 4. Llámanos al o envíanos un correo a, indicando la referencia **212950**. ¡Estamos aquí para ayudarte!",True,good,False,10113.0,True,True,False,False,[],False,True,1790000.0,€,,,,flat,,"Palacio, Madrid",Piso en calle Mayor,Top+,3,True,Palacio,True,,
108437241,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/ff/8d/1344844400.webp,14480,38,6500000.0,chalet,sale,872.0,6,5,camino del Golf,Madrid,La Moraleja,La Moraleja urbanización,es,40.5179417,-3.6182795,False,https://www.idealista.com/inmueble/108437241/,"¿ Quieres levantarte con las mejores vistas de La Moraleja? SUMA inmobiliaria ofrece, EN EXCLUSIVA, la vivienda con la que es probablemente la mejor parcela en venta del momento. Con una posición dominante, en alto, la vivienda disfruta de unas vistas privilegiadas sobre el campo de golf 1 de La Moraleja.  La vivienda, que necesita reforma, tiene posibilidades de ampliación y actualmente la distribución es peculiar debido a las necesidades de los actuales propietarios. Originalmente la planta baja albergaba 5 dormitorios más res baños, cocina con office, salón comedor en dos alturas y aseo de invitados. La planta superior acoge la suite principal y en el sótano en dos alturas tiene garaje, cuarto de estar, trastero, cuarto de máquinas y depuradora. La parcela tiene piscina, pádel y un pozo legalizado compartido con otros vecinos. Disponemos de una amplia cartera de inmuebles “off market” no publicados en Idealista. Para solicitar información visite nuestra web pinchando en el enlace de abajo o contacte con nuestras oficinas.",True,good,False,7454.0,True,True,False,True,[],False,True,6500000.0,€,,,,chalet,independantHouse,"La Moraleja urbanización, La Moraleja",Casa independiente en camino del Golf,Top+,,,,,True,True
106751275,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/2a/4b/1319043313.webp,PV8826I,82,9000000.0,chalet,sale,1674.0,9,10,calle Eibar,Madrid,Madrid,Moncloa,es,40.469054,-3.8103585,False,https://www.idealista.com/inmueble/106751275/,"Impresionante independiente de 1.600 m² sobre una parcela de 2.890 m² ubicado en un exclusivo recinto privado con vistas al Monte de El Pardo en La Florida. Si hay una ubicación privilegiada para vivir en un entorno natural sin igual y a la vez estar a menos de 10 minutos del centro es la prestigiosa urbanización de La Florida, una de las urbanizaciones más exclusivas de Madrid presidida por el Monte de El Pardo.  Esta exclusiva vivienda se encuentra a su vez situada en un recinto privado para un selecto número de vecinos permitiendo disfrutar de su privilegiada ubicación con un extra de seguridad y privacidad. La vivienda, de arquitectura contemporánea y diseño minimalista cuenta con más de 1.600 m² construidos de los que aproximadamente 1.200 m² son útiles de vivienda y que permiten disfrutar de amplios espacios para compartir, 6 dormitorios principales, varias salas de estar, despacho, gimnasio, estancias de servicio, piscina interior climatizada con sistema de nado a contracorriente, jacuzzi, garaje con capacidad para 8 coches, piscina exterior y pista de pádel entre otros, pensados con esmero para el bienestar y comodidad de sus propietarios. En cuanto a su diseño interior, destacamos su amplitud de espacios que fluyen de manera armoniosa, creando un ambiente acogedor y elegante. Los grandes ventanales presentes en toda la vivienda permiten que la luz natural inunde cada rincón de la casa y generan una íntima conexión entre interior y exterior. Mención especial en esta vivienda merecen las vistas panorámicas al Monte de El Pardo y al skyline de Madrid que se pueden disfrutar tanto desde el jardín como de sus magníficas terrazas pensadas para crear distintos ambientes según la ocasión. En cuanto a las calidades, esta propiedad ha sido construida con las mejores materiales, en su exterior destacamos su elegante fachada en piedra caliza natural, madera de iroko e impresionantes ventanales, mientras que en el interior nos cautivan sus excelentes materiales, con suelos de mármol, techos a triple altura en las estancias de recibo, ascensor, carpinterías exteriores blindadas, iluminación por foseados y una escultórica escalera que preside la zona de recibo acorde con la espectacularidad de la construcción. Además, su diseño eficiente y sostenible con sistema de calefacción por suelo radiante con instalación de placas solares que no solo reducen el impacto ambiental, sino que también optimizan el consumo energético. En resumen, esta casa de diseño moderno en la urbanización La Florida es el lugar perfecto para quienes buscan un hogar que combine exclusividad, elegancia y sostenibilidad, todo a un paso de la vibrante vida de Madrid.  Distribución: PLANTA PRINCIPAL: · Espectacular hall de entrada con techos a triple altura. · Salón principal de más de 100 m² con salida al porche y vistas a la piscina. · Gran comedor con techo a triple altura. · Cocina de gran tamaño con vistas al jardín. · Sala de estar de diario con salida al jardín. · Despacho de gran tamaño. · Dormitorio de invitados con baño en suite. · Aseo de cortesía. · Ascensor. PLANTA ALTA: · Dormitorio principal de casi 100 m² con gran vestidor, baño en suite y salida a terraza de más de 80 m². · Cinco dormitorios dobles, todos con vestidor y baño en suite. · Family room. · Sala de planchado y apoyo. ÁTICO: · Sala de billar. · Sala de estar o biblioteca, con impresionantes vistas y salida a una gran terraza chill out de 245m2 con vistas abiertas al monte de El Pardo, el Palacio de la Zarzuela y al Skyline de Madrid, pensada incluso para la realización de un evento al atardecer disfrutando entre amigos de las maravillosas vistas. · Aseo de cortesía. PLANTA BAJA: · Zona de spa con piscina climatizada y sistema de nado contra corriente, sauna, gimnasio y vestidores. · Gran sala de estar con salida directa al jardín y equipada con cocina para la celebración de eventos. · Apartamento de s.",True,good,False,5376.0,True,True,False,True,[],False,True,9000000.0,€,,,,chalet,independantHouse,"El Plantío, Madrid",Casa independiente en calle Eibar,Top+,,,El Plantío,,True,True
108357057,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/0c/85/1367106995.webp,W-02ZU3X,40,2690000.0,flat,sale,320.0,4,4,calle Alcalá,Madrid,Madrid,Barrio de Salamanca,es,40.4256124,-3.6693107,False,https://www.idealista.com/inmueble/108357057/,"Impresionante vivienda de lujo con vistas espectaculares Descubra una propiedad única en el corazón de Madrid. Esta imponente vivienda de 321 m² situada en una sexta planta exterior le ofrece una experiencia de lujo, confort y amplitud difícil de encontrar en la ciudad. Al ingresar, encontrará un luminoso recibidor, con aseo de cortesía, que da acceso a un dormitorio con baño en suite para invitados o servicio. Nos adentramos hacia a un espectacular salón-comedor de tres ambientes, diseñado para ofrecer diferentes zonas de estar y entretenimiento, con luz natural a raudales y unas vistas despejadas a la emblemática Plaza Manuel Becerra y parque Eva Perón.  La cocina abierta, equipada con los más altos estándares de calidad y diseño, se integra perfectamente en el espacio, creando un ambiente moderno y funcional ideal para los amantes de la gastronomía y la vida social. La zona de descanso está compuesta por otros tres dormitorios de dimensiones extraordinarias, cada uno con detalles de lujo, armarios empotrados y acabados de primera. Los baños, completamente reformados, destacan por su elegancia, materiales nobles y diseño vanguardista. Toda la propiedad ha sido reformada con calidades de alto nivel, amueblada con gusto y calidades extraordinarias, cuidando cada detalle para ofrecer el máximo confort y estilo. Dispone de domótica, aire acondicionado por conductos para su máximo confort.  Gracias a su altura y orientación, goza de una luminosidad excepcional y de unas vistas panorámicas privilegiadas que convierten cada día en una experiencia única. Una oportunidad irrepetible de adquirir una joya inmobiliaria en una ubicación inmejorable, con acceso inmediato a todo tipo de servicios, transporte público y la vida vibrante de Madrid. Solicite una visita y déjese enamorar por esta propiedad incomparable. La zona de Fuente del Berro debe el nombre a su parque de la Quinta de Fuente del Berro, situado en la parte oriental del barrio. Este parque tiene una extensión de más de 13 hectáreas, declarado jardín histórico-artístico. El parque, de tipo paisajista con diversos desniveles, está formado por praderas surcadas por sinuosos paseos y escaleras rústicas de piedra posee una rica variedad de árboles. Entre los elementos más destacados se encuentran el antiguo palacete, estatuas, fuentes, una cascada y un par de pequeños estanques. Esta zona, en el barrio de Salamanca, se caracteriza por tener extraordinarias comunicaciones en transporte público (metro,autobuses), como las conexiones viales más fluidas de Madrid. Fácil acceso a la M-30 en todas direcciones. Zona muy céntrica, rodeada de todos los servicios y amplias zonas verdes: Centro cultural Quinta del Berro, Centro polideportivo Fuente del Berro. La zona cuenta con magníficos colegios e institutos entre los que destacan: Santa Susana, La Sagrada Familia y el CEIP Amador de los Ríos de enseñanza bilingüe. A escasos minutos del Hospital Gregorio Marañón, Hospital Maternidad de O´Donnell y del Hospital Universitario Santa Cristina.",True,good,False,8406.0,True,True,False,False,[],False,True,2690000.0,€,,,,flat,,"Goya, Madrid",Piso en calle Alcalá,Top+,6,True,Goya,True,,
108282763,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/50/05/1339456486.webp,W-0300LC,20,525000.0,flat,sale,78.0,1,1,Barrio San Pascual,Madrid,Madrid,Ciudad Lineal,es,40.4459183,-3.6473562,False,https://www.idealista.com/inmueble/108282763/,"Moderno piso con piscina en Arturo Soria Descubre esta exclusiva vivienda de un dormitorio ubicada en una finca moderna, en pleno corazón del Barrio de la Concepción, junto a Arturo Soria. Ideal tanto para parejas, profesionales o como inversión con alta rentabilidad. Características principales: Un dormitorio amplio con armario empotrado, un baño completo moderno, cocina abierta integrada al salón-comedor, en un espacio diáfano y funcional, garaje y trastero incluidos en el precio, calefacción individual y aire acondicionado y excelente orientación y luz natural Zonas comunes que marcan la diferencia:  Piscina comunitaria perfecta para relajarte en verano y finca representativa con ascensor y zonas comunes cuidadas. ¡Sin comisión al comprador! Ubicación privilegiada: a pocos minutos del metro Barrio de la Concepción (Línea 7), con acceso rápido a M-30 y A-2. Zona tranquila, rodeada de comercios, servicios, colegios y zonas verdes. Arturo Soria es sinónimo de calidad de vida, y este piso reúne todo para disfrutarla.",True,good,False,6731.0,True,True,False,True,[],False,True,525000.0,€,540000.0,15000.0,3.0,flat,,"San Pascual, Madrid",Piso,Top+,1,True,San Pascual,True,True,True
107127381,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/3a/2a/1305026125.webp,CA205628,34,1450000.0,chalet,sale,416.0,6,4,calle Islas Cíes,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,40.4396378,-3.8180612,False,https://www.idealista.com/inmueble/107127381/,"Este chalet independiente con encanto se encuentra en una de las mejores y más tranquilas zonas de Pozuelo de Alarcón, a tan solo 5 minutos a pie de Pozuelo Pueblo. Con una superficie de 416 m2 distribuidos en 4 plantas, esta propiedad ofrece amplitud y comodidad en cada uno de sus espacios. El chalet cuenta con 6 dormitorios y 4 baños, lo que lo convierte en una opción ideal para familias numerosas o aquellos que buscan espacio adicional para invitados o para trabajar desde casa. Además, dispone de 2 salones y una cocina independiente, brindando diferentes áreas para el entretenimiento y la convivencia familiar. La orientación Este de la propiedad asegura una excelente entrada de luz natural durante gran parte del día, creando un ambiente cálido y acogedor en cada rincón. Además, el chalet cuenta con una piscina privada y un jardín independiente, perfecto para disfrutar del aire libre y organizar actividades al aire libre. En cuanto a la ubicación, este chalet se encuentra en un barrio residencial de Pozuelo de Alarcón, conocido por su tranquilidad y seguridad. Además, cuenta con una amplia oferta de servicios cercanos, como colegios, centros comerciales y zonas deportivas. Entre los colegios cercanos se encuentra el prestigioso colegio ""Colegio San Luis de los Franceses"", a menos de 10 kilómetros del inmueble. En cuanto a centros comerciales, el ""Centro Comercial Zielo"" se encuentra a poca distancia en coche.  En cuanto a las conexiones de transporte, este chalet se encuentra cerca varias paradas de autobuses. En cuanto a las líneas de cercanías, la estación más cercana es Pozuelo, que conecta con varias zonas de la Comunidad de Madrid. Por último, las líneas de autobuses más cercanas a la geolocalización del inmueble son la línea 656 y la línea 657. En resumen, este chalet independiente con encanto en Pozuelo de Alarcón ofrece una oportunidad única para disfrutar de una vida tranquila y cómoda en uno de los mejores barrios de la zona. Con amplios espacios interiores y un jardín con piscina, esta propiedad es perfecta para aquellos que buscan un hogar espacioso y con todas las comodidades. Gilmar es una compañía especializada en el sector inmobiliario, con más de 35 años de experiencia ayudando a sus clientes a encontrar la casa de sus sueños. Nuestro equipo en la oficina de Pozuelo está listo para brindarte toda la información que necesites sobre este inmueble. Si estás interesado en obtener más detalles o visitar la propiedad, por favor, facilita la referencia 205628 al contactarnos. Equipo Gilmar Pozuelo Avda. de Europa 14 Teléfono:  Email:.",True,renew,False,3486.0,True,True,False,True,[],False,True,1450000.0,€,,,,chalet,independantHouse,"Zona Pueblo, Pozuelo de Alarcón",Casa independiente en calle Islas Cíes,Top+,,,Zona Pueblo,,True,True
107720088,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/36/ed/1320801623.webp,DS-P22732,32,1990000.0,flat,sale,148.0,3,3,calle del Príncipe de Vergara,Madrid,Madrid,Barrio de Salamanca,es,40.4341302,-3.6792455,False,https://www.idealista.com/inmueble/107720088/,"DIZA consultores presenta vivienda reformada que destaca por su diseño elegante, su amplitud y la gran cantidad de luz natural que recibe. Su distribución ha sido cuidadosamente diseñada para ofrecer el máximo confort y funcionalidad. Al acceder a la vivienda, nos encontramos con un espacio diáfano y acogedor que integra la zona social. La cocina, completamente equipada y con una moderna península, se fusiona con el comedor y el salón, creando un ambiente perfecto para el día a día y para el entretenimiento. Además, en la entrada se dispone un aseo de cortesía y un área independiente de lavandería. En la zona de descanso, la propiedad cuenta con tres dormitorios, dos dormitorios que comparten un baño y una espectacular suite principal con vestidor y baño privado. Cabe destacar que toda la vivienda es exterior, salvo uno de los dormitorios, que da a un patio interior. Los acabados de alta calidad incluyen suelos de madera de roble, cocina a medida y baños de Porcelanosa, complementados por una cuidada decoración que aporta calidez y sofisticación a cada rincón. Ubicada en un edificio representativo de los años cuarenta con servicio de portería, esta vivienda se encuentra en un entorno privilegiado que combina la elegancia de sus calles con una variada oferta de servicios premium: exclusivas boutiques, restaurantes de alta gastronomía y prestigiosas galerías de arte. Además, dispone de excelentes conexiones de transporte público, cercanía a espacios verdes y todos los servicios esenciales para disfrutar de una calidad de vida excepcional. Convertimos Sueños en Hogares.",True,good,False,13446.0,True,True,False,True,[],False,True,1990000.0,€,,,,flat,,"Castellana, Madrid",Piso en calle del Príncipe de Vergara,Top+,5,True,Castellana,True,,
108295644,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/15/13/1341438417.webp,V7194I,39,1380000.0,flat,sale,200.0,4,3,calle de Luis Martinez Feduchi,Madrid,La Moraleja,Encinar de los Reyes,es,40.4994683,-3.6400629,False,https://www.idealista.com/inmueble/108295644/,"Venta. Piso. El Encinar. Promora ofrece en venta este impecable y luminoso piso situado en El Encinar de los Reyes, dentro de una exclusiva urbanización cerrada que ofrece seguridad 24 horas, piscina y parque infantil. Ideal para quienes buscan un hogar cómodo, moderno y con todas las comodidades en un entorno privilegiado. De origen 4 dormitorios más habitación de servicio. Esta vivienda, de reciente construcción, destaca por sus excelentes calidades y su distribución funcional. Ubicada en una segunda planta, disfruta de maravillosas vistas que aportan luz y calidez a todos los espacios. Al entrar, te recibe un amplio recibidor que da paso a un elegante salón con acceso directo a una acogedora terraza, perfecta para disfrutar del aire libre. La cocina, moderna y equipada con una isla central, incluye una práctica zona de tendedero y lavandería.  El piso cuenta con cuatro dormitorios. El dormitorio principal dispone de un baño en suite, mientras que los demás se complementan con un baño adicional y un aseo. Aire acondicionado.  Calefacción de gas natural. Domótica  Trastero.  Tres plazas de garaje.  Su ubicación es inmejorable, rodeada de colegios y cerca de centros comerciales.  El Encinar es una lujosa urbanización a 11.8 kilómetros de Madrid. Limita al norte con La Moraleja y tiene su origen en la base aérea de Torrejón de Ardoz, aquí fue donde los militares norteamericanos y sus familias vivieron durante 34 años en un contexto netamente americano. Sin embargo, en 1992 pasó a manos españolas y es entonces cuando se empieza a concebir tal como la conocemos hoy.  En El Encinar encontramos viviendas de varias tipologías diferentes: pisos, áticos, pisos bajos con jardín, pareados, adosados y casas individuales, en su mayoría dentro de recintos cerrados, vigilados y con agradables zonas comunes que incluyen jardines, piscinas y dotaciones deportivas. El concepto resulta muy similar al Soto, aunque sus construcciones son mucho más recientes.  Como dato demográfico, decir que está habitado mayoritariamente por familias jóvenes con hijos y como apunte administrativo, señalar que una parte de El Encinar pertenece al término municipal de Alcobendas (código postal 28109) y otra al término municipal de Hortaleza (código postal 28055). Puedes ver más inmuebles en nuestra página web.",True,good,False,6900.0,True,True,False,False,[],False,True,1380000.0,€,,,,flat,,"Encinar de los Reyes, La Moraleja",Piso en calle de Luis Martinez Feduchi,Top+,2,True,,True,True,True
108460470,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/33/d2/1366135131.webp,V7204I,41,3500000.0,penthouse,sale,351.0,4,5,calle de la Dalia,Madrid,La Moraleja,El Soto de la Moraleja,es,40.5190596,-3.6501255,False,https://www.idealista.com/inmueble/108460470/,"Venta. El Soto. Piso ático - dúplex. Promora vende espectacular piso dúplex de 351 m² aproximados, dentro de urbanización cerrada y vigilada las 24 horas, con extensas y completas zonas comunes. Tres dormitorios con tres baños, sala de estar, despacho y zona para el servicio. Dos plazas de garaje y trastero.  Descubre este espectacular piso de lujo de 351 m² distribuidos en dos plantas, ubicado en una de las urbanizaciones más exclusivas de El Soto de La Moraleja. Reformado con las mejores calidades, orientación sur y vistas despejadas, esta vivienda es una joya única en la zona. En la planta principal, un elegante hall da paso a un amplio salón dividido en dos ambientes, un comedor independiente y una moderna cocina con office y dormitorio de servicio con baño completo. También encontrarás una acogedora sala de estar, un despacho ideal para teletrabajo, aseo de cortesía y una magnífica terraza con impresionantes vistas sobre la urbanización y La Moraleja. La planta superior alberga la zona de descanso con tres dormitorios y tres baños. El dormitorio principal destaca por su terraza privada de 40 m² con piscina privada, un auténtico oasis de privacidad y confort. La vivienda incluye dos plazas de garaje y trastero. Entre sus prestaciones se encuentran:  Aire acondicionado por conductos  Calefacción central con contadores individuales.   Zonas comunes con piscina, jardines y dos pistas de tenis y seguridad 24H.   Entorno tranquilo, cercano a la Plaza de La Moraleja y a los principales colegios internacionales Una propiedad excepcional para quienes buscan confort, seguridad y calidad de vida en un entorno privilegiado. Colindante con la zona noroeste de La Moraleja, El Soto está compuesto por urbanizaciones de pisos, áticos, pisos bajos con jardín, adosados y pareados de muy diferentes tipologías; todas con zonas comunes ajardinadas que incluyen, en la mayoría de los casos, seguridad activa, piscinas y áreas deportivas.  Tanto El Soto,El Encinar y La Moraleja, suponen un entorno ideal para aquellas familias que quieren todo tipo de comodidades en un ambiente más “campestre”y sosegado que el centro de la ciudad pero a un paso de esta (12 km). A efectos urbanísticos se podría decir que La Moraleja y El Soto tienen la misma edad, ambos empezaron a desarrollarse en la segunda mitad de los años 60 y ambos consiguieron su auge a mediados de los 80, cuando se consolidan como excelentes espacios residenciales. Su código postal es el 28109. Desde El Soto se accede con mucha comodidad a los principales viales de nuestra ciudad como la A-1 (Madrid-Burgos), M-40 etc… Puedes ver más inmuebles en nuestra página web.",True,good,False,9972.0,True,True,False,False,[],False,True,3500000.0,€,,,,flat,penthouse,"El Soto de la Moraleja, La Moraleja",Ático en calle de la Dalia,Top+,3,True,,True,True,True
107873687,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/a7/0b/1332142954.webp,AG208318,30,2850000.0,flat,sale,280.0,3,4,calle de Goya,Madrid,Madrid,Barrio de Salamanca,es,40.4260987,-3.6789559,False,https://www.idealista.com/inmueble/107873687/,"Exclusiva vivienda en el prestigioso Barrio de Salamanca, en la emblemática Calle de Goya. Con una superficie de 280 m², la zona principal dispone de un amplio y luminoso salón-comedor de 90m2 orientado al sur, mas terraza privada de 15m2 aprox. La zona de descanso cuenta con tres master suite, con vestidores de gran tamaño. La cocina, de 33m2 mas área de office y zona de lavandería independiente. Uno de las master suite, es un apartamento con entrada independiente, aproximadamente de 40m2.  Esta espectacular propiedad ha sido rehabilitada con materiales y acabados de lujo.  Ubicada en una finca señorial, la vivienda dispone de servicio de portero físico.",True,good,False,10179.0,True,True,False,False,[],False,True,2850000.0,€,,,,flat,,"Goya, Madrid",Piso en calle de Goya,Top+,1,True,Goya,True,,
107107951,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/4d/60/1342275228.webp,V7156I,42,4500000.0,chalet,sale,480.0,5,5,camino Viejo,Madrid,La Moraleja,La Moraleja urbanización,es,40.5175116,-3.6081666,False,https://www.idealista.com/inmueble/107107951/,"Venta. Adosado. La Moraleja. Promora ofrece EN EXCLUSIVA espectacular adosado en INTERGOLF que destaca por su sofisticado interiorismo gracias a una reforma integral del año 2013. Casi 500 metros cuadrados construidos con jardín de 200 metros cuadrados y completísimas zonas comunes. Ubicada en la exclusiva urbanización Intergolf, lindando con el campo de golf, esta magnífica casa ofrece un entorno privilegiado con seguridad 24 horas, pistas de pádel y tenis, amplias zonas ajardinadas y piscina comunitaria con cafetería en verano. La vivienda, reformada íntegramente en 2013, cuenta con una distribución funcional y espacios amplios: - Planta principal: Despacho, gran sala de estar de 50 m², salón y comedor independientes en un solo ambiente con la cocina. Además, dispone de dormitorio de servicio con baño, zona de lavandería, aseo de cortesía y amplio trastero. - Primera planta: Cuatro dormitorios y tres baños. La suite principal destaca por sus preciosas vistas, vestidor y baño espacioso. - Última planta: Espacio diáfano abuhardillado, ideal como zona de juegos, despacho o sala de estar adicional. Jardín privado con acceso directo a las exclusivas zonas comunes. Probablemente La Moraleja sea la urbanización residencial de lujo más conocida de España. Los muchos personajes famosos que la han elegido como residencia habitual son responsables de su importante presencia mediática. Situada al norte de Madrid, en el término municipal de Alcobendas, tiene una extensión de 950 hectáreas. Cuenta con 1050 viviendas independientes sobre parcelas de 1.500, 2.500 y 10.000 m2 y con 400 adosados en 9 urbanizaciones diferentes. Tanto su estratégica ubicación -a un paso del centro de la capital (12km) y a escasos kilómetros del aeropuerto de Barajas (5km)- como sus férreas medidas de seguridad y sus muchas opciones de escolarización privada, ocio, deporte y salud, han convertido La Moraleja en un referente residencial en nuestro país.  Junto a las urbanizaciones de El Soto y El Encinar, conforman un núcleo geográfico de similares características demográficas. Su código postal es el 28109. Es aquí, en la plaza de La Moraleja (junto a la farmacia), donde Promora atiende a los clientes que quieren acceder a las viviendas de la zona norte de Madrid. Puedes ver más inmuebles en nuestra página web.",True,good,False,9375.0,True,True,False,False,[],False,True,4500000.0,€,,,,chalet,terracedHouse,"La Moraleja urbanización, La Moraleja",Chalet adosado en camino Viejo,Top+,,,,,True,True
