propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
109132543,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/65/21/1365298046.webp,P1 2A ,19,2,465900.0,flat,sale,97.0,True,2,2,vereda de la Cebolla s/n,Madrid,Madrid,Vicálvaro,es,El Cañaveral,40.3997161,-3.5467341,True,https://www.idealista.com/obra-nueva/109132543/,"¡EN CONSTRUCCIÓN! PISOS CON AMPLIAS TERRAZAS  Elige el hogar que más se adapta a tus necesidades en Residencial Toscana ¡85% de la promoción ya vendida y las obras ya están en marcha!  Todavía estás a tiempo de elegir la vivienda que mejor encaja contigo:  ¿Buscas algo funcional y acogedor? Tenemos pisos de 2 dormitorios ideales para empezar.  ¿Necesitas espacio para crecer? Elige entre opciones de 3 o 4 dormitorio s, perfectas para familias.  ¿Te encanta disfrutar del aire libre? Opta por un bajo con terraza o un ático con dos terrazas para vivir el exterior como nunca.  ¿Quieres más comodidad? Elige tu piso con o sin vestidor, según tus necesidades.  ¿Tienes coche? Dispones de viviendas con una o dos plazas de garaje incluida s.  Todo esto en El Cañaveral-Vicálvaro, una zona ya consolidadadel sureste de Madrid, con excelente proyección y calidad de vida. Y lo mejor: ¡Residencial Toscana ya está en construcción!  Tu piso a un paso del Parque Central en El Cañaveral  Ubicado en Calle Vereda de la Cebolla con Calle Ferenc Puskas, en El Cañaveral, una de las zonas más consolidadas del sureste de Madrid. A solo un paso del futuro Parque Central, disfrutarás de un entorno natural con fácil acceso a servicios y conexión directa con Madrid.  Viviendas eficientes y personalizables  Tu nuevo hogar contará con calificación energética A, aerotermia y paneles fotovoltaicos, lo que se traduce en ahorro y eficiencia energética. El sistema de suelo radiante-refrescante te proporcionará confort todo el año. Además, gracias al Programa de Libre Elección, podrás personalizar acabados y materiales para que cada rincón refleje tu estilo. Descubre todas las opciones disponibles para diseñar tu vivienda con nuestro Configurador de calidades. Espacios pensados para tu bienestar  Imagina tardes en familia: los niños en la zona infantil, tú relajándote junto a la piscina con depuración salina e iluminación nocturna, o disfrutando de un paseo por las zonas verdes. ¿Te gusta mantenerte activo? Dispones de gimnasio equipado y sala polivalente para tus actividades, reuniones o celebraciones. Todo sin salir de casa.  Tecnología al servicio de tu comodidad  Residencial Toscana incorpora soluciones inteligentes: preinstalación para recarga de vehículos eléctricos, parking para bicicletas, taquillas electrónicas y sistemas domóticos para controlar iluminación, temperatura y mucho más. Vive el futuro hoy.  Recorre tu futura vivienda sin moverte de casa  ¿Quieres conocer cómo será tu nuevo hogar antes de que esté terminado? En Residencial Toscana puedes hacerlo gracias a nuestro tour virtual interactivo. Explora el interior y las zonas comunes del residencial desde cualquier dispositivo. Una forma cómoda y realista de descubrir este proyecto, antes de tomar la decisión.  Ven a conocer tu nuevo hogar  Visítanos en nuestra oficina de ventas en Calle Ilusión esquina Avenida Miguel Delibes, en El Cañaveral, Vicálvaro. Descubre cómo Residencial Toscana combina diseño, sostenibilidad y calidad de vida en un entorno único.  ¡No dejes pasar esta oportunidad! Tu hogar ideal aún está disponible.  *Las imágenes publicadas y la distribución del mobiliario son orientativas y no tienen carácter contractual. *La jardinería, el mobiliario urbano y el amueblamiento son ficticios y solo es válido a efectos decorativos. *Las superficies, los materiales y detalles arquitectónicos son aproximadas y pueden sufrir variaciones por necesidades técnicas.",True,,True,True,4803.0,True,False,False,False,[],False,False,465900.0,€,True,True,,flat,,"El Cañaveral, Madrid",Piso en vereda de la Cebolla s/n,False,,,
109132604,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/65/21/1365298046.webp,P3 4B ,19,4,579900.0,flat,sale,126.0,True,4,2,vereda de la Cebolla s/n,Madrid,Madrid,Vicálvaro,es,El Cañaveral,40.3997161,-3.5467341,True,https://www.idealista.com/obra-nueva/109132604/,"¡EN CONSTRUCCIÓN! PISOS CON AMPLIAS TERRAZAS  Elige el hogar que más se adapta a tus necesidades en Residencial Toscana ¡85% de la promoción ya vendida y las obras ya están en marcha!  Todavía estás a tiempo de elegir la vivienda que mejor encaja contigo:  ¿Buscas algo funcional y acogedor? Tenemos pisos de 2 dormitorios ideales para empezar.  ¿Necesitas espacio para crecer? Elige entre opciones de 3 o 4 dormitorio s, perfectas para familias.  ¿Te encanta disfrutar del aire libre? Opta por un bajo con terraza o un ático con dos terrazas para vivir el exterior como nunca.  ¿Quieres más comodidad? Elige tu piso con o sin vestidor, según tus necesidades.  ¿Tienes coche? Dispones de viviendas con una o dos plazas de garaje incluida s.  Todo esto en El Cañaveral-Vicálvaro, una zona ya consolidadadel sureste de Madrid, con excelente proyección y calidad de vida. Y lo mejor: ¡Residencial Toscana ya está en construcción!  Tu piso a un paso del Parque Central en El Cañaveral  Ubicado en Calle Vereda de la Cebolla con Calle Ferenc Puskas, en El Cañaveral, una de las zonas más consolidadas del sureste de Madrid. A solo un paso del futuro Parque Central, disfrutarás de un entorno natural con fácil acceso a servicios y conexión directa con Madrid.  Viviendas eficientes y personalizables  Tu nuevo hogar contará con calificación energética A, aerotermia y paneles fotovoltaicos, lo que se traduce en ahorro y eficiencia energética. El sistema de suelo radiante-refrescante te proporcionará confort todo el año. Además, gracias al Programa de Libre Elección, podrás personalizar acabados y materiales para que cada rincón refleje tu estilo. Descubre todas las opciones disponibles para diseñar tu vivienda con nuestro Configurador de calidades. Espacios pensados para tu bienestar  Imagina tardes en familia: los niños en la zona infantil, tú relajándote junto a la piscina con depuración salina e iluminación nocturna, o disfrutando de un paseo por las zonas verdes. ¿Te gusta mantenerte activo? Dispones de gimnasio equipado y sala polivalente para tus actividades, reuniones o celebraciones. Todo sin salir de casa.  Tecnología al servicio de tu comodidad  Residencial Toscana incorpora soluciones inteligentes: preinstalación para recarga de vehículos eléctricos, parking para bicicletas, taquillas electrónicas y sistemas domóticos para controlar iluminación, temperatura y mucho más. Vive el futuro hoy.  Recorre tu futura vivienda sin moverte de casa  ¿Quieres conocer cómo será tu nuevo hogar antes de que esté terminado? En Residencial Toscana puedes hacerlo gracias a nuestro tour virtual interactivo. Explora el interior y las zonas comunes del residencial desde cualquier dispositivo. Una forma cómoda y realista de descubrir este proyecto, antes de tomar la decisión.  Ven a conocer tu nuevo hogar  Visítanos en nuestra oficina de ventas en Calle Ilusión esquina Avenida Miguel Delibes, en El Cañaveral, Vicálvaro. Descubre cómo Residencial Toscana combina diseño, sostenibilidad y calidad de vida en un entorno único.  ¡No dejes pasar esta oportunidad! Tu hogar ideal aún está disponible.  *Las imágenes publicadas y la distribución del mobiliario son orientativas y no tienen carácter contractual. *La jardinería, el mobiliario urbano y el amueblamiento son ficticios y solo es válido a efectos decorativos. *Las superficies, los materiales y detalles arquitectónicos son aproximadas y pueden sufrir variaciones por necesidades técnicas.",True,newdevelopment,True,True,4602.0,True,False,False,False,[],False,False,579900.0,€,True,True,,flat,,"El Cañaveral, Madrid",Piso en vereda de la Cebolla s/n,False,,,
108572895,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/af/11/1348818817.webp,5 valore,22,2,389000.0,flat,sale,80.0,True,2,2,Barrio Berruguete,Madrid,Madrid,Tetuán,es,Berruguete,40.4622918,-3.7074585,False,https://www.idealista.com/inmueble/108572895/,"Red inmobiliaria valore gestiona de forma exclusiva la venta de este impresionante piso construido en el año 2005, es completamente exterior y luminoso. salon independiente de 20 mt aprox. La cocina tiene lavadero-tendedero exterior, el dormitorio principal esta en suit y tiene armario empotrado. el segundo dormitorio es amplio, entran dos camas y también tiene armario empotrado, el baño principal es con plato de ducha. Aunque no tiene plaza de garaje la finca si tiene. también tiene un trastero de 8 mt en catastro.",False,good,False,True,4863.0,True,False,False,False,[],False,False,389000.0,€,,,,flat,,"Berruguete, Madrid",Piso,,,,
108214577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/4b/b3/1337807257.webp,EM-133,84,4,1065000.0,flat,sale,261.0,True,4,3,calle Cierzo,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,Prado de Somosaguas,40.4074017,-3.7939622,False,https://www.idealista.com/inmueble/108214577/,"Inmueble en exclusiva en una de las urbanizaciones privadas más lujosas de Prado de Somosaguas en Pozuelo de Alarcón con amplias zonas verdes, piscina de adultos e infantil, área de juegos infantiles, dos pistas de pádel, pista de tenis, campo de fútbol, sala de reuniones y/o cumpleaños. Vivienda de esquina en cuarta planta, con orientación noreste, muy luminosa, con una superficie de 184m2 útiles con vistas a la urbanización. La distribución es la siguiente: Hall, amplio salón con acceso a una terraza con vistas al jardín y a Madrid, amplia cocina con office amueblada con tendedero. Desde el salón se accede a un dormitorio que hace de despacho. A continuación desde el pasillo hay un baño completo, y dos dormitorios, ambos con baño completo en suite y con ventana. En el precio se incluyen dos plazas de garaje, una al lado de otra, y trastero. No cobramos honorarios al comprador! Memoria de calidades: Persianas eléctricas en el salón y dormitorio principal. Doble acristalamiento en todas las ventanas. Tendedero con cerramiento y abierto al jardín de la urbanización. Aire acondicionado por split de la marca Daikin en salón y tres dormitorios. Terraza con cerramiento en el techo y toldo. Balcón-terraza con toldo en habitación principal. Armarios empotrados en toda la casa, y también en los pasillos y hall. Parqué en toda la vivienda.  Calefacción individual de gas natural. Puerta principal y de servicio. Vigilancia 24 horas. Ascensor. Está perfectamente comunicado con la capital, gracias a la autopista A-6, la M-500, la M-503 (carretera de Castilla), M-30 y M-40. Cercano a colegios, supermercados, gimnasios, centros comerciales y Hospital Quirón.",False,good,False,True,4080.0,True,False,True,False,[],False,False,1065000.0,€,True,True,,flat,,"Prado de Somosaguas, Pozuelo de Alarcón",Piso en calle Cierzo,,,,
109130362,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/eb/08/1365593429.webp,Central House,20,bj,330000.0,flat,sale,103.0,True,2,2,"CL EUGENIO PEREZ, 6",Madrid,Madrid,Fuencarral,es,El Pardo,40.5194748,-3.7764885,True,https://www.idealista.com/inmueble/109130362/,"Vivienda en muy buen estado. Grande, con 99 metros cuadrados útiles mas gran trastero. En el centro del barrio con reforma integral reciente.  Muy amplia, distribución: Gran hall de entrada, cuarto de baño completo, pasillo distribuidor, dormitorio secundario amplio y con armario empotrado, siguiendo por el distribuidor gran salón con cocina americana y despensa, y dormitorio principal con cuarto de baño en suite y tres armarios empotrados. Además dispone de un trastero de 15 metros cuadrados según catastro, que a nosotros nos parece mucho más grande. Hacen de esta vivienda una oportunidad por espacio, por comodidad, y por estado de la vivienda. En la reforma que se le hizo se aplicaron todas las técnicas arquitectónicas actuales para insonorizar y aislar la vivienda, por lo que está muy bien aislada con trasdosados y cámara de aire. La calefacción es comunitaria con contadores, por lo que el consumo además de poco es barato. Actualmente disponemos de 3 viviendas en el Pardo que no necesitan prácticamente reforma, con distintos precios según sus características, pero nunca hemos tenido en cartera en el barrio con tantas viviendas sin necesidad de reforma. Aprovecha y llámanos de 10 a 14 y de 17 a 20:30 para concertar tu visita. Priorizamos las llamadas a los emails. El Pardo está comunicado con el intercambiador de Moncloa, cada 10 minutos en horario laboral en un trayecto de 15 min, y con La Vaguada, barrio del Pilar y La Paz en un trayecto de 40 minutos que pasa cada media hora. Líneas de la EMT 164 Moncloa, 179 Plaza de Castilla. Rodeado del verdadero pulmón verde de la capital, el monte del Pardo dispone de infinidad de pistas para practicar el mountain bike, zonas deportivas privadas como Somontes, hípicas etc. Está considerado dentro de la M30, madrid capital y es un auténtico privilegio, porque dentro de la M30 no hay bosque, ni amplias zonas verdes, ni la vida es tranquila y apacible, pero aquí si. En este caso dispones de todos los comercios del barrio a escasos metros de la puerta de tu casa. Súpermercado, panadería, farmacia, centro de salud etc. DIsfrute de las estaciones, porque aquí existen, disfrute de la naturaleza, la privacidad, la pesca...",True,good,False,True,3204.0,False,False,True,False,[],False,False,330000.0,€,,,,flat,,"El Pardo, Madrid","Piso en CL Eugenio Perez, 6",,,,
109132615,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/65/21/1365298046.webp,P3 Bajo B ,19,bj,514900.0,flat,sale,161.0,True,3,2,vereda de la Cebolla s/n,Madrid,Madrid,Vicálvaro,es,El Cañaveral,40.3997161,-3.5467341,True,https://www.idealista.com/obra-nueva/109132615/,"¡EN CONSTRUCCIÓN! PISOS CON AMPLIAS TERRAZAS  Elige el hogar que más se adapta a tus necesidades en Residencial Toscana ¡85% de la promoción ya vendida y las obras ya están en marcha!  Todavía estás a tiempo de elegir la vivienda que mejor encaja contigo:  ¿Buscas algo funcional y acogedor? Tenemos pisos de 2 dormitorios ideales para empezar.  ¿Necesitas espacio para crecer? Elige entre opciones de 3 o 4 dormitorio s, perfectas para familias.  ¿Te encanta disfrutar del aire libre? Opta por un bajo con terraza o un ático con dos terrazas para vivir el exterior como nunca.  ¿Quieres más comodidad? Elige tu piso con o sin vestidor, según tus necesidades.  ¿Tienes coche? Dispones de viviendas con una o dos plazas de garaje incluida s.  Todo esto en El Cañaveral-Vicálvaro, una zona ya consolidadadel sureste de Madrid, con excelente proyección y calidad de vida. Y lo mejor: ¡Residencial Toscana ya está en construcción!  Tu piso a un paso del Parque Central en El Cañaveral  Ubicado en Calle Vereda de la Cebolla con Calle Ferenc Puskas, en El Cañaveral, una de las zonas más consolidadas del sureste de Madrid. A solo un paso del futuro Parque Central, disfrutarás de un entorno natural con fácil acceso a servicios y conexión directa con Madrid.  Viviendas eficientes y personalizables  Tu nuevo hogar contará con calificación energética A, aerotermia y paneles fotovoltaicos, lo que se traduce en ahorro y eficiencia energética. El sistema de suelo radiante-refrescante te proporcionará confort todo el año. Además, gracias al Programa de Libre Elección, podrás personalizar acabados y materiales para que cada rincón refleje tu estilo. Descubre todas las opciones disponibles para diseñar tu vivienda con nuestro Configurador de calidades. Espacios pensados para tu bienestar  Imagina tardes en familia: los niños en la zona infantil, tú relajándote junto a la piscina con depuración salina e iluminación nocturna, o disfrutando de un paseo por las zonas verdes. ¿Te gusta mantenerte activo? Dispones de gimnasio equipado y sala polivalente para tus actividades, reuniones o celebraciones. Todo sin salir de casa.  Tecnología al servicio de tu comodidad  Residencial Toscana incorpora soluciones inteligentes: preinstalación para recarga de vehículos eléctricos, parking para bicicletas, taquillas electrónicas y sistemas domóticos para controlar iluminación, temperatura y mucho más. Vive el futuro hoy.  Recorre tu futura vivienda sin moverte de casa  ¿Quieres conocer cómo será tu nuevo hogar antes de que esté terminado? En Residencial Toscana puedes hacerlo gracias a nuestro tour virtual interactivo. Explora el interior y las zonas comunes del residencial desde cualquier dispositivo. Una forma cómoda y realista de descubrir este proyecto, antes de tomar la decisión.  Ven a conocer tu nuevo hogar  Visítanos en nuestra oficina de ventas en Calle Ilusión esquina Avenida Miguel Delibes, en El Cañaveral, Vicálvaro. Descubre cómo Residencial Toscana combina diseño, sostenibilidad y calidad de vida en un entorno único.  ¡No dejes pasar esta oportunidad! Tu hogar ideal aún está disponible.  *Las imágenes publicadas y la distribución del mobiliario son orientativas y no tienen carácter contractual. *La jardinería, el mobiliario urbano y el amueblamiento son ficticios y solo es válido a efectos decorativos. *Las superficies, los materiales y detalles arquitectónicos son aproximadas y pueden sufrir variaciones por necesidades técnicas.",True,newdevelopment,True,True,3198.0,True,False,False,False,[],False,False,514900.0,€,True,True,,flat,,"El Cañaveral, Madrid",Piso en vereda de la Cebolla s/n,False,,,
109056032,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/eb/de/1366947236.webp,17415-2025,42,2,190000.0,flat,sale,68.0,True,2,1,calle de Quijada de Pandiellos,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.390346,-3.6668259,False,https://www.idealista.com/inmueble/109056032/,"¡ Oportunidad! Piso de 68 m² para reformar a la venta en el distrito de Puente de Vallecas, Madrid. La vivienda está distribuida en salón-comedor, dos dormitorios, cocina, cuarto de baño y vestíbulo. Cuenta con suelos de gres, ventanas de aluminio, puertas interiores de sapelly.. . Precisa reforma integral para entrar a vivir, pero ofrece muchas posibilidades. Es una 2ª Planta en un bloque con ascensor. Buenas comunicaciones por carretera (M-30) y transporte público. Junto a la estación de metro de 'Nueva Numancia'. Próximo a todo tipo de servicios e infraestructuras como centros educativos, comercios, supermercados, farmacias, zonas verdes (Parque Amos Cerro)... SIN COMISIÓN.",False,good,False,True,2794.0,True,False,False,False,[],False,False,190000.0,€,,,,flat,,"San Diego, Madrid",Piso en calle de Quijada de Pandiellos,,,,
109177254,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/e3/ef/1366555168.webp,FHOG-3084,36,9,249000.0,flat,sale,77.0,True,3,1,avenida del Alcalde José Aranda,Madrid,Alcorcón,Centro,es,Parque Mayor,40.3425562,-3.8254609,False,https://www.idealista.com/inmueble/109177254/,"Descubre este luminoso y soleado piso de 77 metros cuadrados, construido en 1976, que combina comodidad y estilo en un entorno privilegiado. La vivienda cuenta con tres dormitorios amplios y armarios empotrados que ofrecen un amplio espacio de almacenamiento. El salón, exterior y muy luminoso, se conecta con una terraza perfecta para disfrutar del buen tiempo. La cocina amueblada y en buen estado facilita la preparación de tus comidas diarias. Dispone de un baño completo equipado con calefacción de gas natural individual para tu confort.  El piso está equipado con aire acondicionado, suelo de parquet y calefacción central, garantizando una temperatura agradable en todas las estaciones. Además, cuenta con ascensor y se encuentra en un edificio en buen estado. La comunidad ofrece excelentes instalaciones como una piscina comunitaria y una pista de tenis, ideales para el ocio y el deporte. Sin duda, una oportunidad perfecta para vivir en un entorno cómodo, luminoso y con todas las comodidades. Soluciones a su medida.",True,good,False,True,3234.0,False,False,False,False,[],False,False,249000.0,€,,,,flat,,"Parque Mayor, Alcorcón",Piso en avenida del Alcalde José Aranda,,,,
108856054,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/a6/30/1357800537.webp,,38,7,1300000.0,flat,sale,170.0,True,3,2,CL GABRIELA MISTRAL,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4795053,-3.7386226,False,https://www.idealista.com/inmueble/108856054/,"¡Descubre tu nuevo hogar en Puerta de Hierro! Este impecable piso de 170 m² es el refugio perfecto para quienes buscan comodidad y estilo. Con dos amplios dormitorios y un tercer dormitorio ambivalente, dos baños, y amplio salón comedor. Este espacio está diseñado para disfrutar de la vida en familia. La cocina con office y despensa es ideal para los amantes de la gastronomía, ofreciendo funcionalidad y espacio para compartir momentos inolvidables. Imagina relajarte en el jardín o refrescarte en la piscina después de un largo día. Además, contarás con un garaje y un trastero, lo que añade un extra de comodidad a tu día a día. La ubicación es inmejorable: a solo 5 minutos de colegios y zonas comerciales, y con excelentes comunicaciones hacia Plaza Castilla, Plaza de Callao y Ciudad Universitaria. Este piso, situado en la séptima planta y con orientación sur-este, ofrece luminosidad y vistas espectaculares. Equipado con aire acondicionado y calefacción central con contadores individuales que garantizan un ambiente agradable durante todo el año. No dejes pasar la oportunidad de vivir en un entorno privilegiado junto al campo de golf. ¡Ven a visitarlo y enamórate de tu nuevo hogar! ABSTENERSE AGENCIAS.",True,good,False,True,7647.0,True,False,True,False,[],False,False,1300000.0,€,True,True,,flat,,"Peñagrande, Madrid",Piso en CL Gabriela Mistral,,,,
109201229,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/2b/70/1367482364.webp,3433-02879,90,2,970000.0,flat,sale,181.0,True,3,2,CL MARIA REICHE,Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4894854,-3.6105247,False,https://www.idealista.com/inmueble/109201229/,"MODERNO Y EXCLUSIVO PISO DE LUJO DEL AÑO 2021, AMUEBLADO Y DISEÑADO CON PROYECTO DE INTERIORISMO PREMIUM, INCLUIDO EN EL PRECIO, CALIFICACIÓN ENERGÉTICA A/B, SUELO RADIANTE-REFRESCANTE, AEROTERMIA, GRAN TERRAZA CON BARBACOA, 2 PLAZAS DE GARAJE Y TRASTERO, EN UNA DE LAS MEJORES URBANIZACIONES DE VALDEBEBAS.  VIVIENDA DE ALTO STANDING, AMUEBLADA, MODERNA Y SOSTENIBLE, PARA TENER LA MEJOR CALIDAD DE VIDA. Este piso de lujo tiene doble orientación y ventilación cruzada, que permiten un mayor confort ambiental, ahorro energético y gran LUMINOSIDAD durante todo el día.  Según la época del año, podrás regular la luz natural a tu gusto, gracias a los estores opacos, permitiendo mejorar el CONFORT TÉRMICO y ACÚSTICO.  FACHADA VENTILADA y TOLDOS inteligentes que potencian la EFICIENCIA ENERGÉTICA, SOSTENIBILIDAD y la MEJORA ENVOLVENTE TÉRMICA. ZONA DE DÍA HALL con gabanero y acceso a la amplia estancia de 40 m2 de SALÓN-COMEDOR con COCINA DE DISEÑO ABIERTA equipada con ELECTRODOMÉSTICOS de alta gama integrados y encimera porcelánica, marca Inalco. ISLA con barra y taburetes altos. Práctica LAVANDERIA INDEPENDIENTE, con lavadora, secadora, armario escobero, tendedero y arcón congelador.  COMEDOR con mesa de diseño porcelánica-imitación onix, extensible para 10 comensales, conectando el espacio visual, cocina-comedor-salón.  SALÓN con MOBILIARIO DE DISEÑO PREMIUM. Sofá en esquina de 6 plazas, butaca, 2 pufs, mesitas auxiliares y Boiserie contemporánea con vitrina retroiluminada, muy elegante e integrada gracias a las puertas invisibles de la zona de almacenaje.  FANTÁSTICA Y SOLEADA TERRAZA de 12 m2 con doble acceso, desde salón y la cocina, con MOBILIARIO EXTERIOR de máxima calidad, con BARBACOA de gas de alta gama, toma de agua y electricidad, línea de ILUMINACIÓN LED, suelo imitación madera y barandilla de VIDRIO con efecto espejo para una completa intimidad.  ZONA DE NOCHE MASTER SUITE PRINCIPAL de 21 m2 con MOBILIARIO DE DISEÑO a medida, mural decorativo e iluminación flotante para optimizar el espacio. BAÑO EN SUITE con ducha extraplana en mármol e inodoro suspendido con tabique de separación y un fabuloso VESTIDOR aprovechando todos los espacios, armario frontal de espejos y 2 armarios laterales. DORMITORIO 2, infantil de 10 m2, con armario lacado en blanco vestido en textil. DORMITORIO 3, Juvenil de 10 m2, con armario lacado en blanco vestido en textil, amplio escritorio en zona de estudio, almacenaje y cama nido. BAÑO de 3 m2 con ducha y mobiliario a medida. Este exclusivo piso también dispone de 2 amplias PLAZAS DE GARAJE con pre-instalación de CARGADOR para coche eléctrico con acceso directo al piso y gran TRASTERO con estanterías. EXCLUSIVA URBANIZACIÓN Seguridad con cámaras en circuito cerrado y CONSERJE 24 h. Servicio de recogida de paquetes. Más de 2.500 m2 de zonas ajardinadas, paseos de piedra y las mejores ZONAS DE OCIO de Valdebebas: *PISCINA DESBORDANTE de 140 m3, iluminación nocturna y cloración salina. *Amplia zona de SOLÁRIUM de césped natural, zonas de sombra y vistas a la piscina.  *PÁDEL con iluminación. *CLUB SOCIAL–LOBBY GASTRONÓMICO de 40 m2 decorado para compartir momentos de ocio con amigos o utilizarlo como área de trabajo.  *GIMNASIO totalmente equipado con vistas al jardín, para mantenerte en forma sin tener que salir de tu edificio, abierto las 24 h. *SALA DE CINE con proyector y butacas, reconvertible en sala de eventos.  *PASEO, ESTANQUE, ZONA DE JUEGOS Y PARQUE, para el disfrute de los más pequeños de la casa. UBICACIÓN PRIVILEGIADA La vivienda se localiza en la MEJOR ZONA DE VALDEBEBAS, a un paso de supermercados, restaurantes, colegios, oferta sanitaria, CIUDAD DEPORTIVA DEL REAL MADRID, CIUDAD DE LA JUSTICIA, ESTACIÓN DE CERCANÍAS, futuro INTERCAMBIADOR de transportes y acceso directo a la M-11, AEROPUERTO Madrid-Barajas e IFEMA.",True,good,False,True,5359.0,True,True,False,False,[],False,False,970000.0,€,True,True,,flat,,"Valdebebas - Valdefuentes, Madrid",Piso en CL Maria Reiche,,,,
109177258,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/ab/e6/1366554704.webp,tipo-3d-0201b,12,1,756900.0,flat,sale,139.0,True,3,2,Miguel Ángel Cantero Oliva s/n,Madrid,Boadilla del Monte,Viñas Viejas,es,,40.417771,-3.8953582,True,https://www.idealista.com/obra-nueva/109177258/,"Residencial INBISA Viñas Viejas es una nueva promoción de viviendas exclusivas que se emplaza en la confluencia de las calles Francisco Tomás y Valiente y Miguel Ángel Cantero Oliva en Boadilla del Monte (Madrid), uno de los municipios de España mejor valorados para vivir, gracias a su excepcional calidad de vida y entorno natural. Residencial INBISA Viñas Viejas presenta una exclusiva selección de 48 viviendas, con calificación energética ‘A’, en una urbanización cerrada con amplia dotación de aparcamiento y trasteros. La promoción se compone de viviendas en planta baja con magníficos jardines privados y bodegas, dos plantas de viviendas con amplias terrazas y planta ático con terraza y gran solárium.  Su diseño innovador con un atractivo juego de terrazas, su luminosidad y la amplitud de espacios, la convierten en una promoción exclusiva, única en la zona. Mientras, la disposición escalonada de los edificios le dotan de un carácter especial y permite que todas las fachadas cuenten con la mejor orientación y vistas. Residencial INBISA Viñas Viejas ofrece una amplia variedad de servicios habiendo sido estudiados con detalle y proyectados con la máxima calidad que la promoción merece. Entre sus exclusivas zonas comunes, encontrarás una piscina infinity con cloración salina, sala fitness, club social, zona solárium y área de juegos especialmente diseñada para los más pequeños, entre otros.  Dando importancia a la seguridad, la urbanización se encuentra en un recinto cerrado y vallado perimetralmente con acceso a través de una garita de vigilancia y control de accesos y cuenta con instalación de sistema de videovigilancia. Residencial INBISA Viñas Viejas se ha concebido pensando en la comodidad, el bienestar y el lujo de vivir donde siempre habías soñado, donde disfrutar de la tranquilidad de vivir en una urbanización privada, en la que tendrás todo lo que necesitas sin salir de casa.",False,,True,True,5445.0,True,False,False,False,[],False,False,756900.0,€,True,True,,flat,,"Viñas Viejas, Boadilla del Monte",Piso en Miguel Ángel Cantero Oliva s/n,False,,,
109219460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/6f/06/1367820348.webp,1657,22,4,999000.0,flat,sale,145.0,True,4,2,calle de Benito Gutiérrez,Madrid,Madrid,Moncloa,es,Argüelles,40.4298993,-3.7201681,False,https://www.idealista.com/inmueble/109219460/,"Magnífico piso en pleno barrio de arguelles, situado junto al paseo de pintor rosales, una de las mejores zonas de todo madrid, con unas excelentes comunicacions y una oferta de servicios muy amplia con supermercados, farmacias, colegios y parques.  el piso se distribuye en 4 dormitorios, 3 de ellos dobles con armario empotrado, dos cuartos de baño, cocina independiente con ventana y amplio salón comedor de 30 metros.  el piso esta en muy buen estado, pero con una reforma de hace 20 años.  suelos de tarima, pintura lisa, cocina amueblada, ventanas climalit.  finca señorial con portero fisico, calefaccion central y en un muy buen estado de conservación.",False,good,False,True,6890.0,False,False,False,False,[],False,False,999000.0,€,,,,flat,,"Argüelles, Madrid",Piso en calle de Benito Gutiérrez,,,,
